Time,reference_time,gps_timestamp,deltaVelX,deltaVelY,deltaVelZ,deltaThetaX,deltaThetaY,deltaThetaZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estLinearAccel:valid,estAngularRateX,estAngularRateY,estAngularRateZ,estAngularRate:valid,scaledAccelX,scaledAccelY,scaledAccelZ,scaledGyroX,scaledGyroY,scaledGyroZ,scaledMagX,scaledMagY,scaledMagZ,estGyroBiasX,estGyroBiasY,estGyroBiasZ,estGyroBias:valid,flagStop
1777416743259477081,1582434000000,  1582.434, 0.000048,-0.000013,-0.009958,-0.000019, 0.000031, 0.000188,-0.525932,-0.043219, 0.025075,1,-0.000912, 0.003014, 0.018849,1, 0.004748,-0.000992,-0.995756,-0.001401, 0.003034, 0.018831, 0.019992,-0.112729,-0.151049,-0.000000, 0.000000,-0.000000,1,0
1777416743269560936,1582434000000,  1582.434, 0.000048,-0.000013,-0.009958,-0.000019, 0.000031, 0.000188,-0.525932,-0.043219, 0.025075,1,-0.000912, 0.003014, 0.018849,1, 0.004748,-0.000992,-0.995756,-0.001401, 0.003034, 0.018831, 0.019992,-0.112729,-0.151049,-0.000000, 0.000000,-0.000000,1,0
1777416743279221661,1582454000000,  1582.454, 0.000046, 0.000004,-0.009959,-0.000017, 0.000040, 0.000182,-0.526264,-0.045909, 0.024669,1,-0.001574, 0.003334, 0.018742,1, 0.004689,-0.000374,-0.995830,-0.001624, 0.003672, 0.018449, 0.020417,-0.113146,-0.150411,-0.000000, 0.000000,-0.000000,1,0
1777416743289306072,1582454000000,  1582.454, 0.000046, 0.000004,-0.009959,-0.000017, 0.000040, 0.000182,-0.526264,-0.045909, 0.024669,1,-0.001574, 0.003334, 0.018742,1, 0.004689,-0.000374,-0.995830,-0.001624, 0.003672, 0.018449, 0.020417,-0.113146,-0.150411,-0.000000, 0.000000,-0.000000,1,0
1777416743309031357,1582474000000,  1582.474, 0.000043, 0.000025,-0.009949,-0.000014, 0.000038, 0.000183,-0.527263,-0.030684, 0.024624,1,-0.001619, 0.003621, 0.018166,1, 0.004532, 0.001470,-0.995411,-0.001561, 0.003630, 0.018262, 0.020918,-0.113436,-0.149849,-0.000000, 0.000000,-0.000000,1,0
1777416743328284718,1582484000000,  1582.489, 0.000046, 0.000031,-0.009963,-0.000006, 0.000034, 0.000181,-0.528674,-0.013988, 0.024429,1,-0.001124, 0.003486, 0.018231,1, 0.004577, 0.002223,-0.995790,-0.001124, 0.003487, 0.018231, 0.020122,-0.113178,-0.151662,-0.000000, 0.000000,-0.000000,1,0
1777416743348024465,1582504000000,  1582.509, 0.000033, 0.000013,-0.009957,-0.000007, 0.000036, 0.000189,-0.526416,-0.016225, 0.025730,1,-0.000979, 0.003529, 0.018663,1, 0.003894, 0.001967,-0.995711,-0.000979, 0.003529, 0.018663, 0.020718,-0.113394,-0.151927,-0.000000, 0.000000,-0.000000,1,0
1777416743367793285,1582524000000,  1582.529, 0.000032,-0.000009,-0.009950,-0.000007, 0.000030, 0.000193,-0.527427,-0.034752, 0.028154,1,-0.000717, 0.003354, 0.018974,1, 0.003574, 0.000067,-0.995476,-0.000717, 0.003355, 0.018974, 0.021441,-0.113065,-0.149904,-0.000000, 0.000000,-0.000000,1,0
1777416743377481361,1582544000000,  1582.549, 0.000037,-0.000014,-0.009951,-0.000016, 0.000029, 0.000182,-0.526162,-0.043604, 0.026767,1,-0.001073, 0.003012, 0.018586,1, 0.003682,-0.000845,-0.995619,-0.001073, 0.003013, 0.018586, 0.021108,-0.112910,-0.149830,-0.000000, 0.000000,-0.000000,1,0
1777416743387565160,1582544000000,  1582.549, 0.000037,-0.000014,-0.009951,-0.000016, 0.000029, 0.000182,-0.526162,-0.043604, 0.026767,1,-0.001073, 0.003012, 0.018586,1, 0.003682,-0.000845,-0.995619,-0.001073, 0.003013, 0.018586, 0.021108,-0.112910,-0.149830,-0.000000, 0.000000,-0.000000,1,0
1777416743397179277,1582564000000,  1582.569, 0.000049,-0.000007,-0.009966,-0.000017, 0.000028, 0.000173,-0.520501,-0.043837, 0.022466,1,-0.001563, 0.003044, 0.017892,1, 0.004295,-0.000862,-0.996055,-0.001563, 0.003044, 0.017892, 0.020781,-0.112871,-0.150543,-0.000000, 0.000000,-0.000000,1,0
1777416743407272168,1582564000000,  1582.569, 0.000049,-0.000007,-0.009966,-0.000017, 0.000028, 0.000173,-0.520501,-0.043837, 0.022466,1,-0.001563, 0.003044, 0.017892,1, 0.004295,-0.000862,-0.996055,-0.001563, 0.003044, 0.017892, 0.020781,-0.112871,-0.150543,-0.000000, 0.000000,-0.000000,1,0
1777416743427001583,1582584000000,  1582.589, 0.000055, 0.000039,-0.009961,-0.000014, 0.000030, 0.000179,-0.512592,-0.017270, 0.024474,1,-0.001620, 0.003118, 0.018005,1, 0.005159, 0.001860,-0.995847,-0.001620, 0.003118, 0.018005, 0.020105,-0.112641,-0.151653,-0.000000, 0.000000,-0.000000,1,0
1777416743446733404,1582604000000,  1582.609, 0.000048, 0.000028,-0.009964,-0.000011, 0.000034, 0.000191,-0.513701,-0.008092, 0.022565,1,-0.001183, 0.003298, 0.018796,1, 0.005109, 0.002801,-0.996038,-0.001184, 0.003299, 0.018796, 0.020751,-0.112964,-0.151482,-0.000000, 0.000000,-0.000000,1,0
1777416743456409814,1582624000000,  1582.629, 0.000035,-0.000006,-0.009961,-0.000014, 0.000029, 0.000192,-0.524643,-0.029617, 0.023467,1,-0.001239, 0.002917, 0.018988,1, 0.004053, 0.000608,-0.995943,-0.001239, 0.002918, 0.018988, 0.021064,-0.113342,-0.150577,-0.000000, 0.000000,-0.000000,1,0
1777416743466493280,1582624000000,  1582.629, 0.000035,-0.000006,-0.009961,-0.000014, 0.000029, 0.000192,-0.524643,-0.029617, 0.023467,1,-0.001239, 0.002917, 0.018988,1, 0.004053, 0.000608,-0.995943,-0.001239, 0.002918, 0.018988, 0.021064,-0.113342,-0.150577,-0.000000, 0.000000,-0.000000,1,0
1777416743476167560,1582644000000,  1582.649, 0.000024,-0.000022,-0.009953,-0.000013, 0.000036, 0.000187,-0.535375,-0.047306, 0.026578,1,-0.001037, 0.003261, 0.018918,1, 0.003021,-0.001198,-0.995622,-0.001038, 0.003262, 0.018918, 0.021112,-0.113469,-0.149556,-0.000000, 0.000000,-0.000000,1,0
1777416743486251712,1582644000000,  1582.649, 0.000024,-0.000022,-0.009953,-0.000013, 0.000036, 0.000187,-0.535375,-0.047306, 0.026578,1,-0.001037, 0.003261, 0.018918,1, 0.003021,-0.001198,-0.995622,-0.001038, 0.003262, 0.018918, 0.021112,-0.113469,-0.149556,-0.000000, 0.000000,-0.000000,1,0
1777416743501805272,1582664000000,  1582.669, 0.000037,-0.000005,-0.009951,-0.000013, 0.000040, 0.000180,-0.531452,-0.043729, 0.029138,1,-0.001221, 0.003641, 0.018376,1, 0.003490,-0.000832,-0.995357,-0.001221, 0.003641, 0.018376, 0.020883,-0.112709,-0.150336,-0.000000, 0.000000,-0.000000,1,0
1777416743511483737,1582684000000,  1582.689, 0.000046, 0.000011,-0.009962,-0.000021, 0.000034, 0.000180,-0.525551,-0.032186, 0.023242,1,-0.001709, 0.003548, 0.018179,1, 0.004074, 0.000351,-0.995959,-0.001709, 0.003548, 0.018179, 0.020201,-0.113140,-0.150887,-0.000000, 0.000000,-0.000000,1,0
1777416743521588869,1582684000000,  1582.689, 0.000046, 0.000011,-0.009962,-0.000021, 0.000034, 0.000180,-0.525551,-0.032186, 0.023242,1,-0.001709, 0.003548, 0.018179,1, 0.004074, 0.000351,-0.995959,-0.001709, 0.003548, 0.018179, 0.020201,-0.113140,-0.150887,-0.000000, 0.000000,-0.000000,1,0
1777416743531234910,1582704000000,  1582.704, 0.000047, 0.000028,-0.009964,-0.000019, 0.000037, 0.000186,-0.512502,-0.015873, 0.021575,1,-0.001724, 0.003532, 0.018344,1, 0.004474, 0.002007,-0.996183,-0.001725, 0.003532, 0.018344, 0.020536,-0.113495,-0.150379,-0.000000, 0.000000,-0.000000,1,0
1777416743541319135,1582704000000,  1582.704, 0.000047, 0.000028,-0.009964,-0.000019, 0.000037, 0.000186,-0.512502,-0.015873, 0.021575,1,-0.001724, 0.003532, 0.018344,1, 0.004474, 0.002007,-0.996183,-0.001725, 0.003532, 0.018344, 0.020536,-0.113495,-0.150379,-0.000000, 0.000000,-0.000000,1,0
1777416743560747877,1582724000000,  1582.724, 0.000059, 0.000023,-0.009960,-0.000012, 0.000034, 0.000192,-0.504897,-0.012117, 0.021500,1,-0.001499, 0.003397, 0.018464,1, 0.005487, 0.002334,-0.996096,-0.001388, 0.003418, 0.018825, 0.021163,-0.113203,-0.149906,-0.000000, 0.000000,-0.000000,1,0
1777416743570364049,1582744000000,  1582.744, 0.000050,-0.000004,-0.009955,-0.000015, 0.000029, 0.000196,-0.498829,-0.018599, 0.022719,1,-0.001728, 0.003507, 0.019139,1, 0.005322, 0.000716,-0.995810,-0.001620, 0.003204, 0.019334, 0.021290,-0.112612,-0.149332,-0.000000, 0.000000,-0.000000,1,0
1777416743580449386,1582744000000,  1582.744, 0.000050,-0.000004,-0.009955,-0.000015, 0.000029, 0.000196,-0.498829,-0.018599, 0.022719,1,-0.001728, 0.003507, 0.019139,1, 0.005322, 0.000716,-0.995810,-0.001620, 0.003204, 0.019334, 0.021290,-0.112612,-0.149332,-0.000000, 0.000000,-0.000000,1,0
1777416743590128314,1582764000000,  1582.764, 0.000030,-0.000009,-0.009962,-0.000008, 0.000034, 0.000181,-0.509789,-0.037229, 0.025755,1,-0.001794, 0.003004, 0.019170,1, 0.003849,-0.000459,-0.995982,-0.001370, 0.003192, 0.018652, 0.020285,-0.112550,-0.150347,-0.000000, 0.000000,-0.000000,1,0
1777416743600211798,1582764000000,  1582.764, 0.000030,-0.000009,-0.009962,-0.000008, 0.000034, 0.000181,-0.509789,-0.037229, 0.025755,1,-0.001794, 0.003004, 0.019170,1, 0.003849,-0.000459,-0.995982,-0.001370, 0.003192, 0.018652, 0.020285,-0.112550,-0.150347,-0.000000, 0.000000,-0.000000,1,0
1777416743619941305,1582774000000,  1582.779, 0.000030, 0.000001,-0.009957,-0.000010, 0.000035, 0.000188,-0.520964,-0.037132, 0.025621,1,-0.001228, 0.003332, 0.018721,1, 0.003435,-0.000137,-0.995780,-0.001228, 0.003332, 0.018721, 0.021269,-0.113519,-0.149636,-0.000000, 0.000000,-0.000000,1,0
1777416743629556033,1582804000000,  1582.804, 0.000033, 0.000001,-0.009959,-0.000011, 0.000034, 0.000183,-0.521515,-0.025191, 0.025988,1,-0.001108, 0.003469, 0.018714,1, 0.003394, 0.000624,-0.995839,-0.001136, 0.003461, 0.018508, 0.020514,-0.113269,-0.150586,-0.000000, 0.000000,-0.000000,1,0
1777416743639659516,1582804000000,  1582.804, 0.000033, 0.000001,-0.009959,-0.000011, 0.000034, 0.000183,-0.521515,-0.025191, 0.025988,1,-0.001108, 0.003469, 0.018714,1, 0.003394, 0.000624,-0.995839,-0.001136, 0.003461, 0.018508, 0.020514,-0.113269,-0.150586,-0.000000, 0.000000,-0.000000,1,0
1777416743649309724,1582824000000,  1582.824, 0.000041,-0.000015,-0.009955,-0.000008, 0.000029, 0.000180,-0.520365,-0.035567, 0.023146,1,-0.001021, 0.003190, 0.018352,1, 0.003858,-0.000631,-0.995712,-0.000908, 0.003105, 0.018191, 0.021253,-0.113584,-0.149907,-0.000000, 0.000000,-0.000000,1,0
1777416743659393542,1582824000000,  1582.824, 0.000041,-0.000015,-0.009955,-0.000008, 0.000029, 0.000180,-0.520365,-0.035567, 0.023146,1,-0.001021, 0.003190, 0.018352,1, 0.003858,-0.000631,-0.995712,-0.000908, 0.003105, 0.018191, 0.021253,-0.113584,-0.149907,-0.000000, 0.000000,-0.000000,1,0
1777416743669061007,1582834000000,  1582.839, 0.000039,-0.000006,-0.009959,-0.000012, 0.000027, 0.000182,-0.518861,-0.041416, 0.024799,1,-0.001058, 0.002947, 0.018132,1, 0.003845,-0.000573,-0.995853,-0.001058, 0.002947, 0.018132, 0.020384,-0.113335,-0.151438,-0.000000, 0.000000,-0.000000,1,0
1777416743679145381,1582834000000,  1582.839, 0.000039,-0.000006,-0.009959,-0.000012, 0.000027, 0.000182,-0.518861,-0.041416, 0.024799,1,-0.001058, 0.002947, 0.018132,1, 0.003845,-0.000573,-0.995853,-0.001058, 0.002947, 0.018132, 0.020384,-0.113335,-0.151438,-0.000000, 0.000000,-0.000000,1,0
1777416743698878258,1582864000000,  1582.864, 0.000048, 0.000024,-0.009961,-0.000015, 0.000033, 0.000179,-0.514576,-0.033292, 0.025409,1,-0.001318, 0.003014, 0.017770,1, 0.004579, 0.001253,-0.995941,-0.001367, 0.003151, 0.017844, 0.021067,-0.112942,-0.150378,-0.000000, 0.000000,-0.000000,1,0
1777416743708561316,1582874000000,  1582.879, 0.000058, 0.000030,-0.009962,-0.000013, 0.000030, 0.000177,-0.507188,-0.015788, 0.022627,1,-0.001328, 0.003019, 0.017796,1, 0.005156, 0.002051,-0.996067,-0.001328, 0.003019, 0.017796, 0.020865,-0.113310,-0.149324,-0.000000, 0.000000,-0.000000,1,0
1777416743718644949,1582874000000,  1582.879, 0.000058, 0.000030,-0.009962,-0.000013, 0.000030, 0.000177,-0.507188,-0.015788, 0.022627,1,-0.001328, 0.003019, 0.017796,1, 0.005156, 0.002051,-0.996067,-0.001328, 0.003019, 0.017796, 0.020865,-0.113310,-0.149324,-0.000000, 0.000000,-0.000000,1,0
1777416743728262824,1582894000000,  1582.899, 0.000050, 0.000041,-0.009964,-0.000017, 0.000034, 0.000180,-0.502110,-0.002517, 0.024814,1,-0.001716, 0.003073, 0.018092,1, 0.004977, 0.003400,-0.995883,-0.001716, 0.003073, 0.018092, 0.020726,-0.113218,-0.149491,-0.000000, 0.000000,-0.000000,1,0
1777416743738347031,1582894000000,  1582.899, 0.000050, 0.000041,-0.009964,-0.000017, 0.000034, 0.000180,-0.502110,-0.002517, 0.024814,1,-0.001716, 0.003073, 0.018092,1, 0.004977, 0.003400,-0.995883,-0.001716, 0.003073, 0.018092, 0.020726,-0.113218,-0.149491,-0.000000, 0.000000,-0.000000,1,0
1777416743748015034,1582914000000,  1582.919, 0.000045, 0.000026,-0.009961,-0.000008, 0.000034, 0.000200,-0.499686,-0.006257, 0.026150,1,-0.001275, 0.003201, 0.019260,1, 0.004732, 0.003018,-0.995775,-0.001275, 0.003202, 0.019260, 0.020577,-0.112827,-0.150504,-0.000000, 0.000000,-0.000000,1,0
1777416743758099166,1582914000000,  1582.919, 0.000045, 0.000026,-0.009961,-0.000008, 0.000034, 0.000200,-0.499686,-0.006257, 0.026150,1,-0.001275, 0.003201, 0.019260,1, 0.004732, 0.003018,-0.995775,-0.001275, 0.003202, 0.019260, 0.020577,-0.112827,-0.150504,-0.000000, 0.000000,-0.000000,1,0
1777416743777833877,1582934000000,  1582.939, 0.000032, 0.000003,-0.009954,-0.000003, 0.000030, 0.000193,-0.505996,-0.022407, 0.026732,1,-0.000654, 0.003168, 0.019476,1, 0.003990, 0.001365,-0.995721,-0.000654, 0.003168, 0.019476, 0.017799,-0.113030,-0.153585,-0.000000, 0.000000,-0.000000,1,0
1777416743787507027,1582954000000,  1582.959, 0.000031,-0.000021,-0.009959,-0.000015, 0.000033, 0.000196,-0.511908,-0.043279, 0.024785,1,-0.001013, 0.003400, 0.019598,1, 0.003407,-0.000773,-0.995919,-0.001013, 0.003400, 0.019598, 0.019907,-0.113429,-0.152263,-0.000000, 0.000000,-0.000000,1,0
1777416743797609233,1582954000000,  1582.959, 0.000031,-0.000021,-0.009959,-0.000015, 0.000033, 0.000196,-0.511908,-0.043279, 0.024785,1,-0.001013, 0.003400, 0.019598,1, 0.003407,-0.000773,-0.995919,-0.001013, 0.003400, 0.019598, 0.019907,-0.113429,-0.152263,-0.000000, 0.000000,-0.000000,1,0
1777416743807328160,1582974000000,  1582.979, 0.000041,-0.000018,-0.009954,-0.000012, 0.000033, 0.000187,-0.508499,-0.051584, 0.028599,1,-0.001300, 0.003401, 0.019007,1, 0.003810,-0.001617,-0.995527,-0.001301, 0.003401, 0.019007, 0.021074,-0.113513,-0.150335,-0.000000, 0.000000,-0.000000,1,0
1777416743817421292,1582974000000,  1582.979, 0.000041,-0.000018,-0.009954,-0.000012, 0.000033, 0.000187,-0.508499,-0.051584, 0.028599,1,-0.001300, 0.003401, 0.019007,1, 0.003810,-0.001617,-0.995527,-0.001301, 0.003401, 0.019007, 0.021074,-0.113513,-0.150335,-0.000000, 0.000000,-0.000000,1,0
1777416743837015453,1582994000000,  1582.999, 0.000042, 0.000003,-0.009960,-0.000018, 0.000034, 0.000185,-0.507649,-0.041090, 0.025621,1,-0.001715, 0.003398, 0.018657,1, 0.003964,-0.000536,-0.995826,-0.001715, 0.003398, 0.018657, 0.021676,-0.112953,-0.149526,-0.000000, 0.000000,-0.000000,1,0
1777416743856833660,1583014000000,  1583.019, 0.000047, 0.000007,-0.009957,-0.000014, 0.000031, 0.000175,-0.504315,-0.031650, 0.025073,1,-0.001592, 0.003286, 0.018210,1, 0.004371, 0.000438,-0.995879,-0.001592, 0.003286, 0.018210, 0.020200,-0.112831,-0.150866,-0.000000, 0.000000,-0.000000,1,0
1777416743866468572,1583034000000,  1583.039, 0.000041, 0.000012,-0.009946,-0.000017, 0.000027, 0.000186,-0.504984,-0.027119, 0.029616,1,-0.001524, 0.002950, 0.018320,1, 0.004365, 0.000908,-0.995412,-0.001524, 0.002950, 0.018320, 0.019874,-0.113117,-0.151524,-0.000000, 0.000000,-0.000000,1,0
1777416743876554778,1583034000000,  1583.039, 0.000041, 0.000012,-0.009946,-0.000017, 0.000027, 0.000186,-0.504984,-0.027119, 0.029616,1,-0.001524, 0.002950, 0.018320,1, 0.004365, 0.000908,-0.995412,-0.001524, 0.002950, 0.018320, 0.019874,-0.113117,-0.151524,-0.000000, 0.000000,-0.000000,1,0
1777416743886212263,1583054000000,  1583.059, 0.000031, 0.000011,-0.009962,-0.000017, 0.000027, 0.000176,-0.514429,-0.025132, 0.023254,1,-0.001714, 0.002709, 0.017875,1, 0.003459, 0.001123,-0.996057,-0.001714, 0.002710, 0.017875, 0.020034,-0.112963,-0.150755,-0.000000, 0.000000,-0.000000,1,0
1777416743896298544,1583054000000,  1583.059, 0.000031, 0.000011,-0.009962,-0.000017, 0.000027, 0.000176,-0.514429,-0.025132, 0.023254,1,-0.001714, 0.002709, 0.017875,1, 0.003459, 0.001123,-0.996057,-0.001714, 0.002710, 0.017875, 0.020034,-0.112963,-0.150755,-0.000000, 0.000000,-0.000000,1,0
