Time,reference_time,gps_timestamp,estOrientQuaternion[0-0],estOrientQuaternion[0-1],estOrientQuaternion[0-2],estOrientQuaternion[0-3],estOrientQuaternion:valid,flagStop
1777416075841836857,900807000000,   900.802, 0.998938, 0.004071, 0.004757, 0.045656,1,0
1777416075860969028,915017000000,   915.017, 0.983824,-0.002243, 0.023909, 0.177518,1,0
1777416075870616344,915037000000,   915.037, 0.983791,-0.002258, 0.023934, 0.177698,1,0
1777416075880701648,915037000000,   915.037, 0.983791,-0.002258, 0.023934, 0.177698,1,0
1777416075890340428,915057000000,   915.057, 0.983759,-0.002274, 0.023958, 0.177874,1,0
1777416075900425009,915057000000,   915.057, 0.983759,-0.002274, 0.023958, 0.177874,1,0
1777416075919802096,915077000000,   915.072, 0.983743,-0.002284, 0.023972, 0.177962,1,0
1777416075929544846,915097000000,   915.092, 0.983710,-0.002303, 0.024002, 0.178137,1,0
1777416075939630094,915097000000,   915.092, 0.983710,-0.002303, 0.024002, 0.178137,1,0
1777416075949219288,915117000000,   915.112, 0.983678,-0.002323, 0.024037, 0.178310,1,0
1777416075959304017,915117000000,   915.112, 0.983678,-0.002323, 0.024037, 0.178310,1,0
1777416075979043210,915137000000,   915.132, 0.983644,-0.002335, 0.024058, 0.178492,1,0
1777416075998732076,915157000000,   915.152, 0.983608,-0.002347, 0.024086, 0.178689,1,0
1777416076008407042,915177000000,   915.172, 0.983572,-0.002361, 0.024114, 0.178883,1,0
1777416076018491964,915177000000,   915.172, 0.983572,-0.002361, 0.024114, 0.178883,1,0
1777416076028163396,915197000000,   915.192, 0.983538,-0.002350, 0.024105, 0.179072,1,0
1777416076038247485,915197000000,   915.192, 0.983538,-0.002350, 0.024105, 0.179072,1,0
1777416076057979508,915217000000,   915.212, 0.983504,-0.002363, 0.024135, 0.179256,1,0
1777416076067668475,915227000000,   915.232, 0.983470,-0.002375, 0.024168, 0.179433,1,0
1777416076077752120,915227000000,   915.232, 0.983470,-0.002375, 0.024168, 0.179433,1,0
1777416076087405202,915247000000,   915.252, 0.983438,-0.002390, 0.024197, 0.179608,1,0
1777416076097488976,915247000000,   915.252, 0.983438,-0.002390, 0.024197, 0.179608,1,0
1777416076107093823,915267000000,   915.272, 0.983405,-0.002404, 0.024225, 0.179785,1,0
1777416076117178023,915267000000,   915.272, 0.983405,-0.002404, 0.024225, 0.179785,1,0
1777416076136921064,915287000000,   915.292, 0.983371,-0.002416, 0.024256, 0.179966,1,0
1777416076146592440,915307000000,   915.312, 0.983336,-0.002432, 0.024285, 0.180151,1,0
1777416076156675344,915307000000,   915.312, 0.983336,-0.002432, 0.024285, 0.180151,1,0
1777416076166310021,915327000000,   915.332, 0.983301,-0.002441, 0.024313, 0.180339,1,0
1777416076176393406,915327000000,   915.332, 0.983301,-0.002441, 0.024313, 0.180339,1,0
1777416076186061783,915347000000,   915.352, 0.983266,-0.002455, 0.024343, 0.180523,1,0
1777416076196145427,915347000000,   915.352, 0.983266,-0.002455, 0.024343, 0.180523,1,0
1777416076215870100,915367000000,   915.372, 0.983232,-0.002468, 0.024372, 0.180704,1,0
1777416076225553716,915387000000,   915.392, 0.983199,-0.002456, 0.024353, 0.180887,1,0
1777416076235637286,915387000000,   915.392, 0.983199,-0.002456, 0.024353, 0.180887,1,0
1777416076251174307,915407000000,   915.407, 0.983164,-0.002472, 0.024386, 0.181074,1,0
1777416076270906516,915427000000,   915.427, 0.983130,-0.002487, 0.024414, 0.181257,1,0
1777416076280588891,915447000000,   915.447, 0.983095,-0.002496, 0.024449, 0.181438,1,0
1777416076290671943,915447000000,   915.447, 0.983095,-0.002496, 0.024449, 0.181438,1,0
1777416076300310064,915467000000,   915.467, 0.983061,-0.002512, 0.024476, 0.181619,1,0
1777416076310392986,915467000000,   915.467, 0.983061,-0.002512, 0.024476, 0.181619,1,0
1777416076329803176,915487000000,   915.482, 0.983044,-0.002517, 0.024488, 0.181711,1,0
1777416076339462239,915507000000,   915.502, 0.983009,-0.002531, 0.024521, 0.181895,1,0
1777416076349545995,915507000000,   915.502, 0.983009,-0.002531, 0.024521, 0.181895,1,0
1777416076359220260,915527000000,   915.522, 0.982974,-0.002545, 0.024551, 0.182080,1,0
1777416076369303589,915527000000,   915.522, 0.982974,-0.002545, 0.024551, 0.182080,1,0
1777416076388994988,915547000000,   915.542, 0.982939,-0.002562, 0.024582, 0.182262,1,0
1777416076398689936,915567000000,   915.562, 0.982905,-0.002570, 0.024616, 0.182444,1,0
1777416076408791504,915567000000,   915.562, 0.982905,-0.002570, 0.024616, 0.182444,1,0
1777416076418406757,915587000000,   915.582, 0.982871,-0.002552, 0.024595, 0.182628,1,0
1777416076428489365,915587000000,   915.582, 0.982871,-0.002552, 0.024595, 0.182628,1,0
1777416076438186220,915607000000,   915.602, 0.982836,-0.002566, 0.024629, 0.182814,1,0
1777416076448269697,915607000000,   915.602, 0.982836,-0.002566, 0.024629, 0.182814,1,0
1777416076467957633,915627000000,   915.622, 0.982801,-0.002585, 0.024661, 0.182995,1,0
1777416076477621918,915637000000,   915.642, 0.982766,-0.002597, 0.024693, 0.183179,1,0
1777416076487705470,915637000000,   915.642, 0.982766,-0.002597, 0.024693, 0.183179,1,0
1777416076497360108,915657000000,   915.662, 0.982731,-0.002613, 0.024714, 0.183362,1,0
1777416076507444326,915657000000,   915.662, 0.982731,-0.002613, 0.024714, 0.183362,1,0
1777416076517125312,915677000000,   915.682, 0.982696,-0.002627, 0.024743, 0.183546,1,0
1777416076527207790,915677000000,   915.682, 0.982696,-0.002627, 0.024743, 0.183546,1,0
1777416076546903744,915697000000,   915.702, 0.982662,-0.002639, 0.024772, 0.183726,1,0
1777416076556563381,915717000000,   915.722, 0.982627,-0.002655, 0.024803, 0.183906,1,0
1777416076566645822,915717000000,   915.722, 0.982627,-0.002655, 0.024803, 0.183906,1,0
1777416076576319716,915737000000,   915.742, 0.982593,-0.002662, 0.024833, 0.184086,1,0
1777416076586402268,915737000000,   915.742, 0.982593,-0.002662, 0.024833, 0.184086,1,0
1777416076596062887,915757000000,   915.762, 0.982558,-0.002674, 0.024860, 0.184270,1,0
1777416076606146383,915757000000,   915.762, 0.982558,-0.002674, 0.024860, 0.184270,1,0
1777416076625411941,915777000000,   915.782, 0.982523,-0.002658, 0.024846, 0.184455,1,0
1777416076640989180,915797000000,   915.797, 0.982488,-0.002668, 0.024871, 0.184638,1,0
1777416076650657909,915817000000,   915.817, 0.982453,-0.002687, 0.024899, 0.184822,1,0
