Time,reference_time,gps_timestamp,orientQuaternion[0-0],orientQuaternion[0-1],orientQuaternion[0-2],orientQuaternion[0-3],flagStop
1777416007065223024,821241000000,   821.241, 0.725840, 0.043661,-0.120704,-0.675781,0
1777416007084515927,846231000000,   846.236, 0.867060, 0.031004,-0.088368,-0.489322,0
1777416007094225671,846251000000,   846.251, 0.867156, 0.030997,-0.088339,-0.489159,0
1777416007104317707,846251000000,   846.251, 0.867156, 0.030997,-0.088339,-0.489159,0
1777416007124017304,846271000000,   846.271, 0.867256, 0.030988,-0.088312,-0.488986,0
1777416007143449215,846291000000,   846.291, 0.867356, 0.030980,-0.088288,-0.488813,0
1777416007153069940,846311000000,   846.311, 0.867454, 0.030970,-0.088267,-0.488645,0
1777416007163153811,846311000000,   846.311, 0.867454, 0.030970,-0.088267,-0.488645,0
1777416007182885828,846331000000,   846.331, 0.867550, 0.030960,-0.088239,-0.488480,0
1777416007192557209,846351000000,   846.351, 0.867644, 0.030949,-0.088212,-0.488319,0
1777416007202640173,846351000000,   846.351, 0.867644, 0.030949,-0.088212,-0.488319,0
1777416007212321830,846371000000,   846.371, 0.867736, 0.030937,-0.088184,-0.488160,0
1777416007222405275,846371000000,   846.371, 0.867736, 0.030937,-0.088184,-0.488160,0
1777416007232015762,846391000000,   846.391, 0.867829, 0.030922,-0.088151,-0.488002,0
1777416007242098966,846391000000,   846.391, 0.867829, 0.030922,-0.088151,-0.488002,0
1777416007261881213,846411000000,   846.411, 0.867921, 0.030910,-0.088123,-0.487845,0
1777416007271490959,846431000000,   846.431, 0.868014, 0.030902,-0.088096,-0.487685,0
1777416007281573330,846431000000,   846.431, 0.868014, 0.030902,-0.088096,-0.487685,0
1777416007291250377,846441000000,   846.446, 0.868061, 0.030900,-0.088082,-0.487603,0
1777416007301346153,846441000000,   846.446, 0.868061, 0.030900,-0.088082,-0.487603,0
1777416007311003056,846461000000,   846.466, 0.868159, 0.030898,-0.088056,-0.487434,0
1777416007321086056,846461000000,   846.466, 0.868159, 0.030898,-0.088056,-0.487434,0
1777416007340874265,846481000000,   846.486, 0.868256, 0.030894,-0.088023,-0.487268,0
1777416007350425708,846501000000,   846.506, 0.868355, 0.030886,-0.087994,-0.487096,0
1777416007360509301,846501000000,   846.506, 0.868355, 0.030886,-0.087994,-0.487096,0
1777416007370185237,846521000000,   846.526, 0.868452, 0.030880,-0.087966,-0.486928,0
1777416007380268294,846521000000,   846.526, 0.868452, 0.030880,-0.087966,-0.486928,0
1777416007399999866,846541000000,   846.546, 0.868545, 0.030865,-0.087931,-0.486770,0
1777416007409677764,846561000000,   846.566, 0.868636, 0.030858,-0.087902,-0.486614,0
1777416007419761061,846561000000,   846.566, 0.868636, 0.030858,-0.087902,-0.486614,0
1777416007429373492,846581000000,   846.586, 0.868728, 0.030847,-0.087871,-0.486455,0
1777416007439456659,846581000000,   846.586, 0.868728, 0.030847,-0.087871,-0.486455,0
1777416007449119468,846601000000,   846.606, 0.868820, 0.030831,-0.087844,-0.486297,0
1777416007459215189,846601000000,   846.606, 0.868820, 0.030831,-0.087844,-0.486297,0
1777416007474724370,846621000000,   846.626, 0.868913, 0.030823,-0.087824,-0.486134,0
1777416007484423320,846641000000,   846.646, 0.869006, 0.030815,-0.087800,-0.485973,0
1777416007494505413,846641000000,   846.646, 0.869006, 0.030815,-0.087800,-0.485973,0
1777416007504175387,846661000000,   846.661, 0.869102, 0.030808,-0.087775,-0.485806,0
1777416007514257833,846661000000,   846.661, 0.869102, 0.030808,-0.087775,-0.485806,0
1777416007533986461,846681000000,   846.681, 0.869199, 0.030792,-0.087748,-0.485640,0
1777416007543290566,846701000000,   846.701, 0.869293, 0.030781,-0.087720,-0.485477,0
1777416007553389897,846701000000,   846.701, 0.869293, 0.030781,-0.087720,-0.485477,0
1777416007563042838,846721000000,   846.721, 0.869386, 0.030769,-0.087692,-0.485316,0
1777416007573127023,846721000000,   846.721, 0.869386, 0.030769,-0.087692,-0.485316,0
1777416007592860095,846741000000,   846.741, 0.869476, 0.030759,-0.087664,-0.485160,0
1777416007602534365,846761000000,   846.761, 0.869564, 0.030741,-0.087637,-0.485008,0
1777416007612618198,846761000000,   846.761, 0.869564, 0.030741,-0.087637,-0.485008,0
1777416007622290191,846781000000,   846.781, 0.869652, 0.030725,-0.087609,-0.484856,0
1777416007632373877,846781000000,   846.781, 0.869652, 0.030725,-0.087609,-0.484856,0
1777416007652045517,846801000000,   846.801, 0.869742, 0.030708,-0.087583,-0.484701,0
1777416007671860294,846821000000,   846.821, 0.869833, 0.030694,-0.087555,-0.484544,0
1777416007681469318,846841000000,   846.841, 0.869925, 0.030691,-0.087518,-0.484385,0
1777416007691552355,846841000000,   846.841, 0.869925, 0.030691,-0.087518,-0.484385,0
1777416007701226292,846851000000,   846.856, 0.869973, 0.030686,-0.087512,-0.484301,0
1777416007711308922,846851000000,   846.856, 0.869973, 0.030686,-0.087512,-0.484301,0
1777416007730976600,846871000000,   846.876, 0.870073, 0.030678,-0.087477,-0.484127,0
1777416007740649148,846891000000,   846.896, 0.870175, 0.030672,-0.087448,-0.483951,0
1777416007750730982,846891000000,   846.896, 0.870175, 0.030672,-0.087448,-0.483951,0
1777416007760404049,846911000000,   846.916, 0.870275, 0.030673,-0.087416,-0.483776,0
1777416007770486068,846911000000,   846.916, 0.870275, 0.030673,-0.087416,-0.483776,0
1777416007780153691,846931000000,   846.936, 0.870372, 0.030669,-0.087389,-0.483607,0
1777416007790235414,846931000000,   846.936, 0.870372, 0.030669,-0.087389,-0.483607,0
1777416007809973522,846951000000,   846.956, 0.870465, 0.030661,-0.087358,-0.483445,0
1777416007819644515,846971000000,   846.976, 0.870555, 0.030644,-0.087335,-0.483288,0
1777416007829726441,846971000000,   846.976, 0.870555, 0.030644,-0.087335,-0.483288,0
1777416007839331392,846991000000,   846.996, 0.870639, 0.030616,-0.087308,-0.483143,0
1777416007849421021,846991000000,   846.996, 0.870639, 0.030616,-0.087308,-0.483143,0
1777416007859117934,847011000000,   847.016, 0.870719, 0.030587,-0.087277,-0.483008,0
1777416007869208230,847011000000,   847.016, 0.870719, 0.030587,-0.087277,-0.483008,0
1777416007888915566,847031000000,   847.036, 0.870791, 0.030553,-0.087232,-0.482888,0
1777416007904530059,847051000000,   847.056, 0.870866, 0.030513,-0.087157,-0.482769,0
1777416007914151376,847071000000,   847.071, 0.870936, 0.030413,-0.087056,-0.482667,0
1777416007924237839,847071000000,   847.071, 0.870936, 0.030413,-0.087056,-0.482667,0
1777416007943964801,847091000000,   847.091, 0.870988, 0.030336,-0.086908,-0.482604,0
