Time,reference_time,gps_timestamp,estOrientQuaternion[0-0],estOrientQuaternion[0-1],estOrientQuaternion[0-2],estOrientQuaternion[0-3],estOrientQuaternion:valid,flagStop
1777416176285068246,999983000000,   999.978, 0.998948,-0.000641, 0.005097, 0.045571,1,0
1777416176295296400,1000173000000,  1015.468, 0.981567,-0.007358, 0.026330, 0.189153,1,0
1777416176305388100,1000173000000,  1015.468, 0.981567,-0.007358, 0.026330, 0.189153,1,0
1777416176315010393,1015483000000,  1015.488, 0.981528,-0.007366, 0.026365, 0.189352,1,0
1777416176325098816,1015483000000,  1015.488, 0.981528,-0.007366, 0.026365, 0.189352,1,0
1777416176344779701,1015503000000,  1015.508, 0.981493,-0.007378, 0.026396, 0.189529,1,0
1777416176354470007,1015523000000,  1015.528, 0.981460,-0.007392, 0.026423, 0.189695,1,0
1777416176364554394,1015523000000,  1015.528, 0.981460,-0.007392, 0.026423, 0.189695,1,0
1777416176374274883,1015543000000,  1015.548, 0.981426,-0.007404, 0.026455, 0.189862,1,0
1777416176384360140,1015543000000,  1015.548, 0.981426,-0.007404, 0.026455, 0.189862,1,0
1777416176404036951,1015563000000,  1015.568, 0.981393,-0.007381, 0.026420, 0.190040,1,0
1777416176423751407,1015583000000,  1015.588, 0.981354,-0.007389, 0.026453, 0.190235,1,0
1777416176439345720,1015603000000,  1015.603, 0.981314,-0.007388, 0.026485, 0.190439,1,0
1777416176449036692,1015623000000,  1015.623, 0.981273,-0.007402, 0.026511, 0.190644,1,0
1777416176459122005,1015623000000,  1015.623, 0.981273,-0.007402, 0.026511, 0.190644,1,0
1777416176478817500,1015643000000,  1015.643, 0.981235,-0.007414, 0.026535, 0.190836,1,0
1777416176488478345,1015663000000,  1015.663, 0.981200,-0.007433, 0.026567, 0.191014,1,0
1777416176498562083,1015663000000,  1015.663, 0.981200,-0.007433, 0.026567, 0.191014,1,0
1777416176517967101,1015683000000,  1015.678, 0.981183,-0.007445, 0.026579, 0.191097,1,0
1777416176527661536,1015703000000,  1015.698, 0.981151,-0.007460, 0.026605, 0.191256,1,0
1777416176537745571,1015703000000,  1015.698, 0.981151,-0.007460, 0.026605, 0.191256,1,0
1777416176547355383,1015723000000,  1015.718, 0.981118,-0.007477, 0.026636, 0.191422,1,0
1777416176557438918,1015723000000,  1015.718, 0.981118,-0.007477, 0.026636, 0.191422,1,0
1777416176567085950,1015743000000,  1015.738, 0.981083,-0.007499, 0.026663, 0.191598,1,0
1777416176577169762,1015743000000,  1015.738, 0.981083,-0.007499, 0.026663, 0.191598,1,0
1777416176596917383,1015763000000,  1015.758, 0.981046,-0.007514, 0.026694, 0.191781,1,0
1777416176606607189,1015783000000,  1015.778, 0.981009,-0.007481, 0.026649, 0.191980,1,0
1777416176616720277,1015783000000,  1015.778, 0.981009,-0.007481, 0.026649, 0.191980,1,0
1777416176626299925,1015803000000,  1015.798, 0.980966,-0.007489, 0.026683, 0.192189,1,0
1777416176636384348,1015803000000,  1015.798, 0.980966,-0.007489, 0.026683, 0.192189,1,0
1777416176646028287,1015823000000,  1015.818, 0.980927,-0.007496, 0.026709, 0.192389,1,0
1777416176656112285,1015823000000,  1015.818, 0.980927,-0.007496, 0.026709, 0.192389,1,0
1777416176675844703,1015833000000,  1015.838, 0.980888,-0.007500, 0.026744, 0.192579,1,0
1777416176685540194,1015853000000,  1015.858, 0.980853,-0.007512, 0.026775, 0.192756,1,0
1777416176695624655,1015853000000,  1015.858, 0.980853,-0.007512, 0.026775, 0.192756,1,0
1777416176705303869,1015873000000,  1015.878, 0.980819,-0.007527, 0.026799, 0.192921,1,0
1777416176715388255,1015873000000,  1015.878, 0.980819,-0.007527, 0.026799, 0.192921,1,0
1777416176725036231,1015893000000,  1015.898, 0.980785,-0.007547, 0.026827, 0.193089,1,0
1777416176735120174,1015893000000,  1015.898, 0.980785,-0.007547, 0.026827, 0.193089,1,0
1777416176754803762,1015913000000,  1015.918, 0.980751,-0.007556, 0.026858, 0.193261,1,0
1777416176764480958,1015933000000,  1015.938, 0.980713,-0.007569, 0.026892, 0.193447,1,0
1777416176774581491,1015933000000,  1015.938, 0.980713,-0.007569, 0.026892, 0.193447,1,0
1777416176793853316,1015953000000,  1015.958, 0.980673,-0.007582, 0.026921, 0.193642,1,0
1777416176803542344,1015973000000,  1015.978, 0.980636,-0.007550, 0.026876, 0.193837,1,0
1777416176813625601,1015973000000,  1015.978, 0.980636,-0.007550, 0.026876, 0.193837,1,0
1777416176829148493,1015993000000,  1015.993, 0.980598,-0.007565, 0.026907, 0.194029,1,0
1777416176848925352,1016003000000,  1016.013, 0.980561,-0.007577, 0.026942, 0.194208,1,0
1777416176858662025,1016033000000,  1016.033, 0.980527,-0.007592, 0.026972, 0.194375,1,0
1777416176868749078,1016033000000,  1016.033, 0.980527,-0.007592, 0.026972, 0.194375,1,0
1777416176888053918,1016053000000,  1016.048, 0.980509,-0.007596, 0.026986, 0.194462,1,0
1777416176907809926,1016073000000,  1016.068, 0.980474,-0.007608, 0.027016, 0.194633,1,0
1777416176917508972,1016093000000,  1016.088, 0.980438,-0.007621, 0.027049, 0.194814,1,0
1777416176927594433,1016093000000,  1016.088, 0.980438,-0.007621, 0.027049, 0.194814,1,0
1777416176937323106,1016113000000,  1016.108, 0.980398,-0.007627, 0.027077, 0.195007,1,0
1777416176947407863,1016113000000,  1016.108, 0.980398,-0.007627, 0.027077, 0.195007,1,0
1777416176967006403,1016133000000,  1016.128, 0.980359,-0.007637, 0.027110, 0.195200,1,0
1777416176986756171,1016153000000,  1016.148, 0.980319,-0.007647, 0.027137, 0.195394,1,0
1777416176996445718,1016173000000,  1016.168, 0.980283,-0.007614, 0.027088, 0.195585,1,0
1777416177006530438,1016173000000,  1016.168, 0.980283,-0.007614, 0.027088, 0.195585,1,0
1777416177016181730,1016193000000,  1016.188, 0.980247,-0.007626, 0.027117, 0.195762,1,0
1777416177026265952,1016193000000,  1016.188, 0.980247,-0.007626, 0.027117, 0.195762,1,0
1777416177045949210,1016203000000,  1016.208, 0.980211,-0.007641, 0.027147, 0.195938,1,0
1777416177055642665,1016223000000,  1016.228, 0.980175,-0.007653, 0.027173, 0.196111,1,0
1777416177065728035,1016223000000,  1016.228, 0.980175,-0.007653, 0.027173, 0.196111,1,0
1777416177075395381,1016243000000,  1016.248, 0.980138,-0.007671, 0.027206, 0.196293,1,0
1777416177085479861,1016243000000,  1016.248, 0.980138,-0.007671, 0.027206, 0.196293,1,0
1777416177095122728,1016263000000,  1016.268, 0.980099,-0.007683, 0.027235, 0.196480,1,0
1777416177105207190,1016263000000,  1016.268, 0.980099,-0.007683, 0.027235, 0.196480,1,0
1777416177124938723,1016283000000,  1016.288, 0.980061,-0.007699, 0.027259, 0.196669,1,0
1777416177134582848,1016303000000,  1016.308, 0.980021,-0.007710, 0.027292, 0.196861,1,0
1777416177144668181,1016303000000,  1016.308, 0.980021,-0.007710, 0.027292, 0.196861,1,0
1777416177154335675,1016323000000,  1016.328, 0.979983,-0.007725, 0.027325, 0.197048,1,0
1777416177164419156,1016323000000,  1016.328, 0.979983,-0.007725, 0.027325, 0.197048,1,0
1777416177174047950,1016343000000,  1016.348, 0.979964,-0.007730, 0.027336, 0.197140,1,0
1777416177184132227,1016343000000,  1016.348, 0.979964,-0.007730, 0.027336, 0.197140,1,0
1777416177203873888,1016363000000,  1016.368, 0.979911,-0.007702, 0.027308, 0.197406,1,0
1777416177213524402,1016383000000,  1016.388, 0.979874,-0.007716, 0.027357, 0.197583,1,0
1777416177223608123,1016383000000,  1016.388, 0.979874,-0.007716, 0.027357, 0.197583,1,0
1777416177239158960,1016403000000,  1016.403, 0.979836,-0.007723, 0.027373, 0.197767,1,0
1777416177258903472,1016423000000,  1016.423, 0.979794,-0.007754, 0.027406, 0.197969,1,0
1777416177268586910,1016443000000,  1016.443, 0.979763,-0.007773, 0.027436, 0.198119,1,0
1777416177278669872,1016443000000,  1016.443, 0.979763,-0.007773, 0.027436, 0.198119,1,0
1777416177288009522,1016463000000,  1016.458, 0.979750,-0.007793, 0.027450, 0.198181,1,0
1777416177298112482,1016463000000,  1016.458, 0.979750,-0.007793, 0.027450, 0.198181,1,0
1777416177317809795,1016483000000,  1016.478, 0.979728,-0.007832, 0.027493, 0.198282,1,0
1777416177327494992,1016503000000,  1016.498, 0.979710,-0.007852, 0.027528, 0.198364,1,0
1777416177337578176,1016503000000,  1016.498, 0.979710,-0.007852, 0.027528, 0.198364,1,0
1777416177347223469,1016523000000,  1016.518, 0.979683,-0.007876, 0.027575, 0.198489,1,0
1777416177357307172,1016523000000,  1016.518, 0.979683,-0.007876, 0.027575, 0.198489,1,0
1777416177377023594,1016543000000,  1016.538, 0.979648,-0.007879, 0.027569, 0.198665,1,0
1777416177396742312,1016563000000,  1016.558, 0.979590,-0.007866, 0.027597, 0.198946,1,0
1777416177406430138,1016583000000,  1016.578, 0.979518,-0.007787, 0.027567, 0.199306,1,0
1777416177416513953,1016583000000,  1016.578, 0.979518,-0.007787, 0.027567, 0.199306,1,0
1777416177426173799,1016603000000,  1016.598, 0.979445,-0.007762, 0.027631, 0.199660,1,0
1777416177436257632,1016603000000,  1016.598, 0.979445,-0.007762, 0.027631, 0.199660,1,0
1777416177455954167,1016613000000,  1016.618, 0.979381,-0.007737, 0.027674, 0.199967,1,0
1777416177465648085,1016633000000,  1016.638, 0.979337,-0.007741, 0.027697, 0.200178,1,0
