Time,reference_time,gps_timestamp,orientQuaternion[0-0],orientQuaternion[0-1],orientQuaternion[0-2],orientQuaternion[0-3],flagStop
1777416250135659197,1040789000000,  1040.789, 0.844890,-0.157952, 0.108727, 0.499391,0
1777416250155917786,1089319000000,  1089.319, 0.527929,-0.154289, 0.214214, 0.807217,0
1777416250165616972,1089339000000,  1089.339, 0.527755,-0.154273, 0.214251, 0.807323,0
1777416250175706022,1089339000000,  1089.339, 0.527755,-0.154273, 0.214251, 0.807323,0
1777416250185362649,1089359000000,  1089.359, 0.527568,-0.154257, 0.214294, 0.807437,0
1777416250195451125,1089359000000,  1089.359, 0.527568,-0.154257, 0.214294, 0.807437,0
1777416250205069694,1089379000000,  1089.379, 0.527389,-0.154241, 0.214335, 0.807546,0
1777416250215154781,1089379000000,  1089.379, 0.527389,-0.154241, 0.214335, 0.807546,0
1777416250234888513,1089399000000,  1089.399, 0.527208,-0.154233, 0.214382, 0.807653,0
1777416250244585477,1089419000000,  1089.419, 0.527029,-0.154221, 0.214423, 0.807762,0
1777416250254670212,1089419000000,  1089.419, 0.527029,-0.154221, 0.214423, 0.807762,0
1777416250264314135,1089429000000,  1089.434, 0.526938,-0.154212, 0.214444, 0.807817,0
1777416250274400296,1089429000000,  1089.434, 0.526938,-0.154212, 0.214444, 0.807817,0
1777416250284023087,1089449000000,  1089.454, 0.526745,-0.154236, 0.214492, 0.807926,0
1777416250294109285,1089449000000,  1089.454, 0.526745,-0.154236, 0.214492, 0.807926,0
1777416250313835943,1089469000000,  1089.474, 0.526603,-0.154261, 0.214492, 0.808013,0
1777416250323512775,1089489000000,  1089.494, 0.526491,-0.154315, 0.214492, 0.808076,0
1777416250333597492,1089489000000,  1089.494, 0.526491,-0.154315, 0.214492, 0.808076,0
1777416250343284640,1089509000000,  1089.514, 0.526379,-0.154376, 0.214501, 0.808135,0
1777416250353370172,1089509000000,  1089.514, 0.526379,-0.154376, 0.214501, 0.808135,0
1777416250363037837,1089529000000,  1089.534, 0.526289,-0.154403, 0.214506, 0.808187,0
1777416250373121942,1089529000000,  1089.534, 0.526289,-0.154403, 0.214506, 0.808187,0
1777416250392859915,1089549000000,  1089.554, 0.526193,-0.154418, 0.214529, 0.808241,0
1777416250402486837,1089569000000,  1089.574, 0.526069,-0.154411, 0.214570, 0.808312,0
1777416250412571998,1089569000000,  1089.574, 0.526069,-0.154411, 0.214570, 0.808312,0
1777416250422229199,1089589000000,  1089.594, 0.525913,-0.154385, 0.214605, 0.808410,0
1777416250432313860,1089589000000,  1089.594, 0.525913,-0.154385, 0.214605, 0.808410,0
