Time,reference_time,gps_timestamp,estOrientQuaternion[0-0],estOrientQuaternion[0-1],estOrientQuaternion[0-2],estOrientQuaternion[0-3],estOrientQuaternion:valid,flagStop
1777416252002473291,1091169000000,  1091.174, 0.874997,-0.010317, 0.015046, 0.483784,1,0
1777416252012559084,1091169000000,  1091.174, 0.874997,-0.010317, 0.015046, 0.483784,1,0
1777416252022232879,1091189000000,  1091.194, 0.874723,-0.010917, 0.015147, 0.484263,1,0
1777416252032318410,1091189000000,  1091.194, 0.874723,-0.010917, 0.015147, 0.484263,1,0
1777416252047846208,1091209000000,  1091.209, 0.874344,-0.010644, 0.015242, 0.484950,1,0
1777416252057550246,1091229000000,  1091.229, 0.874035,-0.011143, 0.015207, 0.485498,1,0
1777416252067635591,1091229000000,  1091.229, 0.874035,-0.011143, 0.015207, 0.485498,1,0
1777416252077244067,1091249000000,  1091.249, 0.873673,-0.011348, 0.015052, 0.486149,1,0
1777416252087329430,1091249000000,  1091.249, 0.873673,-0.011348, 0.015052, 0.486149,1,0
1777416252106728117,1091269000000,  1091.264, 0.873673,-0.011348, 0.015052, 0.486149,1,0
1777416252116435952,1091289000000,  1091.284, 0.873180,-0.011301, 0.014866, 0.487040,1,0
1777416252126520593,1091289000000,  1091.284, 0.873180,-0.011301, 0.014866, 0.487040,1,0
1777416252136192277,1091309000000,  1091.304, 0.872893,-0.011244, 0.014835, 0.487557,1,0
1777416252146276677,1091309000000,  1091.304, 0.872893,-0.011244, 0.014835, 0.487557,1,0
1777416252166003426,1091329000000,  1091.324, 0.872551,-0.011535, 0.014671, 0.488166,1,0
1777416252185701340,1091349000000,  1091.344, 0.872306,-0.011244, 0.014709, 0.488610,1,0
1777416252195396229,1091369000000,  1091.364, 0.872199,-0.010996, 0.014426, 0.488814,1,0
1777416252205480630,1091369000000,  1091.364, 0.872199,-0.010996, 0.014426, 0.488814,1,0
1777416252215208781,1091389000000,  1091.384, 0.872025,-0.011968, 0.014121, 0.489111,1,0
1777416252225293329,1091389000000,  1091.384, 0.872025,-0.011968, 0.014121, 0.489111,1,0
1777416252244965519,1091409000000,  1091.404, 0.871828,-0.012294, 0.013963, 0.489459,1,0
1777416252254586754,1091419000000,  1091.424, 0.871906,-0.012336, 0.013925, 0.489319,1,0
1777416252264671525,1091419000000,  1091.424, 0.871906,-0.012336, 0.013925, 0.489319,1,0
1777416252274346117,1091439000000,  1091.444, 0.871917,-0.012574, 0.014086, 0.489290,1,0
1777416252284431073,1091439000000,  1091.444, 0.871917,-0.012574, 0.014086, 0.489290,1,0
1777416252294086718,1091459000000,  1091.464, 0.872075,-0.012545, 0.013978, 0.489013,1,0
1777416252304172249,1091459000000,  1091.464, 0.872075,-0.012545, 0.013978, 0.489013,1,0
1777416252323911721,1091479000000,  1091.484, 0.872224,-0.012741, 0.014097, 0.488737,1,0
1777416252333604276,1091499000000,  1091.504, 0.872325,-0.012508, 0.014334, 0.488556,1,0
1777416252343708234,1091499000000,  1091.504, 0.872325,-0.012508, 0.014334, 0.488556,1,0
1777416252353305283,1091519000000,  1091.524, 0.872503,-0.012241, 0.014462, 0.488241,1,0
1777416252363391331,1091519000000,  1091.524, 0.872503,-0.012241, 0.014462, 0.488241,1,0
1777416252373041199,1091539000000,  1091.544, 0.872675,-0.012096, 0.014815, 0.487927,1,0
1777416252383126174,1091539000000,  1091.544, 0.872675,-0.012096, 0.014815, 0.487927,1,0
1777416252402876461,1091559000000,  1091.564, 0.872900,-0.011591, 0.014043, 0.487559,1,0
1777416252412578759,1091579000000,  1091.584, 0.872995,-0.011451, 0.014342, 0.487384,1,0
1777416252422663789,1091579000000,  1091.584, 0.872995,-0.011451, 0.014342, 0.487384,1,0
1777416252432322305,1091599000000,  1091.604, 0.873151,-0.012506, 0.013895, 0.487090,1,0
1777416252442407446,1091599000000,  1091.604, 0.873151,-0.012506, 0.013895, 0.487090,1,0
1777416252457939856,1091619000000,  1091.619, 0.873286,-0.012657, 0.014079, 0.486839,1,0
1777416252467644561,1091639000000,  1091.639, 0.873483,-0.012504, 0.014029, 0.486492,1,0
1777416252477728721,1091639000000,  1091.639, 0.873483,-0.012504, 0.014029, 0.486492,1,0
1777416252487339844,1091659000000,  1091.659, 0.873768,-0.013333, 0.014377, 0.485948,1,0
1777416252497423856,1091659000000,  1091.659, 0.873768,-0.013333, 0.014377, 0.485948,1,0
1777416252516831655,1091679000000,  1091.679, 0.874251,-0.013440, 0.014323, 0.485078,1,0
1777416252526526655,1091699000000,  1091.694, 0.874464,-0.013372, 0.014291, 0.484695,1,0
1777416252536610870,1091699000000,  1091.694, 0.874464,-0.013372, 0.014291, 0.484695,1,0
1777416252546286703,1091719000000,  1091.714, 0.875113,-0.013549, 0.014341, 0.483515,1,0
1777416252556371992,1091719000000,  1091.714, 0.875113,-0.013549, 0.014341, 0.483515,1,0
1777416252576023124,1091739000000,  1091.734, 0.875950,-0.013411, 0.014264, 0.482005,1,0
1777416252595794062,1091759000000,  1091.754, 0.876832,-0.013048, 0.014543, 0.480400,1,0
1777416252605030342,1091779000000,  1091.774, 0.877723,-0.012475, 0.014247, 0.478795,1,0
1777416252615115520,1091779000000,  1091.774, 0.877723,-0.012475, 0.014247, 0.478795,1,0
1777416252634851937,1091799000000,  1091.794, 0.878626,-0.012458, 0.014432, 0.477130,1,0
1777416252644545178,1091809000000,  1091.814, 0.879507,-0.012453, 0.014500, 0.475503,1,0
1777416252654629226,1091809000000,  1091.814, 0.879507,-0.012453, 0.014500, 0.475503,1,0
1777416252664310263,1091829000000,  1091.834, 0.880415,-0.012376, 0.014529, 0.473820,1,0
1777416252674394682,1091829000000,  1091.834, 0.880415,-0.012376, 0.014529, 0.473820,1,0
1777416252694049833,1091849000000,  1091.854, 0.881373,-0.012520, 0.014310, 0.472039,1,0
1777416252713819214,1091869000000,  1091.874, 0.882403,-0.012510, 0.014566, 0.470102,1,0
1777416252723511029,1091889000000,  1091.894, 0.883379,-0.012871, 0.015025, 0.468242,1,0
1777416252733595337,1091889000000,  1091.894, 0.883379,-0.012871, 0.015025, 0.468242,1,0
1777416252743330267,1091909000000,  1091.914, 0.884162,-0.012739, 0.015230, 0.466758,1,0
1777416252753414890,1091909000000,  1091.914, 0.884162,-0.012739, 0.015230, 0.466758,1,0
1777416252773003387,1091929000000,  1091.934, 0.884884,-0.013007, 0.015575, 0.465369,1,0
1777416252792773158,1091949000000,  1091.954, 0.885461,-0.013024, 0.015706, 0.464266,1,0
1777416252802459602,1091969000000,  1091.974, 0.886028,-0.011401, 0.014841, 0.463254,1,0
1777416252812544614,1091969000000,  1091.974, 0.886028,-0.011401, 0.014841, 0.463254,1,0
1777416252822210334,1091989000000,  1091.994, 0.886689,-0.011348, 0.014808, 0.461990,1,0
1777416252832295976,1091989000000,  1091.994, 0.886689,-0.011348, 0.014808, 0.461990,1,0
1777416252847840183,1091989000000,  1092.009, 0.887360,-0.011437, 0.014582, 0.460704,1,0
1777416252857566148,1092029000000,  1092.029, 0.887870,-0.011686, 0.014341, 0.459722,1,0
1777416252867658994,1092029000000,  1092.029, 0.887870,-0.011686, 0.014341, 0.459722,1,0
1777416252877362440,1092049000000,  1092.049, 0.888367,-0.011703, 0.014364, 0.458760,1,0
1777416252887449618,1092049000000,  1092.049, 0.888367,-0.011703, 0.014364, 0.458760,1,0
1777416252906783578,1092069000000,  1092.064, 0.888585,-0.012019, 0.014293, 0.458331,1,0
1777416252916500450,1092089000000,  1092.084, 0.889005,-0.012094, 0.014233, 0.457517,1,0
1777416252926602685,1092089000000,  1092.084, 0.889005,-0.012094, 0.014233, 0.457517,1,0
1777416252936174862,1092109000000,  1092.099, 0.889505,-0.012053, 0.013965, 0.456553,1,0
1777416252946325804,1092109000000,  1092.099, 0.889505,-0.012053, 0.013965, 0.456553,1,0
1777416252966005346,1092129000000,  1092.124, 0.889970,-0.011918, 0.014280, 0.455639,1,0
1777416252985691944,1092149000000,  1092.144, 0.890516,-0.011407, 0.014252, 0.454585,1,0
1777416252995390000,1092169000000,  1092.164, 0.890986,-0.012473, 0.015138, 0.453607,1,0
1777416253005475472,1092169000000,  1092.164, 0.890986,-0.012473, 0.015138, 0.453607,1,0
1777416253015130034,1092189000000,  1092.184, 0.891356,-0.012704, 0.014870, 0.452882,1,0
1777416253025215407,1092189000000,  1092.184, 0.891356,-0.012704, 0.014870, 0.452882,1,0
1777416253044945970,1092209000000,  1092.204, 0.891809,-0.012391, 0.014827, 0.451999,1,0
1777416253054585068,1092219000000,  1092.224, 0.892224,-0.012209, 0.014754, 0.451186,1,0
1777416253064669941,1092219000000,  1092.224, 0.892224,-0.012209, 0.014754, 0.451186,1,0
1777416253074403953,1092239000000,  1092.244, 0.892578,-0.012183, 0.014634, 0.450491,1,0
1777416253084488585,1092239000000,  1092.244, 0.892578,-0.012183, 0.014634, 0.450491,1,0
1777416253094092625,1092259000000,  1092.264, 0.892931,-0.012008, 0.014627, 0.449796,1,0
1777416253104177349,1092259000000,  1092.264, 0.892931,-0.012008, 0.014627, 0.449796,1,0
1777416253123899523,1092279000000,  1092.284, 0.893240,-0.012034, 0.014616, 0.449181,1,0
1777416253133538195,1092299000000,  1092.304, 0.893550,-0.011924, 0.014606, 0.448567,1,0
1777416253143623568,1092299000000,  1092.304, 0.893550,-0.011924, 0.014606, 0.448567,1,0
1777416253153286390,1092319000000,  1092.324, 0.893872,-0.011738, 0.014752, 0.447925,1,0
1777416253163372558,1092319000000,  1092.324, 0.893872,-0.011738, 0.014752, 0.447925,1,0
1777416253173035843,1092339000000,  1092.344, 0.894160,-0.011577, 0.014870, 0.447351,1,0
1777416253183120642,1092339000000,  1092.344, 0.894160,-0.011577, 0.014870, 0.447351,1,0
1777416253202855391,1092359000000,  1092.364, 0.894333,-0.012153, 0.015639, 0.446963,1,0
1777416253212559790,1092379000000,  1092.384, 0.894517,-0.012037, 0.015816, 0.446592,1,0
1777416253222644570,1092379000000,  1092.384, 0.894517,-0.012037, 0.015816, 0.446592,1,0
1777416253232298706,1092399000000,  1092.404, 0.894696,-0.012167, 0.015682, 0.446234,1,0
1777416253242384079,1092399000000,  1092.404, 0.894696,-0.012167, 0.015682, 0.446234,1,0
1777416253257938882,1092419000000,  1092.419, 0.894834,-0.012259, 0.015567, 0.445959,1,0
1777416253267572684,1092439000000,  1092.439, 0.894972,-0.012263, 0.015614, 0.445680,1,0
1777416253277674465,1092439000000,  1092.439, 0.894972,-0.012263, 0.015614, 0.445680,1,0
