Time,reference_time,gps_timestamp,deltaVelX,deltaVelY,deltaVelZ,deltaThetaX,deltaThetaY,deltaThetaZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estLinearAccel:valid,estAngularRateX,estAngularRateY,estAngularRateZ,estAngularRate:valid,scaledAccelX,scaledAccelY,scaledAccelZ,scaledGyroX,scaledGyroY,scaledGyroZ,scaledMagX,scaledMagY,scaledMagZ,estGyroBiasX,estGyroBiasY,estGyroBiasZ,estGyroBias:valid,flagStop
1777416456062585372,1264291000000,  1264.291, 0.000057, 0.000016,-0.009957,-0.000015, 0.000037, 0.000201,-0.067288, 0.036797, 0.042775,1,-0.001497, 0.002948, 0.018714,1, 0.005003, 0.002935,-0.995628,-0.001477, 0.003306, 0.019363, 0.000446,-0.077779,-0.145034,-0.000000, 0.000000, 0.000000,1,0
1777416456072787004,1295241000000,  1295.241, 0.000039,-0.000020,-0.009973,-0.000011, 0.000033, 0.000184,-0.082746,-0.035034, 0.045344,1,-0.000296, 0.003681, 0.018930,1, 0.003150,-0.001713,-0.995957,-0.001317, 0.002929, 0.018621, 0.000794,-0.079128,-0.144762,-0.000000, 0.000000, 0.000000,1,0
1777416456082877323,1295241000000,  1295.241, 0.000039,-0.000020,-0.009973,-0.000011, 0.000033, 0.000184,-0.082746,-0.035034, 0.045344,1,-0.000296, 0.003681, 0.018930,1, 0.003150,-0.001713,-0.995957,-0.001317, 0.002929, 0.018621, 0.000794,-0.079128,-0.144762,-0.000000, 0.000000, 0.000000,1,0
1777416456092552559,1295261000000,  1295.261, 0.000031,-0.000018,-0.009952,-0.000011, 0.000025, 0.000184,-0.204387,-0.122512, 0.033261,1,-0.001289, 0.003161, 0.018576,1, 0.003272,-0.001743,-0.995619,-0.001190, 0.002914, 0.018497, 0.000912,-0.079211,-0.145716,-0.000001, 0.000002, 0.000006,1,0
1777416456102651211,1295261000000,  1295.261, 0.000031,-0.000018,-0.009952,-0.000011, 0.000025, 0.000184,-0.204387,-0.122512, 0.033261,1,-0.001289, 0.003161, 0.018576,1, 0.003272,-0.001743,-0.995619,-0.001190, 0.002914, 0.018497, 0.000912,-0.079211,-0.145716,-0.000001, 0.000002, 0.000006,1,0
1777416456121923555,1295271000000,  1295.276, 0.000033,-0.000016,-0.009972,-0.000013, 0.000033, 0.000188,-0.195632,-0.124170, 0.032242,1,-0.001233, 0.003071, 0.018608,1, 0.003264,-0.001736,-0.996383,-0.001234, 0.003073, 0.018614, 0.000882,-0.079190,-0.145493,-0.000001, 0.000002, 0.000006,1,0
1777416456131540588,1295291000000,  1295.296, 0.000039,-0.000016,-0.009971,-0.000016, 0.000032, 0.000184,-0.189483,-0.125292, 0.031190,1,-0.001555, 0.002992, 0.018436,1, 0.003589,-0.001798,-0.996497,-0.001555, 0.002993, 0.018443, 0.000590,-0.079153,-0.144676,-0.000001, 0.000002, 0.000006,1,0
1777416456141628666,1295291000000,  1295.296, 0.000039,-0.000016,-0.009971,-0.000016, 0.000032, 0.000184,-0.189483,-0.125292, 0.031190,1,-0.001555, 0.002992, 0.018436,1, 0.003589,-0.001798,-0.996497,-0.001555, 0.002993, 0.018443, 0.000590,-0.079153,-0.144676,-0.000001, 0.000002, 0.000006,1,0
1777416456151291606,1295311000000,  1295.316, 0.000040,-0.000013,-0.009981,-0.000015, 0.000031, 0.000182,-0.186355,-0.122344, 0.030743,1,-0.001395, 0.002864, 0.018321,1, 0.003860,-0.001470,-0.996543,-0.001396, 0.002866, 0.018327, 0.000580,-0.079361,-0.144346,-0.000001, 0.000002, 0.000006,1,0
1777416456161377963,1295311000000,  1295.316, 0.000040,-0.000013,-0.009981,-0.000015, 0.000031, 0.000182,-0.186355,-0.122344, 0.030743,1,-0.001395, 0.002864, 0.018321,1, 0.003860,-0.001470,-0.996543,-0.001396, 0.002866, 0.018327, 0.000580,-0.079361,-0.144346,-0.000001, 0.000002, 0.000006,1,0
1777416456171030328,1295331000000,  1295.336, 0.000036,-0.000001,-0.009969,-0.000004, 0.000026, 0.000186,-0.188207,-0.116373, 0.035304,1,-0.001108, 0.002882, 0.018439,1, 0.003703,-0.000838,-0.996077,-0.001109, 0.002883, 0.018446, 0.000232,-0.079313,-0.144675,-0.000001, 0.000002, 0.000006,1,0
1777416456181115000,1295331000000,  1295.336, 0.000036,-0.000001,-0.009969,-0.000004, 0.000026, 0.000186,-0.188207,-0.116373, 0.035304,1,-0.001108, 0.002882, 0.018439,1, 0.003703,-0.000838,-0.996077,-0.001109, 0.002883, 0.018446, 0.000232,-0.079313,-0.144675,-0.000001, 0.000002, 0.000006,1,0
