Time,reference_time,gps_timestamp,deltaVelX,deltaVelY,deltaVelZ,deltaThetaX,deltaThetaY,deltaThetaZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estLinearAccel:valid,estAngularRateX,estAngularRateY,estAngularRateZ,estAngularRate:valid,scaledAccelX,scaledAccelY,scaledAccelZ,scaledGyroX,scaledGyroY,scaledGyroZ,scaledMagX,scaledMagY,scaledMagZ,estGyroBiasX,estGyroBiasY,estGyroBiasZ,estGyroBias:valid,flagStop
1777416176404036951,1015563000000,  1015.568, 0.000029, 0.000039,-0.009965,-0.000016, 0.000035, 0.000185,-0.515673,-0.021545, 0.023688,1,-0.001398, 0.003305, 0.017892,1, 0.002108, 0.002271,-0.996078,-0.001398, 0.003305, 0.017892, 0.115917, 0.245959,-0.111694,-0.000000, 0.000000,-0.000000,1,0
1777416176423751407,1015583000000,  1015.588, 0.000026, 0.000020,-0.009965,-0.000006, 0.000039, 0.000203,-0.512278,-0.020743, 0.024251,1,-0.000851, 0.003401, 0.019316,1, 0.002462, 0.002334,-0.996020,-0.000851, 0.003401, 0.019316, 0.116395, 0.246104,-0.112575,-0.000000, 0.000000,-0.000000,1,0
1777416176439345720,1015603000000,  1015.608, 0.000031,-0.000001,-0.009957,-0.000004, 0.000030, 0.000211,-0.508093,-0.034725, 0.026329,1,-0.000341, 0.003131, 0.020436,1, 0.002939, 0.000887,-0.995806,-0.000341, 0.003131, 0.020436, 0.116625, 0.245950,-0.112318,-0.000000, 0.000000,-0.000000,1,0
1777416176449036692,1015623000000,  1015.628, 0.000024,-0.000046,-0.009957,-0.000016, 0.000027, 0.000205,-0.511402,-0.068056, 0.026448,1,-0.001109, 0.002861, 0.020656,1, 0.002657,-0.002521,-0.995790,-0.001109, 0.002861, 0.020656, 0.116648, 0.246115,-0.112934,-0.000000, 0.000000,-0.000000,1,0
1777416176459122005,1015623000000,  1015.628, 0.000024,-0.000046,-0.009957,-0.000016, 0.000027, 0.000205,-0.511402,-0.068056, 0.026448,1,-0.001109, 0.002861, 0.020656,1, 0.002657,-0.002521,-0.995790,-0.001109, 0.002861, 0.020656, 0.116648, 0.246115,-0.112934,-0.000000, 0.000000,-0.000000,1,0
1777416176478817500,1015643000000,  1015.643, 0.000012,-0.000072,-0.009959,-0.000010, 0.000027, 0.000191,-0.520310,-0.098733, 0.024023,1,-0.001173, 0.002754, 0.019746,1, 0.001803,-0.005647,-0.996035,-0.001173, 0.002754, 0.019746, 0.116342, 0.246435,-0.111982,-0.000000, 0.000000,-0.000000,1,0
1777416176488478345,1015663000000,  1015.663, 0.000007,-0.000081,-0.009958,-0.000019, 0.000036, 0.000177,-0.527925,-0.115405, 0.025761,1,-0.001680, 0.003275, 0.018474,1, 0.001088,-0.007341,-0.995854,-0.001680, 0.003275, 0.018474, 0.116250, 0.246333,-0.111782,-0.000000, 0.000000,-0.000000,1,0
1777416176498562083,1015663000000,  1015.663, 0.000007,-0.000081,-0.009958,-0.000019, 0.000036, 0.000177,-0.527925,-0.115405, 0.025761,1,-0.001680, 0.003275, 0.018474,1, 0.001088,-0.007341,-0.995854,-0.001680, 0.003275, 0.018474, 0.116250, 0.246333,-0.111782,-0.000000, 0.000000,-0.000000,1,0
1777416176517967101,1015683000000,  1015.683, 0.000004,-0.000037,-0.009963,-0.000015, 0.000026, 0.000161,-0.532444,-0.111950, 0.025729,1,-0.001946, 0.003075, 0.017787,1, 0.000541,-0.005381,-0.996018,-0.001710, 0.002806, 0.017070, 0.116579, 0.246358,-0.111530,-0.000000, 0.000000,-0.000000,1,0
1777416176527661536,1015703000000,  1015.703, 0.000002, 0.000016,-0.009964,-0.000018, 0.000033, 0.000167,-0.536101,-0.072014, 0.024369,1,-0.001436, 0.002870, 0.016641,1, 0.000257,-0.000832,-0.996200,-0.001612, 0.003048, 0.016692, 0.116614, 0.246623,-0.112141,-0.000000, 0.000000,-0.000000,1,0
1777416176537745571,1015703000000,  1015.703, 0.000002, 0.000016,-0.009964,-0.000018, 0.000033, 0.000167,-0.536101,-0.072014, 0.024369,1,-0.001436, 0.002870, 0.016641,1, 0.000257,-0.000832,-0.996200,-0.001612, 0.003048, 0.016692, 0.116614, 0.246623,-0.112141,-0.000000, 0.000000,-0.000000,1,0
1777416176547355383,1015723000000,  1015.723,-0.000000, 0.000018,-0.009959,-0.000022, 0.000035, 0.000176,-0.536392,-0.041880, 0.028554,1,-0.001485, 0.003226, 0.016901,1, 0.000202, 0.000924,-0.995765,-0.001814, 0.003341, 0.017270, 0.116634, 0.246428,-0.112415,-0.000000, 0.000000,-0.000000,1,0
1777416176557438918,1015723000000,  1015.723,-0.000000, 0.000018,-0.009959,-0.000022, 0.000035, 0.000176,-0.536392,-0.041880, 0.028554,1,-0.001485, 0.003226, 0.016901,1, 0.000202, 0.000924,-0.995765,-0.001814, 0.003341, 0.017270, 0.116634, 0.246428,-0.112415,-0.000000, 0.000000,-0.000000,1,0
1777416176567085950,1015743000000,  1015.743,-0.000007, 0.000030,-0.009950,-0.000008, 0.000028, 0.000181,-0.541294,-0.027501, 0.024854,1,-0.001902, 0.003025, 0.017673,1,-0.000369, 0.002293,-0.995537,-0.001378, 0.002922, 0.017923, 0.116475, 0.246096,-0.113114,-0.000000, 0.000000,-0.000000,1,0
1777416176577169762,1015743000000,  1015.743,-0.000007, 0.000030,-0.009950,-0.000008, 0.000028, 0.000181,-0.541294,-0.027501, 0.024854,1,-0.001902, 0.003025, 0.017673,1,-0.000369, 0.002293,-0.995537,-0.001378, 0.002922, 0.017923, 0.116475, 0.246096,-0.113114,-0.000000, 0.000000,-0.000000,1,0
1777416176596917383,1015763000000,  1015.763,-0.000017, 0.000017,-0.009962,-0.000013, 0.000032, 0.000197,-0.551199,-0.022997, 0.024108,1,-0.001666, 0.003337, 0.018492,1,-0.001232, 0.001979,-0.996118,-0.001529, 0.003242, 0.019066, 0.116259, 0.246077,-0.112287,-0.000000, 0.000000,-0.000000,1,0
1777416176606607189,1015783000000,  1015.783, 0.000007, 0.000019,-0.009943,-0.000004, 0.000033, 0.000210,-0.551433,-0.018102, 0.018981,1,-0.001046, 0.002786, 0.019791,1,-0.000209, 0.002226,-0.995273,-0.000776, 0.003000, 0.020384, 0.116038, 0.246393,-0.111820,-0.000000, 0.000000,-0.000000,1,0
1777416176616720277,1015783000000,  1015.783, 0.000007, 0.000019,-0.009943,-0.000004, 0.000033, 0.000210,-0.551433,-0.018102, 0.018981,1,-0.001046, 0.002786, 0.019791,1,-0.000209, 0.002226,-0.995273,-0.000776, 0.003000, 0.020384, 0.116038, 0.246393,-0.111820,-0.000000, 0.000000,-0.000000,1,0
1777416176626299925,1015803000000,  1015.803,-0.000002,-0.000071,-0.009984,-0.000006, 0.000023, 0.000211,-0.538826,-0.043221, 0.035450,1,-0.000820, 0.003310, 0.021005,1, 0.000053,-0.003296,-0.996216,-0.000692, 0.002786, 0.021011, 0.116391, 0.246071,-0.111935,-0.000000, 0.000000,-0.000000,1,0
1777416176636384348,1015803000000,  1015.803,-0.000002,-0.000071,-0.009984,-0.000006, 0.000023, 0.000211,-0.538826,-0.043221, 0.035450,1,-0.000820, 0.003310, 0.021005,1, 0.000053,-0.003296,-0.996216,-0.000692, 0.002786, 0.021011, 0.116391, 0.246071,-0.111935,-0.000000, 0.000000,-0.000000,1,0
1777416176646028287,1015823000000,  1015.823, 0.000002,-0.000041,-0.009966, 0.000005, 0.000032, 0.000195,-0.546991,-0.084633, 0.023611,1,-0.000743, 0.002800, 0.020400,1,-0.000182,-0.004192,-0.996021,-0.000170, 0.003024, 0.019996, 0.116488, 0.246212,-0.112113,-0.000000, 0.000000,-0.000000,1,0
1777416176656112285,1015823000000,  1015.823, 0.000002,-0.000041,-0.009966, 0.000005, 0.000032, 0.000195,-0.546991,-0.084633, 0.023611,1,-0.000743, 0.002800, 0.020400,1,-0.000182,-0.004192,-0.996021,-0.000170, 0.003024, 0.019996, 0.116488, 0.246212,-0.112113,-0.000000, 0.000000,-0.000000,1,0
1777416176675844703,1015833000000,  1015.838, 0.000014,-0.000055,-0.009945,-0.000011, 0.000038, 0.000192,-0.537031,-0.090590, 0.028801,1,-0.000621, 0.003322, 0.019633,1, 0.000540,-0.004817,-0.995523,-0.000621, 0.003322, 0.019633, 0.116429, 0.246213,-0.112316,-0.000000, 0.000000,-0.000000,1,0
1777416176685540194,1015853000000,  1015.858, 0.000017,-0.000091,-0.009963,-0.000016, 0.000021, 0.000175,-0.530395,-0.119516, 0.023689,1,-0.001066, 0.003019, 0.018357,1, 0.001286,-0.007773,-0.996040,-0.001066, 0.003019, 0.018357, 0.116451, 0.246237,-0.112756,-0.000000, 0.000000,-0.000000,1,0
1777416176695624655,1015853000000,  1015.858, 0.000017,-0.000091,-0.009963,-0.000016, 0.000021, 0.000175,-0.530395,-0.119516, 0.023689,1,-0.001066, 0.003019, 0.018357,1, 0.001286,-0.007773,-0.996040,-0.001066, 0.003019, 0.018357, 0.116451, 0.246237,-0.112756,-0.000000, 0.000000,-0.000000,1,0
1777416176705303869,1015873000000,  1015.878, 0.000021, 0.000005,-0.009962,-0.000017, 0.000028, 0.000163,-0.526255,-0.068947, 0.023675,1,-0.001403, 0.002779, 0.017163,1, 0.001766,-0.002614,-0.996039,-0.001403, 0.002779, 0.017163, 0.116228, 0.246810,-0.111479,-0.000000, 0.000000,-0.000000,1,0
1777416176715388255,1015873000000,  1015.878, 0.000021, 0.000005,-0.009962,-0.000017, 0.000028, 0.000163,-0.526255,-0.068947, 0.023675,1,-0.001403, 0.002779, 0.017163,1, 0.001766,-0.002614,-0.996039,-0.001403, 0.002779, 0.017163, 0.116228, 0.246810,-0.111479,-0.000000, 0.000000,-0.000000,1,0
1777416176725036231,1015893000000,  1015.898, 0.000034,-0.000017,-0.009969,-0.000016, 0.000036, 0.000173,-0.517787,-0.058170, 0.022396,1,-0.001670, 0.003099, 0.017174,1, 0.002687,-0.001499,-0.996166,-0.001670, 0.003099, 0.017174, 0.116275, 0.246444,-0.111604,-0.000000, 0.000000,-0.000000,1,0
1777416176735120174,1015893000000,  1015.898, 0.000034,-0.000017,-0.009969,-0.000016, 0.000036, 0.000173,-0.517787,-0.058170, 0.022396,1,-0.001670, 0.003099, 0.017174,1, 0.002687,-0.001499,-0.996166,-0.001670, 0.003099, 0.017174, 0.116275, 0.246444,-0.111604,-0.000000, 0.000000,-0.000000,1,0
1777416176754803762,1015913000000,  1015.918, 0.000029, 0.000037,-0.009968,-0.000009, 0.000033, 0.000176,-0.517195,-0.029953, 0.022131,1,-0.001070, 0.003239, 0.017416,1, 0.002811, 0.001384,-0.996189,-0.001070, 0.003239, 0.017416, 0.116078, 0.246472,-0.111633,-0.000000, 0.000000,-0.000000,1,0
1777416176764480958,1015933000000,  1015.938, 0.000016, 0.000017,-0.009969,-0.000014, 0.000037, 0.000191,-0.524656,-0.020138, 0.020778,1,-0.001223, 0.003521, 0.018591,1, 0.002117, 0.002386,-0.996323,-0.001223, 0.003521, 0.018591, 0.116300, 0.246486,-0.112401,-0.000000, 0.000000,-0.000000,1,0
1777416176774581491,1015933000000,  1015.938, 0.000016, 0.000017,-0.009969,-0.000014, 0.000037, 0.000191,-0.524656,-0.020138, 0.020778,1,-0.001223, 0.003521, 0.018591,1, 0.002117, 0.002386,-0.996323,-0.001223, 0.003521, 0.018591, 0.116300, 0.246486,-0.112401,-0.000000, 0.000000,-0.000000,1,0
1777416176793853316,1015953000000,  1015.958, 0.000014,-0.000014,-0.009959,-0.000012, 0.000032, 0.000195,-0.529216,-0.047064, 0.023599,1,-0.001219, 0.003195, 0.019447,1, 0.001720,-0.000357,-0.996032,-0.001219, 0.003195, 0.019447, 0.116192, 0.246307,-0.112686,-0.000000, 0.000000,-0.000000,1,0
1777416176803542344,1015973000000,  1015.978,-0.000009,-0.000025,-0.009968,-0.000017, 0.000036, 0.000200,-0.543443,-0.058168, 0.023861,1,-0.001224, 0.003263, 0.019700,1, 0.000220,-0.001527,-0.996008,-0.001224, 0.003263, 0.019700, 0.116034, 0.246295,-0.113160,-0.000000, 0.000000,-0.000000,1,0
1777416176813625601,1015973000000,  1015.978,-0.000009,-0.000025,-0.009968,-0.000017, 0.000036, 0.000200,-0.543443,-0.058168, 0.023861,1,-0.001224, 0.003263, 0.019700,1, 0.000220,-0.001527,-0.996008,-0.001224, 0.003263, 0.019700, 0.116034, 0.246295,-0.113160,-0.000000, 0.000000,-0.000000,1,0
1777416176829148493,1015993000000,  1015.998,-0.000009,-0.000062,-0.009971,-0.000004, 0.000027, 0.000195,-0.551366,-0.088829, 0.019188,1,-0.001162, 0.003126, 0.019529,1,-0.000553,-0.004658,-0.996483,-0.001162, 0.003126, 0.019529, 0.116101, 0.246184,-0.111788,-0.000000, 0.000000,-0.000000,1,0
1777416176848925352,1016003000000,  1016.018,-0.000003,-0.000047,-0.009948,-0.000006, 0.000034, 0.000183,-0.552295,-0.085697, 0.030945,1,-0.001201, 0.003499, 0.018658,1,-0.000407,-0.004672,-0.995719,-0.001007, 0.003291, 0.018953, 0.116214, 0.246077,-0.112007,-0.000000, 0.000000,-0.000000,1,0
1777416176858662025,1016033000000,  1016.033,-0.000015,-0.000036,-0.009959,-0.000012, 0.000032, 0.000171,-0.558017,-0.083274, 0.025053,1,-0.001303, 0.003242, 0.017511,1,-0.001109,-0.004093,-0.995878,-0.001303, 0.003242, 0.017511, 0.116799, 0.246428,-0.111799,-0.000000, 0.000000,-0.000000,1,0
1777416176868749078,1016033000000,  1016.033,-0.000015,-0.000036,-0.009959,-0.000012, 0.000032, 0.000171,-0.558017,-0.083274, 0.025053,1,-0.001303, 0.003242, 0.017511,1,-0.001109,-0.004093,-0.995878,-0.001303, 0.003242, 0.017511, 0.116799, 0.246428,-0.111799,-0.000000, 0.000000,-0.000000,1,0
1777416176888053918,1016053000000,  1016.053, 0.000003, 0.000000,-0.009953,-0.000004, 0.000027, 0.000171,-0.555622,-0.068090, 0.024396,1,-0.000943, 0.003148, 0.017577,1,-0.000325,-0.001313,-0.995638,-0.000689, 0.002848, 0.017385, 0.116386, 0.246522,-0.112172,-0.000000, 0.000000,-0.000000,1,0
1777416176907809926,1016073000000,  1016.073, 0.000008, 0.000001,-0.009962,-0.000015, 0.000033, 0.000181,-0.547936,-0.049460, 0.024375,1,-0.001211, 0.003184, 0.017587,1, 0.000365,-0.000290,-0.996117,-0.001297, 0.003222, 0.017849, 0.116809, 0.246717,-0.112894,-0.000000, 0.000000,-0.000000,1,0
1777416176917508972,1016093000000,  1016.093, 0.000016, 0.000025,-0.009959,-0.000005, 0.000028, 0.000190,-0.544103,-0.035830, 0.025242,1,-0.001090, 0.003290, 0.018225,1, 0.001010, 0.001582,-0.995848,-0.000881, 0.003026, 0.018623, 0.116770, 0.246485,-0.112817,-0.000000, 0.000000,-0.000000,1,0
1777416176927594433,1016093000000,  1016.093, 0.000016, 0.000025,-0.009959,-0.000005, 0.000028, 0.000190,-0.544103,-0.035830, 0.025242,1,-0.001090, 0.003290, 0.018225,1, 0.001010, 0.001582,-0.995848,-0.000881, 0.003026, 0.018623, 0.116770, 0.246485,-0.112817,-0.000000, 0.000000,-0.000000,1,0
1777416176937323106,1016113000000,  1016.113, 0.000014,-0.000015,-0.009963,-0.000009, 0.000041, 0.000200,-0.538090,-0.030475, 0.026822,1,-0.000845, 0.003026, 0.019441,1, 0.001260,-0.000048,-0.995921,-0.000890, 0.003508, 0.019636, 0.116478, 0.246231,-0.111995,-0.000000, 0.000000,-0.000000,1,0
1777416176947407863,1016113000000,  1016.113, 0.000014,-0.000015,-0.009963,-0.000009, 0.000041, 0.000200,-0.538090,-0.030475, 0.026822,1,-0.000845, 0.003026, 0.019441,1, 0.001260,-0.000048,-0.995921,-0.000890, 0.003508, 0.019636, 0.116478, 0.246231,-0.111995,-0.000000, 0.000000,-0.000000,1,0
1777416176967006403,1016133000000,  1016.133, 0.000011,-0.000029,-0.009965,-0.000008, 0.000024, 0.000196,-0.537692,-0.053480, 0.023496,1,-0.000863, 0.003202, 0.019624,1, 0.001181,-0.001887,-0.996245,-0.000882, 0.002868, 0.019658, 0.116121, 0.246499,-0.111506,-0.000000, 0.000000,-0.000000,1,0
1777416176986756171,1016153000000,  1016.153, 0.000009,-0.000044,-0.009958,-0.000008, 0.000031, 0.000196,-0.539575,-0.063842, 0.023102,1,-0.001055, 0.002949, 0.019700,1, 0.001032,-0.003174,-0.995952,-0.000926, 0.003023, 0.019630, 0.115936, 0.246086,-0.112249,-0.000000, 0.000000,-0.000000,1,0
1777416176996445718,1016173000000,  1016.173, 0.000013,-0.000053,-0.009960,-0.000003, 0.000029, 0.000187,-0.540039,-0.087191, 0.023065,1,-0.001060, 0.002852, 0.019365,1, 0.001198,-0.004880,-0.996050,-0.000716, 0.002880, 0.019018, 0.116122, 0.245769,-0.112862,-0.000000, 0.000000,-0.000000,1,0
1777416177006530438,1016173000000,  1016.173, 0.000013,-0.000053,-0.009960,-0.000003, 0.000029, 0.000187,-0.540039,-0.087191, 0.023065,1,-0.001060, 0.002852, 0.019365,1, 0.001198,-0.004880,-0.996050,-0.000716, 0.002880, 0.019018, 0.116122, 0.245769,-0.112862,-0.000000, 0.000000,-0.000000,1,0
1777416177016181730,1016193000000,  1016.193, 0.000007,-0.000024,-0.009963,-0.000018, 0.000030, 0.000180,-0.537579,-0.084344, 0.024055,1,-0.001283, 0.003034, 0.018322,1, 0.001009,-0.003402,-0.996103,-0.001500, 0.003080, 0.018216, 0.116102, 0.245757,-0.113295,-0.000000, 0.000000,-0.000000,1,0
1777416177026265952,1016193000000,  1016.193, 0.000007,-0.000024,-0.009963,-0.000018, 0.000030, 0.000180,-0.537579,-0.084344, 0.024055,1,-0.001283, 0.003034, 0.018322,1, 0.001009,-0.003402,-0.996103,-0.001500, 0.003080, 0.018216, 0.116102, 0.245757,-0.113295,-0.000000, 0.000000,-0.000000,1,0
1777416177045949210,1016203000000,  1016.208, 0.000005,-0.000029,-0.009956,-0.000012, 0.000033, 0.000179,-0.543050,-0.073611, 0.024754,1,-0.001373, 0.003164, 0.018095,1, 0.000795,-0.003167,-0.995887,-0.001373, 0.003164, 0.018095, 0.116220, 0.245585,-0.113111,-0.000000, 0.000000,-0.000000,1,0
1777416177055642665,1016223000000,  1016.228, 0.000013, 0.000001,-0.009948,-0.000012, 0.000026, 0.000176,-0.540829,-0.056338, 0.029939,1,-0.001241, 0.002838, 0.017735,1, 0.001078,-0.001404,-0.995356,-0.001241, 0.002838, 0.017735, 0.116623, 0.245946,-0.113165,-0.000000, 0.000000,-0.000000,1,0
1777416177065728035,1016223000000,  1016.228, 0.000013, 0.000001,-0.009948,-0.000012, 0.000026, 0.000176,-0.540829,-0.056338, 0.029939,1,-0.001241, 0.002838, 0.017735,1, 0.001078,-0.001404,-0.995356,-0.001241, 0.002838, 0.017735, 0.116623, 0.245946,-0.113165,-0.000000, 0.000000,-0.000000,1,0
1777416177075395381,1016243000000,  1016.248, 0.000008, 0.000013,-0.009959,-0.000014, 0.000044, 0.000189,-0.542882,-0.037551, 0.027427,1,-0.001505, 0.003493, 0.018390,1, 0.000928, 0.000521,-0.995608,-0.001505, 0.003493, 0.018390, 0.116741, 0.246187,-0.112318,-0.000000, 0.000000,-0.000000,1,0
1777416177085479861,1016243000000,  1016.248, 0.000008, 0.000013,-0.009959,-0.000014, 0.000044, 0.000189,-0.542882,-0.037551, 0.027427,1,-0.001505, 0.003493, 0.018390,1, 0.000928, 0.000521,-0.995608,-0.001505, 0.003493, 0.018390, 0.116741, 0.246187,-0.112318,-0.000000, 0.000000,-0.000000,1,0
1777416177095122728,1016263000000,  1016.268, 0.000010, 0.000007,-0.009960,-0.000009, 0.000027, 0.000192,-0.544456,-0.038046, 0.026065,1,-0.001167, 0.003058, 0.018961,1, 0.000836, 0.000477,-0.995743,-0.001167, 0.003058, 0.018961, 0.116507, 0.246366,-0.112077,-0.000000, 0.000000,-0.000000,1,0
1777416177105207190,1016263000000,  1016.268, 0.000010, 0.000007,-0.009960,-0.000009, 0.000027, 0.000192,-0.544456,-0.038046, 0.026065,1,-0.001167, 0.003058, 0.018961,1, 0.000836, 0.000477,-0.995743,-0.001167, 0.003058, 0.018961, 0.116507, 0.246366,-0.112077,-0.000000, 0.000000,-0.000000,1,0
1777416177124938723,1016283000000,  1016.288, 0.000005,-0.000007,-0.009956,-0.000014, 0.000030, 0.000191,-0.546917,-0.043613, 0.026267,1,-0.001484, 0.002870, 0.019156,1, 0.000643,-0.000085,-0.995719,-0.001484, 0.002870, 0.019156, 0.116140, 0.246708,-0.111722,-0.000000, 0.000000,-0.000000,1,0
1777416177134582848,1016303000000,  1016.308,-0.000006,-0.000022,-0.009956,-0.000011, 0.000030, 0.000196,-0.554837,-0.058314, 0.025272,1,-0.001156, 0.003196, 0.019497,1,-0.000100,-0.001581,-0.995817,-0.001156, 0.003196, 0.019497, 0.116366, 0.246665,-0.111795,-0.000000, 0.000000,-0.000000,1,0
1777416177144668181,1016303000000,  1016.308,-0.000006,-0.000022,-0.009956,-0.000011, 0.000030, 0.000196,-0.554837,-0.058314, 0.025272,1,-0.001156, 0.003196, 0.019497,1,-0.000100,-0.001581,-0.995817,-0.001156, 0.003196, 0.019497, 0.116366, 0.246665,-0.111795,-0.000000, 0.000000,-0.000000,1,0
1777416177154335675,1016323000000,  1016.328,-0.000002,-0.000036,-0.009956,-0.000017, 0.000038, 0.000187,-0.555970,-0.071948, 0.026225,1,-0.001418, 0.003509, 0.019110,1,-0.000149,-0.002971,-0.995716,-0.001418, 0.003509, 0.019110, 0.116444, 0.246521,-0.112424,-0.000000, 0.000000,-0.000000,1,0
1777416177164419156,1016323000000,  1016.328,-0.000002,-0.000036,-0.009956,-0.000017, 0.000038, 0.000187,-0.555970,-0.071948, 0.026225,1,-0.001418, 0.003509, 0.019110,1,-0.000149,-0.002971,-0.995716,-0.001418, 0.003509, 0.019110, 0.116444, 0.246521,-0.112424,-0.000000, 0.000000,-0.000000,1,0
1777416177174047950,1016343000000,  1016.348, 0.000023,-0.000042,-0.010004,-0.000006, 0.000048, 0.000182,-0.557123,-0.077738, 0.025817,1,-0.001336, 0.002994, 0.018954,1, 0.001115,-0.003891,-0.998010,-0.000934, 0.003806, 0.018645, 0.116465, 0.246163,-0.112734,-0.000000, 0.000000,-0.000000,1,0
1777416177184132227,1016343000000,  1016.348, 0.000023,-0.000042,-0.010004,-0.000006, 0.000048, 0.000182,-0.557123,-0.077738, 0.025817,1,-0.001336, 0.002994, 0.018954,1, 0.001115,-0.003891,-0.998010,-0.000934, 0.003806, 0.018645, 0.116465, 0.246163,-0.112734,-0.000000, 0.000000,-0.000000,1,0
1777416177203873888,1016363000000,  1016.368, 0.000076,-0.000034,-0.010057,-0.000009, 0.000025, 0.000183,-0.521492,-0.074311, 0.011055,1,-0.000926, 0.003238, 0.018279,1, 0.003434,-0.003231,-0.997260,-0.000926, 0.003238, 0.018279, 0.115962, 0.245887,-0.112317,-0.000000, 0.000000,-0.000000,1,0
1777416177213524402,1016383000000,  1016.388, 0.000069,-0.000008,-0.009852,-0.000011, 0.000022, 0.000182,-0.495953,-0.057251, 0.074632,1,-0.000958, 0.003993, 0.018103,1, 0.006055,-0.001517,-0.990776,-0.000958, 0.003993, 0.018103, 0.116371, 0.245775,-0.112064,-0.000000, 0.000000,-0.000000,1,0
1777416177223608123,1016383000000,  1016.388, 0.000069,-0.000008,-0.009852,-0.000011, 0.000022, 0.000182,-0.495953,-0.057251, 0.074632,1,-0.000958, 0.003993, 0.018103,1, 0.006055,-0.001517,-0.990776,-0.000958, 0.003993, 0.018103, 0.116371, 0.245775,-0.112064,-0.000000, 0.000000,-0.000000,1,0
