Time,reference_time,gps_timestamp,deltaVelX,deltaVelY,deltaVelZ,deltaThetaX,deltaThetaY,deltaThetaZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estLinearAccel:valid,estAngularRateX,estAngularRateY,estAngularRateZ,estAngularRate:valid,scaledAccelX,scaledAccelY,scaledAccelZ,scaledGyroX,scaledGyroY,scaledGyroZ,scaledMagX,scaledMagY,scaledMagZ,estGyroBiasX,estGyroBiasY,estGyroBiasZ,estGyroBias:valid,flagStop
1777415925368584147,764503000000,   764.508,-0.000008,-0.000055,-0.009953,-0.000007, 0.000035, 0.000197,-0.546017,-0.046106, 0.026378,1,-0.000605, 0.003491, 0.019618,1,-0.000574,-0.004710,-0.995791,-0.000605, 0.003491, 0.019618, 0.116980, 0.246664,-0.110384,-0.000000, 0.000000,-0.000000,1,0
1777415925378667619,764503000000,   764.508,-0.000008,-0.000055,-0.009953,-0.000007, 0.000035, 0.000197,-0.546017,-0.046106, 0.026378,1,-0.000605, 0.003491, 0.019618,1,-0.000574,-0.004710,-0.995791,-0.000605, 0.003491, 0.019618, 0.116980, 0.246664,-0.110384,-0.000000, 0.000000,-0.000000,1,0
1777415925388290362,764523000000,   764.528,-0.000014,-0.000067,-0.009950,-0.000016, 0.000028, 0.000188,-0.550607,-0.058360, 0.027812,1,-0.001327, 0.003017, 0.018972,1,-0.000979,-0.005961,-0.995641,-0.001328, 0.003017, 0.018972, 0.117005, 0.245958,-0.111044,-0.000000, 0.000000,-0.000000,1,0
1777415925398374723,764523000000,   764.528,-0.000014,-0.000067,-0.009950,-0.000016, 0.000028, 0.000188,-0.550607,-0.058360, 0.027812,1,-0.001327, 0.003017, 0.018972,1,-0.000979,-0.005961,-0.995641,-0.001328, 0.003017, 0.018972, 0.117005, 0.245958,-0.111044,-0.000000, 0.000000,-0.000000,1,0
1777415925408048742,764543000000,   764.548,-0.000016,-0.000062,-0.009945,-0.000013, 0.000034, 0.000179,-0.555248,-0.061373, 0.029554,1,-0.001527, 0.003396, 0.018278,1,-0.001385,-0.006260,-0.995460,-0.001527, 0.003396, 0.018278, 0.116586, 0.246439,-0.111353,-0.000000, 0.000000,-0.000000,1,0
1777415925418133047,764543000000,   764.548,-0.000016,-0.000062,-0.009945,-0.000013, 0.000034, 0.000179,-0.555248,-0.061373, 0.029554,1,-0.001527, 0.003396, 0.018278,1,-0.001385,-0.006260,-0.995460,-0.001527, 0.003396, 0.018278, 0.116586, 0.246439,-0.111353,-0.000000, 0.000000,-0.000000,1,0
1777415925437838670,764563000000,   764.568,-0.000010,-0.000036,-0.009948,-0.000019, 0.000024, 0.000174,-0.553299,-0.045875, 0.028805,1,-0.001805, 0.002937, 0.017687,1,-0.001121,-0.004666,-0.995532,-0.001805, 0.002937, 0.017687, 0.116982, 0.246537,-0.111041,-0.000000, 0.000000,-0.000000,1,0
1777415925447532541,764583000000,   764.588, 0.000001,-0.000007,-0.009957,-0.000018, 0.000030, 0.000178,-0.540321,-0.021535, 0.027017,1,-0.001864, 0.002954, 0.017692,1,-0.000333,-0.002207,-0.995744,-0.001864, 0.002954, 0.017692, 0.117356, 0.246548,-0.110831,-0.000000, 0.000000,-0.000000,1,0
1777415925457616772,764583000000,   764.588, 0.000001,-0.000007,-0.009957,-0.000018, 0.000030, 0.000178,-0.540321,-0.021535, 0.027017,1,-0.001864, 0.002954, 0.017692,1,-0.000333,-0.002207,-0.995744,-0.001864, 0.002954, 0.017692, 0.117356, 0.246548,-0.110831,-0.000000, 0.000000,-0.000000,1,0
1777415925467302310,764603000000,   764.608, 0.000012, 0.000014,-0.009957,-0.000008, 0.000029, 0.000193,-0.524711, 0.002340, 0.028205,1,-0.001219, 0.003106, 0.018626,1, 0.000747, 0.000199,-0.995651,-0.001220, 0.003106, 0.018626, 0.117492, 0.246619,-0.110440,-0.000000, 0.000000,-0.000000,1,0
1777415925477386560,764603000000,   764.608, 0.000012, 0.000014,-0.009957,-0.000008, 0.000029, 0.000193,-0.524711, 0.002340, 0.028205,1,-0.001219, 0.003106, 0.018626,1, 0.000747, 0.000199,-0.995651,-0.001220, 0.003106, 0.018626, 0.117492, 0.246619,-0.110440,-0.000000, 0.000000,-0.000000,1,0
1777415925497051109,764623000000,   764.628,-0.000002,-0.000004,-0.009962,-0.000005, 0.000036, 0.000201,-0.528822,-0.000918, 0.026600,1,-0.000838, 0.003430, 0.019515,1, 0.000225,-0.000142,-0.995820,-0.000838, 0.003430, 0.019515, 0.117617, 0.246374,-0.111117,-0.000000, 0.000000,-0.000000,1,0
1777415925516793305,764643000000,   764.648,-0.000008,-0.000036,-0.009968,-0.000009, 0.000029, 0.000210,-0.535167,-0.021514, 0.024202,1,-0.000739, 0.003205, 0.020475,1,-0.000405,-0.002255,-0.996064,-0.000739, 0.003205, 0.020475, 0.117847, 0.246429,-0.111505,-0.000000, 0.000000,-0.000000,1,0
1777415925526485268,764663000000,   764.668,-0.000009,-0.000064,-0.009970, 0.000001, 0.000038, 0.000201,-0.539059,-0.048116, 0.023689,1,-0.000283, 0.003561, 0.020354,1,-0.000749,-0.004979,-0.996113,-0.000283, 0.003561, 0.020354, 0.117719, 0.246669,-0.111274,-0.000000, 0.000000,-0.000000,1,0
1777415925536569555,764663000000,   764.668,-0.000009,-0.000064,-0.009970, 0.000001, 0.000038, 0.000201,-0.539059,-0.048116, 0.023689,1,-0.000283, 0.003561, 0.020354,1,-0.000749,-0.004979,-0.996113,-0.000283, 0.003561, 0.020354, 0.117719, 0.246669,-0.111274,-0.000000, 0.000000,-0.000000,1,0
1777415925546246908,764683000000,   764.688,-0.000017,-0.000087,-0.009972,-0.000009, 0.000030, 0.000191,-0.544631,-0.071643, 0.022968,1,-0.000644, 0.003186, 0.019610,1,-0.001256,-0.007392,-0.996183,-0.000644, 0.003186, 0.019610, 0.117582, 0.246503,-0.111268,-0.000000, 0.000000,-0.000000,1,0
1777415925556330880,764683000000,   764.688,-0.000017,-0.000087,-0.009972,-0.000009, 0.000030, 0.000191,-0.544631,-0.071643, 0.022968,1,-0.000644, 0.003186, 0.019610,1,-0.001256,-0.007392,-0.996183,-0.000644, 0.003186, 0.019610, 0.117582, 0.246503,-0.111268,-0.000000, 0.000000,-0.000000,1,0
1777415925571856577,764703000000,   764.708,-0.000022,-0.000089,-0.009969,-0.000019, 0.000026, 0.000177,-0.551126,-0.082831, 0.023811,1,-0.001291, 0.002907, 0.018389,1,-0.001858,-0.008537,-0.996094,-0.001291, 0.002907, 0.018389, 0.117495, 0.246200,-0.110854,-0.000000, 0.000000,-0.000000,1,0
1777415925581554762,764723000000,   764.723,-0.000010,-0.000057,-0.009959,-0.000028, 0.000039, 0.000164,-0.548242,-0.067140, 0.026036,1,-0.002050, 0.003249, 0.017218,1,-0.001506,-0.006924,-0.995864,-0.002050, 0.003250, 0.017218, 0.117039, 0.245963,-0.110395,-0.000000, 0.000000,-0.000000,1,0
1777415925591640160,764723000000,   764.723,-0.000010,-0.000057,-0.009959,-0.000028, 0.000039, 0.000164,-0.548242,-0.067140, 0.026036,1,-0.002050, 0.003249, 0.017218,1,-0.001506,-0.006924,-0.995864,-0.002050, 0.003250, 0.017218, 0.117039, 0.245963,-0.110395,-0.000000, 0.000000,-0.000000,1,0
1777415925601253459,764743000000,   764.743,-0.000002,-0.000022,-0.009953,-0.000026, 0.000035, 0.000163,-0.541498,-0.039153, 0.028815,1,-0.002360, 0.003355, 0.016643,1,-0.000752,-0.004043,-0.995577,-0.002360, 0.003355, 0.016643, 0.117044, 0.246205,-0.110725,-0.000000, 0.000000,-0.000000,1,0
1777415925611337598,764743000000,   764.743,-0.000002,-0.000022,-0.009953,-0.000026, 0.000035, 0.000163,-0.541498,-0.039153, 0.028815,1,-0.002360, 0.003355, 0.016643,1,-0.000752,-0.004043,-0.995577,-0.002360, 0.003355, 0.016643, 0.117044, 0.246205,-0.110725,-0.000000, 0.000000,-0.000000,1,0
1777415925630756950,764763000000,   764.763, 0.000002,-0.000001,-0.009946,-0.000014, 0.000042, 0.000177,-0.538451,-0.023666, 0.026581,1,-0.001680, 0.003277, 0.016712,1,-0.000122,-0.001361,-0.995299,-0.001587, 0.003686, 0.017152, 0.117873, 0.246224,-0.111562,-0.000000, 0.000000,-0.000000,1,0
1777415925640445692,764783000000,   764.783, 0.000011, 0.000010,-0.009957,-0.000009, 0.000035, 0.000183,-0.533837,-0.002320, 0.027061,1,-0.001622, 0.003419, 0.017500,1, 0.000604, 0.000350,-0.995744,-0.001276, 0.003471, 0.017880, 0.117210, 0.246362,-0.112089,-0.000000, 0.000000,-0.000000,1,0
1777415925650530812,764783000000,   764.783, 0.000011, 0.000010,-0.009957,-0.000009, 0.000035, 0.000183,-0.533837,-0.002320, 0.027061,1,-0.001622, 0.003419, 0.017500,1, 0.000604, 0.000350,-0.995744,-0.001276, 0.003471, 0.017880, 0.117210, 0.246362,-0.112089,-0.000000, 0.000000,-0.000000,1,0
1777415925660204405,764803000000,   764.803, 0.000007,-0.000003,-0.009958,-0.000003, 0.000035, 0.000196,-0.518704, 0.005414, 0.027016,1,-0.001135, 0.003280, 0.018419,1, 0.000721, 0.000069,-0.995817,-0.000724, 0.003392, 0.018997, 0.117460, 0.246367,-0.111713,-0.000000, 0.000000,-0.000000,1,0
1777415925670288636,764803000000,   764.803, 0.000007,-0.000003,-0.009958,-0.000003, 0.000035, 0.000196,-0.518704, 0.005414, 0.027016,1,-0.001135, 0.003280, 0.018419,1, 0.000721, 0.000069,-0.995817,-0.000724, 0.003392, 0.018997, 0.117460, 0.246367,-0.111713,-0.000000, 0.000000,-0.000000,1,0
1777415925680019062,764823000000,   764.823,-0.000004,-0.000032,-0.009956,-0.000005, 0.000032, 0.000205,-0.517137,-0.008611, 0.026310,1,-0.000406, 0.003152, 0.019281,1, 0.000110,-0.002059,-0.995754,-0.000427, 0.003175, 0.019826, 0.117103, 0.246409,-0.110876,-0.000000, 0.000000,-0.000000,1,0
1777415925690104904,764823000000,   764.823,-0.000004,-0.000032,-0.009956,-0.000005, 0.000032, 0.000205,-0.517137,-0.008611, 0.026310,1,-0.000406, 0.003152, 0.019281,1, 0.000110,-0.002059,-0.995754,-0.000427, 0.003175, 0.019826, 0.117103, 0.246409,-0.110876,-0.000000, 0.000000,-0.000000,1,0
1777415925709748362,764843000000,   764.843,-0.000011,-0.000065,-0.009957,-0.000004, 0.000025, 0.000197,-0.526928,-0.034518, 0.026224,1,-0.000732, 0.003119, 0.020043,1,-0.000701,-0.004943,-0.995793,-0.000579, 0.002828, 0.019910, 0.117170, 0.246628,-0.109687,-0.000000, 0.000000,-0.000000,1,0
1777415925719389771,764863000000,   764.863,-0.000015,-0.000080,-0.009962,-0.000009, 0.000028, 0.000194,-0.534031,-0.056595, 0.025563,1,-0.000941, 0.002920, 0.019696,1,-0.001312,-0.006848,-0.996093,-0.000904, 0.002870, 0.019512, 0.117176, 0.246561,-0.110104,-0.000000, 0.000000,-0.000000,1,0
1777415925729500242,764863000000,   764.863,-0.000015,-0.000080,-0.009962,-0.000009, 0.000028, 0.000194,-0.534031,-0.056595, 0.025563,1,-0.000941, 0.002920, 0.019696,1,-0.001312,-0.006848,-0.996093,-0.000904, 0.002870, 0.019512, 0.117176, 0.246561,-0.110104,-0.000000, 0.000000,-0.000000,1,0
1777415925739145800,764883000000,   764.883,-0.000018,-0.000069,-0.009966,-0.000021, 0.000031, 0.000184,-0.538884,-0.068621, 0.026070,1,-0.001354, 0.002761, 0.018955,1,-0.001658,-0.007020,-0.996206,-0.001703, 0.002936, 0.018698, 0.117256, 0.246378,-0.111092,-0.000000, 0.000000,-0.000000,1,0
1777415925749249586,764883000000,   764.883,-0.000018,-0.000069,-0.009966,-0.000021, 0.000031, 0.000184,-0.538884,-0.068621, 0.026070,1,-0.001354, 0.002761, 0.018955,1,-0.001658,-0.007020,-0.996206,-0.001703, 0.002936, 0.018698, 0.117256, 0.246378,-0.111092,-0.000000, 0.000000,-0.000000,1,0
1777415925768948560,764903000000,   764.903,-0.000011,-0.000049,-0.009959,-0.000011, 0.000040, 0.000171,-0.540855,-0.061924, 0.026501,1,-0.001895, 0.003401, 0.018324,1,-0.001400,-0.005710,-0.995929,-0.001540, 0.003688, 0.017788, 0.117137, 0.246368,-0.111307,-0.000000, 0.000000,-0.000000,1,0
1777415925778633691,764913000000,   764.918,-0.000005,-0.000032,-0.009957,-0.000017, 0.000029, 0.000175,-0.534444,-0.043161, 0.026848,1,-0.001608, 0.003342, 0.017601,1,-0.000942,-0.004508,-0.995827,-0.001608, 0.003342, 0.017601, 0.117578, 0.246284,-0.111198,-0.000000, 0.000000,-0.000000,1,0
1777415925788716959,764913000000,   764.918,-0.000005,-0.000032,-0.009957,-0.000017, 0.000029, 0.000175,-0.534444,-0.043161, 0.026848,1,-0.001608, 0.003342, 0.017601,1,-0.000942,-0.004508,-0.995827,-0.001608, 0.003342, 0.017601, 0.117578, 0.246284,-0.111198,-0.000000, 0.000000,-0.000000,1,0
1777415925798338184,764933000000,   764.938, 0.000008,-0.000014,-0.009958,-0.000024, 0.000024, 0.000175,-0.523570,-0.022876, 0.025747,1,-0.001772, 0.003062, 0.017624,1, 0.000234,-0.002428,-0.995936,-0.001772, 0.003062, 0.017624, 0.117127, 0.246219,-0.110509,-0.000000, 0.000000,-0.000000,1,0
1777415925808421859,764933000000,   764.938, 0.000008,-0.000014,-0.009958,-0.000024, 0.000024, 0.000175,-0.523570,-0.022876, 0.025747,1,-0.001772, 0.003062, 0.017624,1, 0.000234,-0.002428,-0.995936,-0.001772, 0.003062, 0.017624, 0.117127, 0.246219,-0.110509,-0.000000, 0.000000,-0.000000,1,0
1777415925818092749,764953000000,   764.958, 0.000003,-0.000014,-0.009958,-0.000013, 0.000036, 0.000182,-0.523358,-0.014597, 0.026808,1,-0.001373, 0.003353, 0.018155,1, 0.000320,-0.001573,-0.995824,-0.001373, 0.003353, 0.018155, 0.117638, 0.246206,-0.110865,-0.000000, 0.000000,-0.000000,1,0
1777415925828176851,764953000000,   764.958, 0.000003,-0.000014,-0.009958,-0.000013, 0.000036, 0.000182,-0.523358,-0.014597, 0.026808,1,-0.001373, 0.003353, 0.018155,1, 0.000320,-0.001573,-0.995824,-0.001373, 0.003353, 0.018155, 0.117638, 0.246206,-0.110865,-0.000000, 0.000000,-0.000000,1,0
1777415925847905510,764973000000,   764.978,-0.000000,-0.000019,-0.009957,-0.000007, 0.000032, 0.000187,-0.526094,-0.015499, 0.028070,1,-0.001062, 0.003234, 0.018532,1, 0.000107,-0.001661,-0.995692,-0.001062, 0.003234, 0.018532, 0.117370, 0.246003,-0.110731,-0.000000, 0.000000,-0.000000,1,0
1777415925857631010,764993000000,   764.998,-0.000004,-0.000036,-0.009959,-0.000008, 0.000033, 0.000193,-0.521045,-0.027952, 0.027456,1,-0.001085, 0.003380, 0.019184,1,-0.000339,-0.002993,-0.995805,-0.001085, 0.003380, 0.019184, 0.117067, 0.246302,-0.111221,-0.000000, 0.000000,-0.000000,1,0
1777415925867719740,764993000000,   764.998,-0.000004,-0.000036,-0.009959,-0.000008, 0.000033, 0.000193,-0.521045,-0.027952, 0.027456,1,-0.001085, 0.003380, 0.019184,1,-0.000339,-0.002993,-0.995805,-0.001085, 0.003380, 0.019184, 0.117067, 0.246302,-0.111221,-0.000000, 0.000000,-0.000000,1,0
1777415925877291059,765013000000,   765.018,-0.000013,-0.000053,-0.009956,-0.000006, 0.000030, 0.000184,-0.523611,-0.042347, 0.028227,1,-0.000787, 0.003316, 0.018742,1,-0.000866,-0.004483,-0.995741,-0.000787, 0.003316, 0.018742, 0.117035, 0.246559,-0.111418,-0.000000, 0.000000,-0.000000,1,0
1777415925887375735,765013000000,   765.018,-0.000013,-0.000053,-0.009956,-0.000006, 0.000030, 0.000184,-0.523611,-0.042347, 0.028227,1,-0.000787, 0.003316, 0.018742,1,-0.000866,-0.004483,-0.995741,-0.000787, 0.003316, 0.018742, 0.117035, 0.246559,-0.111418,-0.000000, 0.000000,-0.000000,1,0
1777415925897041421,765033000000,   765.038,-0.000013,-0.000049,-0.009955,-0.000007, 0.000027, 0.000188,-0.525536,-0.045514, 0.028666,1,-0.000673, 0.003001, 0.018871,1,-0.001097,-0.004820,-0.995698,-0.000673, 0.003001, 0.018871, 0.116971, 0.246711,-0.111149,-0.000000, 0.000000,-0.000000,1,0
1777415925907124708,765033000000,   765.038,-0.000013,-0.000049,-0.009955,-0.000007, 0.000027, 0.000188,-0.525536,-0.045514, 0.028666,1,-0.000673, 0.003001, 0.018871,1,-0.001097,-0.004820,-0.995698,-0.000673, 0.003001, 0.018871, 0.116971, 0.246711,-0.111149,-0.000000, 0.000000,-0.000000,1,0
1777415925926836923,765053000000,   765.058,-0.000011,-0.000046,-0.009958,-0.000008, 0.000034, 0.000180,-0.525352,-0.044837, 0.027388,1,-0.000780, 0.003154, 0.018334,1,-0.001045,-0.004759,-0.995827,-0.000780, 0.003154, 0.018334, 0.117103, 0.246507,-0.111105,-0.000000, 0.000000,-0.000000,1,0
1777415925936537146,765073000000,   765.078, 0.000000,-0.000043,-0.009960,-0.000021, 0.000032, 0.000186,-0.520827,-0.040155, 0.026502,1,-0.001492, 0.003257, 0.018522,1,-0.000526,-0.004279,-0.995914,-0.001492, 0.003257, 0.018522, 0.116836, 0.246322,-0.111077,-0.000000, 0.000000,-0.000000,1,0
1777415925946621080,765073000000,   765.078, 0.000000,-0.000043,-0.009960,-0.000021, 0.000032, 0.000186,-0.520827,-0.040155, 0.026502,1,-0.001492, 0.003257, 0.018522,1,-0.000526,-0.004279,-0.995914,-0.001492, 0.003257, 0.018522, 0.116836, 0.246322,-0.111077,-0.000000, 0.000000,-0.000000,1,0
1777415925956240250,765093000000,   765.098,-0.000003,-0.000037,-0.009964,-0.000010, 0.000037, 0.000183,-0.518865,-0.037330, 0.024945,1,-0.001344, 0.003532, 0.018466,1,-0.000262,-0.003982,-0.996069,-0.001344, 0.003532, 0.018466, 0.117458, 0.246355,-0.110593,-0.000000, 0.000000,-0.000000,1,0
1777415925966324944,765093000000,   765.098,-0.000003,-0.000037,-0.009964,-0.000010, 0.000037, 0.000183,-0.518865,-0.037330, 0.024945,1,-0.001344, 0.003532, 0.018466,1,-0.000262,-0.003982,-0.996069,-0.001344, 0.003532, 0.018466, 0.117458, 0.246355,-0.110593,-0.000000, 0.000000,-0.000000,1,0
1777415925981928694,765113000000,   765.118, 0.000001,-0.000032,-0.009957,-0.000014, 0.000038, 0.000179,-0.517628,-0.031659, 0.028556,1,-0.001370, 0.003758, 0.018193,1,-0.000062,-0.003395,-0.995697,-0.001370, 0.003758, 0.018193, 0.117012, 0.246543,-0.111773,-0.000000, 0.000000,-0.000000,1,0
1777415925991621899,765133000000,   765.138,-0.000008,-0.000034,-0.009964,-0.000012, 0.000031, 0.000182,-0.523119,-0.031112, 0.023935,1,-0.001264, 0.003328, 0.018232,1,-0.000551,-0.003332,-0.996165,-0.001264, 0.003329, 0.018232, 0.117603, 0.246063,-0.111610,-0.000000, 0.000000,-0.000000,1,0
1777415926001769498,765133000000,   765.138,-0.000008,-0.000034,-0.009964,-0.000012, 0.000031, 0.000182,-0.523119,-0.031112, 0.023935,1,-0.001264, 0.003328, 0.018232,1,-0.000551,-0.003332,-0.996165,-0.001264, 0.003329, 0.018232, 0.117603, 0.246063,-0.111610,-0.000000, 0.000000,-0.000000,1,0
1777415926011304596,765153000000,   765.153,-0.000006,-0.000027,-0.009953,-0.000006, 0.000038, 0.000188,-0.523577,-0.026283, 0.028833,1,-0.000921, 0.003572, 0.018513,1,-0.000528,-0.002835,-0.995662,-0.000921, 0.003572, 0.018513, 0.117566, 0.246288,-0.111191,-0.000000, 0.000000,-0.000000,1,0
1777415926021389160,765153000000,   765.153,-0.000006,-0.000027,-0.009953,-0.000006, 0.000038, 0.000188,-0.523577,-0.026283, 0.028833,1,-0.000921, 0.003572, 0.018513,1,-0.000528,-0.002835,-0.995662,-0.000921, 0.003572, 0.018513, 0.117566, 0.246288,-0.111191,-0.000000, 0.000000,-0.000000,1,0
1777415926040782661,765173000000,   765.173,-0.000003,-0.000036,-0.009959,-0.000011, 0.000029, 0.000193,-0.523000,-0.029100, 0.029159,1,-0.000647, 0.003636, 0.018875,1,-0.000410,-0.003374,-0.995767,-0.000858, 0.003259, 0.019088, 0.117262, 0.246433,-0.110983,-0.000000, 0.000000,-0.000000,1,0
1777415926050495439,765193000000,   765.193,-0.000010,-0.000047,-0.009958,-0.000009, 0.000036, 0.000187,-0.518146,-0.032624, 0.027613,1,-0.000987, 0.002780, 0.019403,1,-0.000751,-0.004090,-0.995784,-0.000956, 0.003192, 0.019123, 0.116881, 0.246603,-0.110951,-0.000000, 0.000000,-0.000000,1,0
1777415926060579410,765193000000,   765.193,-0.000010,-0.000047,-0.009958,-0.000009, 0.000036, 0.000187,-0.518146,-0.032624, 0.027613,1,-0.000987, 0.002780, 0.019403,1,-0.000751,-0.004090,-0.995784,-0.000956, 0.003192, 0.019123, 0.116881, 0.246603,-0.110951,-0.000000, 0.000000,-0.000000,1,0
1777415926070183524,765213000000,   765.213,-0.000010,-0.000051,-0.009957,-0.000016, 0.000033, 0.000185,-0.515299,-0.040753, 0.026577,1,-0.000984, 0.003585, 0.019307,1,-0.000860,-0.004712,-0.995862,-0.001217, 0.003468, 0.018906, 0.117071, 0.246509,-0.110444,-0.000000, 0.000000,-0.000000,1,0
1777415926080267200,765213000000,   765.213,-0.000010,-0.000051,-0.009957,-0.000016, 0.000033, 0.000185,-0.515299,-0.040753, 0.026577,1,-0.000984, 0.003585, 0.019307,1,-0.000860,-0.004712,-0.995862,-0.001217, 0.003468, 0.018906, 0.117071, 0.246509,-0.110444,-0.000000, 0.000000,-0.000000,1,0
1777415926099995247,765233000000,   765.233,-0.000006,-0.000044,-0.009959,-0.000002, 0.000033, 0.000187,-0.513731,-0.043761, 0.026742,1,-0.000956, 0.003324, 0.018756,1,-0.000710,-0.004578,-0.995902,-0.000626, 0.003260, 0.018748, 0.117406, 0.246315,-0.110887,-0.000000, 0.000000,-0.000000,1,0
1777415926109673804,765253000000,   765.253,-0.000011,-0.000040,-0.009960,-0.000014, 0.000039, 0.000182,-0.512881,-0.039601, 0.027147,1,-0.000959, 0.003287, 0.018500,1,-0.000844,-0.004106,-0.995957,-0.001160, 0.003587, 0.018369, 0.117476, 0.246393,-0.110788,-0.000000, 0.000000,-0.000000,1,0
