Time,reference_time,gps_timestamp,orientQuaternion[0-0],orientQuaternion[0-1],orientQuaternion[0-2],orientQuaternion[0-3],flagStop
1777416457613339759,1296781000000,  1296.781, 0.976954,-0.101527,-0.096282,-0.161195,0
1777416457623424613,1296781000000,  1296.781, 0.976954,-0.101527,-0.096282,-0.161195,0
1777416457633093033,1296801000000,  1296.801, 0.976991,-0.101535,-0.096226,-0.160994,0
1777416457643177165,1296801000000,  1296.801, 0.976991,-0.101535,-0.096226,-0.160994,0
1777416457662914754,1296821000000,  1296.821, 0.977036,-0.101561,-0.096158,-0.160746,0
1777416457672597728,1296841000000,  1296.841, 0.977083,-0.101560,-0.096102,-0.160496,0
1777416457682681249,1296841000000,  1296.841, 0.977083,-0.101560,-0.096102,-0.160496,0
1777416457692342743,1296851000000,  1296.856, 0.977109,-0.101551,-0.096068,-0.160365,0
1777416457702443301,1296851000000,  1296.856, 0.977109,-0.101551,-0.096068,-0.160365,0
1777416457712051036,1296871000000,  1296.876, 0.977165,-0.101542,-0.095983,-0.160078,0
1777416457722148594,1296871000000,  1296.876, 0.977165,-0.101542,-0.095983,-0.160078,0
1777416457741870702,1296891000000,  1296.896, 0.977230,-0.101540,-0.095842,-0.159767,0
1777416457751539380,1296911000000,  1296.916, 0.977286,-0.101587,-0.095671,-0.159497,0
1777416457761623124,1296911000000,  1296.916, 0.977286,-0.101587,-0.095671,-0.159497,0
1777416457771309413,1296931000000,  1296.936, 0.977337,-0.101680,-0.095431,-0.159269,0
1777416457781393378,1296931000000,  1296.936, 0.977337,-0.101680,-0.095431,-0.159269,0
1777416457801054117,1296951000000,  1296.956, 0.977386,-0.101730,-0.095315,-0.159003,0
1777416457820814687,1296971000000,  1296.976, 0.977462,-0.101711,-0.095267,-0.158581,0
1777416457830482124,1296991000000,  1296.996, 0.977552,-0.101705,-0.095251,-0.158038,0
1777416457840565146,1296991000000,  1296.996, 0.977552,-0.101705,-0.095251,-0.158038,0
1777416457850303489,1297011000000,  1297.016, 0.977641,-0.101780,-0.095138,-0.157505,0
1777416457860420454,1297011000000,  1297.016, 0.977641,-0.101780,-0.095138,-0.157505,0
1777416457870002838,1297031000000,  1297.036, 0.977723,-0.101861,-0.095017,-0.157015,0
1777416457880088378,1297031000000,  1297.036, 0.977723,-0.101861,-0.095017,-0.157015,0
1777416457895620077,1297051000000,  1297.056, 0.977800,-0.101915,-0.094925,-0.156554,0
1777416457905312255,1297071000000,  1297.076, 0.977863,-0.101984,-0.094882,-0.156140,0
1777416457915396535,1297071000000,  1297.076, 0.977863,-0.101984,-0.094882,-0.156140,0
1777416457925012270,1297091000000,  1297.091, 0.977919,-0.102007,-0.094823,-0.155814,0
1777416457935095995,1297091000000,  1297.091, 0.977919,-0.102007,-0.094823,-0.155814,0
1777416457954506499,1297111000000,  1297.111, 0.977959,-0.101987,-0.094820,-0.155575,0
1777416457964209139,1297131000000,  1297.131, 0.977993,-0.101870,-0.094927,-0.155376,0
1777416457974293049,1297131000000,  1297.131, 0.977993,-0.101870,-0.094927,-0.155376,0
1777416457993960140,1297151000000,  1297.151, 0.978003,-0.102054,-0.094869,-0.155225,0
1777416458003776426,1297171000000,  1297.171, 0.978046,-0.102050,-0.094863,-0.154961,0
1777416458013859371,1297171000000,  1297.171, 0.978046,-0.102050,-0.094863,-0.154961,0
1777416458023392940,1297191000000,  1297.191, 0.978080,-0.102047,-0.094873,-0.154744,0
1777416458033477607,1297191000000,  1297.191, 0.978080,-0.102047,-0.094873,-0.154744,0
1777416458043148210,1297211000000,  1297.211, 0.978123,-0.102109,-0.094784,-0.154487,0
1777416458053255488,1297211000000,  1297.211, 0.978123,-0.102109,-0.094784,-0.154487,0
1777416458072971425,1297231000000,  1297.231, 0.978166,-0.102222,-0.094690,-0.154195,0
1777416458082642176,1297251000000,  1297.251, 0.978205,-0.102313,-0.094668,-0.153899,0
1777416458092727065,1297251000000,  1297.251, 0.978205,-0.102313,-0.094668,-0.153899,0
1777416458111972865,1297261000000,  1297.266, 0.978231,-0.102290,-0.094636,-0.153769,0
1777416458121640412,1297281000000,  1297.286, 0.978272,-0.102472,-0.094549,-0.153443,0
1777416458131723949,1297281000000,  1297.286, 0.978272,-0.102472,-0.094549,-0.153443,0
1777416458141409903,1297301000000,  1297.306, 0.978312,-0.102659,-0.094430,-0.153134,0
1777416458151494460,1297301000000,  1297.306, 0.978312,-0.102659,-0.094430,-0.153134,0
1777416458161161396,1297321000000,  1297.326, 0.978343,-0.102842,-0.094364,-0.152852,0
1777416458171244785,1297321000000,  1297.326, 0.978343,-0.102842,-0.094364,-0.152852,0
1777416458190927557,1297341000000,  1297.346, 0.978404,-0.102830,-0.094330,-0.152490,0
1777416458200598752,1297361000000,  1297.366, 0.978431,-0.102973,-0.094323,-0.152227,0
1777416458210681975,1297361000000,  1297.366, 0.978431,-0.102973,-0.094323,-0.152227,0
1777416458220366632,1297381000000,  1297.386, 0.978503,-0.103059,-0.094106,-0.151838,0
1777416458230450652,1297381000000,  1297.386, 0.978503,-0.103059,-0.094106,-0.151838,0
1777416458240120069,1297401000000,  1297.406, 0.978551,-0.103226,-0.093959,-0.151506,0
1777416458250203199,1297401000000,  1297.406, 0.978551,-0.103226,-0.093959,-0.151506,0
1777416458269932359,1297421000000,  1297.426, 0.978615,-0.103312,-0.093870,-0.151090,0
1777416458285487332,1297441000000,  1297.446, 0.978663,-0.103460,-0.093657,-0.150809,0
1777416458295179360,1297461000000,  1297.461, 0.978710,-0.103544,-0.093503,-0.150540,0
1777416458305264101,1297461000000,  1297.461, 0.978710,-0.103544,-0.093503,-0.150540,0
1777416458324942021,1297481000000,  1297.481, 0.978762,-0.103731,-0.093385,-0.150149,0
1777416458334311167,1297501000000,  1297.501, 0.978810,-0.103808,-0.093226,-0.149879,0
1777416458344394446,1297501000000,  1297.501, 0.978810,-0.103808,-0.093226,-0.149879,0
1777416458354061474,1297521000000,  1297.521, 0.978873,-0.103501,-0.093282,-0.149643,0
1777416458364145252,1297521000000,  1297.521, 0.978873,-0.103501,-0.093282,-0.149643,0
1777416458383886782,1297541000000,  1297.541, 0.978894,-0.103316,-0.093397,-0.149566,0
1777416458393558051,1297561000000,  1297.561, 0.978959,-0.103193,-0.093146,-0.149380,0
1777416458403642552,1297561000000,  1297.561, 0.978959,-0.103193,-0.093146,-0.149380,0
1777416458413262155,1297581000000,  1297.581, 0.979010,-0.103218,-0.092979,-0.149130,0
1777416458423346749,1297581000000,  1297.581, 0.979010,-0.103218,-0.092979,-0.149130,0
1777416458433016055,1297601000000,  1297.601, 0.979079,-0.102941,-0.092785,-0.148991,0
1777416458443099852,1297601000000,  1297.601, 0.979079,-0.102941,-0.092785,-0.148991,0
1777416458462895991,1297621000000,  1297.621, 0.979103,-0.102751,-0.092879,-0.148908,0
1777416458472522743,1297641000000,  1297.641, 0.979117,-0.102835,-0.092969,-0.148701,0
1777416458482606521,1297641000000,  1297.641, 0.979117,-0.102835,-0.092969,-0.148701,0
1777416458492200755,1297651000000,  1297.656, 0.979185,-0.102667,-0.092895,-0.148412,0
1777416458502284256,1297651000000,  1297.656, 0.979185,-0.102667,-0.092895,-0.148412,0
1777416458522027063,1297671000000,  1297.676, 0.979264,-0.102698,-0.092604,-0.148053,0
1777416458541765296,1297691000000,  1297.696, 0.979372,-0.102141,-0.092592,-0.147729,0
1777416458551451972,1297711000000,  1297.716, 0.979475,-0.101594,-0.092949,-0.147202,0
1777416458561551362,1297711000000,  1297.716, 0.979475,-0.101594,-0.092949,-0.147202,0
1777416458571159651,1297731000000,  1297.736, 0.979628,-0.101231,-0.092927,-0.146447,0
1777416458581244485,1297731000000,  1297.736, 0.979628,-0.101231,-0.092927,-0.146447,0
1777416458600977607,1297751000000,  1297.756, 0.979797,-0.101164,-0.092708,-0.145494,0
1777416458610666672,1297771000000,  1297.776, 0.979991,-0.101069,-0.092536,-0.144361,0
1777416458620751413,1297771000000,  1297.776, 0.979991,-0.101069,-0.092536,-0.144361,0
1777416458630402072,1297791000000,  1297.796, 0.980168,-0.101260,-0.092326,-0.143157,0
1777416458640486165,1297791000000,  1297.796, 0.980168,-0.101260,-0.092326,-0.143157,0
1777416458650167638,1297811000000,  1297.816, 0.980370,-0.101204,-0.092153,-0.141915,0
1777416458660252731,1297811000000,  1297.816, 0.980370,-0.101204,-0.092153,-0.141915,0
1777416458679980816,1297831000000,  1297.836, 0.980547,-0.101235,-0.092132,-0.140681,0
1777416458695537160,1297851000000,  1297.856, 0.980728,-0.101305,-0.091996,-0.139454,0
1777416458705231891,1297871000000,  1297.876, 0.980899,-0.101524,-0.091848,-0.138182,0
1777416458715316429,1297871000000,  1297.876, 0.980899,-0.101524,-0.091848,-0.138182,0
1777416458735024793,1297891000000,  1297.891, 0.981083,-0.101654,-0.091770,-0.136824,0
1777416458754426366,1297911000000,  1297.911, 0.981273,-0.101843,-0.091620,-0.135415,0
1777416458764114413,1297931000000,  1297.931, 0.981465,-0.101995,-0.091389,-0.134057,0
1777416458774199247,1297931000000,  1297.931, 0.981465,-0.101995,-0.091389,-0.134057,0
1777416458793938795,1297951000000,  1297.951, 0.981602,-0.102502,-0.091140,-0.132836,0
1777416458803605157,1297971000000,  1297.971, 0.981740,-0.102842,-0.090928,-0.131689,0
1777416458813708583,1297971000000,  1297.971, 0.981740,-0.102842,-0.090928,-0.131689,0
1777416458823315131,1297991000000,  1297.991, 0.981853,-0.103297,-0.090735,-0.130619,0
1777416458833400039,1297991000000,  1297.991, 0.981853,-0.103297,-0.090735,-0.130619,0
1777416458843067568,1298011000000,  1298.011, 0.981936,-0.103767,-0.090622,-0.129702,0
1777416458853160346,1298011000000,  1298.011, 0.981936,-0.103767,-0.090622,-0.129702,0
1777416458872987281,1298031000000,  1298.031, 0.982017,-0.104107,-0.090468,-0.128919,0
1777416458882573737,1298051000000,  1298.051, 0.982083,-0.104396,-0.090347,-0.128264,0
1777416458892659460,1298051000000,  1298.051, 0.982083,-0.104396,-0.090347,-0.128264,0
1777416458902249546,1298061000000,  1298.066, 0.982108,-0.104491,-0.090298,-0.128027,0
1777416458912335269,1298061000000,  1298.066, 0.982108,-0.104491,-0.090298,-0.128027,0
1777416458922015871,1298081000000,  1298.086, 0.982121,-0.104675,-0.090347,-0.127746,0
1777416458932100372,1298081000000,  1298.086, 0.982121,-0.104675,-0.090347,-0.127746,0
1777416458951817772,1298101000000,  1298.106, 0.982131,-0.104749,-0.090249,-0.127681,0
1777416458961506115,1298121000000,  1298.126, 0.982126,-0.104749,-0.090139,-0.127790,0
1777416458971590597,1298121000000,  1298.126, 0.982126,-0.104749,-0.090139,-0.127790,0
1777416458981260755,1298141000000,  1298.146, 0.982064,-0.104911,-0.090218,-0.128080,0
1777416458991344774,1298141000000,  1298.146, 0.982064,-0.104911,-0.090218,-0.128080,0
1777416459011026546,1298161000000,  1298.166, 0.981989,-0.104976,-0.090262,-0.128570,0
1777416459030762979,1298181000000,  1298.186, 0.981882,-0.105015,-0.090400,-0.129258,0
1777416459040449264,1298201000000,  1298.206, 0.981780,-0.104723,-0.090574,-0.130145,0
1777416459050532763,1298201000000,  1298.206, 0.981780,-0.104723,-0.090574,-0.130145,0
1777416459060156624,1298221000000,  1298.226, 0.981675,-0.104318,-0.090762,-0.131130,0
1777416459070259826,1298221000000,  1298.226, 0.981675,-0.104318,-0.090762,-0.131130,0
1777416459089975334,1298241000000,  1298.246, 0.981471,-0.104560,-0.091064,-0.132251,0
1777416459105221126,1298261000000,  1298.261, 0.981369,-0.104701,-0.090957,-0.132964,0
1777416459124844950,1298281000000,  1298.281, 0.981171,-0.105629,-0.090981,-0.133671,0
1777416459134230131,1298301000000,  1298.301, 0.981095,-0.105715,-0.090759,-0.134310,0
1777416459144313612,1298301000000,  1298.301, 0.981095,-0.105715,-0.090759,-0.134310,0
1777416459164045600,1298321000000,  1298.321, 0.981039,-0.105386,-0.090835,-0.134930,0
1777416459183802552,1298341000000,  1298.341, 0.980940,-0.104910,-0.091071,-0.135857,0
1777416459193414339,1298361000000,  1298.361, 0.980841,-0.105178,-0.090905,-0.136475,0
1777416459203499097,1298361000000,  1298.361, 0.980841,-0.105178,-0.090905,-0.136475,0
1777416459213172068,1298381000000,  1298.381, 0.980817,-0.105353,-0.090629,-0.136694,0
1777416459223255659,1298381000000,  1298.381, 0.980817,-0.105353,-0.090629,-0.136694,0
1777416459242990463,1298401000000,  1298.401, 0.980713,-0.105707,-0.090594,-0.137186,0
1777416459252671693,1298421000000,  1298.421, 0.980685,-0.105524,-0.090460,-0.137621,0
1777416459262771358,1298421000000,  1298.421, 0.980685,-0.105524,-0.090460,-0.137621,0
1777416459272424403,1298441000000,  1298.441, 0.980631,-0.105305,-0.090534,-0.138118,0
1777416459282507902,1298441000000,  1298.441, 0.980631,-0.105305,-0.090534,-0.138118,0
1777416459292122652,1298451000000,  1298.456, 0.980568,-0.105298,-0.090639,-0.138502,0
1777416459302206206,1298451000000,  1298.456, 0.980568,-0.105298,-0.090639,-0.138502,0
1777416459322002749,1298471000000,  1298.476, 0.980461,-0.105345,-0.090754,-0.139148,0
1777416459341693943,1298491000000,  1298.496, 0.980448,-0.104831,-0.090613,-0.139717,0
1777416459351380728,1298511000000,  1298.516, 0.980316,-0.104736,-0.090734,-0.140632,0
1777416459361464153,1298511000000,  1298.516, 0.980316,-0.104736,-0.090734,-0.140632,0
1777416459371076848,1298531000000,  1298.536, 0.980233,-0.104479,-0.090697,-0.141423,0
1777416459381179087,1298531000000,  1298.536, 0.980233,-0.104479,-0.090697,-0.141423,0
1777416459400865984,1298551000000,  1298.556, 0.980126,-0.104148,-0.090886,-0.142291,0
1777416459410565454,1298571000000,  1298.576, 0.980093,-0.103457,-0.090872,-0.143029,0
1777416459420650379,1298571000000,  1298.576, 0.980093,-0.103457,-0.090872,-0.143029,0
1777416459430321905,1298591000000,  1298.596, 0.979991,-0.102910,-0.091036,-0.144012,0
1777416459440406219,1298591000000,  1298.596, 0.979991,-0.102910,-0.091036,-0.144012,0
1777416459450073468,1298611000000,  1298.616, 0.979909,-0.102875,-0.090884,-0.144693,0
1777416459460158689,1298611000000,  1298.616, 0.979909,-0.102875,-0.090884,-0.144693,0
1777416459475705863,1298631000000,  1298.636, 0.979859,-0.102575,-0.090817,-0.145283,0
1777416459485388000,1298651000000,  1298.656, 0.979814,-0.102188,-0.090952,-0.145771,0
1777416459495472407,1298651000000,  1298.656, 0.979814,-0.102188,-0.090952,-0.145771,0
1777416459505090934,1298671000000,  1298.671, 0.979746,-0.101957,-0.091078,-0.146309,0
1777416459515175229,1298671000000,  1298.671, 0.979746,-0.101957,-0.091078,-0.146309,0
1777416459534895404,1298691000000,  1298.691, 0.979795,-0.101739,-0.090753,-0.146335,0
1777416459544280751,1298711000000,  1298.711, 0.979787,-0.101509,-0.090932,-0.146441,0
1777416459554364584,1298711000000,  1298.711, 0.979787,-0.101509,-0.090932,-0.146441,0
1777416459574035796,1298731000000,  1298.731, 0.979749,-0.101601,-0.090978,-0.146602,0
1777416459593834080,1298751000000,  1298.751, 0.979781,-0.101892,-0.090637,-0.146396,0
1777416459603467459,1298771000000,  1298.771, 0.979805,-0.101910,-0.090581,-0.146261,0
1777416459613552791,1298771000000,  1298.771, 0.979805,-0.101910,-0.090581,-0.146261,0
1777416459623222429,1298791000000,  1298.791, 0.979732,-0.102473,-0.090794,-0.146223,0
1777416459633307038,1298791000000,  1298.791, 0.979732,-0.102473,-0.090794,-0.146223,0
1777416459653046453,1298811000000,  1298.811, 0.979819,-0.102400,-0.090519,-0.145862,0
1777416459672788071,1298831000000,  1298.831, 0.979806,-0.102711,-0.090545,-0.145714,0
1777416459682413080,1298851000000,  1298.851, 0.979825,-0.102586,-0.090722,-0.145561,0
1777416459692497875,1298851000000,  1298.851, 0.979825,-0.102586,-0.090722,-0.145561,0
