Time,reference_time,gps_timestamp,estOrientQuaternion[0-0],estOrientQuaternion[0-1],estOrientQuaternion[0-2],estOrientQuaternion[0-3],estOrientQuaternion:valid,flagStop
1777415925181850257,740403000000,   740.398, 0.998958, 0.000250, 0.004270, 0.045431,1,0
1777415925201720431,764333000000,   764.333, 0.963773,-0.007468, 0.026983, 0.265250,1,0
1777415925211391229,764353000000,   764.353, 0.963727,-0.007492, 0.027013, 0.265413,1,0
1777415925221477275,764353000000,   764.353, 0.963727,-0.007492, 0.027013, 0.265413,1,0
1777415925240891312,764373000000,   764.373, 0.963679,-0.007512, 0.027040, 0.265584,1,0
1777415925250153639,764393000000,   764.388, 0.963672,-0.007294, 0.026401, 0.265680,1,0
1777415925260239444,764393000000,   764.388, 0.963672,-0.007294, 0.026401, 0.265680,1,0
1777415925280026528,764413000000,   764.408, 0.963622,-0.007305, 0.026434, 0.265858,1,0
1777415925299716206,764433000000,   764.428, 0.963570,-0.007313, 0.026465, 0.266045,1,0
1777415925309344709,764453000000,   764.448, 0.963519,-0.007325, 0.026497, 0.266226,1,0
1777415925319429421,764453000000,   764.448, 0.963519,-0.007325, 0.026497, 0.266226,1,0
1777415925329094848,764473000000,   764.468, 0.963466,-0.007335, 0.026527, 0.266412,1,0
1777415925339178950,764473000000,   764.468, 0.963466,-0.007335, 0.026527, 0.266412,1,0
1777415925358896961,764493000000,   764.488, 0.963412,-0.007347, 0.026558, 0.266603,1,0
1777415925368584147,764503000000,   764.508, 0.963359,-0.007356, 0.026592, 0.266791,1,0
1777415925378667619,764503000000,   764.508, 0.963359,-0.007356, 0.026592, 0.266791,1,0
1777415925388290362,764523000000,   764.528, 0.963309,-0.007374, 0.026616, 0.266971,1,0
1777415925398374723,764523000000,   764.528, 0.963309,-0.007374, 0.026616, 0.266971,1,0
1777415925408048742,764543000000,   764.548, 0.963259,-0.007394, 0.026648, 0.267146,1,0
1777415925418133047,764543000000,   764.548, 0.963259,-0.007394, 0.026648, 0.267146,1,0
1777415925437838670,764563000000,   764.568, 0.963212,-0.007415, 0.026672, 0.267314,1,0
1777415925447532541,764583000000,   764.588, 0.963182,-0.007202, 0.026030, 0.267490,1,0
1777415925457616772,764583000000,   764.588, 0.963182,-0.007202, 0.026030, 0.267490,1,0
1777415925467302310,764603000000,   764.608, 0.963131,-0.007215, 0.026060, 0.267672,1,0
1777415925477386560,764603000000,   764.608, 0.963131,-0.007215, 0.026060, 0.267672,1,0
1777415925497051109,764623000000,   764.628, 0.963077,-0.007228, 0.026094, 0.267861,1,0
1777415925516793305,764643000000,   764.648, 0.963020,-0.007236, 0.026125, 0.268061,1,0
1777415925526485268,764663000000,   764.668, 0.962965,-0.007243, 0.026161, 0.268257,1,0
1777415925536569555,764663000000,   764.668, 0.962965,-0.007243, 0.026161, 0.268257,1,0
1777415925546246908,764683000000,   764.688, 0.962912,-0.007253, 0.026189, 0.268443,1,0
1777415925556330880,764683000000,   764.688, 0.962912,-0.007253, 0.026189, 0.268443,1,0
1777415925571856577,764703000000,   764.703, 0.962863,-0.007268, 0.026214, 0.268616,1,0
1777415925581554762,764723000000,   764.723, 0.962817,-0.007294, 0.026240, 0.268779,1,0
1777415925591640160,764723000000,   764.723, 0.962817,-0.007294, 0.026240, 0.268779,1,0
1777415925601253459,764743000000,   764.743, 0.962771,-0.007323, 0.026268, 0.268938,1,0
1777415925611337598,764743000000,   764.743, 0.962771,-0.007323, 0.026268, 0.268938,1,0
1777415925630756950,764763000000,   764.758, 0.962748,-0.007329, 0.026283, 0.269019,1,0
