Time,reference_time,gps_timestamp,orientQuaternion[0-0],orientQuaternion[0-1],orientQuaternion[0-2],orientQuaternion[0-3],flagStop
1777417002082599616,1832046000000,  1832.046, 0.152279, 0.058849,-0.210277,-0.963915,0
1777417002099083019,1841246000000,  1841.251, 0.237609, 0.053852,-0.206700,-0.947585,0
1777417002118732566,1841266000000,  1841.266, 0.237790, 0.053845,-0.206689,-0.947542,0
1777417002128408059,1841286000000,  1841.286, 0.237974, 0.053830,-0.206678,-0.947499,0
1777417002138493616,1841286000000,  1841.286, 0.237974, 0.053830,-0.206678,-0.947499,0
1777417002157892917,1841306000000,  1841.306, 0.238156, 0.053816,-0.206669,-0.947456,0
1777417002167577113,1841326000000,  1841.326, 0.238343, 0.053806,-0.206663,-0.947411,0
1777417002177661059,1841326000000,  1841.326, 0.238343, 0.053806,-0.206663,-0.947411,0
1777417002187314662,1841346000000,  1841.346, 0.238530, 0.053795,-0.206650,-0.947368,0
1777417002197399034,1841346000000,  1841.346, 0.238530, 0.053795,-0.206650,-0.947368,0
1777417002207050674,1841366000000,  1841.366, 0.238718, 0.053785,-0.206637,-0.947324,0
1777417002217136287,1841366000000,  1841.366, 0.238718, 0.053785,-0.206637,-0.947324,0
1777417002236842817,1841386000000,  1841.386, 0.238907, 0.053769,-0.206629,-0.947279,0
1777417002246536273,1841406000000,  1841.406, 0.239086, 0.053757,-0.206617,-0.947237,0
1777417002256621867,1841406000000,  1841.406, 0.239086, 0.053757,-0.206617,-0.947237,0
1777417002266267173,1841426000000,  1841.426, 0.239265, 0.053746,-0.206602,-0.947196,0
1777417002276352953,1841426000000,  1841.426, 0.239265, 0.053746,-0.206602,-0.947196,0
1777417002286032575,1841446000000,  1841.446, 0.239443, 0.053736,-0.206590,-0.947153,0
1777417002296116373,1841446000000,  1841.446, 0.239443, 0.053736,-0.206590,-0.947153,0
1777417002315804717,1841456000000,  1841.461, 0.239534, 0.053728,-0.206584,-0.947132,0
1777417002325488025,1841476000000,  1841.481, 0.239714, 0.053713,-0.206575,-0.947090,0
1777417002335572100,1841476000000,  1841.481, 0.239714, 0.053713,-0.206575,-0.947090,0
1777417002345229166,1841496000000,  1841.501, 0.239895, 0.053705,-0.206564,-0.947047,0
1777417002355313557,1841496000000,  1841.501, 0.239895, 0.053705,-0.206564,-0.947047,0
1777417002365042254,1841516000000,  1841.521, 0.240080, 0.053691,-0.206557,-0.947002,0
1777417002375126571,1841516000000,  1841.521, 0.240080, 0.053691,-0.206557,-0.947002,0
1777417002394764377,1841536000000,  1841.541, 0.240269, 0.053683,-0.206547,-0.946957,0
1777417002404460925,1841556000000,  1841.561, 0.240455, 0.053669,-0.206537,-0.946913,0
1777417002414545575,1841556000000,  1841.561, 0.240455, 0.053669,-0.206537,-0.946913,0
1777417002424191826,1841576000000,  1841.581, 0.240641, 0.053660,-0.206532,-0.946867,0
1777417002434277661,1841576000000,  1841.581, 0.240641, 0.053660,-0.206532,-0.946867,0
1777417002453996469,1841576000000,  1841.601, 0.240641, 0.053660,-0.206532,-0.946867,0
1777417002463686536,1841616000000,  1841.621, 0.240998, 0.053632,-0.206506,-0.946783,0
1777417002473770482,1841616000000,  1841.621, 0.240998, 0.053632,-0.206506,-0.946783,0
1777417002489312327,1841636000000,  1841.641, 0.241173, 0.053625,-0.206492,-0.946742,0
1777417002509048987,1841656000000,  1841.661, 0.241358, 0.053623,-0.206479,-0.946698,0
1777417002528793351,1841676000000,  1841.676, 0.241544, 0.053605,-0.206463,-0.946655,0
1777417002538468492,1841696000000,  1841.696, 0.241737, 0.053594,-0.206463,-0.946606,0
1777417002548552401,1841696000000,  1841.696, 0.241737, 0.053594,-0.206463,-0.946606,0
1777417002567962257,1841716000000,  1841.716, 0.241932, 0.053574,-0.206457,-0.946559,0
1777417002577642805,1841736000000,  1841.736, 0.242117, 0.053561,-0.206447,-0.946515,0
1777417002587753030,1841736000000,  1841.736, 0.242117, 0.053561,-0.206447,-0.946515,0
1777417002597373762,1841756000000,  1841.756, 0.242300, 0.053565,-0.206433,-0.946471,0
1777417002607458671,1841756000000,  1841.756, 0.242300, 0.053565,-0.206433,-0.946471,0
1777417002617106274,1841776000000,  1841.776, 0.242475, 0.053553,-0.206414,-0.946431,0
1777417002627212498,1841776000000,  1841.776, 0.242475, 0.053553,-0.206414,-0.946431,0
1777417002646898416,1841796000000,  1841.796, 0.242657, 0.053549,-0.206405,-0.946386,0
1777417002656604261,1841816000000,  1841.816, 0.242836, 0.053533,-0.206398,-0.946343,0
1777417002666688467,1841816000000,  1841.816, 0.242836, 0.053533,-0.206398,-0.946343,0
1777417002676337514,1841836000000,  1841.836, 0.243024, 0.053519,-0.206386,-0.946298,0
1777417002686421367,1841836000000,  1841.836, 0.243024, 0.053519,-0.206386,-0.946298,0
1777417002696103916,1841856000000,  1841.856, 0.243213, 0.053505,-0.206380,-0.946252,0
1777417002706187306,1841856000000,  1841.856, 0.243213, 0.053505,-0.206380,-0.946252,0
1777417002725876169,1841866000000,  1841.871, 0.243309, 0.053494,-0.206377,-0.946228,0
1777417002735559328,1841886000000,  1841.891, 0.243497, 0.053483,-0.206372,-0.946182,0
1777417002745658330,1841886000000,  1841.891, 0.243497, 0.053483,-0.206372,-0.946182,0
1777417002755302248,1841906000000,  1841.911, 0.243682, 0.053473,-0.206364,-0.946136,0
1777417002765385620,1841906000000,  1841.911, 0.243682, 0.053473,-0.206364,-0.946136,0
1777417002775029482,1841926000000,  1841.931, 0.243863, 0.053458,-0.206354,-0.946093,0
1777417002785114632,1841926000000,  1841.931, 0.243863, 0.053458,-0.206354,-0.946093,0
1777417002804832217,1841946000000,  1841.951, 0.244038, 0.053445,-0.206344,-0.946050,0
1777417002814513654,1841966000000,  1841.971, 0.244220, 0.053432,-0.206332,-0.946007,0
1777417002824598712,1841966000000,  1841.971, 0.244220, 0.053432,-0.206332,-0.946007,0
1777417002834240259,1841986000000,  1841.991, 0.244401, 0.053421,-0.206321,-0.945963,0
1777417002844326872,1841986000000,  1841.991, 0.244401, 0.053421,-0.206321,-0.945963,0
1777417002854027087,1842006000000,  1842.011, 0.244592, 0.053411,-0.206314,-0.945916,0
1777417002864130033,1842006000000,  1842.011, 0.244592, 0.053411,-0.206314,-0.945916,0
1777417002879194886,1842026000000,  1842.031, 0.244773, 0.053394,-0.206303,-0.945872,0
1777417002898948547,1842046000000,  1842.051, 0.244958, 0.053386,-0.206297,-0.945826,0
1777417002908611261,1842066000000,  1842.066, 0.245142, 0.053373,-0.206291,-0.945781,0
1777417002918704689,1842066000000,  1842.066, 0.245142, 0.053373,-0.206291,-0.945781,0
1777417002928043970,1842086000000,  1842.086, 0.245317, 0.053357,-0.206279,-0.945739,0
1777417002938130472,1842086000000,  1842.086, 0.245317, 0.053357,-0.206279,-0.945739,0
1777417002957855761,1842106000000,  1842.106, 0.245499, 0.053347,-0.206265,-0.945695,0
1777417002967525180,1842126000000,  1842.126, 0.245686, 0.053338,-0.206254,-0.945649,0
1777417002977610348,1842126000000,  1842.126, 0.245686, 0.053338,-0.206254,-0.945649,0
1777417002987247432,1842146000000,  1842.146, 0.245870, 0.053326,-0.206238,-0.945606,0
1777417002997347656,1842146000000,  1842.146, 0.245870, 0.053326,-0.206238,-0.945606,0
1777417003017053146,1842166000000,  1842.166, 0.246059, 0.053320,-0.206228,-0.945559,0
1777417003036788821,1842186000000,  1842.186, 0.246252, 0.053314,-0.206225,-0.945510,0
1777417003046474163,1842206000000,  1842.206, 0.246450, 0.053324,-0.206226,-0.945457,0
1777417003056559756,1842206000000,  1842.206, 0.246450, 0.053324,-0.206226,-0.945457,0
1777417003066211209,1842226000000,  1842.226, 0.246652, 0.053327,-0.206225,-0.945405,0
1777417003076357172,1842226000000,  1842.226, 0.246652, 0.053327,-0.206225,-0.945405,0
1777417003096014531,1842236000000,  1842.241, 0.246764, 0.053374,-0.206225,-0.945373,0
1777417003115756705,1842256000000,  1842.261, 0.247006, 0.053524,-0.206228,-0.945301,0
1777417003125436196,1842276000000,  1842.281, 0.247229, 0.053527,-0.206242,-0.945239,0
1777417003135521103,1842276000000,  1842.281, 0.247229, 0.053527,-0.206242,-0.945239,0
1777417003145176297,1842296000000,  1842.301, 0.247472, 0.053520,-0.206264,-0.945171,0
1777417003155275741,1842296000000,  1842.301, 0.247472, 0.053520,-0.206264,-0.945171,0
1777417003174981526,1842316000000,  1842.321, 0.247705, 0.053473,-0.206287,-0.945108,0
1777417003184645664,1842336000000,  1842.341, 0.247911, 0.053377,-0.206292,-0.945058,0
1777417003194730553,1842336000000,  1842.341, 0.247911, 0.053377,-0.206292,-0.945058,0
1777417003204388673,1842356000000,  1842.361, 0.248096, 0.053324,-0.206267,-0.945018,0
1777417003214472894,1842356000000,  1842.361, 0.248096, 0.053324,-0.206267,-0.945018,0
1777417003224192645,1842376000000,  1842.381, 0.248194, 0.053381,-0.206194,-0.945005,0
1777417003234276570,1842376000000,  1842.381, 0.248194, 0.053381,-0.206194,-0.945005,0
1777417003253928243,1842396000000,  1842.401, 0.248242, 0.053462,-0.206091,-0.945010,0
1777417003263602197,1842416000000,  1842.421, 0.248312, 0.053494,-0.206013,-0.945007,0
1777417003273686215,1842416000000,  1842.421, 0.248312, 0.053494,-0.206013,-0.945007,0
1777417003289260224,1842436000000,  1842.441, 0.248467, 0.053539,-0.205999,-0.944967,0
1777417003308984009,1842456000000,  1842.461, 0.248690, 0.053556,-0.206028,-0.944901,0
1777417003318658667,1842476000000,  1842.476, 0.249001, 0.053569,-0.206084,-0.944806,0
1777417003328742573,1842476000000,  1842.476, 0.249001, 0.053569,-0.206084,-0.944806,0
1777417003338098983,1842496000000,  1842.496, 0.249367, 0.053649,-0.206155,-0.944689,0
1777417003348183056,1842496000000,  1842.496, 0.249367, 0.053649,-0.206155,-0.944689,0
1777417003367901305,1842516000000,  1842.516, 0.249720, 0.053806,-0.206226,-0.944572,0
1777417003377565554,1842536000000,  1842.536, 0.250057, 0.053999,-0.206266,-0.944463,0
1777417003387650350,1842536000000,  1842.536, 0.250057, 0.053999,-0.206266,-0.944463,0
1777417003397312563,1842556000000,  1842.556, 0.250381, 0.054210,-0.206309,-0.944355,0
1777417003407397414,1842556000000,  1842.556, 0.250381, 0.054210,-0.206309,-0.944355,0
1777417003417053700,1842576000000,  1842.576, 0.250693, 0.054424,-0.206333,-0.944255,0
1777417003427138718,1842576000000,  1842.576, 0.250693, 0.054424,-0.206333,-0.944255,0
1777417003446855467,1842596000000,  1842.596, 0.251019, 0.054151,-0.206515,-0.944144,0
1777417003456545254,1842616000000,  1842.616, 0.251507, 0.054027,-0.206643,-0.943994,0
1777417003466629457,1842616000000,  1842.616, 0.251507, 0.054027,-0.206643,-0.943994,0
1777417003476280503,1842636000000,  1842.636, 0.252237, 0.053975,-0.206578,-0.943816,0
1777417003486364261,1842636000000,  1842.636, 0.252237, 0.053975,-0.206578,-0.943816,0
1777417003506061843,1842646000000,  1842.651, 0.252605, 0.053978,-0.206552,-0.943723,0
1777417003525823684,1842666000000,  1842.671, 0.253263, 0.053882,-0.206206,-0.943628,0
1777417003535496601,1842686000000,  1842.691, 0.253853, 0.053748,-0.205954,-0.943532,0
1777417003545580637,1842686000000,  1842.691, 0.253853, 0.053748,-0.205954,-0.943532,0
1777417003555243998,1842706000000,  1842.711, 0.254456, 0.053586,-0.206131,-0.943340,0
