Time,reference_time,gps_timestamp,deltaVelX,deltaVelY,deltaVelZ,deltaThetaX,deltaThetaY,deltaThetaZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estLinearAccel:valid,estAngularRateX,estAngularRateY,estAngularRateZ,estAngularRate:valid,scaledAccelX,scaledAccelY,scaledAccelZ,scaledGyroX,scaledGyroY,scaledGyroZ,scaledMagX,scaledMagY,scaledMagZ,estGyroBiasX,estGyroBiasY,estGyroBiasZ,estGyroBias:valid,flagStop
1777416350596684023,1175835000000,  1175.835,-0.000054,-0.000417,-0.010039,-0.000074, 0.000070, 0.000138,-0.214626,-0.139930, 0.026960,1,-0.002485, 0.001042, 0.019508,1,-0.007052,-0.026088,-1.001401,-0.004856, 0.003843, 0.016682,-0.001066,-0.085571,-0.150301,-0.000000, 0.000000,-0.000000,1,0
1777416350616928848,1189775000000,  1189.775, 0.000007, 0.000007,-0.009976,-0.000020, 0.000035, 0.000188,-0.068801, 0.043707, 0.044429,1,-0.000506, 0.003412, 0.019129,1,-0.000426,-0.000501,-0.996621,-0.002149, 0.002016, 0.018470,-0.000659,-0.086991,-0.150711,-0.000000, 0.000000,-0.000000,1,0
1777416350626702100,1189795000000,  1189.795, 0.000036, 0.000006,-0.009990,-0.000017, 0.000044, 0.000201,-0.499451,-0.047209, 0.037832,1,-0.002221, 0.003079, 0.018954,1, 0.002079, 0.000542,-0.996572,-0.001942, 0.003698, 0.019470,-0.000387,-0.086678,-0.150351,-0.000001, 0.000002, 0.000007,1,0
1777416350636788503,1189795000000,  1189.795, 0.000036, 0.000006,-0.009990,-0.000017, 0.000044, 0.000201,-0.499451,-0.047209, 0.037832,1,-0.002221, 0.003079, 0.018954,1, 0.002079, 0.000542,-0.996572,-0.001942, 0.003698, 0.019470,-0.000387,-0.086678,-0.150351,-0.000001, 0.000002, 0.000007,1,0
1777416350655957539,1189815000000,  1189.815, 0.000060, 0.000014,-0.009992,-0.000021, 0.000035, 0.000192,-0.474797,-0.047036, 0.038213,1,-0.002054, 0.003922, 0.019775,1, 0.004620, 0.000976,-0.996720,-0.002013, 0.003722, 0.019529,-0.000479,-0.086749,-0.150461,-0.000001, 0.000002, 0.000007,1,0
1777416350665705790,1189825000000,  1189.830, 0.000054,-0.000002,-0.009941,-0.000016, 0.000040, 0.000199,-0.459594,-0.048869, 0.030427,1,-0.001803, 0.003811, 0.019706,1, 0.004997, 0.000385,-0.995537,-0.001804, 0.003812, 0.019713,-0.000748,-0.087044,-0.149972,-0.000001, 0.000002, 0.000007,1,0
1777416350675792249,1189825000000,  1189.830, 0.000054,-0.000002,-0.009941,-0.000016, 0.000040, 0.000199,-0.459594,-0.048869, 0.030427,1,-0.001803, 0.003811, 0.019706,1, 0.004997, 0.000385,-0.995537,-0.001804, 0.003812, 0.019713,-0.000748,-0.087044,-0.149972,-0.000001, 0.000002, 0.000007,1,0
1777416350685395702,1189845000000,  1189.850, 0.000077,-0.000037,-0.009954,-0.000008, 0.000037, 0.000190,-0.444575,-0.073596, 0.026032,1,-0.001258, 0.003850, 0.019430,1, 0.006592,-0.002133,-0.995982,-0.001259, 0.003851, 0.019437,-0.000522,-0.086907,-0.150101,-0.000001, 0.000002, 0.000007,1,0
1777416350695481179,1189845000000,  1189.850, 0.000077,-0.000037,-0.009954,-0.000008, 0.000037, 0.000190,-0.444575,-0.073596, 0.026032,1,-0.001258, 0.003850, 0.019430,1, 0.006592,-0.002133,-0.995982,-0.001259, 0.003851, 0.019437,-0.000522,-0.086907,-0.150101,-0.000001, 0.000002, 0.000007,1,0
1777416350705147040,1189865000000,  1189.870, 0.000103,-0.000029,-0.009946,-0.000003, 0.000043, 0.000190,-0.422236,-0.079325, 0.030489,1,-0.000681, 0.004272, 0.019155,1, 0.008947,-0.002722,-0.995524,-0.000682, 0.004274, 0.019162,-0.000636,-0.087159,-0.149968,-0.000001, 0.000002, 0.000007,1,0
1777416350715232851,1189865000000,  1189.870, 0.000103,-0.000029,-0.009946,-0.000003, 0.000043, 0.000190,-0.422236,-0.079325, 0.030489,1,-0.000681, 0.004272, 0.019155,1, 0.008947,-0.002722,-0.995524,-0.000682, 0.004274, 0.019162,-0.000636,-0.087159,-0.149968,-0.000001, 0.000002, 0.000007,1,0
1777416350734968874,1189885000000,  1189.890, 0.000126,-0.000027,-0.009944,-0.000008, 0.000049, 0.000187,-0.399536,-0.078662, 0.033760,1,-0.000667, 0.004672, 0.018835,1, 0.011353,-0.002661,-0.995185,-0.000668, 0.004673, 0.018842,-0.000627,-0.086806,-0.150264,-0.000001, 0.000002, 0.000007,1,0
1777416350744715977,1189905000000,  1189.910, 0.000126,-0.000023,-0.009951,-0.000014, 0.000037, 0.000183,-0.390784,-0.076045, 0.031707,1,-0.000990, 0.004186, 0.018538,1, 0.012337,-0.002400,-0.995390,-0.000991, 0.004187, 0.018546,-0.000375,-0.086465,-0.150386,-0.000001, 0.000002, 0.000007,1,0
1777416350754991919,1189905000000,  1189.910, 0.000126,-0.000023,-0.009951,-0.000014, 0.000037, 0.000183,-0.390784,-0.076045, 0.031707,1,-0.000990, 0.004186, 0.018538,1, 0.012337,-0.002400,-0.995390,-0.000991, 0.004187, 0.018546,-0.000375,-0.086465,-0.150386,-0.000001, 0.000002, 0.000007,1,0
