Time,reference_time,gps_timestamp,deltaVelX,deltaVelY,deltaVelZ,deltaThetaX,deltaThetaY,deltaThetaZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estLinearAccel:valid,estAngularRateX,estAngularRateY,estAngularRateZ,estAngularRate:valid,scaledAccelX,scaledAccelY,scaledAccelZ,scaledGyroX,scaledGyroY,scaledGyroZ,scaledMagX,scaledMagY,scaledMagZ,estGyroBiasX,estGyroBiasY,estGyroBiasZ,estGyroBias:valid,flagStop
1777415753006350596,567211000000,   567.216, 0.000017,-0.000029,-0.009913,-0.000009, 0.000028, 0.000174,-0.005004, 0.029466, 0.055045,1,-0.001042, 0.003331, 0.016892,1, 0.001073,-0.004540,-0.994347,-0.001042, 0.003331, 0.016892, 0.132494, 0.246381,-0.109614, 0.000000, 0.000000, 0.000000,1,0
1777415753016559684,567411000000,   592.156, 0.000037, 0.000150,-0.009939, 0.000041,-0.000008, 0.000260,-0.545940,-0.106244, 0.026371,1,-0.001580, 0.001981, 0.018396,1, 0.001849, 0.018192,-0.991648, 0.002633, 0.000331, 0.021081, 0.132204, 0.246804,-0.108461,-0.000001, 0.000001, 0.000002,1,0
1777415753026651662,567411000000,   592.156, 0.000037, 0.000150,-0.009939, 0.000041,-0.000008, 0.000260,-0.545940,-0.106244, 0.026371,1,-0.001580, 0.001981, 0.018396,1, 0.001849, 0.018192,-0.991648, 0.002633, 0.000331, 0.021081, 0.132204, 0.246804,-0.108461,-0.000001, 0.000001, 0.000002,1,0
1777415753036301759,592171000000,   592.176,-0.000003,-0.000039,-0.009968,-0.000012, 0.000040, 0.000187,-0.555377,-0.059631, 0.015700,1,-0.001255, 0.002622, 0.018263,1, 0.000674,-0.007616,-0.996754,-0.001255, 0.002623, 0.018264, 0.123987, 0.244095,-0.108678,-0.000001, 0.000001, 0.000002,1,0
1777415753046387868,592171000000,   592.176,-0.000003,-0.000039,-0.009968,-0.000012, 0.000040, 0.000187,-0.555377,-0.059631, 0.015700,1,-0.001255, 0.002622, 0.018263,1, 0.000674,-0.007616,-0.996754,-0.001255, 0.002623, 0.018264, 0.123987, 0.244095,-0.108678,-0.000001, 0.000001, 0.000002,1,0
1777415753056052835,592191000000,   592.196, 0.000005,-0.000094,-0.009981,-0.000010, 0.000033, 0.000197,-0.558302,-0.064261, 0.020169,1,-0.000963, 0.003266, 0.019145,1, 0.000438,-0.008086,-0.996295,-0.000964, 0.003267, 0.019147, 0.123602, 0.244025,-0.107371,-0.000001, 0.000001, 0.000002,1,0
1777415753066139795,592191000000,   592.196, 0.000005,-0.000094,-0.009981,-0.000010, 0.000033, 0.000197,-0.558302,-0.064261, 0.020169,1,-0.000963, 0.003266, 0.019145,1, 0.000438,-0.008086,-0.996295,-0.000964, 0.003267, 0.019147, 0.123602, 0.244025,-0.107371,-0.000001, 0.000001, 0.000002,1,0
1777415753081690126,592211000000,   592.216, 0.000024,-0.000090,-0.009960,-0.000004, 0.000036, 0.000188,-0.546874,-0.074010, 0.026169,1,-0.000755, 0.003313, 0.018950,1, 0.001668,-0.009078,-0.995680,-0.000756, 0.003314, 0.018952, 0.124069, 0.244085,-0.107776,-0.000001, 0.000001, 0.000002,1,0
1777415753091363334,592231000000,   592.231, 0.000033,-0.000122,-0.009978,-0.000008, 0.000034, 0.000186,-0.537275,-0.090240, 0.020864,1,-0.000768, 0.003695, 0.018725,1, 0.002721,-0.010738,-0.996216,-0.000769, 0.003696, 0.018727, 0.123891, 0.243432,-0.107465,-0.000001, 0.000001, 0.000002,1,0
1777415753101448980,592231000000,   592.231, 0.000033,-0.000122,-0.009978,-0.000008, 0.000034, 0.000186,-0.537275,-0.090240, 0.020864,1,-0.000768, 0.003695, 0.018725,1, 0.002721,-0.010738,-0.996216,-0.000769, 0.003696, 0.018727, 0.123891, 0.243432,-0.107465,-0.000001, 0.000001, 0.000002,1,0
1777415753111055966,592251000000,   592.251,-0.000008,-0.000080,-0.009975,-0.000013, 0.000037, 0.000186,-0.557318,-0.078663, 0.023240,1,-0.001181, 0.003573, 0.018653,1, 0.000602,-0.009572,-0.995978,-0.001182, 0.003574, 0.018654, 0.123582, 0.243184,-0.108856,-0.000001, 0.000001, 0.000002,1,0
1777415753121142408,592251000000,   592.251,-0.000008,-0.000080,-0.009975,-0.000013, 0.000037, 0.000186,-0.557318,-0.078663, 0.023240,1,-0.001181, 0.003573, 0.018653,1, 0.000602,-0.009572,-0.995978,-0.001182, 0.003574, 0.018654, 0.123582, 0.243184,-0.108856,-0.000001, 0.000001, 0.000002,1,0
1777415753140633136,592271000000,   592.271,-0.000020,-0.000062,-0.009969,-0.000004, 0.000036, 0.000184,-0.565547,-0.058421, 0.024862,1,-0.001404, 0.003438, 0.018745,1,-0.001093,-0.007017,-0.996211,-0.000948, 0.003486, 0.018578, 0.123717, 0.243194,-0.108988,-0.000001, 0.000001, 0.000002,1,0
1777415753150238845,592291000000,   592.291, 0.000001,-0.000099,-0.009969,-0.000006, 0.000040, 0.000188,-0.571572,-0.062295, 0.021407,1,-0.000952, 0.003246, 0.018711,1,-0.000444,-0.008813,-0.996455,-0.000808, 0.003560, 0.018765, 0.124512, 0.243224,-0.109120,-0.000001, 0.000001, 0.000002,1,0
1777415753160325768,592291000000,   592.291, 0.000001,-0.000099,-0.009969,-0.000006, 0.000040, 0.000188,-0.571572,-0.062295, 0.021407,1,-0.000952, 0.003246, 0.018711,1,-0.000444,-0.008813,-0.996455,-0.000808, 0.003560, 0.018765, 0.124512, 0.243224,-0.109120,-0.000001, 0.000001, 0.000002,1,0
1777415753180013808,592311000000,   592.311, 0.000012,-0.000118,-0.009952,-0.000015, 0.000037, 0.000187,-0.563183,-0.079504, 0.024591,1,-0.000891, 0.003838, 0.018611,1, 0.000580,-0.010681,-0.995524,-0.001195, 0.003852, 0.018667, 0.124734, 0.243055,-0.108076,-0.000001, 0.000001, 0.000002,1,0
1777415753199765643,592331000000,   592.331, 0.000026,-0.000102,-0.009954,-0.000010, 0.000035, 0.000187,-0.552672,-0.093914, 0.026642,1,-0.001470, 0.003714, 0.018526,1, 0.001786,-0.010640,-0.995546,-0.001286, 0.003610, 0.018584, 0.124249, 0.243016,-0.107708,-0.000001, 0.000001, 0.000002,1,0
