Time,reference_time,gps_timestamp,orientQuaternion[0-0],orientQuaternion[0-1],orientQuaternion[0-2],orientQuaternion[0-3],flagStop
1777415839997363569,654097000000,   654.097, 0.691927,-0.045305, 0.128436, 0.709005,0
1777415840016820570,679147000000,   679.152, 0.502926,-0.053661, 0.152718, 0.849036,0
1777415840026560626,679167000000,   679.167, 0.502780,-0.053670, 0.152728, 0.849121,0
1777415840036647433,679167000000,   679.167, 0.502780,-0.053670, 0.152728, 0.849121,0
1777415840046242696,679187000000,   679.187, 0.502630,-0.053680, 0.152739, 0.849207,0
1777415840056328114,679187000000,   679.187, 0.502630,-0.053680, 0.152739, 0.849207,0
1777415840075745004,679207000000,   679.207, 0.502472,-0.053685, 0.152750, 0.849298,0
1777415840085419654,679227000000,   679.227, 0.502310,-0.053692, 0.152760, 0.849392,0
1777415840095505202,679227000000,   679.227, 0.502310,-0.053692, 0.152760, 0.849392,0
1777415840105165574,679247000000,   679.247, 0.502152,-0.053708, 0.152773, 0.849482,0
1777415840115250029,679247000000,   679.247, 0.502152,-0.053708, 0.152773, 0.849482,0
1777415840134933080,679267000000,   679.267, 0.501990,-0.053715, 0.152794, 0.849573,0
1777415840144624656,679287000000,   679.287, 0.501820,-0.053724, 0.152818, 0.849669,0
1777415840154759368,679287000000,   679.287, 0.501820,-0.053724, 0.152818, 0.849669,0
1777415840164363224,679307000000,   679.307, 0.501647,-0.053725, 0.152840, 0.849767,0
1777415840174447382,679307000000,   679.307, 0.501647,-0.053725, 0.152840, 0.849767,0
1777415840184128754,679327000000,   679.327, 0.501470,-0.053721, 0.152861, 0.849868,0
1777415840194212524,679327000000,   679.327, 0.501470,-0.053721, 0.152861, 0.849868,0
1777415840213942481,679347000000,   679.347, 0.501301,-0.053723, 0.152872, 0.849966,0
1777415840223564781,679357000000,   679.362, 0.501218,-0.053727, 0.152878, 0.850013,0
1777415840233648457,679357000000,   679.362, 0.501218,-0.053727, 0.152878, 0.850013,0
1777415840243328496,679377000000,   679.382, 0.501057,-0.053733, 0.152898, 0.850104,0
1777415840253415247,679377000000,   679.382, 0.501057,-0.053733, 0.152898, 0.850104,0
1777415840263063750,679397000000,   679.402, 0.500898,-0.053737, 0.152914, 0.850194,0
1777415840273147593,679397000000,   679.402, 0.500898,-0.053737, 0.152914, 0.850194,0
1777415840292885310,679417000000,   679.422, 0.500737,-0.053744, 0.152929, 0.850286,0
1777415840302574589,679437000000,   679.442, 0.500574,-0.053745, 0.152943, 0.850380,0
1777415840312680191,679437000000,   679.442, 0.500574,-0.053745, 0.152943, 0.850380,0
1777415840322269084,679457000000,   679.462, 0.500409,-0.053749, 0.152960, 0.850473,0
1777415840332353669,679457000000,   679.462, 0.500409,-0.053749, 0.152960, 0.850473,0
1777415840342043855,679477000000,   679.482, 0.500243,-0.053755, 0.152977, 0.850568,0
1777415840352127569,679477000000,   679.482, 0.500243,-0.053755, 0.152977, 0.850568,0
1777415840371819157,679497000000,   679.502, 0.500078,-0.053759, 0.152996, 0.850661,0
1777415840381498029,679517000000,   679.522, 0.499911,-0.053768, 0.153014, 0.850756,0
1777415840391583465,679517000000,   679.522, 0.499911,-0.053768, 0.153014, 0.850756,0
1777415840407106008,679537000000,   679.542, 0.499746,-0.053775, 0.153033, 0.850849,0
1777415840426849317,679557000000,   679.562, 0.499581,-0.053782, 0.153048, 0.850942,0
1777415840436597539,679577000000,   679.577, 0.499416,-0.053787, 0.153063, 0.851036,0
1777415840446682679,679577000000,   679.577, 0.499416,-0.053787, 0.153063, 0.851036,0
1777415840456276646,679597000000,   679.597, 0.499255,-0.053786, 0.153072, 0.851129,0
1777415840466360730,679597000000,   679.597, 0.499255,-0.053786, 0.153072, 0.851129,0
1777415840485796454,679617000000,   679.617, 0.499097,-0.053786, 0.153085, 0.851219,0
1777415840495467289,679637000000,   679.637, 0.498941,-0.053807, 0.153110, 0.851305,0
1777415840505553744,679637000000,   679.637, 0.498941,-0.053807, 0.153110, 0.851305,0
1777415840515156155,679657000000,   679.657, 0.498781,-0.053809, 0.153125, 0.851396,0
1777415840525267165,679657000000,   679.657, 0.498781,-0.053809, 0.153125, 0.851396,0
1777415840544986215,679677000000,   679.677, 0.498606,-0.053818, 0.153145, 0.851494,0
1777415840554678549,679697000000,   679.697, 0.498438,-0.053825, 0.153163, 0.851589,0
1777415840564764004,679697000000,   679.697, 0.498438,-0.053825, 0.153163, 0.851589,0
1777415840574410470,679717000000,   679.717, 0.498265,-0.053830, 0.153180, 0.851687,0
1777415840584495035,679717000000,   679.717, 0.498265,-0.053830, 0.153180, 0.851687,0
1777415840594165815,679737000000,   679.737, 0.498085,-0.053840, 0.153200, 0.851788,0
1777415840604250807,679737000000,   679.737, 0.498085,-0.053840, 0.153200, 0.851788,0
1777415840623924599,679757000000,   679.757, 0.497910,-0.053845, 0.153225, 0.851885,0
1777415840633618693,679767000000,   679.772, 0.497824,-0.053847, 0.153234, 0.851934,0
1777415840643716666,679767000000,   679.772, 0.497824,-0.053847, 0.153234, 0.851934,0
1777415840653353465,679787000000,   679.792, 0.497656,-0.053848, 0.153253, 0.852028,0
1777415840663438660,679787000000,   679.792, 0.497656,-0.053848, 0.153253, 0.852028,0
1777415840673115681,679807000000,   679.812, 0.497491,-0.053851, 0.153265, 0.852123,0
1777415840683199709,679807000000,   679.812, 0.497491,-0.053851, 0.153265, 0.852123,0
1777415840702875890,679827000000,   679.832, 0.497342,-0.053852, 0.153274, 0.852208,0
1777415840712631038,679847000000,   679.852, 0.497198,-0.053856, 0.153275, 0.852291,0
1777415840722714493,679847000000,   679.852, 0.497198,-0.053856, 0.153275, 0.852291,0
1777415840732318552,679867000000,   679.872, 0.497055,-0.053860, 0.153282, 0.852373,0
1777415840742402007,679867000000,   679.872, 0.497055,-0.053860, 0.153282, 0.852373,0
1777415840752070157,679887000000,   679.892, 0.496902,-0.053867, 0.153289, 0.852461,0
1777415840762153445,679887000000,   679.892, 0.496902,-0.053867, 0.153289, 0.852461,0
1777415840781890847,679907000000,   679.912, 0.496743,-0.053868, 0.153299, 0.852551,0
1777415840791638106,679927000000,   679.932, 0.496565,-0.053865, 0.153318, 0.852652,0
1777415840801738283,679927000000,   679.932, 0.496565,-0.053865, 0.153318, 0.852652,0
1777415840811256455,679947000000,   679.952, 0.496361,-0.053873, 0.153352, 0.852764,0
1777415840821360057,679947000000,   679.952, 0.496361,-0.053873, 0.153352, 0.852764,0
1777415840836897489,679967000000,   679.972, 0.496128,-0.053852, 0.153377, 0.852897,0
1777415840846703080,679987000000,   679.987, 0.495871,-0.053799, 0.153378, 0.853049,0
1777415840856807275,679987000000,   679.987, 0.495871,-0.053799, 0.153378, 0.853049,0
1777415840866362280,680007000000,   680.007, 0.495698,-0.053804, 0.153388, 0.853148,0
1777415840876448012,680007000000,   680.007, 0.495698,-0.053804, 0.153388, 0.853148,0
1777415840895842441,680027000000,   680.027, 0.495623,-0.053885, 0.153423, 0.853180,0
1777415840905536757,680047000000,   680.047, 0.495545,-0.053960, 0.153423, 0.853220,0
1777415840915620489,680047000000,   680.047, 0.495545,-0.053960, 0.153423, 0.853220,0
1777415840925210308,680067000000,   680.067, 0.495429,-0.053949, 0.153392, 0.853294,0
1777415840935294485,680067000000,   680.067, 0.495429,-0.053949, 0.153392, 0.853294,0
1777415840954587101,680087000000,   680.087, 0.495291,-0.053953, 0.153380, 0.853376,0
1777415840964278566,680107000000,   680.107, 0.495140,-0.053969, 0.153408, 0.853457,0
1777415840974363706,680107000000,   680.107, 0.495140,-0.053969, 0.153408, 0.853457,0
1777415840984037133,680127000000,   680.127, 0.494957,-0.053976, 0.153437, 0.853558,0
1777415840994120718,680127000000,   680.127, 0.494957,-0.053976, 0.153437, 0.853558,0
1777415841013787324,680137000000,   680.142, 0.494848,-0.053964, 0.153450, 0.853619,0
1777415841023470492,680157000000,   680.162, 0.494627,-0.053938, 0.153472, 0.853745,0
1777415841033554928,680157000000,   680.162, 0.494627,-0.053938, 0.153472, 0.853745,0
1777415841043236596,680177000000,   680.182, 0.494431,-0.053935, 0.153512, 0.853852,0
1777415841053334476,680177000000,   680.182, 0.494431,-0.053935, 0.153512, 0.853852,0
1777415841073053692,680197000000,   680.202, 0.494266,-0.053952, 0.153540, 0.853941,0
1777415841092741797,680217000000,   680.222, 0.494108,-0.053947, 0.153545, 0.854032,0
1777415841102496278,680237000000,   680.242, 0.493958,-0.053951, 0.153547, 0.854118,0
1777415841112581159,680237000000,   680.242, 0.493958,-0.053951, 0.153547, 0.854118,0
1777415841122173181,680257000000,   680.262, 0.493828,-0.053973, 0.153559, 0.854190,0
1777415841132270986,680257000000,   680.262, 0.493828,-0.053973, 0.153559, 0.854190,0
1777415841151989110,680277000000,   680.282, 0.493690,-0.053999, 0.153573, 0.854266,0
1777415841161686814,680297000000,   680.302, 0.493523,-0.053992, 0.153582, 0.854361,0
1777415841171771121,680297000000,   680.302, 0.493523,-0.053992, 0.153582, 0.854361,0
1777415841181427734,680317000000,   680.322, 0.493340,-0.053989, 0.153599, 0.854464,0
1777415841191512966,680317000000,   680.322, 0.493340,-0.053989, 0.153599, 0.854464,0
1777415841207060748,680337000000,   680.342, 0.493156,-0.053994, 0.153626, 0.854565,0
1777415841226760668,680357000000,   680.362, 0.492966,-0.053995, 0.153655, 0.854669,0
1777415841236429855,680377000000,   680.377, 0.492784,-0.053986, 0.153666, 0.854773,0
1777415841246513494,680377000000,   680.377, 0.492784,-0.053986, 0.153666, 0.854773,0
1777415841265946551,680397000000,   680.397, 0.492617,-0.053997, 0.153685, 0.854865,0
1777415841275702698,680417000000,   680.417, 0.492478,-0.054028, 0.153716, 0.854937,0
1777415841285787004,680417000000,   680.417, 0.492478,-0.054028, 0.153716, 0.854937,0
1777415841295377026,680437000000,   680.437, 0.492349,-0.054051, 0.153749, 0.855004,0
1777415841305481962,680437000000,   680.437, 0.492349,-0.054051, 0.153749, 0.855004,0
1777415841315072743,680457000000,   680.457, 0.492175,-0.054052, 0.153815, 0.855092,0
