FILE_INFO
ListSeparator=,
DecimalSeparator=.

SESSION_INFO
TimeZone,UTC
TimeZoneOffset,0
DateTimeFormat,nnnnnnnnnnnnnnnnnnn
StartTime,05/13/26 19:00:55.725454848
TimeFormat,Unix

DEVICE_INFO
Address,*

CHANNEL_INFO
Channel,Type,SampleRate,Equation,Coefficients,Unit,UnitSymbol,WhereApplied,WhenApplied
inertial-6286.188876:estOrientQuaternion,Matrix,100Hz[1x4],,,,,,
inertial-6286.188876:estOrientQuaternion:valid,ValidFlag,100Hz[1x4],,,,,,

DATA_START
Time,inertial-6286.188876:estOrientQuaternion[0-0],inertial-6286.188876:estOrientQuaternion[0-1],inertial-6286.188876:estOrientQuaternion[0-2],inertial-6286.188876:estOrientQuaternion[0-3],inertial-6286.188876:estOrientQuaternion:valid
1778698855725454848,0.983563,-0.005396,0.161298,0.080979,1
1778698855735431168,0.983563,-0.005396,0.161298,0.080979,1
1778698855745388032,0.983563,-0.005391,0.161295,0.080980,1
1778698855755325440,0.983564,-0.005391,0.161294,0.080979,1
1778698855765243136,0.983564,-0.005393,0.161293,0.080979,1
1778698855775141376,0.983564,-0.005397,0.161293,0.080979,1
1778698855785020672,0.983564,-0.005400,0.161289,0.080981,1
1778698855794880256,0.983565,-0.005396,0.161287,0.080979,1
1778698855804720896,0.983565,-0.005400,0.161284,0.080980,1
1778698855814708480,0.983565,-0.005400,0.161282,0.080982,1
1778698855824843008,0.983566,-0.005396,0.161279,0.080982,1
1778698855834957824,0.983566,-0.005396,0.161278,0.080981,1
1778698855845052928,0.983567,-0.005393,0.161274,0.080982,1
1778698855855128576,0.983567,-0.005393,0.161270,0.080982,1
1778698855865184512,0.983568,-0.005391,0.161267,0.080982,1
1778698855875220480,0.983568,-0.005393,0.161264,0.080987,1
1778698855885237248,0.983569,-0.005388,0.161259,0.080987,1
1778698855895234304,0.983569,-0.005390,0.161258,0.080985,1
1778698855905211648,0.983569,-0.005390,0.161258,0.080985,1
1778698855915169536,0.983567,-0.005398,0.161269,0.080983,1
1778698855925108992,0.983568,-0.005399,0.161267,0.080984,1
1778698855935029760,0.983569,-0.005397,0.161261,0.080986,1
1778698855944931072,0.983568,-0.005397,0.161261,0.080988,1
1778698855954813184,0.983569,-0.005395,0.161258,0.080990,1
1778698855964675840,0.983569,-0.005396,0.161259,0.080990,1
1778698855974519296,0.983569,-0.005398,0.161256,0.080991,1
1778698855984515584,0.983569,-0.005398,0.161255,0.080991,1
1778698855994663936,0.983570,-0.005399,0.161252,0.080991,1
1778698856004792064,0.983570,-0.005397,0.161249,0.080992,1
1778698856014900480,0.983571,-0.005398,0.161246,0.080990,1
1778698856024988672,0.983572,-0.005394,0.161241,0.080988,1
1778698856035056896,0.983572,-0.005391,0.161237,0.080987,1
1778698856045105408,0.983573,-0.005395,0.161233,0.080985,1
1778698856055133952,0.983573,-0.005399,0.161231,0.080988,1
1778698856065142784,0.983574,-0.005398,0.161228,0.080989,1
1778698856075131392,0.983574,-0.005401,0.161223,0.080989,1
1778698856085100288,0.983576,-0.005398,0.161217,0.080988,1
1778698856095049472,0.983576,-0.005400,0.161211,0.080989,1
1778698856104978944,0.983577,-0.005399,0.161209,0.080992,1
1778698856114888448,0.983575,-0.005406,0.161220,0.080993,1
1778698856124778240,0.983575,-0.005409,0.161215,0.080995,1
1778698856134648832,0.983576,-0.005409,0.161212,0.080994,1
1778698856144499456,0.983576,-0.005412,0.161208,0.080996,1
1778698856154330624,0.983577,-0.005408,0.161206,0.080996,1
1778698856164312832,0.983577,-0.005408,0.161202,0.080995,1
1778698856174446080,0.983577,-0.005409,0.161201,0.080996,1
1778698856184559104,0.983578,-0.005409,0.161200,0.080997,1
1778698856194652416,0.983579,-0.005407,0.161195,0.080994,1
1778698856204725504,0.983579,-0.005409,0.161190,0.080993,1
1778698856214780672,0.983580,-0.005413,0.161187,0.080997,1
1778698856224816128,0.983579,-0.005417,0.161188,0.080998,1
