Time,fGPS_ts,estOrientQuaternion[0],estOrientQuaternion[1],estOrientQuaternion[2],estOrientQuaternion[3],estOrientQuaternion:valid,flag
1778107450402,   491.832, 0.999956, 0.007125, 0.006061,-0.000034,1,0
1778107450402,   491.852, 0.999956, 0.007088, 0.006063,-0.000033,1,0
1778107450403,   491.882, 0.999956, 0.007122, 0.006053,-0.000028,1,0
1778107450403,   491.902, 0.999957, 0.007092, 0.006053,-0.000029,1,0
1778107450403,   491.927, 0.999957, 0.007047, 0.006060,-0.000030,1,0
1778107450403,   491.952, 0.999957, 0.007020, 0.006060,-0.000031,1,0
1778107450403,   491.977, 0.999957, 0.006974, 0.006061,-0.000034,1,0
1778107450403,   492.002, 0.999958, 0.006936, 0.006059,-0.000036,1,0
1778107450403,   492.022, 0.999958, 0.006890, 0.006056,-0.000037,1,0
1778107450403,   492.052, 0.999958, 0.006815, 0.006051,-0.000038,1,0
1778107450403,   492.062, 0.999959, 0.006788, 0.006054,-0.000041,1,0
1778107450416,   501.902, 0.999976, 0.003242, 0.006159, 0.000111,1,0
1778107450437,   501.922, 0.999976, 0.003257, 0.006154, 0.000114,1,0
1778107450459,   501.942, 0.999976, 0.003272, 0.006154, 0.000121,1,0
1778107450486,   501.972, 0.999976, 0.003288, 0.006155, 0.000126,1,0
1778107450508,   501.992, 0.999976, 0.003297, 0.006157, 0.000131,1,0
1778107450530,   502.017, 0.999976, 0.003311, 0.006163, 0.000139,1,0
1778107450556,   502.042, 0.999976, 0.003314, 0.006163, 0.000139,1,0
1778107450578,   502.062, 0.999976, 0.003307, 0.006163, 0.000140,1,0
1778107450600,   502.087, 0.999975, 0.003399, 0.006142, 0.000147,1,0
1778107450626,   502.112, 0.999975, 0.003394, 0.006140, 0.000148,1,0
1778107450648,   502.132, 0.999975, 0.003391, 0.006140, 0.000145,1,0
1778107450670,   502.157, 0.999975, 0.003369, 0.006140, 0.000141,1,0
1778107450696,   502.182, 0.999976, 0.003354, 0.006141, 0.000141,1,0
1778107450718,   502.202, 0.999976, 0.003336, 0.006141, 0.000141,1,0
1778107450741,   502.227, 0.999976, 0.003308, 0.006140, 0.000144,1,0
1778107450766,   502.252, 0.999976, 0.003290, 0.006136, 0.000145,1,0
1778107450788,   502.272, 0.999976, 0.003272, 0.006134, 0.000146,1,0
1778107450811,   502.297, 0.999976, 0.003331, 0.006134, 0.000140,1,0
1778107450836,   502.322, 0.999976, 0.003299, 0.006137, 0.000139,1,0
1778107450858,   502.342, 0.999976, 0.003260, 0.006141, 0.000136,1,0
1778107450881,   502.367, 0.999976, 0.003209, 0.006143, 0.000131,1,0
1778107450906,   502.392, 0.999976, 0.003171, 0.006141, 0.000135,1,0
1778107450928,   502.412, 0.999976, 0.003131, 0.006145, 0.000137,1,0
1778107450951,   502.437, 0.999976, 0.003070, 0.006147, 0.000141,1,0
1778107450977,   502.462, 0.999976, 0.003033, 0.006150, 0.000137,1,0
1778107450998,   502.482, 0.999976, 0.003104, 0.006145, 0.000137,1,0
1778107451021,   502.507, 0.999976, 0.003049, 0.006146, 0.000135,1,0
1778107451047,   502.532, 0.999977, 0.003016, 0.006147, 0.000133,1,0
1778107451068,   502.552, 0.999977, 0.002984, 0.006146, 0.000135,1,0
1778107451091,   502.577, 0.999977, 0.002933, 0.006143, 0.000131,1,0
1778107451117,   502.602, 0.999977, 0.002902, 0.006147, 0.000126,1,0
1778107451138,   502.622, 0.999977, 0.002874, 0.006147, 0.000124,1,0
1778107451161,   502.647, 0.999977, 0.002827, 0.006146, 0.000120,1,0
1778107451187,   502.672, 0.999977, 0.002803, 0.006148, 0.000117,1,0
1778107451208,   502.692, 0.999977, 0.002886, 0.006134, 0.000119,1,0
1778107451235,   502.722, 0.999977, 0.002854, 0.006131, 0.000117,1,0
1778107451257,   502.742, 0.999977, 0.002838, 0.006130, 0.000116,1,0
1778107451278,   502.762, 0.999977, 0.002833, 0.006134, 0.000111,1,0
1778107451305,   502.792, 0.999977, 0.002815, 0.006133, 0.000105,1,0
