Time,GPS_ts,fGPS_ts,scaledAccelX,scaledAccelY,scaledAccelZ,deltaVelX,deltaVelY,deltaVelZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estLinearAccel:valid,estAngularRateX,estAngularRateY,estAngularRateZ,estAngularRate:valid,estGravityX,estGravityY,estGravityZ,estGravity:valid,flag
1778107667594,   698.362,   698.362, 0.015301, 0.054940,-0.994124, 0.000154, 0.000551,-0.009942, 0.011772,-0.051423, 0.038865,1, 0.008200,-0.000654,-0.000936,1,-0.138262,-0.589942, 9.787912,1,0
1778107667594,   698.387,   698.382, 0.015461, 0.053934,-0.994842, 0.000155, 0.000539,-0.009950, 0.015049,-0.053162, 0.039543,1, 0.007275,-0.000932,-0.000875,1,-0.138076,-0.588503, 9.788002,1,0
1778107667594,   698.407,   698.407, 0.013411, 0.053991,-0.995994, 0.000134, 0.000540,-0.009958,-0.006308,-0.057086, 0.020754,1, 0.006269,-0.000565, 0.000083,1,-0.137809,-0.586357, 9.788135,1,0
1778107667594,   698.432,   698.432, 0.012564, 0.054566,-0.994067, 0.000129, 0.000543,-0.009945,-0.014528,-0.050194, 0.039730,1, 0.005545,-0.000307,-0.000326,1,-0.137725,-0.585129, 9.788209,1,0
1778107667594,   698.457,   698.452, 0.012837, 0.054165,-0.994414, 0.000125, 0.000541,-0.009941,-0.012818,-0.061213, 0.039085,1, 0.005994,-0.000142,-0.000586,1,-0.137763,-0.584005, 9.788276,1,0
1778107667594,   698.482,   698.482, 0.012786, 0.054365,-0.995241, 0.000123, 0.000542,-0.009953,-0.012294,-0.049271, 0.028395,1, 0.005732,-0.000006,-0.002168,1,-0.137682,-0.582236, 9.788383,1,0
1778107667594,   698.507,   698.502, 0.014081, 0.053417,-0.996169, 0.000136, 0.000529,-0.009962,-0.006324,-0.054131, 0.036064,1, 0.004162,-0.000918,-0.001168,1,-0.137566,-0.581388, 9.788434,1,0
1778107667594,   698.532,   698.527, 0.013706, 0.053086,-0.993495, 0.000141, 0.000533,-0.009937,-0.002875,-0.058235, 0.045731,1, 0.001745,-0.000510,-0.000412,1,-0.137249,-0.578433, 9.788614,1,0
1778107667594,   698.557,   698.552, 0.013835, 0.053071,-0.995199, 0.000140, 0.000530,-0.009954,-0.005371,-0.064025, 0.019551,1, 0.000496, 0.000221,-0.000347,1,-0.137262,-0.578146, 9.788630,1,0
1778107667594,   698.577,   698.572, 0.014335, 0.052982,-0.993476, 0.000143, 0.000528,-0.009937, 0.005246,-0.059520, 0.030187,1,-0.000034, 0.000615, 0.001090,1,-0.137249,-0.577975, 9.788641,1,0
1778107667594,   698.597,   698.592, 0.015265, 0.052817,-0.994753, 0.000153, 0.000530,-0.009946, 0.009636,-0.055577, 0.046035,1,-0.000193,-0.000247, 0.000852,1,-0.137297,-0.578075, 9.788634,1,0
1778107667605,   719.087,   719.082, 0.012648, 0.028370,-0.995826, 0.000124, 0.000285,-0.009961, 0.012374,-0.060141, 0.033437,1,-0.001155, 0.000230, 0.000264,1,-0.137334,-0.578132, 9.788630,1,0
1778107667628,   719.112,   719.112, 0.012112, 0.027840,-0.995228, 0.000120, 0.000279,-0.009955,-0.006237,-0.032966, 0.041228,1, 0.017510,-0.000249, 0.000760,1,-0.125003,-0.305434, 9.801095,1,0
1778107667653,   719.132,   719.132, 0.011893, 0.027065,-0.996033, 0.000117, 0.000272,-0.009957,-0.008546,-0.035916, 0.033473,1, 0.017358,-0.001730, 0.000605,1,-0.125167,-0.300575, 9.801244,1,0
1778107667675,   719.157,   719.152, 0.011468, 0.025148,-0.995650, 0.000116, 0.000253,-0.009955,-0.013032,-0.049085, 0.036777,1, 0.017047,-0.000419, 0.000270,1,-0.125000,-0.297347, 9.801344,1,0
1778107667702,   719.182,   719.182, 0.011458, 0.024412,-0.995407, 0.000114, 0.000244,-0.009956,-0.012551,-0.053926, 0.039860,1, 0.013696,-0.001147, 0.001490,1,-0.124880,-0.292900, 9.801479,1,0
1778107667723,   719.207,   719.202, 0.012454, 0.023994,-0.995668, 0.000123, 0.000239,-0.009955,-0.004817,-0.052832, 0.039887,1, 0.011379,-0.000572, 0.000681,1,-0.124792,-0.290551, 9.801551,1,0
1778107667745,   719.227,   719.222, 0.012323, 0.024796,-0.996225, 0.000122, 0.000245,-0.009963,-0.004559,-0.057401, 0.034625,1, 0.009678, 0.000063, 0.000715,1,-0.124723,-0.288515, 9.801612,1,0
1778107667772,   719.252,   719.252, 0.012830, 0.026581,-0.995636, 0.000127, 0.000263,-0.009955, 0.001252,-0.025773, 0.037821,1, 0.007921,-0.000404, 0.001680,1,-0.124555,-0.286194, 9.801682,1,0
1778107667794,   719.277,   719.272, 0.013202, 0.027591,-0.996148, 0.000134, 0.000277,-0.009962, 0.006530,-0.013190, 0.033567,1, 0.009030,-0.001039, 0.000571,1,-0.124374,-0.284445, 9.801735,1,0
1778107667815,   719.297,   719.292, 0.014190, 0.025955,-0.995896, 0.000140, 0.000261,-0.009957, 0.006872,-0.019675, 0.037017,1, 0.011283,-0.000226,-0.000060,1,-0.124311,-0.282262, 9.801799,1,0
