Time,GPS_ts,orientQuaternion[0],orientQuaternion[1],orientQuaternion[2],orientQuaternion[3],flag
1778107450402,   491.832, 0.001480,-0.005993, 0.006560, 0.999959,0
1778107450402,   491.857, 0.000133,-0.006001, 0.006499, 0.999961,0
1778107450403,   491.882, 0.004793,-0.005974, 0.006492, 0.999950,0
1778107450403,   491.907, 0.000033,-0.006007, 0.006423, 0.999961,0
1778107450403,   491.932, 0.003466,-0.005991, 0.006416, 0.999956,0
1778107450403,   491.957, 0.001398,-0.006006, 0.006369, 0.999961,0
1778107450403,   491.977, 0.000057,-0.006012, 0.006332, 0.999962,0
1778107450403,   492.002, 0.001417,-0.006002, 0.006306, 0.999961,0
1778107450403,   492.027, 0.002770,-0.005990, 0.006249, 0.999959,0
1778107450403,   492.052, 0.000763,-0.005999, 0.006190, 0.999963,0
1778107450403,   492.067, 0.004752,-0.005976, 0.006165, 0.999952,0
1778107450416,   501.902, 0.001953, 0.006214,-0.000595,-0.999979,0
1778107450437,   501.927, 0.000619, 0.006206,-0.000638,-0.999980,0
1778107450459,   501.947, 0.000610, 0.006202,-0.000658,-0.999980,0
1778107450486,   501.972, 0.000610, 0.006207,-0.000672,-0.999980,0
1778107450508,   501.997, 0.002092,-0.006208, 0.000711, 0.999978,0
1778107450530,   502.017, 0.003895, 0.006216,-0.000691,-0.999973,0
1778107450556,   502.042, 0.001409,-0.006211, 0.000734, 0.999979,0
1778107450578,   502.067, 0.000753,-0.006208, 0.000731, 0.999980,0
1778107450600,   502.087, 0.001244, 0.006205,-0.000717,-0.999980,0
1778107450626,   502.112, 0.004088,-0.006201, 0.000752, 0.999972,0
1778107450648,   502.137, 0.000064,-0.006204, 0.000729, 0.999981,0
1778107450670,   502.157, 0.001401,-0.006202, 0.000727, 0.999980,0
1778107450696,   502.182, 0.001374,-0.006202, 0.000718, 0.999980,0
1778107450718,   502.207, 0.000622, 0.006205,-0.000685,-0.999980,0
1778107450741,   502.227, 0.003262, 0.006205,-0.000660,-0.999975,0
1778107450766,   502.252, 0.000687,-0.006200, 0.000673, 0.999980,0
1778107450788,   502.277, 0.001959, 0.006198,-0.000636,-0.999979,0
1778107450811,   502.297, 0.001331,-0.006192, 0.000631, 0.999980,0
1778107450836,   502.322, 0.001966, 0.006197,-0.000585,-0.999979,0
1778107450858,   502.347, 0.002676,-0.006198, 0.000566, 0.999977,0
1778107450881,   502.372, 0.000020,-0.006202, 0.000522, 0.999981,0
1778107450906,   502.392, 0.001990, 0.006200,-0.000477,-0.999979,0
1778107450928,   502.417, 0.000001, 0.006205,-0.000438,-0.999981,0
1778107450951,   502.442, 0.000655,-0.006205, 0.000409, 0.999981,0
1778107450977,   502.462, 0.001964,-0.006207, 0.000387, 0.999979,0
1778107450998,   502.487, 0.001948,-0.006211, 0.000344, 0.999979,0
1778107451021,   502.512, 0.002020, 0.006211,-0.000288,-0.999979,0
1778107451047,   502.532, 0.003367, 0.006211,-0.000252,-0.999975,0
1778107451068,   502.557, 0.000602,-0.006206, 0.000237, 0.999981,0
1778107451091,   502.582, 0.000062, 0.006206,-0.000206,-0.999981,0
1778107451117,   502.602, 0.001268,-0.006211, 0.000189, 0.999980,0
1778107451138,   502.627, 0.001404, 0.006212,-0.000136,-0.999980,0
1778107451161,   502.652, 0.000078, 0.006209,-0.000120,-0.999981,0
1778107451187,   502.672, 0.000753, 0.006210,-0.000099,-0.999980,0
1778107451208,   502.697, 0.001225,-0.006205, 0.000080, 0.999980,0
1778107451235,   502.722, 0.000100, 0.006203,-0.000059,-0.999981,0
1778107451257,   502.742, 0.003232,-0.006203, 0.000069, 0.999976,0
1778107451278,   502.767, 0.000112, 0.006211,-0.000047,-0.999981,0
1778107451305,   502.792, 0.000108, 0.006207,-0.000041,-0.999981,0
1778107451327,   502.812, 0.002105, 0.006204,-0.000016,-0.999979,0
1778107451349,   502.837, 0.000781, 0.006209,-0.000013,-0.999980,0
1778107451376,   502.862, 0.001896,-0.006205, 0.000022, 0.999979,0
1778107451397,   502.887, 0.000789, 0.006206, 0.000016,-0.999980,0
1778107451419,   502.907, 0.002120, 0.006207, 0.000027,-0.999979,0
1778107451446,   502.932, 0.002777, 0.006204, 0.000027,-0.999977,0
1778107451467,   502.957, 0.000125, 0.006204, 0.000010,-0.999981,0
1778107451489,   502.977, 0.000117, 0.006207, 0.000007,-0.999981,0
1778107451516,   503.002, 0.000779, 0.006205, 0.000004,-0.999980,0
1778107451537,   503.027, 0.002767, 0.006195,-0.000007,-0.999977,0
1778107451559,   503.047, 0.003412, 0.006198,-0.000023,-0.999975,0
1778107451586,   503.072, 0.000102, 0.006197,-0.000064,-0.999981,0
1778107451607,   503.097, 0.001420, 0.006198,-0.000087,-0.999980,0
1778107451629,   503.117, 0.000582,-0.006199, 0.000127, 0.999981,0
1778107451656,   503.142, 0.002545,-0.006196, 0.000169, 0.999978,0
1778107451677,   503.167, 0.000595,-0.006205, 0.000199, 0.999981,0
1778107451699,   503.187, 0.001247,-0.006201, 0.000231, 0.999980,0
1778107451726,   503.212, 0.001915,-0.006194, 0.000259, 0.999979,0
1778107451748,   503.237, 0.000032, 0.006195,-0.000284,-0.999981,0
1778107451770,   503.257, 0.000039, 0.006195,-0.000310,-0.999981,0
1778107451796,   503.282, 0.001355, 0.006197,-0.000330,-0.999980,0
1778107451818,   503.307, 0.001298,-0.006194, 0.000381, 0.999980,0
1778107451840,   503.327, 0.001354, 0.006188,-0.000378,-0.999980,0
1778107451866,   503.352, 0.001343, 0.006189,-0.000388,-0.999980,0
1778107451888,   503.377, 0.002002, 0.006184,-0.000397,-0.999979,0
1778107451910,   503.397, 0.001315,-0.006185, 0.000427, 0.999980,0
1778107451936,   503.422, 0.001979,-0.006186, 0.000431, 0.999979,0
1778107451958,   503.447, 0.002018, 0.006185,-0.000385,-0.999979,0
1778107451981,   503.467, 0.001290,-0.006186, 0.000389, 0.999980,0
1778107452006,   503.492, 0.001360, 0.006188,-0.000346,-0.999980,0
1778107452028,   503.517, 0.001278,-0.006191, 0.000322, 0.999980,0
1778107452051,   503.537, 0.000707, 0.006190,-0.000281,-0.999981,0
1778107452076,   503.562, 0.001943,-0.006186, 0.000263, 0.999979,0
1778107452098,   503.587, 0.000070, 0.006188,-0.000198,-0.999981,0
1778107452121,   503.612, 0.000585,-0.006188, 0.000176, 0.999981,0
1778107452146,   503.632, 0.000741, 0.006187,-0.000143,-0.999981,0
1778107452168,   503.657, 0.000084, 0.006193,-0.000112,-0.999981,0
1778107452191,   503.682, 0.001224,-0.006197, 0.000105, 0.999980,0
1778107452217,   503.702, 0.002730, 0.006197,-0.000069,-0.999977,0
1778107452238,   503.722, 0.000101, 0.006195,-0.000069,-0.999981,0
1778107452261,   503.752, 0.004082, 0.006198,-0.000015,-0.999972,0
1778107452287,   503.772, 0.002106, 0.006195,-0.000003,-0.999979,0
1778107452308,   503.797, 0.000122, 0.006192, 0.000017,-0.999981,0
1778107452331,   503.822, 0.002787, 0.006197, 0.000052,-0.999977,0
1778107452357,   503.842, 0.001850,-0.006198,-0.000041, 0.999979,0
