Time,GPS_ts,fGPS_ts,scaledAccelX,scaledAccelY,scaledAccelZ,deltaVelX,deltaVelY,deltaVelZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estLinearAccel:valid,estAngularRateX,estAngularRateY,estAngularRateZ,estAngularRate:valid,estGravityX,estGravityY,estGravityZ,estGravity:valid,flag
1778107564022,   601.017,   601.017, 0.011737,-0.017324,-0.995703, 0.000118,-0.000173,-0.009957,-0.001361,-0.051802, 0.040736,1, 0.008621,-0.000055, 0.000067,1,-0.116463, 0.118354, 9.805244,1,0
1778107564022,   601.042,   601.037, 0.012388,-0.017579,-0.995140, 0.000124,-0.000173,-0.009951, 0.005764,-0.049777, 0.044242,1, 0.008234,-0.000170, 0.000176,1,-0.116414, 0.119941, 9.805225,1,0
1778107564022,   601.062,   601.062, 0.011207,-0.017451,-0.996850, 0.000115,-0.000177,-0.009970,-0.006549,-0.048963, 0.029436,1, 0.008655, 0.000480,-0.000313,1,-0.116470, 0.122445, 9.805194,1,0
1778107564022,   601.087,   601.087, 0.011904,-0.018010,-0.995792, 0.000117,-0.000177,-0.009958, 0.000236,-0.052881, 0.039796,1, 0.007864, 0.000369,-0.000133,1,-0.116514, 0.123980, 9.805174,1,0
1778107564022,   601.112,   601.107, 0.011704,-0.018443,-0.995658, 0.000116,-0.000184,-0.009956,-0.009442,-0.049955, 0.036995,1, 0.007780, 0.000069,-0.000313,1,-0.116507, 0.125440, 9.805156,1,0
1778107564022,   601.137,   601.137, 0.011710,-0.019032,-0.995504, 0.000117,-0.000188,-0.009957,-0.001500,-0.059304, 0.042568,1, 0.007080,-0.000809, 0.000047,1,-0.116315, 0.127561, 9.805130,1,0
1778107564022,   601.162,   601.157, 0.011026,-0.019404,-0.995929, 0.000114,-0.000192,-0.009958,-0.002757,-0.050003, 0.036699,1, 0.006832,-0.001234,-0.000223,1,-0.116207, 0.128220, 9.805123,1,0
1778107564022,   601.187,   601.182, 0.011303,-0.019334,-0.995795, 0.000114,-0.000193,-0.009958,-0.005217,-0.058422, 0.039671,1, 0.004281, 0.000277,-0.000170,1,-0.115993, 0.132658, 9.805067,1,0
1778107564022,   601.212,   601.207, 0.011864,-0.018576,-0.996088, 0.000118,-0.000185,-0.009959,-0.008867,-0.057760, 0.041174,1, 0.003659, 0.000588, 0.000519,1,-0.115895, 0.133467, 9.805057,1,0
1778107564022,   601.232,   601.227, 0.011646,-0.019114,-0.995500, 0.000118,-0.000192,-0.009957,-0.003278,-0.052694, 0.039008,1, 0.003146, 0.000365, 0.000283,1,-0.115919, 0.134252, 9.805046,1,0
1778107564022,   601.252,   601.247, 0.012155,-0.019768,-0.995394, 0.000121,-0.000196,-0.009955, 0.004151,-0.057920, 0.039723,1, 0.002575, 0.000112,-0.000366,1,-0.115970, 0.134806, 9.805037,1,0
1778107564033,   615.517,   615.517, 0.011950,-0.000077,-0.996186, 0.000119,-0.000001,-0.009960,-0.004846,-0.062622, 0.036448,1, 0.004959,-0.000053,-0.000530,1,-0.122033,-0.061713, 9.805696,1,0
1778107564055,   615.542,   615.537, 0.011844, 0.000360,-0.996355, 0.000119, 0.000005,-0.009962,-0.004816,-0.057627, 0.039560,1, 0.004962,-0.000071, 0.000152,1,-0.121899,-0.060751, 9.805704,1,0
1778107564076,   615.562,   615.557, 0.011570, 0.000077,-0.996336, 0.000118, 0.000001,-0.009961,-0.013804,-0.060173, 0.043743,1, 0.005320, 0.000111,-0.000203,1,-0.121937,-0.059810, 9.805710,1,0
1778107564103,   615.587,   615.587, 0.011935,-0.000526,-0.996348, 0.000119,-0.000004,-0.009961,-0.004921,-0.062408, 0.034892,1, 0.005444, 0.000376,-0.000926,1,-0.121906,-0.055427, 9.805736,1,0
1778107564125,   615.612,   615.607, 0.011744,-0.000290,-0.995831, 0.000118,-0.000002,-0.009959,-0.005246,-0.053056, 0.042913,1, 0.005587,-0.000431,-0.000136,1,-0.121777,-0.054345, 9.805743,1,0
1778107564148,   615.632,   615.632, 0.010999,-0.001386,-0.995812, 0.000111,-0.000011,-0.009958,-0.013937,-0.066509, 0.040173,1, 0.005171,-0.000150,-0.000432,1,-0.121798,-0.052753, 9.805752,1,0
1778107564173,   615.657,   615.657, 0.011164,-0.001719,-0.996383, 0.000112,-0.000019,-0.009965,-0.012348,-0.068858, 0.034577,1, 0.004114, 0.000008, 0.000203,1,-0.121829,-0.051876, 9.805756,1,0
1778107564195,   615.682,   615.677, 0.012100,-0.001101,-0.995834, 0.000121,-0.000010,-0.009955,-0.007827,-0.065053, 0.037497,1, 0.003873,-0.000141,-0.000684,1,-0.121806,-0.051152, 9.805760,1,0
1778107564218,   615.702,   615.702, 0.011945,-0.000872,-0.995910, 0.000122,-0.000008,-0.009957,-0.004711,-0.058924, 0.039227,1, 0.002728,-0.000477,-0.000160,1,-0.121838,-0.050287, 9.805764,1,0
1778107564243,   615.727,   615.727, 0.012740,-0.000812,-0.996129, 0.000126,-0.000006,-0.009962, 0.003050,-0.057640, 0.037075,1, 0.004377, 0.000260,-0.000050,1,-0.121894,-0.049541, 9.805767,1,0
1778107564265,   615.752,   615.747, 0.012039,-0.001316,-0.996167, 0.000120,-0.000014,-0.009960,-0.000473,-0.060854, 0.038753,1, 0.002971, 0.000226,-0.000223,1,-0.121983,-0.048906, 9.805769,1,0
1778107564288,   615.772,   615.772, 0.012553,-0.002137,-0.996006, 0.000124,-0.000020,-0.009959, 0.001068,-0.069076, 0.038292,1, 0.002652,-0.000094,-0.000453,1,-0.122033,-0.048033, 9.805773,1,0
1778107564314,   615.797,   615.797, 0.012117,-0.002474,-0.995971, 0.000120,-0.000025,-0.009961,-0.003181,-0.069219, 0.038651,1, 0.001960, 0.000712,-0.000660,1,-0.122020,-0.044788, 9.805789,1,0
1778107564335,   615.822,   615.817, 0.011848,-0.001948,-0.995979, 0.000120,-0.000017,-0.009961,-0.000619,-0.063887, 0.039275,1, 0.000140, 0.000022,-0.000056,1,-0.122018,-0.044607, 9.805789,1,0
1778107564358,   615.842,   615.842, 0.012608,-0.001663,-0.996196, 0.000123,-0.000016,-0.009963, 0.001582,-0.061025, 0.036441,1,-0.001474,-0.000141, 0.000081,1,-0.122057,-0.044761, 9.805788,1,0
1778107564384,   615.867,   615.867, 0.013092,-0.001784,-0.995934, 0.000127,-0.000016,-0.009959, 0.006353,-0.062375, 0.039006,1,-0.000399,-0.000369,-0.000295,1,-0.122022,-0.044891, 9.805788,1,0
1778107564405,   615.892,   615.887, 0.013100,-0.002234,-0.995184, 0.000129,-0.000026,-0.009952, 0.008854,-0.073368, 0.045985,1,-0.001160,-0.000318,-0.000342,1,-0.121935,-0.045083, 9.805788,1,0
1778107564428,   615.912,   615.912, 0.013595,-0.001753,-0.996361, 0.000134,-0.000018,-0.009964, 0.011336,-0.063027, 0.034818,1,-0.002994, 0.000906,-0.000479,1,-0.122013,-0.045928, 9.805783,1,0
1778107564454,   615.937,   615.937, 0.013996,-0.000945,-0.995312, 0.000138,-0.000009,-0.009959, 0.015228,-0.055725, 0.045105,1,-0.002896, 0.000044,-0.000313,1,-0.122029,-0.046547, 9.805780,1,0
1778107564475,   615.962,   615.957, 0.012797,-0.001014,-0.995928, 0.000127,-0.000011,-0.009961, 0.011979,-0.060959, 0.043125,1,-0.003061, 0.000177,-0.000961,1,-0.121990,-0.047218, 9.805778,1,0
1778107564498,   615.987,   615.982, 0.012055,-0.002115,-0.996223, 0.000119,-0.000022,-0.009961,-0.003889,-0.067696, 0.036164,1,-0.003195, 0.000273, 0.000017,1,-0.122208,-0.045511, 9.805783,1,0
