Time,GPS_ts,orientQuaternion[0],orientQuaternion[1],orientQuaternion[2],orientQuaternion[3],flag
1778107667594,   698.362, 0.024485, 0.005390, 0.037498,-0.998982,0
1778107667594,   698.387, 0.021707, 0.005489, 0.037344,-0.999052,0
1778107667594,   698.407, 0.018733, 0.005593, 0.037237,-0.999115,0
1778107667594,   698.432, 0.018693, 0.005592, 0.037155,-0.999119,0
1778107667594,   698.457, 0.019895, 0.005551, 0.037042,-0.999100,0
1778107667594,   698.482, 0.018160, 0.005613, 0.036958,-0.999136,0
1778107667594,   698.507, 0.017569, 0.005626, 0.036872,-0.999150,0
1778107667594,   698.532, 0.020949, 0.005498, 0.036852,-0.999086,0
1778107667594,   698.557, 0.017140, 0.005638, 0.036779,-0.999161,0
1778107667594,   698.577, 0.018466, 0.005597, 0.036770,-0.999138,0
1778107667594,   698.597, 0.017850, 0.005625, 0.036754,-0.999149,0
1778107667605,   719.087, 0.011878, 0.006190, 0.024396,-0.999613,0
1778107667628,   719.112, 0.007364, 0.006300, 0.024188,-0.999660,0
1778107667653,   719.132, 0.008622, 0.006264, 0.024020,-0.999655,0
1778107667675,   719.157, 0.011286, 0.006191, 0.023786,-0.999634,0
1778107667702,   719.182, 0.008792, 0.006246, 0.023620,-0.999663,0
1778107667723,   719.207, 0.008007, 0.006259, 0.023434,-0.999674,0
1778107667745,   719.227, 0.011968, 0.006161, 0.023367,-0.999636,0
1778107667772,   719.252, 0.008945, 0.006229, 0.023267,-0.999670,0
1778107667794,   719.277, 0.009882, 0.006198, 0.023129,-0.999664,0
1778107667815,   719.297, 0.011017, 0.006175, 0.023023,-0.999655,0
1778107667842,   719.322, 0.009294, 0.006213, 0.022896,-0.999675,0
1778107667864,   719.347, 0.008978, 0.006219, 0.022713,-0.999682,0
1778107667885,   719.367, 0.012583, 0.006136, 0.022620,-0.999646,0
1778107667912,   719.392, 0.010143, 0.006190, 0.022480,-0.999677,0
1778107667934,   719.417, 0.008106, 0.006232, 0.022313,-0.999699,0
1778107667955,   719.437, 0.009359, 0.006199, 0.022233,-0.999690,0
1778107667982,   719.462, 0.008760, 0.006216, 0.022164,-0.999697,0
1778107668004,   719.487, 0.008738, 0.006218, 0.022090,-0.999699,0
1778107668025,   719.507, 0.007528, 0.006244, 0.022050,-0.999709,0
1778107668052,   719.532, 0.011456, 0.006158, 0.022064,-0.999672,0
1778107668074,   719.557, 0.010395, 0.006183, 0.022048,-0.999684,0
1778107668095,   719.577, 0.009426, 0.006201, 0.022034,-0.999694,0
1778107668122,   719.602, 0.008895, 0.006209, 0.022023,-0.999699,0
1778107668144,   719.627, 0.007305, 0.006244, 0.022013,-0.999712,0
1778107668166,   719.647, 0.008785, 0.006215, 0.022039,-0.999699,0
1778107668193,   719.672, 0.009844, 0.006196, 0.022070,-0.999689,0
1778107668214,   719.697, 0.008379, 0.006231, 0.022096,-0.999701,0
1778107668237,   719.717, 0.011796, 0.006162, 0.022139,-0.999666,0
1778107668263,   719.742, 0.008886, 0.006228, 0.022157,-0.999696,0
1778107668284,   719.767, 0.009068, 0.006228, 0.022205,-0.999693,0
1778107668307,   719.787, 0.006530, 0.006288, 0.022216,-0.999712,0
1778107668333,   719.812, 0.008513, 0.006246, 0.022252,-0.999697,0
1778107668354,   719.837, 0.006191, 0.006299, 0.022266,-0.999713,0
1778107668377,   719.857, 0.009628, 0.006222, 0.022293,-0.999686,0
1778107668403,   719.882, 0.007571, 0.006261, 0.022277,-0.999704,0
1778107668424,   719.907, 0.007121, 0.006272, 0.022237,-0.999708,0
1778107668447,   719.927, 0.010553, 0.006195, 0.022227,-0.999678,0
1778107668473,   719.952, 0.010839, 0.006181, 0.022191,-0.999676,0
1778107668494,   719.977, 0.010404, 0.006190, 0.022161,-0.999681,0
1778107668517,   720.002, 0.009488, 0.006205, 0.022151,-0.999690,0
1778107668543,   720.022, 0.008122, 0.006227, 0.022138,-0.999703,0
1778107668565,   720.047, 0.012057, 0.006148, 0.022150,-0.999663,0
1778107668587,   720.072, 0.009405, 0.006213, 0.022138,-0.999691,0
1778107668613,   720.092, 0.006148, 0.006286, 0.022138,-0.999716,0
1778107668635,   720.117, 0.009487, 0.006212, 0.022208,-0.999689,0
1778107668657,   720.142, 0.012443, 0.006154, 0.022270,-0.999656,0
1778107668683,   720.162, 0.004682, 0.006331, 0.022277,-0.999721,0
1778107668705,   720.187, 0.010135, 0.006214, 0.022388,-0.999679,0
1778107668728,   720.212, 0.009765, 0.006218, 0.022427,-0.999681,0
1778107668753,   720.232, 0.011054, 0.006192, 0.022467,-0.999667,0
1778107668775,   720.257, 0.008238, 0.006253, 0.022498,-0.999693,0
1778107668798,   720.282, 0.010659, 0.006194, 0.022531,-0.999670,0
1778107668823,   720.302, 0.009040, 0.006231, 0.022529,-0.999686,0
1778107668845,   720.327, 0.007088, 0.006273, 0.022516,-0.999702,0
1778107668868,   720.352, 0.008222, 0.006246, 0.022512,-0.999693,0
1778107668893,   720.372, 0.012668, 0.006147, 0.022533,-0.999647,0
1778107668915,   720.397, 0.009980, 0.006208, 0.022512,-0.999677,0
1778107668942,   720.422, 0.009680, 0.006218, 0.022518,-0.999680,0
1778107668964,   720.447, 0.009089, 0.006237, 0.022538,-0.999685,0
1778107668985,   720.467, 0.008221, 0.006262, 0.022555,-0.999692,0
1778107669012,   720.492, 0.009724, 0.006234, 0.022595,-0.999678,0
1778107669034,   720.517, 0.011021, 0.006206, 0.022673,-0.999663,0
1778107669055,   720.537, 0.009067, 0.006248, 0.022714,-0.999681,0
1778107669082,   720.562, 0.008908, 0.006253, 0.022767,-0.999682,0
1778107669104,   720.587, 0.008238, 0.006277, 0.022853,-0.999685,0
1778107669125,   720.607, 0.006286, 0.006324, 0.022906,-0.999698,0
1778107669152,   720.632, 0.008863, 0.006261, 0.022982,-0.999677,0
