Time,fGPS_ts,estOrientQuaternion[0],estOrientQuaternion[1],estOrientQuaternion[2],estOrientQuaternion[3],estOrientQuaternion:valid,flag
1778107667594,   698.362, 0.999522,-0.030097, 0.007037, 0.000508,1,0
1778107667594,   698.382, 0.999524,-0.030023, 0.007028, 0.000497,1,0
1778107667594,   698.407, 0.999528,-0.029913, 0.007015, 0.000490,1,0
1778107667594,   698.432, 0.999530,-0.029851, 0.007011, 0.000490,1,0
1778107667594,   698.452, 0.999531,-0.029793, 0.007013, 0.000486,1,0
1778107667594,   698.482, 0.999534,-0.029703, 0.007009, 0.000466,1,0
1778107667594,   698.502, 0.999535,-0.029660, 0.007004, 0.000457,1,0
1778107667594,   698.527, 0.999540,-0.029509, 0.006988, 0.000453,1,0
1778107667594,   698.552, 0.999540,-0.029494, 0.006988, 0.000451,1,0
1778107667594,   698.572, 0.999541,-0.029485, 0.006988, 0.000450,1,0
1778107667594,   698.592, 0.999541,-0.029490, 0.006990, 0.000461,1,0
1778107667605,   719.082, 0.999540,-0.029493, 0.006992, 0.000462,1,0
1778107667628,   719.112, 0.999837,-0.015533, 0.006476,-0.006554,1,0
1778107667653,   719.132, 0.999841,-0.015285, 0.006483,-0.006551,1,0
1778107667675,   719.152, 0.999843,-0.015120, 0.006473,-0.006546,1,0
1778107667702,   719.182, 0.999847,-0.014894, 0.006465,-0.006537,1,0
1778107667723,   719.202, 0.999849,-0.014774, 0.006460,-0.006533,1,0
1778107667745,   719.222, 0.999850,-0.014670, 0.006456,-0.006528,1,0
1778107667772,   719.252, 0.999852,-0.014552, 0.006446,-0.006507,1,0
1778107667794,   719.272, 0.999854,-0.014463, 0.006436,-0.006498,1,0
1778107667815,   719.292, 0.999855,-0.014352, 0.006432,-0.006498,1,0
1778107667842,   719.322, 0.999858,-0.014181, 0.006427,-0.006493,1,0
1778107667864,   719.342, 0.999861,-0.013972, 0.006421,-0.006491,1,0
1778107667885,   719.362, 0.999862,-0.013857, 0.006415,-0.006484,1,0
1778107667912,   719.392, 0.999865,-0.013678, 0.006410,-0.006479,1,0
1778107667934,   719.412, 0.999866,-0.013573, 0.006405,-0.006481,1,0
1778107667955,   719.432, 0.999868,-0.013487, 0.006398,-0.006481,1,0
1778107667982,   719.462, 0.999869,-0.013384, 0.006401,-0.006485,1,0
1778107668004,   719.482, 0.999870,-0.013334, 0.006401,-0.006480,1,0
1778107668025,   719.502, 0.999870,-0.013297, 0.006401,-0.006484,1,0
1778107668052,   719.532, 0.999872,-0.013182, 0.006399,-0.006482,1,0
1778107668074,   719.552, 0.999872,-0.013179, 0.006399,-0.006481,1,0
1778107668095,   719.572, 0.999872,-0.013173, 0.006399,-0.006483,1,0
1778107668122,   719.602, 0.999872,-0.013164, 0.006395,-0.006482,1,0
