Time,fGPS_ts,estOrientQuaternion[0],estOrientQuaternion[1],estOrientQuaternion[2],estOrientQuaternion[3],estOrientQuaternion:valid,flag
1778107564022,   601.017, 0.999964, 0.006033, 0.005939, 0.000204,1,0
1778107564022,   601.037, 0.999964, 0.006114, 0.005937, 0.000202,1,0
1778107564022,   601.062, 0.999963, 0.006242, 0.005940, 0.000203,1,0
1778107564022,   601.087, 0.999962, 0.006320, 0.005942, 0.000202,1,0
1778107564022,   601.107, 0.999962, 0.006395, 0.005942, 0.000204,1,0
1778107564022,   601.137, 0.999961, 0.006503, 0.005932, 0.000203,1,0
1778107564022,   601.157, 0.999961, 0.006536, 0.005926, 0.000203,1,0
1778107564022,   601.182, 0.999960, 0.006763, 0.005916, 0.000200,1,0
1778107564022,   601.207, 0.999959, 0.006804, 0.005911, 0.000202,1,0
1778107564022,   601.227, 0.999959, 0.006844, 0.005912, 0.000204,1,0
1778107564022,   601.247, 0.999959, 0.006872, 0.005914, 0.000202,1,0
1778107564033,   615.517, 0.999970,-0.003167, 0.006212, 0.003230,1,0
1778107564055,   615.537, 0.999971,-0.003118, 0.006205, 0.003230,1,0
1778107564076,   615.557, 0.999971,-0.003070, 0.006207, 0.003226,1,0
1778107564103,   615.587, 0.999972,-0.002846, 0.006207, 0.003217,1,0
1778107564125,   615.607, 0.999972,-0.002791, 0.006200, 0.003212,1,0
1778107564148,   615.632, 0.999972,-0.002710, 0.006201, 0.003206,1,0
1778107564173,   615.657, 0.999972,-0.002665, 0.006203, 0.003203,1,0
1778107564195,   615.677, 0.999972,-0.002628, 0.006202, 0.003195,1,0
1778107564218,   615.702, 0.999972,-0.002584, 0.006204, 0.003184,1,0
1778107564243,   615.727, 0.999972,-0.002546, 0.006207, 0.003183,1,0
1778107564265,   615.747, 0.999972,-0.002513, 0.006212, 0.003180,1,0
1778107564288,   615.772, 0.999973,-0.002469, 0.006214, 0.003174,1,0
1778107564314,   615.797, 0.999973,-0.002303, 0.006214, 0.003167,1,0
1778107564335,   615.817, 0.999973,-0.002294, 0.006214, 0.003166,1,0
1778107564358,   615.842, 0.999973,-0.002302, 0.006216, 0.003158,1,0
1778107564384,   615.867, 0.999973,-0.002308, 0.006214, 0.003154,1,0
1778107564405,   615.887, 0.999973,-0.002318, 0.006210, 0.003147,1,0
1778107564428,   615.912, 0.999973,-0.002361, 0.006214, 0.003141,1,0
1778107564454,   615.937, 0.999973,-0.002393, 0.006214, 0.003139,1,0
1778107564475,   615.957, 0.999973,-0.002427, 0.006212, 0.003135,1,0
1778107564498,   615.982, 0.999973,-0.002340, 0.006224, 0.003135,1,0
1778107564524,   616.007, 0.999973,-0.002378, 0.006224, 0.003135,1,0
1778107564545,   616.027, 0.999973,-0.002417, 0.006225, 0.003136,1,0
1778107564568,   616.052, 0.999973,-0.002494, 0.006223, 0.003126,1,0
1778107564594,   616.077, 0.999972,-0.002565, 0.006224, 0.003119,1,0
1778107564615,   616.097, 0.999972,-0.002650, 0.006229, 0.003111,1,0
1778107564638,   616.122, 0.999972,-0.002795, 0.006228, 0.003093,1,0
1778107564664,   616.147, 0.999972,-0.002901, 0.006230, 0.003086,1,0
1778107564686,   616.167, 0.999971,-0.003006, 0.006233, 0.003087,1,0
1778107564708,   616.192, 0.999971,-0.003013, 0.006219, 0.003083,1,0
1778107564734,   616.217, 0.999971,-0.003104, 0.006219, 0.003082,1,0
1778107564756,   616.237, 0.999971,-0.003183, 0.006219, 0.003081,1,0
1778107564778,   616.262, 0.999970,-0.003299, 0.006222, 0.003072,1,0
1778107564804,   616.287, 0.999970,-0.003381, 0.006224, 0.003073,1,0
1778107564826,   616.307, 0.999970,-0.003466, 0.006223, 0.003075,1,0
1778107564853,   616.337, 0.999969,-0.003576, 0.006236, 0.003073,1,0
1778107564874,   616.357, 0.999969,-0.003639, 0.006242, 0.003072,1,0
1778107564896,   616.377, 0.999969,-0.003681, 0.006247, 0.003072,1,0
1778107564923,   616.407, 0.999969,-0.003551, 0.006246, 0.003062,1,0
1778107564944,   616.427, 0.999969,-0.003556, 0.006250, 0.003063,1,0
1778107564966,   616.447, 0.999969,-0.003552, 0.006250, 0.003054,1,0
1778107564993,   616.477, 0.999970,-0.003504, 0.006249, 0.003027,1,0
1778107565014,   616.497, 0.999970,-0.003434, 0.006243, 0.002995,1,0
1778107565036,   616.517, 0.999971,-0.003331, 0.006240, 0.002955,1,0
1778107565065,   616.547, 0.999972,-0.003123, 0.006226, 0.002880,1,0
1778107565085,   616.567, 0.999972,-0.002966, 0.006216, 0.002829,1,0
1778107565106,   616.587, 0.999973,-0.002670, 0.006214, 0.002769,1,0
1778107565133,   616.617, 0.999974,-0.002426, 0.006203, 0.002680,1,0
1778107565155,   616.637, 0.999975,-0.002286, 0.006199, 0.002636,1,0
