Time,GPS_ts,fGPS_ts,scaledAccelX,scaledAccelY,scaledAccelZ,deltaVelX,deltaVelY,deltaVelZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estLinearAccel:valid,estAngularRateX,estAngularRateY,estAngularRateZ,estAngularRate:valid,estGravityX,estGravityY,estGravityZ,estGravity:valid,flag
1778107450402,   491.832,   491.832, 0.012074,-0.016385,-0.994946, 0.000121,-0.000162,-0.009950,-0.000475,-0.020826, 0.047840,1,-0.003838,-0.000179, 0.000439,1,-0.118871, 0.139736, 9.804934,1,0
1778107450402,   491.857,   491.852, 0.011688,-0.016589,-0.996405, 0.000116,-0.000166,-0.009961,-0.005729,-0.018913, 0.035917,1,-0.003783,-0.000147, 0.000162,1,-0.118918, 0.139016, 9.804943,1,0
1778107450403,   491.882,   491.882, 0.012601,-0.015761,-0.996169, 0.000124,-0.000157,-0.009960, 0.004865,-0.015021, 0.035856,1,-0.004123, 0.001241, 0.000034,1,-0.118716, 0.139679, 9.804936,1,0
1778107450403,   491.907,   491.902, 0.012529,-0.016314,-0.995888, 0.000126,-0.000162,-0.009959, 0.001082,-0.017002, 0.039956,1,-0.003189, 0.000226,-0.000002,1,-0.118712, 0.139092, 9.804945,1,0
1778107450403,   491.932,   491.927, 0.011443,-0.016107,-0.995196, 0.000118,-0.000160,-0.009949,-0.006624,-0.019656, 0.045415,1,-0.003105, 0.000544,-0.000144,1,-0.118858, 0.138199, 9.804955,1,0
1778107450403,   491.957,   491.952, 0.011831,-0.015863,-0.996054, 0.000117,-0.000159,-0.009959,-0.006557,-0.016222, 0.036610,1,-0.002771, 0.001066, 0.000094,1,-0.118864, 0.137678, 9.804963,1,0
1778107450403,   491.977,   491.977, 0.011784,-0.016487,-0.995826, 0.000117,-0.000167,-0.009959,-0.003333,-0.024811, 0.039256,1,-0.003162,-0.000571,-0.000570,1,-0.118874, 0.136773, 9.804976,1,0
1778107450403,   492.002,   492.002, 0.012645,-0.016890,-0.996003, 0.000124,-0.000170,-0.009961, 0.005177,-0.029484, 0.037528,1,-0.004009, 0.000040,-0.000393,1,-0.118834, 0.136028, 9.804986,1,0
1778107450403,   492.027,   492.022, 0.012195,-0.016463,-0.996097, 0.000125,-0.000163,-0.009962, 0.003256,-0.024603, 0.045167,1,-0.004703,-0.000386, 0.000084,1,-0.118771, 0.135117, 9.804999,1,0
1778107450403,   492.052,   492.052, 0.010943,-0.015736,-0.995001, 0.000113,-0.000158,-0.009950,-0.011371,-0.020522, 0.047391,1,-0.004532,-0.000374,-0.000029,1,-0.118677, 0.133649, 9.805021,1,0
1778107450403,   492.067,   492.062, 0.010212,-0.015578,-0.996284, 0.000103,-0.000157,-0.009963,-0.014198,-0.013233, 0.043002,1,-0.005618, 0.000367,-0.000522,1,-0.118730, 0.133124, 9.805028,1,0
1778107450416,   501.902,   501.902, 0.011509,-0.016450,-0.995207, 0.000117,-0.000165,-0.009950,-0.007920,-0.097762, 0.046057,1, 0.000831, 0.000501, 0.000494,1,-0.120796, 0.063589, 9.805699,1,0
1778107450437,   501.927,   501.922, 0.011385,-0.015809,-0.995932, 0.000112,-0.000159,-0.009962,-0.013735,-0.089463, 0.040006,1, 0.001696,-0.000410, 0.000358,1,-0.120693, 0.063900, 9.805699,1,0
1778107450459,   501.947,   501.942, 0.012127,-0.015201,-0.995802, 0.000120,-0.000154,-0.009957,-0.007609,-0.087611, 0.041188,1, 0.001258, 0.000045, 0.000581,1,-0.120688, 0.064185, 9.805697,1,0
1778107450486,   501.972,   501.972, 0.012274,-0.015396,-0.996143, 0.000120,-0.000153,-0.009961,-0.000331,-0.086513, 0.036871,1, 0.000657, 0.000378, 0.000805,1,-0.120714, 0.064494, 9.805695,1,0
1778107450508,   501.997,   501.992, 0.012046,-0.015838,-0.995577, 0.000120,-0.000161,-0.009958,-0.004479,-0.095153, 0.042777,1, 0.000902, 0.000104, 0.000654,1,-0.120750, 0.064670, 9.805694,1,0
1778107450530,   502.017,   502.017, 0.011126,-0.015846,-0.995379, 0.000110,-0.000158,-0.009956,-0.011762,-0.090478, 0.044353,1, 0.001297, 0.000048, 0.000561,1,-0.120868, 0.064954, 9.805690,1,0
1778107450556,   502.042,   502.042, 0.010794,-0.016841,-0.995911, 0.000108,-0.000167,-0.009955,-0.015002,-0.100140, 0.039134,1,-0.000165, 0.000423, 0.000256,1,-0.120869, 0.065009, 9.805690,1,0
1778107450578,   502.067,   502.062, 0.012395,-0.015939,-0.996190, 0.000121,-0.000161,-0.009962,-0.005636,-0.094700, 0.038995,1,-0.000569, 0.000171,-0.000147,1,-0.120855, 0.064872, 9.805691,1,0
1778107450600,   502.087,   502.087, 0.013242,-0.015931,-0.995984, 0.000134,-0.000160,-0.009962, 0.009385,-0.089555, 0.038414,1,-0.000744,-0.000847, 0.000719,1,-0.120443, 0.066673, 9.805684,1,0
