Time,GPS_ts,fGPS_ts,scaledAccelX,scaledAccelY,scaledAccelZ,deltaVelX,deltaVelY,deltaVelZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estLinearAccel:valid,estAngularRateX,estAngularRateY,estAngularRateZ,estAngularRate:valid,estGravityX,estGravityY,estGravityZ,estGravity:valid,flag
1778252077462,  2328.598,  2328.598, 0.013274,-0.012649,-0.995166, 0.000133,-0.000127,-0.009951, 0.000848, 0.005110, 0.045699,1,-0.000401,-0.000338, 0.000340,1,-0.129318, 0.129140, 9.804947,1,0
1778252077462,  2328.623,  2328.618, 0.013210,-0.013100,-0.995704, 0.000135,-0.000133,-0.009957, 0.005076, 0.001522, 0.034820,1,-0.000050,-0.000262,-0.000241,1,-0.129283, 0.129162, 9.804947,1,0
1778252077462,  2328.648,  2328.648, 0.013115,-0.013108,-0.995435, 0.000127,-0.000128,-0.009953,-0.000742, 0.000525, 0.043068,1,-0.000000, 0.000585,-0.000299,1,-0.129441, 0.129031, 9.804947,1,0
1778252077462,  2328.673,  2328.668, 0.013202,-0.013198,-0.995372, 0.000132,-0.000130,-0.009953, 0.004803,-0.000436, 0.041427,1,-0.000514, 0.000143,-0.000488,1,-0.129510, 0.129002, 9.804946,1,0
1778252077462,  2328.698,  2328.693, 0.013306,-0.013346,-0.996322, 0.000131,-0.000131,-0.009964, 0.000817,-0.001797, 0.034364,1,-0.000147, 0.000681,-0.000262,1,-0.129688, 0.129081, 9.804943,1,0
1778252077462,  2328.723,  2328.718, 0.012684,-0.013932,-0.995016, 0.000129,-0.000137,-0.009952,-0.003613,-0.000736, 0.043080,1, 0.000740, 0.000321, 0.000123,1,-0.129713, 0.129047, 9.804943,1,0
1778252077462,  2328.743,  2328.743, 0.013339,-0.013168,-0.995677, 0.000135,-0.000130,-0.009956, 0.001058,-0.000058, 0.040688,1, 0.000765, 0.000254, 0.000028,1,-0.129761, 0.129100, 9.804941,1,0
1778252077462,  2328.768,  2328.768, 0.013226,-0.012786,-0.996075, 0.000133,-0.000126,-0.009962,-0.000056, 0.003705, 0.036779,1,-0.000123,-0.000010, 0.000702,1,-0.129758, 0.129090, 9.804942,1,0
1778252077462,  2328.793,  2328.788, 0.013124,-0.012941,-0.995777, 0.000129,-0.000130,-0.009955,-0.001126, 0.006055, 0.039114,1, 0.000027, 0.000195,-0.000367,1,-0.129777, 0.129112, 9.804941,1,0
1778252077462,  2328.818,  2328.818, 0.013747,-0.013031,-0.995472, 0.000138,-0.000131,-0.009957, 0.004967, 0.001341, 0.042698,1, 0.000728, 0.000610, 0.000172,1,-0.129867, 0.129158, 9.804939,1,0
1778252077463,  2328.833,  2328.828, 0.013334,-0.013379,-0.995690, 0.000132,-0.000132,-0.009956,-0.001731, 0.001116, 0.039951,1,-0.000139,-0.000180, 0.000275,1,-0.129867, 0.129138, 9.804939,1,0
1778252077474,  2342.158,  2342.158, 0.011214,-0.014207,-0.995413, 0.000116,-0.000143,-0.009953,-0.020681,-0.012006, 0.043282,1,-0.000814, 0.000274, 0.000419,1,-0.130662, 0.127294, 9.804954,1,0
1778252077495,  2342.183,  2342.178, 0.014005,-0.011701,-0.995020, 0.000142,-0.000120,-0.009949,-0.003610,-0.008781, 0.030874,1, 0.000078,-0.000063, 0.000856,1,-0.130704, 0.127284, 9.804953,1,0
1778252077517,  2342.203,  2342.198, 0.014092,-0.010263,-0.996162, 0.000140,-0.000104,-0.009964, 0.009037, 0.020291, 0.043809,1, 0.000208, 0.000266, 0.000751,1,-0.130774, 0.127271, 9.804952,1,0
1778252077544,  2342.228,  2342.228, 0.014259,-0.009770,-0.995184, 0.000142,-0.000097,-0.009951, 0.009181, 0.031306, 0.045537,1,-0.000717,-0.000207,-0.000355,1,-0.130649, 0.127098, 9.804955,1,0
1778252077565,  2342.253,  2342.248, 0.015168,-0.011797,-0.996200, 0.000151,-0.000114,-0.009963, 0.018450, 0.024143, 0.027192,1, 0.000688,-0.000858,-0.000970,1,-0.130628, 0.127027, 9.804957,1,0
1778252077588,  2342.273,  2342.273, 0.013192,-0.013130,-0.994241, 0.000132,-0.000129,-0.009946,-0.001235,-0.001727, 0.054781,1, 0.001079, 0.000148,-0.001027,1,-0.130608, 0.127070, 9.804956,1,0
1778252077614,  2342.298,  2342.298, 0.011642,-0.015724,-0.996722, 0.000117,-0.000155,-0.009967,-0.016522,-0.027037, 0.030455,1, 0.000405,-0.000237,-0.000354,1,-0.130682, 0.127180, 9.804955,1,0
1778252077636,  2342.323,  2342.318, 0.011436,-0.016906,-0.995598, 0.000114,-0.000169,-0.009952,-0.020017,-0.036923, 0.043042,1,-0.000064, 0.000093,-0.000745,1,-0.130763, 0.127096, 9.804955,1,0
1778252077658,  2342.343,  2342.343, 0.012588,-0.015489,-0.995679, 0.000126,-0.000157,-0.009960,-0.007422,-0.024921, 0.040675,1,-0.000897, 0.000439, 0.001407,1,-0.130885, 0.126949, 9.804955,1,0
1778252077684,  2342.368,  2342.368, 0.013832,-0.012872,-0.995124, 0.000139,-0.000128,-0.009953, 0.004752, 0.000569, 0.046119,1, 0.000139, 0.000805, 0.001636,1,-0.130919, 0.126808, 9.804956,1,0
1778252077706,  2342.393,  2342.388, 0.014616,-0.008806,-0.995313, 0.000144,-0.000090,-0.009957, 0.002864, 0.025242, 0.035886,1,-0.000328, 0.000128, 0.000788,1,-0.131003, 0.126695, 9.804956,1,0
1778252077728,  2342.413,  2342.413, 0.014605,-0.009131,-0.996170, 0.000148,-0.000091,-0.009960, 0.012226, 0.037156, 0.035868,1,-0.000047, 0.000410,-0.000718,1,-0.131013, 0.126697, 9.804956,1,0
1778252077754,  2342.438,  2342.438, 0.014067,-0.010975,-0.995322, 0.000141,-0.000110,-0.009957, 0.006970, 0.019101, 0.044177,1,-0.000399,-0.000648,-0.001638,1,-0.130956, 0.126712, 9.804956,1,0
1778252077776,  2342.463,  2342.458, 0.012067,-0.016719,-0.996934, 0.000124,-0.000164,-0.009967,-0.002069,-0.019545, 0.044097,1, 0.000556, 0.000457,-0.000783,1,-0.131031, 0.126746, 9.804955,1,0
1778252077799,  2342.483,  2342.483, 0.010878,-0.017398,-0.995126, 0.000109,-0.000174,-0.009951,-0.024445,-0.043848, 0.046097,1, 0.000009, 0.000047,-0.000046,1,-0.131126, 0.126767, 9.804954,1,0
1778252077824,  2342.508,  2342.508, 0.011747,-0.017227,-0.996074, 0.000116,-0.000172,-0.009961,-0.015889,-0.042187, 0.036809,1,-0.000323, 0.000403, 0.000331,1,-0.131097, 0.126747, 9.804955,1,0
1778252077846,  2342.533,  2342.528, 0.012871,-0.012611,-0.995751, 0.000128,-0.000129,-0.009958,-0.009281,-0.014065, 0.043307,1,-0.000408,-0.000585, 0.001810,1,-0.131020, 0.126686, 9.804956,1,0
1778252077869,  2342.553,  2342.553, 0.013670,-0.010270,-0.996030, 0.000136,-0.000106,-0.009961, 0.002963, 0.025791, 0.037237,1,-0.000824,-0.000371, 0.001290,1,-0.131081, 0.126484, 9.804958,1,0
1778252077894,  2342.578,  2342.578, 0.015088,-0.008090,-0.995425, 0.000150,-0.000083,-0.009956, 0.016911, 0.047021, 0.043172,1,-0.000588,-0.000137, 0.000043,1,-0.131044, 0.126343, 9.804960,1,0
1778252077916,  2342.603,  2342.598, 0.014343,-0.010593,-0.995845, 0.000143,-0.000105,-0.009963, 0.018553, 0.031969, 0.039988,1, 0.000221, 0.000272,-0.000712,1,-0.131179, 0.126400, 9.804958,1,0
1778252077939,  2342.628,  2342.623, 0.014752,-0.013140,-0.995878, 0.000149,-0.000126,-0.009959, 0.013502,-0.002314, 0.038732,1, 0.001055, 0.000193,-0.001263,1,-0.131168, 0.126582, 9.804955,1,0
1778252077964,  2342.648,  2342.648, 0.012161,-0.015461,-0.996242, 0.000121,-0.000152,-0.009965,-0.011887,-0.024863, 0.035152,1, 0.001088,-0.000005,-0.000766,1,-0.131138, 0.126829, 9.804953,1,0
1778252077986,  2342.673,  2342.668, 0.011330,-0.016440,-0.995770, 0.000112,-0.000166,-0.009954,-0.023343,-0.037319, 0.042405,1,-0.000299,-0.000504,-0.000315,1,-0.131061, 0.126807, 9.804955,1,0
1778252078009,  2342.698,  2342.693, 0.012301,-0.016023,-0.996640, 0.000122,-0.000161,-0.009967,-0.010517,-0.030301, 0.031251,1,-0.000946,-0.000531, 0.001134,1,-0.131129, 0.126800, 9.804954,1,0
1778252078034,  2342.718,  2342.718, 0.013476,-0.013891,-0.994580, 0.000134,-0.000138,-0.009945, 0.000980,-0.009590, 0.051460,1,-0.000445, 0.000734, 0.000587,1,-0.131202, 0.126621, 9.804955,1,0
1778252078056,  2342.743,  2342.738, 0.013853,-0.009064,-0.995308, 0.000141,-0.000092,-0.009951, 0.011844, 0.020918, 0.031548,1,-0.000539, 0.000392, 0.000968,1,-0.131193, 0.126541, 9.804955,1,0
1778252078079,  2342.768,  2342.763, 0.014813,-0.009494,-0.996237, 0.000148,-0.000096,-0.009961, 0.014004, 0.033395, 0.035203,1, 0.000548, 0.000357, 0.000140,1,-0.131269, 0.126522, 9.804955,1,0
1778252078105,  2342.788,  2342.788, 0.014057,-0.010682,-0.995999, 0.000140,-0.000104,-0.009960, 0.006607, 0.021830, 0.037545,1, 0.000504,-0.000436,-0.000367,1,-0.131230, 0.126597, 9.804955,1,0
1778252078126,  2342.813,  2342.808, 0.013059,-0.014648,-0.995547, 0.000134,-0.000145,-0.009958, 0.003496,-0.005755, 0.030006,1, 0.000748,-0.000075,-0.001408,1,-0.131185, 0.126655, 9.804955,1,0
1778252078149,  2342.838,  2342.833, 0.011340,-0.016406,-0.996090, 0.000116,-0.000165,-0.009957,-0.019862,-0.034291, 0.036646,1, 0.000189, 0.000006,-0.000726,1,-0.131067, 0.126606, 9.804956,1,0
1778252078175,  2342.858,  2342.858, 0.011805,-0.015573,-0.995592, 0.000120,-0.000161,-0.009957,-0.015229,-0.025861, 0.041531,1,-0.000062,-0.000002, 0.000233,1,-0.130993, 0.126859, 9.804955,1,0
1778252078196,  2342.883,  2342.878, 0.013535,-0.013116,-0.995785, 0.000134,-0.000134,-0.009962,-0.008165,-0.018997, 0.034856,1,-0.000442, 0.000496, 0.000769,1,-0.131026, 0.126828, 9.804955,1,0
1778252078219,  2342.908,  2342.903, 0.013377,-0.011545,-0.996317, 0.000137,-0.000113,-0.009962, 0.000039, 0.013522, 0.034417,1, 0.000853, 0.000092, 0.000860,1,-0.131144, 0.126771, 9.804954,1,0
1778252078245,  2342.928,  2342.928, 0.014002,-0.010131,-0.995010, 0.000139,-0.000103,-0.009952, 0.006162, 0.027330, 0.047236,1,-0.000798,-0.000063, 0.000585,1,-0.131148, 0.126659, 9.804955,1,0
1778252078266,  2342.953,  2342.948, 0.013754,-0.013018,-0.996862, 0.000139,-0.000133,-0.009968, 0.009361, 0.006869, 0.033421,1, 0.000049, 0.000280,-0.000172,1,-0.131206, 0.126697, 9.804954,1,0
1778252078293,  2342.978,  2342.978, 0.013206,-0.014628,-0.995929, 0.000129,-0.000145,-0.009954,-0.001708,-0.016776, 0.038229,1, 0.000153,-0.000063, 0.000043,1,-0.131216, 0.126678, 9.804954,1,0
1778252078315,  2342.998,  2342.998, 0.013049,-0.013745,-0.995636, 0.000128,-0.000137,-0.009960,-0.003244,-0.008164, 0.041102,1,-0.000216,-0.000170,-0.000203,1,-0.131201, 0.126626, 9.804955,1,0
1778252078336,  2343.023,  2343.018, 0.013589,-0.012660,-0.995435, 0.000135,-0.000128,-0.009953,-0.002122,-0.007673, 0.048444,1,-0.000020,-0.000672,-0.000657,1,-0.131099, 0.126594, 9.804956,1,0
1778252078363,  2343.048,  2343.048, 0.015032,-0.009693,-0.995645, 0.000146,-0.000103,-0.009956, 0.016356, 0.031685, 0.041011,1,-0.000419,-0.000874,-0.000296,1,-0.131016, 0.126774, 9.804955,1,0
1778252078385,  2343.073,  2343.068, 0.012546,-0.012821,-0.999439, 0.000143,-0.000138,-0.010028, 0.023652, 0.013239, 0.030893,1,-0.001856,-0.000610,-0.001709,1,-0.130930, 0.126921, 9.804955,1,0
1778252078407,  2343.093,  2343.088, 0.008671,-0.015049,-0.992300, 0.000087,-0.000126,-0.009916,-0.045780,-0.006364, 0.076726,1,-0.000924,-0.000346,-0.000837,1,-0.130890, 0.126913, 9.804955,1,0
1778252078433,  2343.118,  2343.118, 0.013132,-0.020398,-0.996873, 0.000131,-0.000224,-0.009981,-0.002166,-0.073040, 0.028970,1,-0.001594,-0.001525, 0.000792,1,-0.130901, 0.126946, 9.804955,1,0
1778252078455,  2343.143,  2343.138, 0.013240,-0.014546,-1.002531, 0.000132,-0.000136,-0.010023, 0.017032,-0.040546, 0.071056,1, 0.000146, 0.002129, 0.000608,1,-0.131110, 0.127130, 9.804950,1,0
1778252078477,  2343.163,  2343.158, 0.010344,-0.009639,-0.992436, 0.000099,-0.000110,-0.009925,-0.026887,-0.031787, 0.043422,1,-0.003060,-0.000654, 0.001327,1,-0.130927, 0.126907, 9.804955,1,0
1778252078504,  2343.188,  2343.188, 0.013900,-0.011789,-1.000117, 0.000138,-0.000118,-0.009987, 0.005181, 0.011152,-0.002842,1,-0.000995, 0.001793, 0.001148,1,-0.131183, 0.126735, 9.804954,1,0
1778252078525,  2343.213,  2343.208, 0.015635,-0.007960,-0.992880, 0.000154,-0.000074,-0.009919, 0.020704, 0.049284, 0.089048,1,-0.001083,-0.000683, 0.000701,1,-0.131159, 0.126515, 9.804956,1,0
1778252078547,  2343.233,  2343.228, 0.014883,-0.010610,-1.000233, 0.000150,-0.000111,-0.010006, 0.022939, 0.013601, 0.023124,1, 0.000607, 0.000879,-0.000436,1,-0.131309, 0.126654, 9.804953,1,0
1778252078574,  2343.258,  2343.258, 0.012578,-0.011769,-0.993146, 0.000122,-0.000111,-0.009921,-0.007816, 0.011148, 0.065521,1, 0.000375,-0.000025,-0.001134,1,-0.131169, 0.126571, 9.804955,1,0
1778252078595,  2343.283,  2343.278, 0.011854,-0.015851,-0.995096, 0.000119,-0.000159,-0.009958,-0.020254,-0.045047, 0.029342,1, 0.001236, 0.000605,-0.000384,1,-0.131307, 0.126901, 9.804950,1,0
1778252078617,  2343.303,  2343.298, 0.013043,-0.016935,-0.996895, 0.000128,-0.000168,-0.009967,-0.014394,-0.037068, 0.061609,1, 0.000655, 0.000069,-0.000230,1,-0.131239, 0.126928, 9.804951,1,0
1778252078644,  2343.328,  2343.328, 0.011996,-0.012598,-0.997368, 0.000121,-0.000128,-0.009971,-0.013707, 0.003367, 0.024114,1,-0.001726,-0.000346, 0.000756,1,-0.131332, 0.126857, 9.804950,1,0
1778252078665,  2343.353,  2343.348, 0.013980,-0.009430,-0.995987, 0.000139,-0.000095,-0.009962,-0.001149, 0.019477, 0.041774,1,-0.000485, 0.000310, 0.000461,1,-0.131273, 0.126674, 9.804954,1,0
1778252078687,  2343.373,  2343.368, 0.015160,-0.009855,-0.996519, 0.000152,-0.000097,-0.009968, 0.014637, 0.038051, 0.032552,1, 0.000203, 0.000029,-0.000331,1,-0.131388, 0.126741, 9.804951,1,0
1778252078714,  2343.398,  2343.398, 0.014581,-0.010896,-0.993918, 0.000145,-0.000108,-0.009938, 0.011773, 0.019879, 0.057943,1, 0.000484, 0.000631,-0.000762,1,-0.131242, 0.126752, 9.804953,1,0
1778252078735,  2343.423,  2343.418, 0.012114,-0.014834,-0.995145, 0.000122,-0.000150,-0.009957, 0.002419,-0.018765, 0.017414,1, 0.000111,-0.000784,-0.000709,1,-0.131236, 0.126839, 9.804952,1,0
1778252078757,  2343.443,  2343.438, 0.011641,-0.015496,-0.996373, 0.000117,-0.000151,-0.009959,-0.021481,-0.015504, 0.052334,1, 0.000611, 0.000461,-0.000443,1,-0.131167, 0.126895, 9.804952,1,0
1778252078784,  2343.468,  2343.468, 0.012514,-0.014867,-0.995197, 0.000124,-0.000153,-0.009962,-0.008343,-0.018773, 0.045405,1,-0.000616,-0.001001, 0.000492,1,-0.131037, 0.127002, 9.804952,1,0
1778252078805,  2343.493,  2343.488, 0.013483,-0.013381,-0.997418, 0.000134,-0.000135,-0.009973, 0.000113,-0.004676, 0.049771,1, 0.000905, 0.001176, 0.000387,1,-0.131147, 0.127029, 9.804950,1,0
1778252078828,  2343.513,  2343.513, 0.013579,-0.010586,-0.994424, 0.000139,-0.000110,-0.009941, 0.002028, 0.023106, 0.052983,1,-0.000690, 0.000334, 0.000592,1,-0.131151, 0.126900, 9.804952,1,0
1778252078854,  2343.538,  2343.538, 0.014571,-0.012151,-0.997327, 0.000145,-0.000123,-0.009970, 0.011643, 0.007809, 0.024511,1,-0.000059, 0.000282,-0.000640,1,-0.131262, 0.126970, 9.804950,1,0
1778252078876,  2343.563,  2343.558, 0.013509,-0.012648,-0.995154, 0.000133,-0.000124,-0.009947, 0.000294, 0.009924, 0.058799,1,-0.000805,-0.000155,-0.000288,1,-0.131237, 0.126928, 9.804951,1,0
1778252078898,  2343.583,  2343.583, 0.013103,-0.013208,-0.996781, 0.000131,-0.000130,-0.009965,-0.002649,-0.002476, 0.029867,1,-0.000129, 0.000152,-0.000227,1,-0.131152, 0.127050, 9.804950,1,0
1778252078924,  2343.608,  2343.608, 0.011779,-0.013375,-0.995106, 0.000117,-0.000133,-0.009951,-0.015627,-0.004127, 0.046298,1, 0.000063, 0.000280,-0.000491,1,-0.131144, 0.127035, 9.804950,1,0
