Time,GPS_ts,fGPS_ts,scaledAccelX,scaledAccelY,scaledAccelZ,deltaVelX,deltaVelY,deltaVelZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estLinearAccel:valid,estAngularRateX,estAngularRateY,estAngularRateZ,estAngularRate:valid,estGravityX,estGravityY,estGravityZ,estGravity:valid,flag
1777933270299,  2400.822,  2400.817, 0.020739,-0.003485,-0.994779, 0.000205,-0.000038,-0.009951,-0.002281, 0.005744, 0.042986,1, 0.000494,-0.000075,-0.000126,1,-0.202421, 0.034789, 9.804499,1,0
1777933270309,  2401.067,  2401.067, 0.020553,-0.003734,-0.995702, 0.000206,-0.000037,-0.009957,-0.001022,-0.001955, 0.039994,1,-0.000177, 0.000386, 0.000130,1,-0.202594, 0.034653, 9.804496,1,0
1777933270320,  2417.222,  2417.217, 0.020019,-0.002434,-0.995677, 0.000203,-0.000021,-0.009964,-0.002503, 0.020322, 0.035058,1, 0.000233, 0.000088, 0.000155,1,-0.203737, 0.036213, 9.804466,1,0
1777933270330,  2417.222,  2417.217, 0.020019,-0.002434,-0.995677, 0.000203,-0.000021,-0.009964,-0.002503, 0.020322, 0.035058,1, 0.000233, 0.000088, 0.000155,1,-0.203737, 0.036213, 9.804466,1,0
1777933270344,  2417.247,  2417.242, 0.018766,-0.003307,-0.995140, 0.000188,-0.000030,-0.009951,-0.019813, 0.003747, 0.045469,1,-0.000300, 0.000462,-0.000234,1,-0.203858, 0.036172, 9.804464,1,0
1777933270354,  2417.247,  2417.242, 0.018766,-0.003307,-0.995140, 0.000188,-0.000030,-0.009951,-0.019813, 0.003747, 0.045469,1,-0.000300, 0.000462,-0.000234,1,-0.203858, 0.036172, 9.804464,1,0
1777933270370,  2417.272,  2417.267, 0.018922,-0.003576,-0.995589, 0.000189,-0.000035,-0.009959,-0.021170,-0.000056, 0.040526,1, 0.000897,-0.000742, 0.000135,1,-0.203767, 0.036297, 9.804465,1,0
1777933270380,  2417.272,  2417.267, 0.018922,-0.003576,-0.995589, 0.000189,-0.000035,-0.009959,-0.021170,-0.000056, 0.040526,1, 0.000897,-0.000742, 0.000135,1,-0.203767, 0.036297, 9.804465,1,0
1777933270393,  2417.292,  2417.292, 0.020192,-0.002911,-0.996574, 0.000202,-0.000028,-0.009968,-0.005697, 0.007751, 0.031414,1,-0.000645, 0.000320,-0.000469,1,-0.203719, 0.036273, 9.804466,1,0
1777933270404,  2417.292,  2417.292, 0.020192,-0.002911,-0.996574, 0.000202,-0.000028,-0.009968,-0.005697, 0.007751, 0.031414,1,-0.000645, 0.000320,-0.000469,1,-0.203719, 0.036273, 9.804466,1,0
1777933270420,  2417.322,  2417.317, 0.021915,-0.003664,-0.994927, 0.000218,-0.000038,-0.009949, 0.005224,-0.001076, 0.047235,1,-0.000265,-0.000101,-0.000798,1,-0.203721, 0.036322, 9.804466,1,0
1777933270430,  2417.322,  2417.317, 0.021915,-0.003664,-0.994927, 0.000218,-0.000038,-0.009949, 0.005224,-0.001076, 0.047235,1,-0.000265,-0.000101,-0.000798,1,-0.203721, 0.036322, 9.804466,1,0
1777933270442,  2417.342,  2417.337, 0.022042,-0.005095,-0.996338, 0.000222,-0.000047,-0.009964, 0.013814,-0.008593, 0.036216,1,-0.000838, 0.000624,-0.000437,1,-0.203777, 0.036229, 9.804465,1,0
1777933270452,  2417.342,  2417.337, 0.022042,-0.005095,-0.996338, 0.000222,-0.000047,-0.009964, 0.013814,-0.008593, 0.036216,1,-0.000838, 0.000624,-0.000437,1,-0.203777, 0.036229, 9.804465,1,0
1777933270469,  2417.367,  2417.367, 0.021992,-0.005441,-0.995955, 0.000224,-0.000055,-0.009959, 0.011885,-0.017177, 0.037484,1,-0.000456, 0.000294, 0.000139,1,-0.203790, 0.036165, 9.804465,1,0
1777933270479,  2417.367,  2417.367, 0.021992,-0.005441,-0.995955, 0.000224,-0.000055,-0.009959, 0.011885,-0.017177, 0.037484,1,-0.000456, 0.000294, 0.000139,1,-0.203790, 0.036165, 9.804465,1,0
1777933270491,  2417.392,  2417.387, 0.022363,-0.003762,-0.995265, 0.000222,-0.000040,-0.009954, 0.019490,-0.002060, 0.036577,1, 0.000046,-0.001234,-0.000013,1,-0.203665, 0.036130, 9.804468,1,0
1777933270501,  2417.392,  2417.387, 0.022363,-0.003762,-0.995265, 0.000222,-0.000040,-0.009954, 0.019490,-0.002060, 0.036577,1, 0.000046,-0.001234,-0.000013,1,-0.203665, 0.036130, 9.804468,1,0
1777933270519,  2417.417,  2417.417, 0.021355,-0.003217,-0.996039, 0.000214,-0.000031,-0.009961, 0.005756, 0.004588, 0.036662,1, 0.000579, 0.000401, 0.000538,1,-0.203673, 0.036156, 9.804468,1,0
1777933270529,  2417.417,  2417.417, 0.021355,-0.003217,-0.996039, 0.000214,-0.000031,-0.009961, 0.005756, 0.004588, 0.036662,1, 0.000579, 0.000401, 0.000538,1,-0.203673, 0.036156, 9.804468,1,0
1777933270541,  2417.442,  2417.437, 0.019816,-0.003933,-0.996277, 0.000201,-0.000038,-0.009956,-0.005470,-0.004827, 0.043778,1, 0.000399, 0.000011,-0.000414,1,-0.203772, 0.036287, 9.804465,1,0
1777933270551,  2417.442,  2417.437, 0.019816,-0.003933,-0.996277, 0.000201,-0.000038,-0.009956,-0.005470,-0.004827, 0.043778,1, 0.000399, 0.000011,-0.000414,1,-0.203772, 0.036287, 9.804465,1,0
1777933270568,  2417.467,  2417.467, 0.019132,-0.004643,-0.996123, 0.000192,-0.000047,-0.009963,-0.016134,-0.009271, 0.035832,1, 0.000118,-0.000034, 0.000341,1,-0.203756, 0.036263, 9.804466,1,0
1777933270578,  2417.467,  2417.467, 0.019132,-0.004643,-0.996123, 0.000192,-0.000047,-0.009963,-0.016134,-0.009271, 0.035832,1, 0.000118,-0.000034, 0.000341,1,-0.203756, 0.036263, 9.804466,1,0
1777933270590,  2417.492,  2417.487, 0.020040,-0.002078,-0.995862, 0.000200,-0.000021,-0.009959,-0.006116, 0.009498, 0.036545,1,-0.000259,-0.000031, 0.000816,1,-0.203850, 0.036314, 9.804463,1,0
1777933270600,  2417.492,  2417.487, 0.020040,-0.002078,-0.995862, 0.000200,-0.000021,-0.009959,-0.006116, 0.009498, 0.036545,1,-0.000259,-0.000031, 0.000816,1,-0.203850, 0.036314, 9.804463,1,0
1777933270614,  2417.517,  2417.512, 0.019983,-0.001770,-0.995991, 0.000199,-0.000019,-0.009958,-0.007913, 0.018927, 0.037123,1,-0.000411,-0.000225,-0.000615,1,-0.203874, 0.036272, 9.804463,1,0
1777933270624,  2417.517,  2417.512, 0.019983,-0.001770,-0.995991, 0.000199,-0.000019,-0.009958,-0.007913, 0.018927, 0.037123,1,-0.000411,-0.000225,-0.000615,1,-0.203874, 0.036272, 9.804463,1,0
1777933270640,  2417.542,  2417.537, 0.020536,-0.003762,-0.996094, 0.000204,-0.000037,-0.009956,-0.004998, 0.005568, 0.039531,1,-0.000022, 0.000665,-0.000700,1,-0.203956, 0.036365, 9.804461,1,0
1777933270650,  2417.542,  2417.537, 0.020536,-0.003762,-0.996094, 0.000204,-0.000037,-0.009956,-0.004998, 0.005568, 0.039531,1,-0.000022, 0.000665,-0.000700,1,-0.203956, 0.036365, 9.804461,1,0
1777933270663,  2417.562,  2417.562, 0.021082,-0.004704,-0.996337, 0.000209,-0.000047,-0.009960, 0.002681,-0.009734, 0.033727,1,-0.000038, 0.000951,-0.000314,1,-0.204097, 0.036393, 9.804459,1,0
1777933270674,  2417.562,  2417.562, 0.021082,-0.004704,-0.996337, 0.000209,-0.000047,-0.009960, 0.002681,-0.009734, 0.033727,1,-0.000038, 0.000951,-0.000314,1,-0.204097, 0.036393, 9.804459,1,0
1777933270690,  2417.592,  2417.587, 0.021357,-0.004408,-0.995861, 0.000213,-0.000043,-0.009956, 0.004293,-0.009987, 0.032041,1, 0.000312,-0.000648,-0.000135,1,-0.204052, 0.036427, 9.804460,1,0
1777933270700,  2417.592,  2417.587, 0.021357,-0.004408,-0.995861, 0.000213,-0.000043,-0.009956, 0.004293,-0.009987, 0.032041,1, 0.000312,-0.000648,-0.000135,1,-0.204052, 0.036427, 9.804460,1,0
1777933270712,  2417.612,  2417.607, 0.021364,-0.003780,-0.995701, 0.000212,-0.000040,-0.009955, 0.002065,-0.002887, 0.046282,1, 0.000529, 0.000528, 0.000744,1,-0.204088, 0.036453, 9.804459,1,0
1777933270722,  2417.612,  2417.607, 0.021364,-0.003780,-0.995701, 0.000212,-0.000040,-0.009955, 0.002065,-0.002887, 0.046282,1, 0.000529, 0.000528, 0.000744,1,-0.204088, 0.036453, 9.804459,1,0
1777933270739,  2417.637,  2417.637, 0.021594,-0.003157,-0.995216, 0.000216,-0.000030,-0.009954, 0.007693, 0.005475, 0.044727,1,-0.000179,-0.000136, 0.000057,1,-0.204068, 0.036425, 9.804459,1,0
1777933270749,  2417.637,  2417.637, 0.021594,-0.003157,-0.995216, 0.000216,-0.000030,-0.009954, 0.007693, 0.005475, 0.044727,1,-0.000179,-0.000136, 0.000057,1,-0.204068, 0.036425, 9.804459,1,0
1777933270761,  2417.662,  2417.657, 0.020750,-0.004363,-0.996351, 0.000206,-0.000045,-0.009963, 0.000872,-0.004537, 0.032733,1,-0.000606,-0.000346,-0.000223,1,-0.204048, 0.036368, 9.804460,1,0
1777933270771,  2417.662,  2417.657, 0.020750,-0.004363,-0.996351, 0.000206,-0.000045,-0.009963, 0.000872,-0.004537, 0.032733,1,-0.000606,-0.000346,-0.000223,1,-0.204048, 0.036368, 9.804460,1,0
1777933270789,  2417.687,  2417.687, 0.020517,-0.004517,-0.996404, 0.000206,-0.000048,-0.009965,-0.002797,-0.008010, 0.033080,1,-0.000772, 0.000220, 0.000287,1,-0.204008, 0.036261, 9.804461,1,0
1777933270799,  2417.687,  2417.687, 0.020517,-0.004517,-0.996404, 0.000206,-0.000048,-0.009965,-0.002797,-0.008010, 0.033080,1,-0.000772, 0.000220, 0.000287,1,-0.204008, 0.036261, 9.804461,1,0
1777933270811,  2417.712,  2417.707, 0.020747,-0.003341,-0.995646, 0.000208,-0.000034,-0.009957,-0.000116, 0.004402, 0.038620,1, 0.000169, 0.000586, 0.000079,1,-0.204085, 0.036252, 9.804460,1,0
1777933270821,  2417.712,  2417.707, 0.020747,-0.003341,-0.995646, 0.000208,-0.000034,-0.009957,-0.000116, 0.004402, 0.038620,1, 0.000169, 0.000586, 0.000079,1,-0.204085, 0.036252, 9.804460,1,0
1777933270839,  2417.737,  2417.737, 0.020558,-0.002970,-0.995482, 0.000206,-0.000028,-0.009955,-0.002407, 0.007150, 0.042116,1, 0.000405, 0.000147, 0.000255,1,-0.204018, 0.036288, 9.804461,1,0
