Time,fGPS_ts,estOrientQuaternion[0],estOrientQuaternion[1],estOrientQuaternion[2],estOrientQuaternion[3],estOrientQuaternion:valid,flag
1778781917906,  2939.686, 0.999400,-0.012728,-0.032164, 0.001758,1,0
1778781917906,  2939.706, 0.999400,-0.012751,-0.032143, 0.001763,1,0
1778781917906,  2939.731, 0.999402,-0.012787,-0.032084, 0.001769,1,0
1778781917906,  2939.756, 0.999404,-0.012789,-0.031999, 0.001779,1,0
1778781917906,  2939.776, 0.999406,-0.012793,-0.031937, 0.001786,1,0
1778781917906,  2939.806, 0.999406,-0.012845,-0.031916, 0.001801,1,0
1778781917906,  2939.826, 0.999408,-0.012847,-0.031869, 0.001806,1,0
1778781917906,  2939.851, 0.999411,-0.012871,-0.031749, 0.001835,1,0
1778781917906,  2939.876, 0.999409,-0.012910,-0.031794, 0.001842,1,0
1778781917906,  2939.896, 0.999408,-0.012962,-0.031801, 0.001858,1,0
1778781917906,  2939.916, 0.999412,-0.012913,-0.031720, 0.001826,1,0
1778781917921,  2953.516, 0.999649,-0.013072,-0.022946, 0.002260,1,0
1778781917943,  2953.536, 0.999648,-0.013073,-0.022982, 0.002263,1,0
1778781917964,  2953.556, 0.999650,-0.013058,-0.022910, 0.002261,1,0
1778781917991,  2953.586, 0.999648,-0.013049,-0.022970, 0.002261,1,0
1778781918013,  2953.606, 0.999649,-0.013070,-0.022921, 0.002254,1,0
1778781918034,  2953.626, 0.999649,-0.013054,-0.022937, 0.002261,1,0
1778781918061,  2953.656, 0.999654,-0.013059,-0.022726, 0.002258,1,0
1778781918083,  2953.676, 0.999653,-0.013029,-0.022761, 0.002266,1,0
1778781918104,  2953.696, 0.999654,-0.013045,-0.022743, 0.002261,1,0
1778781918131,  2953.726, 0.999654,-0.013044,-0.022742, 0.002263,1,0
1778781918153,  2953.746, 0.999654,-0.013057,-0.022731, 0.002261,1,0
1778781918174,  2953.766, 0.999655,-0.013038,-0.022677, 0.002264,1,0
1778781918201,  2953.796, 0.999654,-0.013050,-0.022715, 0.002267,1,0
1778781918223,  2953.816, 0.999655,-0.013064,-0.022684, 0.002266,1,0
1778781918245,  2953.836, 0.999654,-0.013063,-0.022727, 0.002266,1,0
1778781918271,  2953.866, 0.999660,-0.013038,-0.022461, 0.002266,1,0
1778781918293,  2953.886, 0.999658,-0.013057,-0.022535, 0.002271,1,0
1778781918315,  2953.906, 0.999660,-0.013065,-0.022471, 0.002269,1,0
1778781918342,  2953.936, 0.999659,-0.013060,-0.022514, 0.002271,1,0
1778781918363,  2953.956, 0.999660,-0.013064,-0.022460, 0.002269,1,0
1778781918385,  2953.976, 0.999659,-0.013068,-0.022493, 0.002272,1,0
1778781918412,  2954.006, 0.999660,-0.013077,-0.022446, 0.002269,1,0
1778781918433,  2954.026, 0.999659,-0.013067,-0.022471, 0.002271,1,0
1778781918456,  2954.051, 0.999664,-0.013067,-0.022248, 0.002268,1,0
