Time,fGPS_ts,estOrientQuaternion[0],estOrientQuaternion[1],estOrientQuaternion[2],estOrientQuaternion[3],estOrientQuaternion:valid,flag
1778779742716,   750.022, 0.999923,-0.008119, 0.009440,-0.000056,1,0
1778779742716,   750.042, 0.999922,-0.008000, 0.009554,-0.000067,1,0
1778779742716,   750.067, 0.999922,-0.008047, 0.009504,-0.000055,1,0
1778779742716,   750.092, 0.999922,-0.008026, 0.009535,-0.000059,1,0
1778779742716,   750.112, 0.999922,-0.008110, 0.009473,-0.000057,1,0
1778779742716,   750.142, 0.999922,-0.008040, 0.009583,-0.000070,1,0
1778779742716,   750.162, 0.999922,-0.008110, 0.009539,-0.000066,1,0
1778779742716,   750.187, 0.999922,-0.008163, 0.009489,-0.000067,1,0
1778779742717,   750.212, 0.999921,-0.008125, 0.009553,-0.000065,1,0
1778779742717,   750.232, 0.999922,-0.008073, 0.009561,-0.000069,1,0
1778779742717,   750.252, 0.999922,-0.008134, 0.009508,-0.000065,1,0
1778779742731,   778.352, 0.999921,-0.007619, 0.009988,-0.000033,1,0
1778779742752,   778.372, 0.999921,-0.007653, 0.009927,-0.000034,1,0
1778779742774,   778.392, 0.999921,-0.007641, 0.009988,-0.000046,1,0
1778779742801,   778.422, 0.999921,-0.007672, 0.009932,-0.000036,1,0
1778779742823,   778.442, 0.999921,-0.007647, 0.010002,-0.000042,1,0
1778779742845,   778.462, 0.999921,-0.007647, 0.009976,-0.000031,1,0
1778779742871,   778.492, 0.999921,-0.007669, 0.010001,-0.000034,1,0
1778779742893,   778.512, 0.999921,-0.007668, 0.009959,-0.000026,1,0
1778779742915,   778.537, 0.999921,-0.007641, 0.010004,-0.000031,1,0
1778779742941,   778.562, 0.999921,-0.007630, 0.009959,-0.000023,1,0
1778779742963,   778.582, 0.999921,-0.007626, 0.009975,-0.000036,1,0
1778779742986,   778.607, 0.999922,-0.007565, 0.009960,-0.000028,1,0
1778779743011,   778.632, 0.999922,-0.007582, 0.009960,-0.000034,1,0
1778779743033,   778.652, 0.999922,-0.007559, 0.009969,-0.000030,1,0
1778779743056,   778.677, 0.999921,-0.007603, 0.009964,-0.000032,1,0
1778779743081,   778.702, 0.999921,-0.007598, 0.009971,-0.000027,1,0
1778779743103,   778.722, 0.999922,-0.007628, 0.009927,-0.000028,1,0
1778779743126,   778.747, 0.999921,-0.007633, 0.009957,-0.000030,1,0
1778779743151,   778.772, 0.999922,-0.007673, 0.009904,-0.000031,1,0
1778779743173,   778.792, 0.999921,-0.007646, 0.009975,-0.000038,1,0
1778779743196,   778.817, 0.999922,-0.007648, 0.009912,-0.000032,1,0
1778779743222,   778.842, 0.999921,-0.007638, 0.009983,-0.000037,1,0
1778779743243,   778.862, 0.999921,-0.007622, 0.009950,-0.000027,1,0
1778779743266,   778.887, 0.999921,-0.007629, 0.010004,-0.000032,1,0
1778779743292,   778.912, 0.999921,-0.007618, 0.009955,-0.000022,1,0
1778779743313,   778.932, 0.999921,-0.007619, 0.009964,-0.000028,1,0
1778779743336,   778.957, 0.999922,-0.007565, 0.009980,-0.000020,1,0
1778779743362,   778.982, 0.999921,-0.007591, 0.009978,-0.000025,1,0
1778779743383,   779.002, 0.999921,-0.007569, 0.009999,-0.000028,1,0
1778779743406,   779.027, 0.999922,-0.007591, 0.009956,-0.000036,1,0
1778779743432,   779.052, 0.999922,-0.007557, 0.009960,-0.000036,1,0
1778779743453,   779.072, 0.999922,-0.007612, 0.009884,-0.000037,1,0
1778779743476,   779.097, 0.999922,-0.007615, 0.009933,-0.000044,1,0
1778779743502,   779.122, 0.999922,-0.007644, 0.009878,-0.000038,1,0
1778779743523,   779.142, 0.999921,-0.007646, 0.009947,-0.000042,1,0
1778779743550,   779.172, 0.999921,-0.007671, 0.009914,-0.000038,1,0
1778779743572,   779.192, 0.999921,-0.007640, 0.009969,-0.000042,1,0
1778779743594,   779.212, 0.999922,-0.007622, 0.009929,-0.000028,1,0
1778779743621,   779.242, 0.999921,-0.007596, 0.009971,-0.000033,1,0
1778779743642,   779.262, 0.999922,-0.007580, 0.009943,-0.000021,1,0
1778779743664,   779.282, 0.999922,-0.007615, 0.009930,-0.000020,1,0
1778779743691,   779.312, 0.999922,-0.007588, 0.009895,-0.000013,1,0
1778779743712,   779.332, 0.999922,-0.007589, 0.009906,-0.000022,1,0
1778779743734,   779.352, 0.999922,-0.007539, 0.009940,-0.000022,1,0
1778779743761,   779.382, 0.999922,-0.007589, 0.009892,-0.000030,1,0
1778779743782,   779.402, 0.999922,-0.007566, 0.009945,-0.000030,1,0
1778779743804,   779.422, 0.999922,-0.007596, 0.009914,-0.000025,1,0
1778779743831,   779.452, 0.999922,-0.007605, 0.009956,-0.000023,1,0
1778779743852,   779.472, 0.999922,-0.007667, 0.009896,-0.000013,1,0
1778779743874,   779.492, 0.999921,-0.007673, 0.009952,-0.000015,1,0
1778779743901,   779.522, 0.999922,-0.007681, 0.009894,-0.000001,1,0
1778779743922,   779.542, 0.999921,-0.007679, 0.009923,-0.000002,1,0
1778779743944,   779.562, 0.999922,-0.007652, 0.009893, 0.000006,1,0
1778779743971,   779.592, 0.999922,-0.007650, 0.009898,-0.000003,1,0
1778779743993,   779.612, 0.999922,-0.007589, 0.009923,-0.000001,1,0
1778779744014,   779.632, 0.999922,-0.007618, 0.009929,-0.000010,1,0
1778779744041,   779.662, 0.999922,-0.007598, 0.009919,-0.000002,1,0
1778779744063,   779.682, 0.999922,-0.007630, 0.009930,-0.000001,1,0
1778779744085,   779.707, 0.999921,-0.007611, 0.009958, 0.000004,1,0
1778779744111,   779.732, 0.999921,-0.007665, 0.009961, 0.000001,1,0
1778779744133,   779.752, 0.999921,-0.007650, 0.009993, 0.000003,1,0
1778779744155,   779.777, 0.999921,-0.007663, 0.009943, 0.000003,1,0
1778779744181,   779.802, 0.999921,-0.007618, 0.009994, 0.000005,1,0
1778779744203,   779.822, 0.999921,-0.007667, 0.009933, 0.000006,1,0
1778779744226,   779.847, 0.999921,-0.007629, 0.009998, 0.000004,1,0
1778779744251,   779.872, 0.999922,-0.007646, 0.009926, 0.000011,1,0
1778779744273,   779.892, 0.999921,-0.007636, 0.009997, 0.000004,1,0
1778779744296,   779.917, 0.999921,-0.007660, 0.009948, 0.000010,1,0
1778779744321,   779.942, 0.999920,-0.007672, 0.010011, 0.000007,1,0
1778779744343,   779.962, 0.999921,-0.007674, 0.009980, 0.000018,1,0
1778779744366,   779.987, 0.999921,-0.007647, 0.010008, 0.000017,1,0
1778779744391,   780.012, 0.999921,-0.007620, 0.009976, 0.000025,1,0
1778779744413,   780.032, 0.999921,-0.007647, 0.009960, 0.000020,1,0
1778779744436,   780.057, 0.999922,-0.007615, 0.009946, 0.000017,1,0
1778779744462,   780.082, 0.999921,-0.007650, 0.009940, 0.000011,1,0
1778779744483,   780.102, 0.999921,-0.007616, 0.009976, 0.000012,1,0
1778779744506,   780.127, 0.999921,-0.007663, 0.009955, 0.000010,1,0
1778779744532,   780.152, 0.999921,-0.007650, 0.009994, 0.000017,1,0
1778779744553,   780.172, 0.999921,-0.007682, 0.009940, 0.000019,1,0
1778779744576,   780.197, 0.999921,-0.007630, 0.010004, 0.000012,1,0
1778779744602,   780.222, 0.999921,-0.007663, 0.009944, 0.000019,1,0
1778779744623,   780.242, 0.999921,-0.007656, 0.009996, 0.000013,1,0
1778779744646,   780.267, 0.999921,-0.007664, 0.009946, 0.000015,1,0
1778779744672,   780.292, 0.999921,-0.007641, 0.009997, 0.000009,1,0
1778779744693,   780.312, 0.999922,-0.007625, 0.009941, 0.000012,1,0
1778779744716,   780.337, 0.999921,-0.007627, 0.009986, 0.000002,1,0
1778779744742,   780.362, 0.999921,-0.007618, 0.009954, 0.000009,1,0
1778779744763,   780.382, 0.999921,-0.007638, 0.009964, 0.000001,1,0
1778779744790,   780.412, 0.999921,-0.007651, 0.009955, 0.000006,1,0
1778779744812,   780.432, 0.999921,-0.007677, 0.009981,-0.000001,1,0
1778779744834,   780.452, 0.999921,-0.007651, 0.010000, 0.000003,1,0
1778779744861,   780.482, 0.999921,-0.007667, 0.009979, 0.000004,1,0
1778779744882,   780.502, 0.999921,-0.007644, 0.009990, 0.000008,1,0
1778779744904,   780.522, 0.999921,-0.007657, 0.009959, 0.000005,1,0
1778779744931,   780.552, 0.999921,-0.007631, 0.009977, 0.000011,1,0
1778779744952,   780.572, 0.999921,-0.007655, 0.009926, 0.000008,1,0
1778779744974,   780.592, 0.999921,-0.007627, 0.009971, 0.000002,1,0
1778779745001,   780.622, 0.999922,-0.007632, 0.009929, 0.000014,1,0
1778779745022,   780.642, 0.999921,-0.007622, 0.009975, 0.000007,1,0
1778779745044,   780.662, 0.999922,-0.007635, 0.009925, 0.000014,1,0
1778779745071,   780.692, 0.999921,-0.007643, 0.009989, 0.000005,1,0
1778779745092,   780.712, 0.999921,-0.007638, 0.009943, 0.000011,1,0
1778779745114,   780.732, 0.999921,-0.007678, 0.009949, 0.000003,1,0
1778779745141,   780.762, 0.999921,-0.007662, 0.009931, 0.000010,1,0
1778779745162,   780.782, 0.999921,-0.007658, 0.009945, 0.000002,1,0
1778779745184,   780.802, 0.999921,-0.007612, 0.009970, 0.000004,1,0
1778779745211,   780.832, 0.999921,-0.007649, 0.009938,-0.000001,1,0
1778779745233,   780.852, 0.999921,-0.007623, 0.009951,-0.000001,1,1
1778779745254,   780.872, 0.999922,-0.007639, 0.009916, 0.000004,1,1
1778779745281,   780.902, 0.999922,-0.007635, 0.009934, 0.000003,1,1
1778779745303,   780.922, 0.999922,-0.007655, 0.009905, 0.000005,1,1
1778779745325,   780.947, 0.999922,-0.007595, 0.009966, 0.000005,1,1
1778779745351,   780.972, 0.999922,-0.007632, 0.009929, 0.000001,1,1
1778779745373,   780.992, 0.999921,-0.007630, 0.009967,-0.000000,1,1
1778779745395,   781.017, 0.999922,-0.007658, 0.009910, 0.000000,1,1
1778779745421,   781.042, 0.999921,-0.007610, 0.009971,-0.000007,1,1
1778779745443,   781.062, 0.999922,-0.007631, 0.009907,-0.000003,1,1
1778779745466,   781.087, 0.999921,-0.007652, 0.009949,-0.000014,1,1
1778779745491,   781.112, 0.999922,-0.007643, 0.009904,-0.000009,1,1
1778779745513,   781.132, 0.999922,-0.007623, 0.009936,-0.000017,1,1
1778779745536,   781.157, 0.999922,-0.007624, 0.009892,-0.000006,1,1
1778779745561,   781.182, 0.999921,-0.007653, 0.009929,-0.000016,1,1
1778779745583,   781.202, 0.999921,-0.007632, 0.009952,-0.000006,1,1
1778779745606,   781.227, 0.999921,-0.007625, 0.009951,-0.000011,1,1
1778779745631,   781.252, 0.999922,-0.007601, 0.009932,-0.000004,1,1
1778779745653,   781.272, 0.999922,-0.007651, 0.009897,-0.000006,1,1
1778779745676,   781.297, 0.999922,-0.007574, 0.009928,-0.000006,1,1
1778779745702,   781.322, 0.999922,-0.007595, 0.009902,-0.000003,1,1
