Time,fGPS_ts,estOrientQuaternion[0],estOrientQuaternion[1],estOrientQuaternion[2],estOrientQuaternion[3],estOrientQuaternion:valid,flag
1778780935481,  1957.061, 0.999798, 0.004542, 0.019586,-0.000117,1,0
1778780935481,  1957.081, 0.999799, 0.004464, 0.019545,-0.000114,1,0
1778780935481,  1957.106, 0.999797, 0.004528, 0.019627,-0.000118,1,0
1778780935481,  1957.131, 0.999798, 0.004512, 0.019574,-0.000118,1,0
1778780935481,  1957.151, 0.999799, 0.004505, 0.019546,-0.000121,1,0
1778780935481,  1957.181, 0.999799, 0.004455, 0.019551,-0.000109,1,0
1778780935481,  1957.201, 0.999798, 0.004501, 0.019595,-0.000116,1,0
1778780935481,  1957.226, 0.999798, 0.004497, 0.019608,-0.000116,1,0
1778780935481,  1957.251, 0.999798, 0.004472, 0.019596,-0.000118,1,0
1778780935481,  1957.271, 0.999797, 0.004503, 0.019664,-0.000124,1,0
1778780935481,  1957.291, 0.999798, 0.004510, 0.019582,-0.000123,1,0
1778780935495,  1971.101, 0.999801, 0.004397, 0.019461,-0.000077,1,0
1778780935516,  1971.121, 0.999798, 0.004441, 0.019578,-0.000077,1,0
1778780935538,  1971.141, 0.999801, 0.004429, 0.019455,-0.000079,1,0
1778780935565,  1971.171, 0.999799, 0.004441, 0.019567,-0.000080,1,0
1778780935586,  1971.191, 0.999802, 0.004371, 0.019424,-0.000078,1,0
1778780935609,  1971.216, 0.999798, 0.004491, 0.019596,-0.000084,1,0
1778780935635,  1971.241, 0.999801, 0.004420, 0.019449,-0.000081,1,0
1778780935656,  1971.261, 0.999799, 0.004432, 0.019533,-0.000080,1,0
1778780935679,  1971.286, 0.999801, 0.004393, 0.019443,-0.000079,1,0
1778780935705,  1971.311, 0.999799, 0.004475, 0.019560,-0.000082,1,0
1778780935726,  1971.331, 0.999800, 0.004443, 0.019508,-0.000075,1,0
1778780935749,  1971.356, 0.999800, 0.004427, 0.019523,-0.000076,1,0
1778780935775,  1971.381, 0.999799, 0.004447, 0.019535,-0.000076,1,0
1778780935796,  1971.401, 0.999801, 0.004442, 0.019469,-0.000078,1,0
1778780935819,  1971.426, 0.999800, 0.004393, 0.019494,-0.000074,1,0
1778780935845,  1971.451, 0.999801, 0.004376, 0.019453,-0.000073,1,0
1778780935867,  1971.471, 0.999798, 0.004478, 0.019595,-0.000070,1,0
1778780935889,  1971.496, 0.999801, 0.004412, 0.019449,-0.000070,1,0
1778780935915,  1971.521, 0.999799, 0.004428, 0.019559,-0.000069,1,0
1778780935937,  1971.541, 0.999801, 0.004401, 0.019441,-0.000070,1,0
1778780935959,  1971.566, 0.999798, 0.004496, 0.019587,-0.000070,1,0
1778780935985,  1971.591, 0.999802, 0.004386, 0.019427,-0.000067,1,0
1778780936007,  1971.611, 0.999799, 0.004434, 0.019540,-0.000067,1,0
1778780936030,  1971.636, 0.999801, 0.004430, 0.019465,-0.000067,1,0
1778780936055,  1971.661, 0.999799, 0.004465, 0.019551,-0.000063,1,0
1778780936077,  1971.681, 0.999800, 0.004417, 0.019509,-0.000063,1,0
1778780936100,  1971.706, 0.999799, 0.004457, 0.019542,-0.000067,1,0
1778780936125,  1971.731, 0.999799, 0.004444, 0.019537,-0.000064,1,0
1778780936147,  1971.751, 0.999801, 0.004410, 0.019470,-0.000068,1,0
1778780936170,  1971.776, 0.999800, 0.004415, 0.019530,-0.000069,1,0
1778780936195,  1971.801, 0.999801, 0.004419, 0.019474,-0.000070,1,0
1778780936217,  1971.821, 0.999798, 0.004489, 0.019614,-0.000070,1,0
1778780936240,  1971.846, 0.999801, 0.004425, 0.019464,-0.000069,1,0
1778780936266,  1971.871, 0.999798, 0.004471, 0.019585,-0.000066,1,0
1778780936287,  1971.891, 0.999801, 0.004415, 0.019469,-0.000068,1,0
1778780936314,  1971.921, 0.999798, 0.004490, 0.019593,-0.000067,1,0
1778780936336,  1971.941, 0.999801, 0.004413, 0.019450,-0.000062,1,0
1778780936357,  1971.961, 0.999799, 0.004483, 0.019541,-0.000067,1,0
1778780936384,  1971.991, 0.999801, 0.004474, 0.019461,-0.000066,1,0
1778780936406,  1972.011, 0.999799, 0.004480, 0.019520,-0.000068,1,0
1778780936427,  1972.031, 0.999800, 0.004458, 0.019513,-0.000068,1,0
1778780936454,  1972.061, 0.999799, 0.004522, 0.019538,-0.000074,1,0
1778780936476,  1972.081, 0.999799, 0.004502, 0.019514,-0.000072,1,0
1778780936497,  1972.101, 0.999802, 0.004428, 0.019411,-0.000072,1,0
1778780936524,  1972.131, 0.999799, 0.004499, 0.019544,-0.000077,1,0
1778780936546,  1972.151, 0.999801, 0.004503, 0.019450,-0.000076,1,0
1778780936567,  1972.171, 0.999798, 0.004509, 0.019567,-0.000071,1,0
1778780936594,  1972.201, 0.999801, 0.004420, 0.019433,-0.000072,1,0
1778780936616,  1972.221, 0.999797, 0.004554, 0.019603,-0.000073,1,0
1778780936638,  1972.241, 0.999801, 0.004487, 0.019452,-0.000075,1,0
1778780936664,  1972.271, 0.999799, 0.004469, 0.019569,-0.000073,1,0
1778780936686,  1972.291, 0.999801, 0.004461, 0.019452,-0.000078,1,0
1778780936708,  1972.311, 0.999799, 0.004526, 0.019547,-0.000082,1,0
1778780936735,  1972.341, 0.999802, 0.004421, 0.019415,-0.000079,1,0
1778780936756,  1972.361, 0.999800, 0.004474, 0.019515,-0.000079,1,0
1778780936778,  1972.381, 0.999799, 0.004501, 0.019525,-0.000079,1,0
1778780936805,  1972.411, 0.999799, 0.004520, 0.019514,-0.000086,1,0
1778780936826,  1972.431, 0.999800, 0.004476, 0.019484,-0.000086,1,0
1778780936849,  1972.456, 0.999799, 0.004517, 0.019535,-0.000093,1,0
1778780936875,  1972.481, 0.999800, 0.004524, 0.019498,-0.000099,1,0
1778780936896,  1972.501, 0.999801, 0.004456, 0.019425,-0.000099,1,0
1778780936919,  1972.526, 0.999800, 0.004478, 0.019495,-0.000099,1,0
1778780936945,  1972.551, 0.999801, 0.004512, 0.019429,-0.000102,1,0
1778780936966,  1972.571, 0.999798, 0.004546, 0.019571,-0.000099,1,0
