Time,fGPS_ts,estOrientQuaternion[0],estOrientQuaternion[1],estOrientQuaternion[2],estOrientQuaternion[3],estOrientQuaternion:valid,flag
1778780715396,  1734.805, 0.999505, 0.019217, 0.024887,-0.000433,1,0
1778780715396,  1734.825, 0.999500, 0.019336, 0.025021,-0.000440,1,0
1778780715396,  1734.850, 0.999506, 0.019215, 0.024871,-0.000427,1,0
1778780715396,  1734.875, 0.999502, 0.019234, 0.024997,-0.000435,1,0
1778780715396,  1734.895, 0.999504, 0.019255, 0.024922,-0.000433,1,0
1778780715397,  1734.925, 0.999500, 0.019336, 0.025018,-0.000437,1,0
1778780715397,  1734.945, 0.999507, 0.019175, 0.024853,-0.000425,1,0
1778780715397,  1734.970, 0.999501, 0.019304, 0.025007,-0.000440,1,0
1778780715397,  1734.995, 0.999503, 0.019328, 0.024906,-0.000434,1,0
1778780715397,  1735.015, 0.999501, 0.019327, 0.024991,-0.000435,1,0
1778780715397,  1735.035, 0.999506, 0.019187, 0.024898,-0.000434,1,0
1778780715408,  1751.015, 0.999570, 0.017727, 0.023318,-0.001666,1,0
1778780715430,  1751.040, 0.999574, 0.017566, 0.023240,-0.001647,1,0
1778780715456,  1751.065, 0.999573, 0.017660, 0.023213,-0.001643,1,0
1778780715478,  1751.085, 0.999574, 0.017671, 0.023149,-0.001652,1,0
1778780715500,  1751.110, 0.999575, 0.017609, 0.023181,-0.001665,1,0
1778780715526,  1751.135, 0.999581, 0.017443, 0.023062,-0.001649,1,0
1778780715548,  1751.155, 0.999578, 0.017489, 0.023139,-0.001639,1,0
1778780715571,  1751.180, 0.999578, 0.017558, 0.023096,-0.001633,1,0
1778780715596,  1751.205, 0.999572, 0.017657, 0.023249,-0.001623,1,0
1778780715618,  1751.225, 0.999574, 0.017669, 0.023180,-0.001607,1,0
1778780715641,  1751.250, 0.999569, 0.017749, 0.023338,-0.001598,1,0
1778780715666,  1751.275, 0.999572, 0.017703, 0.023251,-0.001574,1,0
1778780715688,  1751.295, 0.999571, 0.017695, 0.023278,-0.001561,1,0
1778780715711,  1751.320, 0.999575, 0.017601, 0.023173,-0.001552,1,0
1778780715736,  1751.345, 0.999577, 0.017546, 0.023155,-0.001561,1,0
1778780715758,  1751.365, 0.999578, 0.017515, 0.023112,-0.001553,1,0
1778780715781,  1751.390, 0.999580, 0.017466, 0.023061,-0.001548,1,0
1778780715806,  1751.415, 0.999576, 0.017638, 0.023118,-0.001557,1,0
1778780715828,  1751.435, 0.999579, 0.017639, 0.022978,-0.001561,1,0
1778780715851,  1751.460, 0.999577, 0.017632, 0.023056,-0.001571,1,0
1778780715877,  1751.485, 0.999584, 0.017495, 0.022878,-0.001574,1,0
1778780715898,  1751.505, 0.999579, 0.017626, 0.023009,-0.001589,1,0
1778780715921,  1751.530, 0.999587, 0.017537, 0.022718,-0.001609,1,0
1778780715947,  1751.555, 0.999582, 0.017687, 0.022829,-0.001652,1,0
1778780715968,  1751.575, 0.999587, 0.017619, 0.022625,-0.001674,1,0
1778780715991,  1751.600, 0.999589, 0.017537, 0.022602,-0.001700,1,0
1778780716017,  1751.625, 0.999596, 0.017407, 0.022415,-0.001712,1,0
1778780716038,  1751.645, 0.999590, 0.017598, 0.022535,-0.001752,1,0
1778780716061,  1751.670, 0.999590, 0.017741, 0.022418,-0.001818,1,0
1778780716087,  1751.695, 0.999593, 0.017610, 0.022374,-0.001857,1,0
1778780716108,  1751.715, 0.999598, 0.017406, 0.022287,-0.001896,1,0
