Time,GPS_ts,fGPS_ts,scaledAccelX,scaledAccelY,scaledAccelZ,deltaVelX,deltaVelY,deltaVelZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estLinearAccel:valid,estAngularRateX,estAngularRateY,estAngularRateZ,estAngularRate:valid,estGravityX,estGravityY,estGravityZ,estGravity:valid,flag
1778781185762,  2183.678,  2183.678, 0.034842,-0.001712,-0.997048, 0.000355,-0.000024,-0.010035, 0.028821, 0.026110, 0.023861,1, 0.008099, 0.016776, 0.000259,1,-0.313391, 0.043156, 9.801546,1,0
1778781185762,  2183.703,  2183.698, 0.025989,-0.007044,-1.006884, 0.000269,-0.000064,-0.010019,-0.030385, 0.006488, 0.268690,1,-0.005860,-0.011721, 0.000869,1,-0.313808, 0.043234, 9.801533,1,0
1778781185762,  2183.723,  2183.723, 0.032993,-0.002986,-1.003380, 0.000328,-0.000045,-0.010094, 0.011160, 0.014101,-0.038219,1, 0.006570, 0.016673,-0.000601,1,-0.312906, 0.043590, 9.801559,1,0
1778781185762,  2183.748,  2183.748, 0.032714,-0.003743,-0.973399, 0.000320,-0.000034,-0.009689, 0.006790, 0.006822, 0.255740,1,-0.005951,-0.008687,-0.000155,1,-0.313752, 0.043340, 9.801534,1,0
1778781185762,  2183.773,  2183.768, 0.031188,-0.002453,-0.996390, 0.000312,-0.000036,-0.010027, 0.016179,-0.030133,-0.257263,1, 0.004501, 0.002007,-0.000966,1,-0.311720, 0.043225, 9.801600,1,0
1778781185763,  2183.798,  2183.798, 0.028492,-0.004536,-0.980812, 0.000279,-0.000047,-0.009745,-0.034635,-0.001130, 0.183040,1,-0.014506,-0.016146,-0.000460,1,-0.313538, 0.042897, 9.801542,1,0
1778781185763,  2183.823,  2183.818, 0.038094,-0.003047,-0.991561, 0.000380,-0.000036,-0.009982, 0.038184,-0.010430,-0.279131,1, 0.007365, 0.008196,-0.000239,1,-0.311950, 0.042462, 9.801595,1,0
1778781185763,  2183.848,  2183.843, 0.031569,-0.005024,-0.979869, 0.000316,-0.000049,-0.009748,-0.004762,-0.004957, 0.192281,1,-0.005313,-0.014566,-0.000077,1,-0.313886, 0.044129, 9.801526,1,0
1778781185763,  2183.873,  2183.868, 0.031585,-0.001729,-0.986845, 0.000320,-0.000025,-0.009923,-0.004967,-0.018720,-0.176635,1, 0.002912, 0.006586, 0.000753,1,-0.312588, 0.043863, 9.801569,1,0
1778781185763,  2183.893,  2183.888, 0.031660,-0.004862,-0.991844, 0.000317,-0.000041,-0.009864,-0.010006, 0.018367, 0.283168,1,-0.000789, 0.000492, 0.000252,1,-0.314553, 0.044542, 9.801503,1,0
1778781185763,  2183.913,  2183.908, 0.035136,-0.006226,-1.018204, 0.000351,-0.000071,-0.010226,-0.007089,-0.033254,-0.219073,1, 0.000668,-0.010135,-0.000107,1,-0.311750, 0.043751, 9.801596,1,0
1778781185775,  2221.378,  2221.378, 0.020279,-0.003673,-0.979716, 0.000201,-0.000032,-0.009753,-0.033136,-0.041029, 0.196173,1,-0.006719,-0.012038, 0.000405,1,-0.231630,-0.005219, 9.803913,1,0
1778781185796,  2221.403,  2221.398, 0.025055, 0.005891,-0.994877, 0.000262, 0.000061,-0.010012, 0.032518, 0.008857,-0.237718,1,-0.000446, 0.004831,-0.000348,1,-0.229954,-0.006670, 9.803951,1,0
1778781185818,  2221.423,  2221.418, 0.018113,-0.001459,-0.978066, 0.000184,-0.000015,-0.009735,-0.030734, 0.008193, 0.324198,1, 0.004640, 0.009099, 0.001509,1,-0.233300,-0.004982, 9.803873,1,0
1778781185845,  2221.448,  2221.448, 0.028733, 0.000948,-1.025453, 0.000283, 0.000001,-0.010286, 0.051745, 0.002692,-0.252313,1, 0.004056, 0.006899,-0.001377,1,-0.230187,-0.006394, 9.803946,1,0
1778781185866,  2221.473,  2221.468, 0.019662, 0.001413,-0.974831, 0.000196, 0.000019,-0.009691, 0.005763, 0.026920, 0.371429,1, 0.002705, 0.008755,-0.000276,1,-0.233625,-0.004596, 9.803865,1,0
