Time,fGPS_ts,estOrientQuaternion[0],estOrientQuaternion[1],estOrientQuaternion[2],estOrientQuaternion[3],estOrientQuaternion:valid,flag
1778779974722,   982.800, 0.999870,-0.010497, 0.012181, 0.000953,1,0
1778779974722,   982.820, 0.999869,-0.010668, 0.012093, 0.000969,1,0
1778779974722,   982.845, 0.999867,-0.010879, 0.012070, 0.000969,1,0
1778779974722,   982.870, 0.999867,-0.011076, 0.011931, 0.000970,1,0
1778779974722,   982.890, 0.999865,-0.011188, 0.011954, 0.000958,1,0
1778779974722,   982.920, 0.999867,-0.011196, 0.011800, 0.000969,1,0
1778779974722,   982.940, 0.999868,-0.011156, 0.011773, 0.000973,1,0
1778779974722,   982.965, 0.999869,-0.011213, 0.011604, 0.001012,1,0
1778779974722,   982.990, 0.999870,-0.011189, 0.011579, 0.001029,1,0
1778779974722,   983.010, 0.999871,-0.011203, 0.011481, 0.001049,1,0
1778779974722,   983.030, 0.999870,-0.011311, 0.011449, 0.001022,1,0
1778779974733,  1010.350, 0.999881,-0.008427, 0.012910, 0.000947,1,0
1778779974755,  1010.370, 0.999881,-0.008462, 0.012873, 0.000951,1,0
1778779974782,  1010.400, 0.999880,-0.008503, 0.012926, 0.000940,1,0
1778779974803,  1010.420, 0.999880,-0.008506, 0.012891, 0.000945,1,0
1778779974825,  1010.440, 0.999880,-0.008538, 0.012930, 0.000941,1,0
1778779974852,  1010.470, 0.999880,-0.008524, 0.012911, 0.000948,1,0
1778779974873,  1010.490, 0.999879,-0.008573, 0.012915, 0.000934,1,0
1778779974895,  1010.510, 0.999880,-0.008530, 0.012905, 0.000937,1,0
1778779974922,  1010.540, 0.999880,-0.008561, 0.012896, 0.000929,1,0
1778779974943,  1010.560, 0.999880,-0.008542, 0.012886, 0.000940,1,0
1778779974965,  1010.580, 0.999880,-0.008553, 0.012861, 0.000941,1,0
1778779974992,  1010.610, 0.999881,-0.008502, 0.012853, 0.000957,1,0
1778779975013,  1010.630, 0.999881,-0.008538, 0.012830, 0.000956,1,0
1778779975035,  1010.655, 0.999881,-0.008501, 0.012839, 0.000968,1,0
1778779975062,  1010.680, 0.999881,-0.008532, 0.012820, 0.000967,1,0
1778779975083,  1010.700, 0.999881,-0.008494, 0.012868, 0.000971,1,0
1778779975106,  1010.725, 0.999881,-0.008555, 0.012821, 0.000970,1,0
1778779975132,  1010.750, 0.999880,-0.008505, 0.012880, 0.000968,1,0
1778779975154,  1010.770, 0.999881,-0.008525, 0.012814, 0.000972,1,0
1778779975176,  1010.795, 0.999880,-0.008515, 0.012873, 0.000965,1,0
1778779975202,  1010.820, 0.999881,-0.008551, 0.012833, 0.000970,1,0
1778779975224,  1010.840, 0.999880,-0.008575, 0.012885, 0.000964,1,0
1778779975246,  1010.865, 0.999881,-0.008528, 0.012841, 0.000966,1,0
1778779975272,  1010.890, 0.999880,-0.008530, 0.012889, 0.000956,1,0
1778779975294,  1010.910, 0.999881,-0.008493, 0.012856, 0.000964,1,0
1778779975317,  1010.935, 0.999880,-0.008518, 0.012882, 0.000953,1,0
1778779975342,  1010.960, 0.999881,-0.008465, 0.012850, 0.000959,1,0
1778779975364,  1010.980, 0.999881,-0.008500, 0.012858, 0.000953,1,0
1778779975387,  1011.005, 0.999881,-0.008481, 0.012851, 0.000959,1,0
1778779975412,  1011.030, 0.999880,-0.008552, 0.012871, 0.000955,1,0
1778779975434,  1011.050, 0.999880,-0.008523, 0.012902, 0.000957,1,0
1778779975457,  1011.075, 0.999880,-0.008532, 0.012896, 0.000952,1,0
1778779975482,  1011.100, 0.999880,-0.008502, 0.012910, 0.000955,1,0
1778779975504,  1011.120, 0.999880,-0.008522, 0.012868, 0.000951,1,0
1778779975527,  1011.145, 0.999880,-0.008496, 0.012904, 0.000944,1,0
1778779975552,  1011.170, 0.999881,-0.008512, 0.012867, 0.000940,1,0
1778779975574,  1011.190, 0.999880,-0.008518, 0.012898, 0.000929,1,0
1778779975597,  1011.215, 0.999881,-0.008518, 0.012853, 0.000930,1,0
1778779975623,  1011.240, 0.999880,-0.008515, 0.012906, 0.000927,1,0
1778779975644,  1011.260, 0.999881,-0.008490, 0.012873, 0.000934,1,0
1778779975667,  1011.285, 0.999880,-0.008531, 0.012919, 0.000929,1,0
1778779975693,  1011.310, 0.999880,-0.008512, 0.012886, 0.000937,1,0
1778779975714,  1011.330, 0.999880,-0.008536, 0.012914, 0.000927,1,0
1778779975737,  1011.360, 0.999880,-0.008485, 0.012911, 0.000935,1,0
1778779975763,  1011.380, 0.999880,-0.008534, 0.012926, 0.000926,1,0
1778779975784,  1011.400, 0.999880,-0.008480, 0.012930, 0.000929,1,0
