Time,GPS_ts,fGPS_ts,scaledAccelX,scaledAccelY,scaledAccelZ,deltaVelX,deltaVelY,deltaVelZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estLinearAccel:valid,estAngularRateX,estAngularRateY,estAngularRateZ,estAngularRate:valid,estGravityX,estGravityY,estGravityZ,estGravity:valid,flag
1778780715396,  1734.805,  1734.805, 0.052347,-0.038937,-1.013307, 0.000516,-0.000379,-0.010135, 0.025384,-0.005573,-0.149872,1, 0.007817, 0.002564, 0.000477,1,-0.488044, 0.376515, 9.787259,1,0
1778780715396,  1734.830,  1734.825, 0.044853,-0.038243,-0.972883, 0.000469,-0.000384,-0.009685, 0.081705,-0.003552, 0.288630,1, 0.007925, 0.008881,-0.000889,1,-0.490664, 0.378839, 9.787038,1,0
1778780715396,  1734.850,  1734.850, 0.041946,-0.042854,-1.024222, 0.000394,-0.000428,-0.010239,-0.076401,-0.043604,-0.256922,1,-0.005736,-0.001091, 0.000935,1,-0.487717, 0.376469, 9.787277,1,0
1778780715396,  1734.875,  1734.875, 0.062326,-0.034061,-0.981573, 0.000614,-0.000342,-0.009832, 0.121327, 0.042716, 0.161215,1, 0.003280, 0.009903,-0.001110,1,-0.490194, 0.376844, 9.787139,1,0
1778780715396,  1734.900,  1734.895, 0.048365,-0.042819,-1.005546, 0.000481,-0.000426,-0.010085,-0.012839, 0.017894,-0.016034,1, 0.005091,-0.008535, 0.000780,1,-0.488729, 0.377255, 9.787196,1,0
1778780715397,  1734.925,  1734.925, 0.049581,-0.039872,-0.968831, 0.000509,-0.000399,-0.009691,-0.004367,-0.011981, 0.286050,1,-0.005910, 0.000452,-0.000036,1,-0.490605, 0.378845, 9.787041,1,0
1778780715397,  1734.950,  1734.945, 0.049732,-0.039170,-1.023977, 0.000481,-0.000393,-0.010278,-0.099059, 0.017429,-0.225033,1,-0.011264,-0.013249, 0.000822,1,-0.487367, 0.375686, 9.787324,1,0
1778780715397,  1734.975,  1734.970, 0.060097,-0.036139,-0.969883, 0.000622,-0.000363,-0.009705, 0.099037, 0.023565, 0.275790,1, 0.008150, 0.002872,-0.001013,1,-0.490399, 0.378214, 9.787075,1,0
1778780715397,  1735.000,  1734.995, 0.047101,-0.046366,-1.003164, 0.000457,-0.000463,-0.010056,-0.073937,-0.028835,-0.077075,1, 0.003777,-0.006540, 0.001357,1,-0.488415, 0.378678, 9.787157,1,0
1778780715397,  1735.020,  1735.015, 0.049966,-0.036808,-0.981834, 0.000507,-0.000375,-0.009788, 0.025758,-0.037273, 0.154919,1,-0.004471, 0.008224,-0.001154,1,-0.490072, 0.378665, 9.787074,1,0
