Time,GPS_ts,orientQuaternion[0],orientQuaternion[1],orientQuaternion[2],orientQuaternion[3],flag
1778780240063,  1256.678, 0.955633,-0.005124, 0.011865,-0.294277,0
1778780240063,  1256.703, 0.958526,-0.005335, 0.011774,-0.284712,0
1778780240063,  1256.723, 0.957281,-0.005207, 0.011875,-0.288868,0
1778780240063,  1256.748, 0.956105,-0.005181, 0.011858,-0.292738,0
1778780240063,  1256.773, 0.955566,-0.005046, 0.011873,-0.294495,0
1778780240064,  1256.798, 0.952525,-0.004951, 0.011902,-0.304188,0
1778780240064,  1256.823, 0.957112,-0.005122, 0.011845,-0.289432,0
1778780240064,  1256.848, 0.955084,-0.005045, 0.011889,-0.296053,0
1778780240064,  1256.873, 0.958396,-0.005132, 0.011795,-0.285152,0
1778780240064,  1256.893, 0.956155,-0.005055, 0.011789,-0.292579,0
1778780240064,  1256.913, 0.958101,-0.005119, 0.011715,-0.286146,0
1778780240074,  1275.693, 0.960918,-0.010417, 0.010541,-0.276437,0
1778780240096,  1275.713, 0.963783,-0.010626, 0.010350,-0.266274,0
1778780240123,  1275.738, 0.963217,-0.010465, 0.010489,-0.268317,0
1778780240145,  1275.763, 0.961520,-0.010527, 0.010459,-0.274332,0
1778780240166,  1275.783, 0.962170,-0.010429, 0.010550,-0.272047,0
1778780240193,  1275.808, 0.962931,-0.010548, 0.010394,-0.269340,0
1778780240215,  1275.833, 0.959856,-0.010289, 0.010642,-0.280104,0
1778780240237,  1275.853, 0.960324,-0.010406, 0.010524,-0.278492,0
1778780240263,  1275.878, 0.962081,-0.010489, 0.010522,-0.272357,0
1778780240285,  1275.903, 0.961346,-0.010519, 0.010466,-0.274942,0
1778780240308,  1275.923, 0.961871,-0.010458, 0.010542,-0.273100,0
1778780240333,  1275.948, 0.959329,-0.010262, 0.010692,-0.281902,0
1778780240355,  1275.973, 0.964450,-0.010549, 0.010422,-0.263849,0
1778780240378,  1275.993, 0.963646,-0.010486, 0.010475,-0.266770,0
1778780240403,  1276.018, 0.960800,-0.010473, 0.010515,-0.276843,0
1778780240425,  1276.043, 0.961360,-0.010372, 0.010564,-0.274896,0
1778780240448,  1276.063, 0.962752,-0.010577, 0.010408,-0.269979,0
1778780240473,  1276.088, 0.959868,-0.010336, 0.010659,-0.280058,0
1778780240495,  1276.113, 0.960361,-0.010472, 0.010549,-0.278361,0
1778780240518,  1276.133, 0.960783,-0.010362, 0.010629,-0.276905,0
1778780240544,  1276.158, 0.964224,-0.010605, 0.010366,-0.264673,0
1778780240565,  1276.183, 0.961916,-0.010383, 0.010612,-0.272943,0
1778780240588,  1276.208, 0.960658,-0.010437, 0.010538,-0.277336,0
1778780240614,  1276.228, 0.962198,-0.010499, 0.010521,-0.271944,0
1778780240635,  1276.253, 0.961650,-0.010505, 0.010489,-0.273877,0
1778780240658,  1276.278, 0.958953,-0.010347, 0.010676,-0.283176,0
1778780240684,  1276.298, 0.963739,-0.010473, 0.010489,-0.266436,0
1778780240705,  1276.323, 0.961292,-0.010469, 0.010561,-0.275129,0
1778780240728,  1276.348, 0.961054,-0.010370, 0.010600,-0.275962,0
1778780240754,  1276.368, 0.967181,-0.010718, 0.010273,-0.253653,0
1778780240775,  1276.393, 0.964546,-0.010502, 0.010462,-0.263497,0
1778780240798,  1276.418, 0.963627,-0.010593, 0.010400,-0.266838,0
1778780240824,  1276.438, 0.960316,-0.010305, 0.010688,-0.278521,0
1778780240845,  1276.463, 0.960507,-0.010463, 0.010539,-0.277860,0
1778780240868,  1276.488, 0.962790,-0.010430, 0.010583,-0.269841,0
