Time,GPS_ts,orientQuaternion[0],orientQuaternion[1],orientQuaternion[2],orientQuaternion[3],flag
1778779974722,   982.800, 0.960608,-0.007364, 0.009367,-0.277652,0
1778779974722,   982.825, 0.958395,-0.007590, 0.009395,-0.285189,0
1778779974722,   982.845, 0.957581,-0.007656, 0.009473,-0.287906,0
1778779974722,   982.870, 0.963718,-0.008085, 0.009227,-0.266641,0
1778779974722,   982.895, 0.961275,-0.008089, 0.009373,-0.275313,0
1778779974722,   982.920, 0.952850,-0.007883, 0.009475,-0.303191,0
1778779974722,   982.945, 0.961635,-0.008126, 0.009176,-0.274060,0
1778779974722,   982.970, 0.957879,-0.008117, 0.009179,-0.286912,0
1778779974722,   982.995, 0.958341,-0.008109, 0.009129,-0.285366,0
1778779974722,   983.015, 0.961892,-0.008337, 0.008955,-0.273156,0
1778779974722,   983.035, 0.960957,-0.008367, 0.009027,-0.276425,0
1778779974733,  1010.355, 0.955201,-0.004364, 0.014443,-0.295574,0
1778779974755,  1010.375, 0.954259,-0.004391, 0.014447,-0.298599,0
1778779974782,  1010.400, 0.954113,-0.004368, 0.014512,-0.299065,0
1778779974803,  1010.425, 0.954996,-0.004442, 0.014474,-0.296231,0
1778779974825,  1010.440, 0.954805,-0.004430, 0.014515,-0.296844,0
1778779974852,  1010.470, 0.952132,-0.004330, 0.014493,-0.305314,0
1778779974873,  1010.495, 0.951814,-0.004290, 0.014566,-0.306299,0
1778779974895,  1010.515, 0.952635,-0.004343, 0.014482,-0.303742,0
1778779974922,  1010.540, 0.950221,-0.004238, 0.014552,-0.311209,0
1778779974943,  1010.565, 0.953964,-0.004418, 0.014463,-0.299540,0
1778779974965,  1010.585, 0.953926,-0.004411, 0.014505,-0.299659,0
1778779974992,  1010.610, 0.952868,-0.004331, 0.014471,-0.303009,0
1778779975013,  1010.635, 0.955923,-0.004516, 0.014444,-0.293226,0
1778779975035,  1010.655, 0.951517,-0.004271, 0.014480,-0.307224,0
1778779975062,  1010.680, 0.952812,-0.004367, 0.014452,-0.303185,0
1778779975083,  1010.705, 0.956809,-0.004517, 0.014394,-0.290327,0
1778779975106,  1010.725, 0.953608,-0.004426, 0.014450,-0.300672,0
1778779975132,  1010.750, 0.952213,-0.004298, 0.014519,-0.305061,0
1778779975154,  1010.775, 0.952777,-0.004360, 0.014464,-0.303296,0
1778779975176,  1010.795, 0.952226,-0.004300, 0.014508,-0.305020,0
1778779975202,  1010.820, 0.953407,-0.004402, 0.014459,-0.301309,0
1778779975224,  1010.845, 0.957314,-0.004569, 0.014452,-0.288651,0
1778779975246,  1010.865, 0.953770,-0.004395, 0.014454,-0.300157,0
1778779975272,  1010.890, 0.954426,-0.004415, 0.014501,-0.298063,0
1778779975294,  1010.915, 0.952601,-0.004335, 0.014463,-0.303849,0
1778779975317,  1010.935, 0.954875,-0.004426, 0.014486,-0.296622,0
1778779975342,  1010.960, 0.954521,-0.004367, 0.014439,-0.297763,0
1778779975364,  1010.985, 0.953473,-0.004327, 0.014518,-0.301098,0
1778779975387,  1011.010, 0.954175,-0.004369, 0.014458,-0.298869,0
1778779975412,  1011.030, 0.954791,-0.004459, 0.014490,-0.296892,0
1778779975434,  1011.055, 0.954056,-0.004383, 0.014496,-0.299246,0
1778779975457,  1011.080, 0.951698,-0.004284, 0.014558,-0.306660,0
1778779975482,  1011.100, 0.954963,-0.004412, 0.014517,-0.296338,0
1778779975504,  1011.125, 0.952503,-0.004336, 0.014539,-0.304151,0
1778779975527,  1011.150, 0.949307,-0.004137, 0.014592,-0.313985,0
1778779975552,  1011.170, 0.953388,-0.004355, 0.014497,-0.301368,0
1778779975574,  1011.195, 0.953036,-0.004318, 0.014519,-0.302479,0
1778779975597,  1011.220, 0.954148,-0.004402, 0.014475,-0.298952,0
1778779975623,  1011.240, 0.955948,-0.004473, 0.014508,-0.293144,0
1778779975644,  1011.265, 0.953821,-0.004378, 0.014500,-0.299994,0
1778779975667,  1011.290, 0.956092,-0.004491, 0.014523,-0.292674,0
1778779975693,  1011.310, 0.955163,-0.004435, 0.014493,-0.295691,0
1778779975714,  1011.335, 0.951186,-0.004221, 0.014612,-0.308245,0
1778779975737,  1011.360, 0.956792,-0.004482, 0.014485,-0.290376,0
1778779975763,  1011.380, 0.955953,-0.004482, 0.014535,-0.293125,0
1778779975784,  1011.405, 0.955797,-0.004441, 0.014489,-0.293636,0
1778779975811,  1011.430, 0.952593,-0.004317, 0.014584,-0.303868,0
1778779975833,  1011.455, 0.955653,-0.004426, 0.014491,-0.294106,0
1778779975854,  1011.475, 0.957625,-0.004550, 0.014500,-0.287616,0
1778779975881,  1011.500, 0.954439,-0.004361, 0.014548,-0.298020,0
1778779975903,  1011.525, 0.954002,-0.004349, 0.014569,-0.299415,0
1778779975924,  1011.545, 0.953938,-0.004308, 0.014557,-0.299620,0
1778779975951,  1011.570, 0.950906,-0.004184, 0.014586,-0.309108,0
1778779975973,  1011.595, 0.953019,-0.004279, 0.014570,-0.302531,0
1778779975995,  1011.615, 0.954186,-0.004372, 0.014550,-0.298827,0
1778779976022,  1011.640, 0.953586,-0.004317, 0.014600,-0.300737,0
1778779976043,  1011.665, 0.952166,-0.004253, 0.014579,-0.305204,0
1778779976065,  1011.685, 0.955126,-0.004365, 0.014577,-0.295810,0
1778779976092,  1011.710, 0.951993,-0.004211, 0.014575,-0.305743,0
1778779976113,  1011.735, 0.952915,-0.004252, 0.014596,-0.302857,0
1778779976135,  1011.755, 0.954533,-0.004355, 0.014526,-0.297721,0
1778779976162,  1011.780, 0.952195,-0.004269, 0.014610,-0.305111,0
1778779976183,  1011.805, 0.952030,-0.004236, 0.014571,-0.305627,0
1778779976205,  1011.825, 0.950086,-0.004154, 0.014634,-0.311616,0
1778779976232,  1011.850, 0.955999,-0.004404, 0.014516,-0.292979,0
1778779976253,  1011.875, 0.952708,-0.004263, 0.014593,-0.303506,0
1778779976275,  1011.895, 0.952776,-0.004239, 0.014558,-0.303297,0
1778779976302,  1011.920, 0.950847,-0.004179, 0.014577,-0.309289,0
1778779976323,  1011.945, 0.952951,-0.004259, 0.014548,-0.302744,0
1778779976346,  1011.965, 0.955175,-0.004413, 0.014515,-0.295652,0
1778779976372,  1011.990, 0.954771,-0.004359, 0.014534,-0.296956,0
1778779976394,  1012.015, 0.954846,-0.004399, 0.014519,-0.296715,0
1778779976416,  1012.035, 0.953841,-0.004318, 0.014563,-0.299928,0
1778779976442,  1012.060, 0.953931,-0.004340, 0.014546,-0.299642,0
1778779976464,  1012.085, 0.953451,-0.004333, 0.014585,-0.301165,0
1778779976486,  1012.105, 0.954624,-0.004395, 0.014522,-0.297426,0
1778779976512,  1012.130, 0.956214,-0.004442, 0.014537,-0.292272,0
1778779976534,  1012.155, 0.954828,-0.004378, 0.014514,-0.296772,0
1778779976557,  1012.175, 0.954492,-0.004378, 0.014562,-0.297848,0
1778779976582,  1012.200, 0.954278,-0.004354, 0.014521,-0.298536,0
1778779976604,  1012.225, 0.955127,-0.004401, 0.014557,-0.295807,0
1778779976627,  1012.250, 0.953593,-0.004308, 0.014530,-0.300717,0
1778779976652,  1012.270, 0.956535,-0.004501, 0.014505,-0.291223,0
1778779976674,  1012.295, 0.952814,-0.004280, 0.014544,-0.303175,0
1778779976697,  1012.320, 0.953650,-0.004338, 0.014553,-0.300535,0
1778779976722,  1012.340, 0.954099,-0.004301, 0.014551,-0.299107,0
1778779976744,  1012.365, 0.953230,-0.004325, 0.014553,-0.301865,0
1778779976767,  1012.390, 0.952656,-0.004240, 0.014573,-0.303670,0
1778779976793,  1012.410, 0.954250,-0.004338, 0.014528,-0.298624,0
1778779976814,  1012.435, 0.952858,-0.004248, 0.014565,-0.303036,0
1778779976837,  1012.460, 0.951181,-0.004214, 0.014561,-0.308263,0
1778779976863,  1012.480, 0.952883,-0.004259, 0.014583,-0.302956,0
1778779976884,  1012.505, 0.954326,-0.004311, 0.014528,-0.298382,0
1778779976907,  1012.530, 0.954820,-0.004330, 0.014530,-0.296798,0
1778779976933,  1012.550, 0.955197,-0.004366, 0.014495,-0.295584,0
1778779976954,  1012.575, 0.957410,-0.004443, 0.014501,-0.288335,0
1778779976977,  1012.600, 0.952842,-0.004202, 0.014525,-0.303089,0
1778779977003,  1012.620, 0.954269,-0.004307, 0.014535,-0.298565,0
1778779977024,  1012.645, 0.952291,-0.004227, 0.014537,-0.304817,0
1778779977051,  1012.670, 0.956434,-0.004423, 0.014522,-0.291553,0
1778779977073,  1012.695, 0.954499,-0.004306, 0.014505,-0.297829,0
1778779977094,  1012.715, 0.955302,-0.004350, 0.014537,-0.295242,0
1778779977121,  1012.740, 0.955704,-0.004340, 0.014508,-0.293940,0
1778779977143,  1012.760, 0.954054,-0.004293, 0.014533,-0.299252,0
1778779977165,  1012.785, 0.954061,-0.004259, 0.014507,-0.299232,0
1778779977191,  1012.810, 0.953445,-0.004263, 0.014544,-0.301186,0
1778779977213,  1012.835, 0.951124,-0.004100, 0.014587,-0.308436,1
1778779977235,  1012.855, 0.953510,-0.004260, 0.014564,-0.300978,1
1778779977262,  1012.880, 0.955384,-0.004355, 0.014549,-0.294975,1
1778779977283,  1012.905, 0.950744,-0.004132, 0.014609,-0.309604,1
1778779977305,  1012.925, 0.953755,-0.004223, 0.014583,-0.300200,1
1778779977332,  1012.950, 0.954120,-0.004283, 0.014538,-0.299039,1
1778779977353,  1012.975, 0.953676,-0.004241, 0.014591,-0.300452,1
1778779977375,  1012.995, 0.953985,-0.004263, 0.014554,-0.299471,1
1778779977402,  1013.020, 0.955776,-0.004332, 0.014561,-0.293704,1
1778779977423,  1013.045, 0.952837,-0.004173, 0.014526,-0.303108,1
1778779977445,  1013.065, 0.954273,-0.004242, 0.014576,-0.298550,1
1778779977472,  1013.090, 0.955127,-0.004259, 0.014540,-0.295808,1
1778779977493,  1013.115, 0.952233,-0.004159, 0.014599,-0.304994,1
1778779977515,  1013.135, 0.952383,-0.004136, 0.014545,-0.304528,1
1778779977542,  1013.160, 0.958172,-0.004448, 0.014474,-0.285793,1
1778779977563,  1013.185, 0.951342,-0.004066, 0.014588,-0.307766,1
1778779977586,  1013.205, 0.955802,-0.004362, 0.014557,-0.293620,1
1778779977612,  1013.230, 0.952071,-0.004175, 0.014622,-0.305500,1
1778779977634,  1013.255, 0.950875,-0.004129, 0.014620,-0.309204,1
1778779977656,  1013.275, 0.954264,-0.004233, 0.014598,-0.298579,1
1778779977682,  1013.300, 0.955602,-0.004349, 0.014550,-0.294268,1
1778779977704,  1013.325, 0.955055,-0.004305, 0.014591,-0.296039,1
1778779977726,  1013.340, 0.955628,-0.004333, 0.014550,-0.294184,1
1778779977752,  1013.370, 0.953769,-0.004219, 0.014609,-0.300155,1
1778779977774,  1013.395, 0.954295,-0.004267, 0.014553,-0.298482,1
1778779977797,  1013.415, 0.951176,-0.004140, 0.014632,-0.308274,1
1778779977822,  1013.440, 0.956243,-0.004344, 0.014538,-0.292180,1
1778779977844,  1013.465, 0.955190,-0.004300, 0.014604,-0.295602,1
1778779977867,  1013.490, 0.952577,-0.004162, 0.014599,-0.303919,1
1778779977892,  1013.510, 0.955803,-0.004368, 0.014571,-0.293614,1
1778779977914,  1013.535, 0.954180,-0.004242, 0.014597,-0.298847,1
1778779977937,  1013.560, 0.954192,-0.004317, 0.014626,-0.298806,1
1778779977962,  1013.580, 0.951049,-0.004146, 0.014663,-0.308666,1
1778779977984,  1013.605, 0.951574,-0.004184, 0.014657,-0.307040,1
1778779978007,  1013.630, 0.956015,-0.004326, 0.014600,-0.292922,1
1778779978033,  1013.650, 0.951530,-0.004135, 0.014628,-0.307179,1
1778779978054,  1013.675, 0.952275,-0.004228, 0.014635,-0.304861,1
1778779978077,  1013.700, 0.952263,-0.004249, 0.014624,-0.304898,1
1778779978103,  1013.720, 0.953662,-0.004273, 0.014636,-0.300494,1
1778779978124,  1013.740, 0.956974,-0.004409, 0.014531,-0.289775,1
1778779978147,  1013.770, 0.952411,-0.004248, 0.014638,-0.304435,1
1778779978173,  1013.790, 0.955400,-0.004382, 0.014573,-0.294924,1
1778779978194,  1013.815, 0.954167,-0.004295, 0.014633,-0.298885,1
1778779978217,  1013.840, 0.957520,-0.004452, 0.014514,-0.287967,1
1778779978243,  1013.860, 0.952085,-0.004208, 0.014635,-0.305454,1
1778779978264,  1013.885, 0.950418,-0.004086, 0.014652,-0.310604,1
1778779978291,  1013.910, 0.952352,-0.004238, 0.014645,-0.304621,1
1778779978313,  1013.935, 0.951150,-0.004154, 0.014617,-0.308355,1
1778779978335,  1013.955, 0.955688,-0.004384, 0.014591,-0.293988,1
1778779978361,  1013.980, 0.955190,-0.004293, 0.014593,-0.295602,1
1778779978383,  1014.005, 0.956258,-0.004429, 0.014592,-0.292128,1
1778779978405,  1014.025, 0.955583,-0.004366, 0.014602,-0.294327,1
1778779978431,  1014.050, 0.953334,-0.004273, 0.014619,-0.301534,1
1778779978453,  1014.075, 0.956449,-0.004370, 0.014590,-0.291502,1
1778779978475,  1014.095, 0.958086,-0.004497, 0.014537,-0.286076,1
1778779978502,  1014.120, 0.952955,-0.004191, 0.014671,-0.302726,1
1778779978523,  1014.145, 0.952443,-0.004152, 0.014634,-0.304338,1
1778779978545,  1014.165, 0.953384,-0.004184, 0.014637,-0.301377,1
1778779978572,  1014.190, 0.950200,-0.004028, 0.014635,-0.311271,1
1778779978593,  1014.215, 0.953829,-0.004222, 0.014641,-0.299963,1
1778779978615,  1014.235, 0.953616,-0.004239, 0.014608,-0.300641,1
1778779978642,  1014.260, 0.957443,-0.004500, 0.014594,-0.288218,1
1778779978663,  1014.285, 0.950945,-0.004187, 0.014658,-0.308984,1
1778779978685,  1014.305, 0.953893,-0.004316, 0.014645,-0.299759,1
1778779978712,  1014.330, 0.952349,-0.004211, 0.014629,-0.304631,1
1778779978733,  1014.355, 0.953910,-0.004324, 0.014641,-0.299704,1
1778779978755,  1014.375, 0.957414,-0.004486, 0.014568,-0.288315,1
1778779978782,  1014.400, 0.954762,-0.004387, 0.014602,-0.296979,1
1778779978804,  1014.425, 0.957138,-0.004446, 0.014546,-0.289231,1
1778779978826,  1014.445, 0.956507,-0.004435, 0.014556,-0.291312,1
1778779978852,  1014.470, 0.953779,-0.004277, 0.014621,-0.300123,1
1778779978874,  1014.495, 0.951715,-0.004214, 0.014656,-0.306604,1
1778779978896,  1014.515, 0.956536,-0.004422, 0.014600,-0.291214,1
1778779978922,  1014.540, 0.951769,-0.004243, 0.014630,-0.306437,1
1778779978944,  1014.565, 0.953731,-0.004293, 0.014645,-0.300273,1
1778779978967,  1014.585, 0.952654,-0.004247, 0.014630,-0.303674,1
1778779978992,  1014.610, 0.953584,-0.004304, 0.014659,-0.300740,1
1778779979014,  1014.635, 0.952416,-0.004260, 0.014633,-0.304421,1
1778779979037,  1014.655, 0.953923,-0.004336, 0.014662,-0.299661,1
1778779979062,  1014.680, 0.951989,-0.004226, 0.014649,-0.305752,1
1778779979084,  1014.705, 0.954827,-0.004324, 0.014659,-0.296770,1
1778779979107,  1014.730, 0.955958,-0.004345, 0.014623,-0.293108,1
1778779979132,  1014.750, 0.956506,-0.004393, 0.014645,-0.291311,1
1778779979154,  1014.775, 0.951524,-0.004127, 0.014667,-0.307197,1
1778779979177,  1014.800, 0.952330,-0.004177, 0.014687,-0.304688,1
1778779979202,  1014.820, 0.953561,-0.004187, 0.014671,-0.300812,1
1778779979224,  1014.845, 0.955299,-0.004335, 0.014641,-0.295245,1
1778779979247,  1014.870, 0.952301,-0.004180, 0.014670,-0.304779,1
1778779979273,  1014.890, 0.957999,-0.004456, 0.014589,-0.286364,1
1778779979294,  1014.915, 0.952220,-0.004077, 0.014701,-0.305033,1
1778779979317,  1014.940, 0.956025,-0.004298, 0.014618,-0.292889,1
1778779979343,  1014.960, 0.958494,-0.004448, 0.014616,-0.284704,1
1778779979364,  1014.985, 0.954750,-0.004275, 0.014661,-0.297018,1
1778779979387,  1015.010, 0.955121,-0.004262, 0.014695,-0.295821,1
1778779979413,  1015.030, 0.952266,-0.004112, 0.014690,-0.304887,1
1778779979434,  1015.055, 0.952897,-0.004172, 0.014724,-0.302907,1
1778779979457,  1015.080, 0.953507,-0.004187, 0.014664,-0.300984,1
1778779979483,  1015.100, 0.954616,-0.004253, 0.014674,-0.297447,1
