Unix_time,GPS_data,flagStop
1778780916485960677,$GPGSV,3,1,12,20,66,168,46,05,44,319,37,19,41,081,28,21,33,356,18*79,0
1778780935482076629,$GPGSV,3,2,12,17,28,112,49,24,22,224,31,14,10,143,33,30,07,108,20*75,0
1778780935482751907,$GPGSV,3,3,12,44,42,284,47,13,60,133,,26,48,099,,28,35,154,*70,0
1778780935482921907,$GPRMC,175048.000,A,1205.8809,S,07701.2821,W,0.00,280.77,140526,,,A*67,0
1778780935483058370,$GPGGA,175049.000,1205.8809,S,07701.2820,W,1,08,1.0,167.3,M,8.4,M,,0000*6D,0
1778780935483200166,$GPGSA,M,3,20,05,19,21,17,24,14,30,,,,,1.9,1.0,1.6*3A,0
1778780935483303444,$GPRMC,175049.000,A,1205.8809,S,07701.2820,W,0.00,280.77,140526,,,A*67,0
1778780935483437536,$GPGGA,175050.000,1205.8808,S,07701.2820,W,1,08,1.0,167.3,M,8.4,M,,0000*64,0
1778780935483579203,$GPGSA,M,3,20,05,19,21,17,24,14,30,,,,,1.9,1.0,1.6*3A,0
1778780935483681944,$GPRMC,175050.000,A,1205.8808,S,07701.2820,W,0.00,280.77,140526,,,A*6E,0
1778780935483816536,$GPGGA,175051.000,1205.8808,S,07701.2820,W,1,08,1.0,167.4,M,8.4,M,,0000*62,0
1778780935483959258,$GPGSA,M,3,20,05,19,21,17,24,14,30,,,,,1.9,1.0,1.6*3A,0
1778780935484062703,$GPRMC,175051.000,A,1205.8808,S,07701.2820,W,0.00,280.77,140526,,,A*6F,0
1778780935484198110,$GPGGA,175052.000,1205.8808,S,07701.2819,W,1,08,1.0,167.4,M,8.4,M,,0000*6B,0
1778780935484340981,$GPGSA,M,3,20,05,19,21,17,24,14,30,,,,,1.9,1.0,1.6*3A,0
1778780935484444444,$GPRMC,175052.000,A,1205.8808,S,07701.2819,W,0.00,280.77,140526,,,A*66,0
1778780935484579795,$GPGGA,175053.000,1205.8808,S,07701.2819,W,1,07,1.2,167.5,M,8.4,M,,0000*66,0
