Time,GPS_ts,fGPS_ts,scaledAccelX,scaledAccelY,scaledAccelZ,deltaVelX,deltaVelY,deltaVelZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estLinearAccel:valid,estAngularRateX,estAngularRateY,estAngularRateZ,estAngularRate:valid,estGravityX,estGravityY,estGravityZ,estGravity:valid,flag
1778779480256,   506.822,   506.822, 0.025162,-0.080163,-1.005874, 0.000246,-0.000793,-0.010061,-0.051960,-0.026629,-0.091620,1,-0.004029, 0.000488,-0.000120,1,-0.298728, 0.759374, 9.772640,1,0
1778779480256,   506.847,   506.842, 0.025841,-0.078239,-0.983963, 0.000281,-0.000774,-0.009798, 0.077916, 0.008233, 0.177842,1, 0.006115, 0.003940, 0.000214,1,-0.300240, 0.760343, 9.772518,1,0
1778779480256,   506.872,   506.872, 0.031030,-0.079210,-1.012507, 0.000272,-0.000793,-0.010117, 0.005873,-0.018387,-0.156579,1,-0.008502,-0.000501,-0.000105,1,-0.298484, 0.758079, 9.772748,1,0
1778779480256,   506.897,   506.892, 0.027475,-0.077759,-0.980196, 0.000284,-0.000775,-0.009782, 0.119632, 0.029862, 0.164604,1, 0.008293, 0.008750, 0.000058,1,-0.300454, 0.758932, 9.772621,1,0
1778779480256,   506.922,   506.917, 0.025642,-0.081890,-1.007393, 0.000219,-0.000829,-0.010085,-0.047417,-0.044842,-0.106428,1,-0.006565, 0.001627,-0.000071,1,-0.298927, 0.758016, 9.772739,1,0
1778779480256,   506.947,   506.942, 0.026587,-0.075316,-0.981595, 0.000298,-0.000753,-0.009806, 0.089895, 0.032646, 0.173623,1, 0.003409, 0.007231,-0.000360,1,-0.300693, 0.758312, 9.772662,1,0
1778779480256,   506.967,   506.967, 0.027594,-0.079769,-1.008235, 0.000276,-0.000795,-0.010099,-0.028492,-0.025278,-0.114599,1,-0.005932, 0.001390, 0.000785,1,-0.299134, 0.756807, 9.772827,1,0
1778779480256,   506.992,   506.992, 0.037477,-0.076233,-0.976672, 0.000408,-0.000751,-0.009780, 0.066793, 0.010122, 0.194826,1, 0.009603, 0.005242,-0.000320,1,-0.300897, 0.758009, 9.772679,1,0
1778779480256,   507.017,   507.012, 0.027961,-0.079980,-1.009971, 0.000257,-0.000791,-0.010091,-0.135903,-0.013386,-0.037149,1,-0.005268,-0.011778, 0.000794,1,-0.299207, 0.757954, 9.772736,1,0
1778779480256,   507.042,   507.042, 0.040381,-0.074459,-0.979926, 0.000406,-0.000736,-0.009801, 0.095609, 0.028113, 0.162878,1, 0.009458, 0.005400,-0.000561,1,-0.300562, 0.758600, 9.772644,1,0
1778779480256,   507.057,   507.052, 0.021894,-0.078144,-0.999965, 0.000196,-0.000782,-0.009959,-0.043290, 0.019900, 0.137169,1, 0.004135,-0.007536, 0.000082,1,-0.300031, 0.759161, 9.772617,1,0
1778779480268,   515.892,   515.892, 0.019631,-0.079739,-1.007902, 0.000172,-0.000795,-0.010053,-0.105314,-0.022537,-0.111479,1,-0.007791,-0.009962, 0.001644,1,-0.297510, 0.759194, 9.772692,1,0
1778779480289,   515.917,   515.912, 0.038936,-0.073390,-0.972416, 0.000403,-0.000740,-0.009737, 0.102964, 0.013250, 0.083208,1, 0.006651, 0.014499,-0.002156,1,-0.299024, 0.759645, 9.772610,1,0
1778779480311,   515.937,   515.932, 0.018521,-0.079187,-1.004196, 0.000192,-0.000788,-0.010028,-0.064049, 0.034696, 0.151874,1,-0.006709,-0.008534, 0.000720,1,-0.298793, 0.759657, 9.772616,1,0
1778779480338,   515.962,   515.962, 0.035442,-0.077052,-0.989238, 0.000372,-0.000776,-0.009938, 0.048938, 0.003231, 0.071574,1, 0.008041, 0.012065,-0.001340,1,-0.299009, 0.759103, 9.772653,1,0
