unix_time_ms,GPS_ts_tow,GPS_valid,orientQ0,orientQ1,orientQ2,orientQ3,flag
1779391854890,415872.890000000,3,0.549641907,0.007302865,0.015834944,-0.835218310,0
1779391854900,415872.900000000,3,0.551679254,0.007256108,0.015872758,-0.833873749,0
1779391854910,415872.910000000,3,0.550058365,0.007324669,0.015904428,-0.834942639,0
1779391854930,415872.930000000,3,0.555979788,0.007195669,0.015945340,-0.831011713,0
1779391854940,415872.940000000,3,0.541911185,0.007421820,0.015765971,-0.840255141,0
1779391854960,415872.960000000,3,0.545460939,0.007404149,0.015822116,-0.837954223,0
1779391854970,415872.970000000,3,0.553732038,0.007275735,0.015921557,-0.832510948,0
1779391854990,415872.990000000,3,0.543557525,0.007418892,0.015763322,-0.839191079,0
1779391855000,415873.000000000,3,0.548822463,0.007337661,0.015810682,-0.835757256,0
1779391855020,415873.020000000,3,0.549483061,0.007406214,0.015876118,-0.835321248,0
1779391855030,415873.030000000,3,0.550621808,0.007359193,0.015861100,-0.834571719,0
1779391855050,415873.050000000,3,0.541822851,0.007486083,0.015765354,-0.840311527,0
1779391855060,415873.060000000,3,0.548269033,0.007402743,0.015861472,-0.836118817,0
1779391855070,415873.070000000,3,0.557719052,0.007243537,0.015964339,-0.829844713,0
1779391855090,415873.090000000,3,0.540963709,0.007483351,0.015744960,-0.840865314,0
1779391855100,415873.100000000,3,0.546004653,0.007395748,0.015803684,-0.837600470,0
1779391855120,415873.120000000,3,0.554280341,0.007311263,0.015959539,-0.832144916,0
1779391855130,415873.130000000,3,0.545256615,0.007461363,0.015838940,-0.838086367,0
1779391855150,415873.150000000,3,0.542720675,0.007497201,0.015755804,-0.839732051,0
1779391855160,415873.160000000,3,0.547860742,0.007445484,0.015841195,-0.836386502,0
1779391855180,415873.180000000,3,0.550993085,0.007368697,0.015858563,-0.834326565,0
1779391855190,415873.190000000,3,0.546833158,0.007413771,0.015786314,-0.837059975,0
1779391855200,415873.200000000,3,0.549221396,0.007389231,0.015823467,-0.835494459,0
1779391855220,415873.220000000,3,0.549908876,0.007441193,0.015886465,-0.835040390,0
1779391855230,415873.230000000,3,0.547861278,0.007435892,0.015820874,-0.836386502,0
1779391855250,415873.250000000,3,0.545728624,0.007422978,0.015768804,-0.837780714,0
1779391855260,415873.260000000,3,0.548789680,0.007400545,0.015834970,-0.835777760,0
1779391855280,415873.280000000,3,0.548778296,0.007388793,0.015836503,-0.835785329,0
1779391855290,415873.290000000,3,0.555025518,0.007242366,0.015871182,-0.831650376,0
1779391855310,415873.310000000,3,0.545895815,0.007464292,0.015838165,-0.837670147,0
1779391855320,415873.320000000,3,0.546607614,0.007450683,0.015846089,-0.837205768,0
1779391855340,415873.340000000,3,0.551360190,0.007271283,0.015794655,-0.834086180,0
1779391855350,415873.350000000,3,0.550462902,0.007303626,0.015800128,-0.834678173,0
1779391855360,415873.360000000,3,0.545153916,0.007451255,0.015792390,-0.838154137,0
1779391855380,415873.380000000,3,0.547622800,0.007394540,0.015775491,-0.836543977,0
1779391855390,415873.390000000,3,0.545886636,0.007399887,0.015694434,-0.837679386,0
1779391855410,415873.410000000,3,0.544286668,0.007500715,0.015644189,-0.838719964,0
1779391855420,415873.420000000,3,0.549569368,0.007418608,0.015700245,-0.835267663,0
1779391855440,415873.440000000,3,0.549862742,0.007330372,0.015667146,-0.835075915,0
1779391855450,415873.450000000,3,0.548594475,0.007373725,0.015688598,-0.835908890,0
1779391855470,415873.470000000,3,0.551814139,0.007373281,0.015754072,-0.833785713,0
1779391855480,415873.480000000,3,0.550162733,0.007370852,0.015694289,-0.834877491,0
1779391855490,415873.490000000,3,0.557249069,0.007205648,0.015725676,-0.830165267,0
1779391855510,415873.510000000,3,0.553916872,0.007309612,0.015683120,-0.832392216,0
1779391855520,415873.520000000,3,0.552654088,0.007338946,0.015658623,-0.833231390,0
1779391855540,415873.540000000,3,0.551249981,0.007314009,0.015574635,-0.834162772,0
1779391855550,415873.550000000,3,0.553007007,0.007301021,0.015607138,-0.832998395,0
1779391855570,415873.570000000,3,0.544100583,0.007497376,0.015596319,-0.838841498,0
1779391855580,415873.580000000,3,0.548108935,0.007386504,0.015631566,-0.836228251,0
1779391855600,415873.600000000,3,0.552330613,0.007304009,0.015653934,-0.833446145,0
1779391855610,415873.610000000,3,0.545890033,0.007455725,0.015594009,-0.837678552,0
1779391855630,415873.630000000,3,0.551096857,0.007326311,0.015555258,-0.834264100,0
1779391855640,415873.640000000,3,0.551683486,0.007295271,0.015532437,-0.833877027,0
1779391855650,415873.650000000,3,0.552766442,0.007305354,0.015555964,-0.833159029,0
1779391855670,415873.670000000,3,0.552905023,0.007343287,0.015613691,-0.833065629,0
1779391855680,415873.680000000,3,0.550404966,0.007360053,0.015588954,-0.834719896,0
1779391855700,415873.700000000,3,0.548278034,0.007411954,0.015612433,-0.836117566,0
1779391855710,415873.710000000,3,0.546795011,0.007468405,0.015630910,-0.837087274,0
1779391855730,415873.730000000,3,0.543813467,0.007488783,0.015585138,-0.839028001,0
1779391855740,415873.740000000,3,0.552003443,0.007322876,0.015656054,-0.833662689,0
1779391855760,415873.760000000,3,0.546891510,0.007473255,0.015650785,-0.837023795,0
1779391855770,415873.770000000,3,0.545767546,0.007484383,0.015633291,-0.837757349,0
1779391855780,415873.780000000,3,0.549860179,0.007372072,0.015639758,-0.835077703,0
1779391855800,415873.800000000,3,0.551195025,0.007371868,0.015667282,-0.834196746,0
1779391855810,415873.810000000,3,0.554121196,0.007340967,0.015714994,-0.832255363,0
1779391855830,415873.830000000,3,0.551985979,0.007339288,0.015673067,-0.833673835,0
1779391855840,415873.840000000,3,0.552774131,0.007317414,0.015681840,-0.833151400,0
1779391855860,415873.860000000,3,0.551880300,0.007368810,0.015712406,-0.833742738,0
1779391855870,415873.870000000,3,0.542964578,0.007523893,0.015605499,-0.839576900,0
1779391855890,415873.890000000,3,0.541403115,0.007523612,0.015533095,-0.840586066,0
1779391855900,415873.900000000,3,0.545808256,0.007477333,0.015605683,-0.837731421,0
1779391855920,415873.920000000,3,0.551166594,0.007378190,0.015603152,-0.834216774,0
1779391855930,415873.930000000,3,0.547624588,0.007393454,0.015501482,-0.836547911,0
1779391855940,415873.940000000,3,0.542420924,0.007478639,0.015446306,-0.839931607,0
1779391855960,415873.960000000,3,0.555666029,0.007273348,0.015647016,-0.831226528,0
1779391855970,415873.970000000,3,0.547603190,0.007390807,0.015552525,-0.836561024,0
1779391855990,415873.990000000,3,0.548546433,0.007343535,0.015558265,-0.835943103,0
1779391856000,415874.000000000,3,0.550429225,0.007356117,0.015634388,-0.834703088,0
1779391856020,415874.020000000,3,0.547984600,0.007387189,0.015580160,-0.836310744,0
1779391856030,415874.030000000,3,0.556610823,0.007194898,0.015601977,-0.830595732,0
1779391856050,415874.050000000,3,0.543819368,0.007513503,0.015540781,-0.839024723,0
1779391856060,415874.060000000,3,0.557404757,0.007288033,0.015677694,-0.830060840,0
1779391856070,415874.070000000,3,0.554866850,0.007318294,0.015614874,-0.831760526,0
1779391856080,415874.080000000,3,0.547389090,0.007439140,0.015506733,-0.836701512,0
1779391856090,415874.090000000,3,0.549602926,0.007422884,0.015543865,-0.835248470,0
1779391856100,415874.100000000,3,0.552294314,0.007412608,0.015621115,-0.833469868,0
1779391856120,415874.120000000,3,0.544377208,0.007525312,0.015542860,-0.838662803,0
1779391856130,415874.130000000,3,0.555184543,0.007284089,0.015610773,-0.831548870,0
1779391856150,415874.150000000,3,0.550476909,0.007418822,0.015663143,-0.834670484,0
1779391856160,415874.160000000,3,0.550911307,0.007417558,0.015696395,-0.834383249,0
1779391856180,415874.180000000,3,0.552628994,0.007314851,0.015666455,-0.833248079,0
1779391856190,415874.190000000,3,0.549690604,0.007377435,0.015662443,-0.835188985,0
1779391856210,415874.210000000,3,0.550902426,0.007385288,0.015713077,-0.834389091,0
1779391856220,415874.220000000,3,0.553820729,0.007292540,0.015703851,-0.832455933,0
1779391856230,415874.230000000,3,0.543088078,0.007462593,0.015589568,-0.839497924,0
1779391856250,415874.250000000,3,0.539907455,0.007572922,0.015633119,-0.841545105,0
1779391856260,415874.260000000,3,0.548583329,0.007416938,0.015722677,-0.835915208,0
1779391856280,415874.280000000,3,0.545542300,0.007416090,0.015633263,-0.837904692,0
1779391856290,415874.290000000,3,0.552084625,0.007314486,0.015701322,-0.833608210,0
1779391856310,415874.310000000,3,0.549102068,0.007402998,0.015716011,-0.835574687,0
1779391856320,415874.320000000,3,0.546181262,0.007421943,0.015616884,-0.837488592,0
1779391856340,415874.340000000,3,0.547026634,0.007402839,0.015589824,-0.836937368,0
1779391856350,415874.350000000,3,0.549702227,0.007391750,0.015678488,-0.835180879,0
1779391856370,415874.370000000,3,0.547311306,0.007402869,0.015670832,-0.836749673,0
1779391856380,415874.380000000,3,0.549947023,0.007331930,0.015685327,-0.835020065,0
1779391856410,415874.410000000,3,0.554321170,0.007332379,0.015761876,-0.832121372,0
1779391856420,415874.420000000,3,0.551424384,0.007353591,0.015691658,-0.834044933,0
1779391856430,415874.430000000,3,0.553793967,0.007289268,0.015675968,-0.832474232,0
1779391856440,415874.440000000,3,0.546373904,0.007449246,0.015595325,-0.837363005,0
1779391856450,415874.450000000,3,0.547156274,0.007454428,0.015580160,-0.836852252,0
1779391856470,415874.470000000,3,0.548861682,0.007372208,0.015490830,-0.835737169,0
1779391856480,415874.480000000,3,0.542997241,0.007443091,0.015386567,-0.839560568,0
1779391856500,415874.500000000,3,0.546173334,0.007428702,0.015535280,-0.837495208,0
1779391856510,415874.510000000,3,0.554348052,0.007272060,0.015640447,-0.832106292,0
1779391856520,415874.520000000,3,0.554014206,0.007247392,0.015592891,-0.832329690,0
1779391856540,415874.540000000,3,0.552143931,0.007268368,0.015547352,-0.833572209,0
1779391856550,415874.550000000,3,0.544062495,0.007449738,0.015505981,-0.838868380,0
1779391856570,415874.570000000,3,0.543109536,0.007403732,0.015461042,-0.839486837,0
1779391856580,415874.580000000,3,0.550038695,0.007251102,0.015515501,-0.834963620,0
1779391856600,415874.600000000,3,0.554549396,0.007256952,0.015652962,-0.831971943,0
1779391856610,415874.610000000,3,0.550945103,0.007327053,0.015634615,-0.834362924,0
1779391856630,415874.630000000,3,0.544607103,0.007363986,0.015490717,-0.838515937,0
1779391856640,415874.640000000,3,0.552863836,0.007210192,0.015549541,-0.833095372,0
1779391856660,415874.660000000,3,0.547378838,0.007355048,0.015564561,-0.836707890,0
1779391856670,415874.670000000,3,0.545138657,0.007364819,0.015540860,-0.838169575,0
1779391856680,415874.680000000,3,0.549602926,0.007271556,0.015598160,-0.835248709,0
1779391856700,415874.700000000,3,0.552927017,0.007265198,0.015666565,-0.833050728,0
1779391856710,415874.710000000,3,0.549748361,0.007327345,0.015627572,-0.835152030,0
1779391856730,415874.730000000,3,0.554819047,0.007166163,0.015601174,-0.831793904,0
1779391856740,415874.740000000,3,0.554260790,0.007193658,0.015593637,-0.832165897,0
1779391856760,415874.760000000,3,0.553546250,0.007258413,0.015607875,-0.832640529,0
1779391856770,415874.770000000,3,0.548199832,0.007334518,0.015541338,-0.836170852,0
1779391856790,415874.790000000,3,0.545705318,0.007388340,0.015525839,-0.837800741,0
1779391856800,415874.800000000,3,0.550863087,0.007332280,0.015607486,-0.834417522,0
1779391856810,415874.810000000,3,0.548261642,0.007384652,0.015597227,-0.836128831,0
1779391856830,415874.830000000,3,0.548393965,0.007330627,0.015567529,-0.836043060,0
1779391856840,415874.840000000,3,0.553054214,0.007259221,0.015596188,-0.832967758,0
1779391856860,415874.860000000,3,0.559891343,0.007157077,0.015655492,-0.828387260,0
1779391856870,415874.870000000,3,0.550923228,0.007289235,0.015561934,-0.834379017,0
1779391856890,415874.890000000,3,0.549711585,0.007292831,0.015550504,-0.835177958,0
1779391856900,415874.900000000,3,0.544346213,0.007416563,0.015521313,-0.838684320,0
1779391856920,415874.920000000,3,0.546050131,0.007353708,0.015534641,-0.837576210,0
1779391856930,415874.930000000,3,0.553215504,0.007196099,0.015589236,-0.832861185,0
1779391856950,415874.950000000,3,0.549064815,0.007301659,0.015585388,-0.835602522,0
1779391856960,415874.960000000,3,0.547241151,0.007325341,0.015585660,-0.836797833,0
1779391856970,415874.970000000,3,0.552565336,0.007185536,0.015619736,-0.833292246,0
1779391856990,415874.990000000,3,0.540020347,0.007400232,0.015514460,-0.841476500,0
1779391857000,415875.000000000,3,0.549692273,0.007250699,0.015624538,-0.835189700,0
1779391857020,415875.020000000,3,0.552829027,0.007157399,0.015644910,-0.833117068,0
1779391857030,415875.030000000,3,0.554933310,0.007092412,0.015662713,-0.831717193,0
1779391857050,415875.050000000,3,0.552675545,0.007183029,0.015676262,-0.833218157,0
1779391857060,415875.060000000,3,0.548798084,0.007262209,0.015646435,-0.835776985,0
1779391857080,415875.080000000,3,0.544838965,0.007299502,0.015573273,-0.838364363,0
1779391857090,415875.090000000,3,0.552234352,0.007188229,0.015634775,-0.833511353,0
1779391857100,415875.100000000,3,0.547349870,0.007313820,0.015611352,-0.836726367,0
1779391857120,415875.120000000,3,0.545233309,0.007324473,0.015562911,-0.838107884,0
1779391857130,415875.130000000,3,0.550018191,0.007216823,0.015582127,-0.834976137,0
1779391857150,415875.150000000,3,0.547760129,0.007303182,0.015558758,-0.836458862,0
1779391857160,415875.160000000,3,0.548690140,0.007276110,0.015559814,-0.835849345,0
1779391857180,415875.180000000,3,0.551842153,0.007165993,0.015556190,-0.833772719,0
1779391857190,415875.190000000,3,0.546263933,0.007298466,0.015519311,-0.837437570,0
1779391857210,415875.210000000,3,0.558687866,0.007100710,0.015637940,-0.829200149,0
1779391857220,415875.220000000,3,0.541450202,0.007392177,0.015467297,-0.840558052,0
1779391857240,415875.240000000,3,0.547452688,0.007269586,0.015492431,-0.836661696,0
1779391857250,415875.250000000,3,0.555032551,0.007153499,0.015611683,-0.831651330,0
1779391857260,415875.260000000,3,0.548326790,0.007258804,0.015567322,-0.836087704,0
1779391857280,415875.280000000,3,0.557285666,0.007018591,0.015620022,-0.830144227,0
1779391857290,415875.290000000,3,0.557656050,0.007020591,0.015659828,-0.829894722,0
1779391857310,415875.310000000,3,0.544923902,0.007256088,0.015595099,-0.838309109,0
1779391857320,415875.320000000,3,0.550309181,0.007109054,0.015607799,-0.834784865,0
1779391857340,415875.340000000,3,0.550055504,0.007139606,0.015608774,-0.834951758,0
1779391857350,415875.350000000,3,0.552207470,0.007147410,0.015642639,-0.833529294,0
1779391857380,415875.380000000,3,0.550316274,0.007192627,0.015524865,-0.834780991,0
1779391857390,415875.390000000,3,0.553952634,0.007171706,0.015548844,-0.832372189,0
1779391857410,415875.410000000,3,0.554901481,0.007173937,0.015583060,-0.831739247,0
1779391857420,415875.420000000,3,0.545219004,0.007292543,0.015463744,-0.838119328,0
1779391857440,415875.440000000,3,0.552469134,0.007137629,0.015556703,-0.833357632,0
1779391857450,415875.450000000,3,0.552461743,0.007162151,0.015619474,-0.833361149,0
1779391857470,415875.470000000,3,0.548806131,0.007177527,0.015600616,-0.835773289,0
1779391857480,415875.480000000,3,0.546520352,0.007212192,0.015592385,-0.837269604,0
1779391857500,415875.500000000,3,0.552937210,0.007183253,0.015673671,-0.833044589,0
1779391857510,415875.510000000,3,0.541456103,0.007393801,0.015533419,-0.840552986,0
1779391857530,415875.530000000,3,0.549269199,0.007217965,0.015475364,-0.835471034,0
1779391857540,415875.540000000,3,0.550102830,0.007242543,0.015487913,-0.834921956,0
1779391857550,415875.550000000,3,0.546080589,0.007342401,0.015474829,-0.837557554,0
1779391857570,415875.570000000,3,0.550841570,0.007206907,0.015525250,-0.834434330,0
1779391857580,415875.580000000,3,0.546081007,0.007291584,0.015511054,-0.837557077,0
1779391857600,415875.600000000,3,0.548228145,0.007286214,0.015583905,-0.836151958,0
1779391857610,415875.610000000,3,0.544274449,0.007327583,0.015537049,-0.838731349,0
1779391857630,415875.630000000,3,0.557540536,0.007027129,0.015620380,-0.829972982,0
1779391857640,415875.640000000,3,0.547015965,0.007251140,0.015537351,-0.836946607,0
1779391857660,415875.660000000,3,0.555595040,0.007105254,0.015597407,-0.831276357,0
1779391857670,415875.670000000,3,0.545522094,0.007275299,0.015486902,-0.837921798,0
1779391857680,415875.680000000,3,0.553787529,0.007134392,0.015549999,-0.832482278,0
1779391857700,415875.700000000,3,0.552549601,0.007209826,0.015560531,-0.833303571,0
1779391857710,415875.710000000,3,0.552429438,0.007187544,0.015546954,-0.833383679,0
1779391857730,415875.730000000,3,0.551547170,0.007154461,0.015565896,-0.833967805,0
1779391857740,415875.740000000,3,0.547013700,0.007252633,0.015575363,-0.836947381,0
1779391857760,415875.760000000,3,0.552753210,0.007104949,0.015651405,-0.833167732,0
1779391857770,415875.770000000,3,0.551653504,0.007089870,0.015622851,-0.833896935,0
1779391857790,415875.790000000,3,0.546955466,0.007236939,0.015618585,-0.836984813,0
1779391857800,415875.800000000,3,0.546111345,0.007283619,0.015638113,-0.837534964,0
1779391857820,415875.820000000,3,0.549307168,0.007209463,0.015597177,-0.835443854,0
1779391857830,415875.830000000,3,0.546527445,0.007280340,0.015564601,-0.837264895,0
1779391857840,415875.840000000,3,0.550996721,0.007223774,0.015606513,-0.834330261,0
1779391857860,415875.860000000,3,0.551849842,0.007158573,0.015590759,-0.833767056,0
1779391857870,415875.870000000,3,0.552979290,0.007080537,0.015584175,-0.833019197,0
1779391857890,415875.890000000,3,0.545297682,0.007220753,0.015591734,-0.838066399,0
1779391857900,415875.900000000,3,0.549839318,0.007134080,0.015673524,-0.835092962,0
1779391857920,415875.920000000,3,0.539672792,0.007278898,0.015585023,-0.841699123,0
1779391857930,415875.930000000,3,0.544387817,0.007209543,0.015642101,-0.838656843,0
1779391857950,415875.950000000,3,0.547882080,0.007199460,0.015770184,-0.836375952,0
1779391857960,415875.960000000,3,0.551683187,0.007094637,0.015754303,-0.833874822,0
1779391857970,415875.970000000,3,0.547368348,0.007157939,0.015695501,-0.836714029,0
1779391857990,415875.990000000,3,0.547188342,0.007247047,0.015784949,-0.836829305,0
1779391858000,415876.000000000,3,0.546327889,0.007279817,0.015796443,-0.837390780,0
1779391858020,415876.020000000,3,0.546756268,0.007201058,0.015739538,-0.837112904,0
1779391858030,415876.030000000,3,0.554987967,0.007054891,0.015813231,-0.831678212,0
1779391858050,415876.050000000,3,0.550683737,0.007164893,0.015827835,-0.834533155,0
1779391858060,415876.060000000,3,0.555380940,0.007036607,0.015862647,-0.831414998,0
1779391858080,415876.080000000,3,0.548325002,0.007168974,0.015844511,-0.836084485,0
1779391858090,415876.090000000,3,0.551669896,0.007139218,0.015911702,-0.833880186,0
1779391858110,415876.110000000,3,0.552444756,0.007093619,0.015901638,-0.833367646,0
1779391858120,415876.120000000,3,0.552400708,0.007069706,0.015863650,-0.833397806,0
1779391858130,415876.130000000,3,0.549077332,0.007144417,0.015822900,-0.835591257,0
1779391858150,415876.150000000,3,0.545383573,0.007250248,0.015833246,-0.838005722,0
1779391858160,415876.160000000,3,0.550338507,0.007109237,0.015805330,-0.834761798,0
1779391858180,415876.180000000,3,0.542765439,0.007227659,0.015712233,-0.839706242,0
1779391858190,415876.190000000,3,0.541812062,0.007275957,0.015751163,-0.840320587,0
1779391858210,415876.210000000,3,0.551289320,0.007051607,0.015794110,-0.834134877,0
1779391858220,415876.220000000,3,0.550080299,0.007046884,0.015758172,-0.834933400,0
1779391858240,415876.240000000,3,0.557064712,0.006993427,0.015927296,-0.830286860,0
1779391858250,415876.250000000,3,0.548365116,0.007154682,0.015867813,-0.836057901,0
1779391858260,415876.260000000,3,0.550255179,0.007066689,0.015832059,-0.834816575,0
1779391858280,415876.280000000,3,0.555110157,0.006971369,0.015889555,-0.831595898,0
1779391858290,415876.290000000,3,0.555121005,0.007004798,0.015961584,-0.831587017,0
1779391858310,415876.310000000,3,0.552621305,0.007001566,0.015903393,-0.833251297,0
1779391858320,415876.320000000,3,0.555343032,0.006923523,0.015923440,-0.831440151,0
1779391858340,415876.340000000,3,0.556415260,0.006939345,0.015987558,-0.830721557,0
1779391858350,415876.350000000,3,0.555345058,0.006934092,0.015984867,-0.831437469,0
1779391858370,415876.370000000,3,0.548599243,0.006975160,0.015937133,-0.835904479,0
1779391858380,415876.380000000,3,0.547915399,0.007016410,0.015994228,-0.836351454,0
1779391858400,415876.400000000,3,0.554833829,0.006904582,0.016171353,-0.831775427,0
1779391858410,415876.410000000,3,0.554123104,0.006888547,0.016178550,-0.832249045,0
1779391858420,415876.420000000,3,0.546534717,0.007038657,0.016136572,-0.837251484,0
1779391858440,415876.440000000,3,0.552634478,0.006971316,0.016361203,-0.833233953,0
1779391858450,415876.450000000,3,0.552198827,0.006965367,0.016339613,-0.833523273,0
1779391858470,415876.470000000,3,0.551474094,0.006930734,0.016285911,-0.834004283,0
1779391858480,415876.480000000,3,0.558615029,0.006801972,0.016355742,-0.829237938,0
1779391858500,415876.500000000,3,0.554805696,0.006842414,0.016221259,-0.831793666,0
1779391858510,415876.510000000,3,0.548504949,0.006924481,0.016109394,-0.835963488,0
1779391858530,415876.530000000,3,0.548129678,0.006962205,0.016168814,-0.836208105,0
1779391858540,415876.540000000,3,0.559967697,0.006732738,0.016279010,-0.828327119,0
1779391858550,415876.550000000,3,0.546593249,0.006964233,0.016153419,-0.837213516,0
1779391858560,415876.560000000,3,0.552848279,0.006831543,0.016199611,-0.833096445,0
1779391858570,415876.570000000,3,0.549194813,0.006930041,0.016206456,-0.835508525,0
1779391858580,415876.580000000,3,0.555576146,0.006843780,0.016289840,-0.831277966,0
1779391858600,415876.600000000,3,0.554716110,0.006854434,0.016180081,-0.831854165,0
1779391858610,415876.610000000,3,0.546204746,0.007020109,0.016071258,-0.837468147,0
1779391858630,415876.630000000,3,0.552491188,0.006917553,0.016111933,-0.833334267,0
1779391858640,415876.640000000,3,0.553005993,0.006874013,0.016069472,-0.832993984,0
1779391858660,415876.660000000,3,0.545916796,0.006969108,0.015963763,-0.837658286,0
1779391858670,415876.670000000,3,0.547501504,0.006951340,0.016022163,-0.836622417,0
1779391858690,415876.690000000,3,0.548031449,0.006936680,0.016066084,-0.836274683,0
1779391858700,415876.700000000,3,0.543042064,0.007017845,0.015999941,-0.839523673,0
1779391858710,415876.710000000,3,0.553391576,0.006829061,0.016106531,-0.832737505,0
1779391858730,415876.730000000,3,0.562011242,0.006687085,0.016251255,-0.826942921,0
1779391858740,415876.740000000,3,0.550218403,0.006909062,0.016133461,-0.834836364,0
1779391858760,415876.760000000,3,0.551932037,0.006891306,0.016109118,-0.833705008,0
1779391858770,415876.770000000,3,0.557019472,0.006820481,0.016171742,-0.830313981,0
1779391858790,415876.790000000,3,0.550938666,0.006903563,0.016041676,-0.834362984,0
1779391858800,415876.800000000,3,0.548952341,0.006914352,0.015968950,-0.835672498,0
1779391858820,415876.820000000,3,0.555813313,0.006766787,0.016034359,-0.831125021,0
1779391858830,415876.830000000,3,0.553032100,0.006808129,0.016016092,-0.832978189,0
1779391858850,415876.850000000,3,0.551926255,0.006790457,0.015933687,-0.833713055,0
1779391858860,415876.860000000,3,0.557332456,0.006702390,0.015991747,-0.830108345,0
1779391858870,415876.870000000,3,0.557765186,0.006705683,0.016027139,-0.829816997,0
