unix_time_ms_sensor,GPS_ts_week,GPS_ts_tow,scaledAccelX,scaledAccelY,scaledAccelZ,deltaVelX,deltaVelY,deltaVelZ,unix_time_ms_filter,fGPS_ts_week,fGPS_ts_tow,estLinAccelX,estLinAccelY,estLinAccelZ,estLinAccel_valid,estAngRateX,estAngRateY,estAngRateZ,estAngRate_valid,estGravityX,estGravityY,estGravityZ,estGravity_valid,flag_sensor,flag_filter
1779140814794.000000000,2419,164832.794000000,0.012855284,-0.024374221,-0.995051026,0.000129905,-0.000242279,-0.009950336,1779140814794.000000000,2419,164832.794000000,-0.013931578,0.001349012,0.044586264,1,-0.000359533,-0.000333969,-0.000033545,1,-0.139988452,0.240367249,9.802703857,1,0,0
1779140814804.000000000,2419,164832.804000000,0.013196552,-0.024885869,-0.995953918,0.000130525,-0.000249818,-0.009959763,1779140814804.000000000,2419,164832.804000000,-0.010560950,-0.003643215,0.035731137,1,0.000429760,-0.000129128,-0.000286922,1,-0.139971107,0.240417093,9.802702904,1,0,0
1779140814824.000000000,2419,164832.824000000,0.013033670,-0.024267996,-0.995722473,0.000130085,-0.000242173,-0.009963428,1779140814824.000000000,2419,164832.824000000,-0.012051164,0.002437462,0.038002096,1,-0.000229037,-0.000706255,-0.000373894,1,-0.139843673,0.240418494,9.802704811,1,0,0
1779140814834.000000000,2419,164832.834000000,0.014110375,-0.024260260,-0.997337580,0.000138455,-0.000240068,-0.009965949,1779140814834.000000000,2419,164832.834000000,-0.001515389,0.002523755,0.022162680,1,0.000007435,0.001449444,0.000144537,1,-0.139935881,0.240435988,9.802702904,1,0,0
1779140814854.000000000,2419,164832.854000000,0.014130784,-0.025470523,-0.996758103,0.000140873,-0.000252091,-0.009961475,1779140814854.000000000,2419,164832.854000000,-0.001373599,-0.009385964,0.027845738,1,0.000003955,0.000185266,-0.000421023,1,-0.139955372,0.240394503,9.802703857,1,0,0
1779140814864.000000000,2419,164832.864000000,0.013818706,-0.024979044,-0.995276511,0.000140105,-0.000248873,-0.009952466,1779140814864.000000000,2419,164832.864000000,-0.004426114,-0.004586279,0.042375471,1,0.000582494,0.000405810,0.000030336,1,-0.139953986,0.240392670,9.802703857,1,0,0
1779140814884.000000000,2419,164832.884000000,0.013912991,-0.023737291,-0.996273339,0.000137710,-0.000238318,-0.009952492,1779140814884.000000000,2419,164832.884000000,-0.003483039,0.007640034,0.032599397,1,0.000759301,-0.000416743,0.000243435,1,-0.139909685,0.240447149,9.802703857,1,0,0
1779140814894.000000000,2419,164832.894000000,0.014271565,-0.023105236,-0.995684862,0.000146480,-0.000234840,-0.009962998,1779140814894.000000000,2419,164832.894000000,0.000044449,0.013906315,0.038368266,1,0.000150630,-0.000445495,0.000032398,1,-0.139897883,0.240496010,9.802701950,1,0,0
1779140814914.000000000,2419,164832.914000000,0.015553407,-0.024146160,-0.994768262,0.000153643,-0.000240061,-0.009951502,1779140814914.000000000,2419,164832.914000000,0.012588459,0.003664675,0.047357202,1,-0.000450226,-0.000076621,0.000128711,1,-0.139935881,0.240443647,9.802702904,1,0,0
1779140814924.000000000,2419,164832.924000000,0.016363347,-0.025021207,-0.996154845,0.000164142,-0.000250856,-0.009961306,1779140814924.000000000,2419,164832.924000000,0.020500418,-0.004955583,0.033760708,1,-0.001003882,-0.000157907,-0.000049947,1,-0.139964312,0.240387306,9.802703857,1,0,0
1779140814944.000000000,2419,164832.944000000,0.015089569,-0.024557980,-0.995828450,0.000155616,-0.000249003,-0.009965330,1779140814944.000000000,2419,164832.944000000,0.008045055,-0.000535215,0.036965154,1,-0.000786874,-0.000105729,0.000248749,1,-0.139929593,0.240271866,9.802707672,1,0,0
1779140814954.000000000,2419,164832.954000000,0.014438366,-0.024661604,-0.996799290,0.000144814,-0.000246137,-0.009959360,1779140814954.000000000,2419,164832.954000000,0.001642865,-0.001584927,0.027444649,1,-0.000312953,0.000480853,0.000379536,1,-0.139963865,0.240253210,9.802707672,1,0,0
1779140814964.000000000,2419,164832.964000000,0.013398605,-0.023631783,-0.994868457,0.000135994,-0.000240835,-0.009954693,1779140814964.000000000,2419,164832.964000000,-0.008532603,0.008446399,0.046382088,1,-0.000734454,-0.000300885,0.000145504,1,-0.139918551,0.240172192,9.802709579,1,0,0
1779140814984.000000000,2419,164832.984000000,0.012654121,-0.024508854,-0.994141519,0.000124540,-0.000244373,-0.009947454,1779140814984.000000000,2419,164832.984000000,-0.015734080,-0.000142232,0.053511370,1,-0.000041977,-0.000663160,0.000216244,1,-0.139807761,0.240206331,9.802710533,1,0,0
1779140814994.000000000,2419,164832.994000000,0.013062392,-0.025225474,-0.996127427,0.000131493,-0.000251494,-0.009958687,1779140814994.000000000,2419,164832.994000000,-0.011676569,-0.007169090,0.034037657,1,-0.000663708,-0.000937605,0.000359992,1,-0.139745355,0.240187749,9.802712440,1,0,0
1779140815014.000000000,2419,164833.014000000,0.014538298,-0.025911652,-0.996202290,0.000145248,-0.000261151,-0.009960993,1779140815014.000000000,2419,164833.014000000,0.002883788,-0.014006951,0.033307757,1,-0.001475767,0.000474328,0.000623226,1,-0.139694154,0.240056574,9.802716255,1,0,0
1779140815024.000000000,2419,164833.024000000,0.015146561,-0.025130980,-0.996410429,0.000151192,-0.000253441,-0.009962918,1779140815024.000000000,2419,164833.024000000,0.008872700,-0.006403751,0.031267643,1,-0.000252374,-0.000755039,0.000609386,1,-0.139639765,0.240039572,9.802717209,1,0,0
1779140815044.000000000,2419,164833.044000000,0.015062473,-0.023089005,-0.996995091,0.000151071,-0.000231035,-0.009969336,1779140815044.000000000,2419,164833.044000000,0.007995422,0.013540098,0.025534941,1,-0.000438478,0.000103332,-0.000219942,1,-0.139720365,0.239952117,9.802718163,1,0,0
1779140815054.000000000,2419,164833.054000000,0.014257769,-0.021957248,-0.995256603,0.000140680,-0.000216870,-0.009953255,1779140815054.000000000,2419,164833.054000000,0.000051118,0.024613556,0.042583421,1,0.000035402,0.001340330,0.000279720,1,-0.139811441,0.239941850,9.802717209,1,0,0
1779140815074.000000000,2419,164833.074000000,0.012953827,-0.023234727,-0.996013403,0.000128441,-0.000229319,-0.009953940,1779140815074.000000000,2419,164833.074000000,-0.012842955,0.011971977,0.035163563,1,-0.000061933,0.000980766,-0.000450007,1,-0.139907554,0.239824697,9.802719116,1,0,0
1779140815084.000000000,2419,164833.084000000,0.012444653,-0.024537981,-0.994740486,0.000122741,-0.000247009,-0.009953245,1779140815084.000000000,2419,164833.084000000,-0.017972745,-0.000820727,0.047644682,1,-0.000000644,0.001569970,-0.000476303,1,-0.140062451,0.239814430,9.802717209,1,0,0
1779140815094.000000000,2419,164833.094000000,0.012999143,-0.026472710,-0.996376693,0.000129345,-0.000261962,-0.009955064,1779140815094.000000000,2419,164833.094000000,-0.012598516,-0.019805599,0.031598683,1,-0.000140936,0.000296687,-0.001000035,1,-0.140086576,0.239798188,9.802717209,1,0,0
1779140815114.000000000,2419,164833.114000000,0.015227981,-0.025991715,-0.996976435,0.000149581,-0.000260294,-0.009969143,1779140815114.000000000,2419,164833.114000000,0.009256591,-0.015082723,0.025717739,1,0.000531915,-0.000189864,0.000212599,1,-0.140072808,0.239825636,9.802716255,1,0,0
1779140815124.000000000,2419,164833.124000000,0.014996046,-0.025497425,-0.996706843,0.000152106,-0.000253996,-0.009964049,1779140815124.000000000,2419,164833.124000000,0.007050703,-0.010208634,0.028361186,1,-0.000246200,-0.000523300,0.000137870,1,-0.139993846,0.239828095,9.802717209,1,0,0
1779140815144.000000000,2419,164833.144000000,0.014535522,-0.024457697,-0.995719314,0.000147064,-0.000243098,-0.009951442,1779140815144.000000000,2419,164833.144000000,0.002536341,-0.000019030,0.038045831,1,0.000380984,0.000005840,0.000030908,1,-0.140008599,0.239840969,9.802717209,1,0,0
1779140815154.000000000,2419,164833.154000000,0.012892273,-0.025067421,-0.995520413,0.000129069,-0.000252900,-0.009955681,1779140815154.000000000,2419,164833.154000000,-0.013587236,-0.005998161,0.039996166,1,-0.000177278,0.000379097,0.000395988,1,-0.140028790,0.239823923,9.802717209,1,0,0
1779140815174.000000000,2419,164833.174000000,0.012181720,-0.024471762,-0.996077240,0.000122916,-0.000245843,-0.009956138,1779140815174.000000000,2419,164833.174000000,-0.020571595,-0.000096942,0.034533776,1,0.000626287,-0.000589393,-0.000220777,1,-0.140015244,0.239908516,9.802715302,1,0,0
1779140815184.000000000,2419,164833.184000000,0.012127414,-0.024137957,-0.995997012,0.000121416,-0.000244956,-0.009964456,1779140815184.000000000,2419,164833.184000000,-0.021094432,0.003190717,0.035319999,1,-0.000190269,0.000457651,0.000319209,1,-0.140037790,0.239897430,9.802715302,1,0,0
1779140815204.000000000,2419,164833.204000000,0.013183733,-0.023693871,-0.995614111,0.000133271,-0.000240130,-0.009964609,1779140815204.000000000,2419,164833.204000000,-0.010811599,0.007492635,0.039075542,1,0.000005926,-0.000170908,-0.000418900,1,-0.140094846,0.239850134,9.802715302,1,0,0
1779140815214.000000000,2419,164833.214000000,0.014463419,-0.023530303,-0.995480418,0.000137891,-0.000237228,-0.009951409,1779140815214.000000000,2419,164833.214000000,0.001829954,0.009134647,0.040386785,1,-0.000403872,0.000760130,-0.000521107,1,-0.139965951,0.239897624,9.802716255,1,0,0
1779140815234.000000000,2419,164833.234000000,0.015987482,-0.024335008,-0.995949388,0.000160088,-0.000241546,-0.009961828,1779140815234.000000000,2419,164833.234000000,0.016838225,0.001284236,0.035787575,1,0.000196329,-0.000454614,0.000295213,1,-0.139930725,0.239935517,9.802715302,1,0,0
1779140815244.000000000,2419,164833.244000000,0.016475812,-0.024116900,-0.996156573,0.000164536,-0.000244138,-0.009958019,1779140815244.000000000,2419,164833.244000000,0.021569198,0.003441155,0.033754673,1,0.000144272,0.000806828,0.000114478,1,-0.140028402,0.239951730,9.802714348,1,0,0
1779140815254.000000000,2419,164833.254000000,0.016681174,-0.024491912,-0.995323062,0.000166498,-0.000247066,-0.009956757,1779140815254.000000000,2419,164833.254000000,0.023656560,-0.000223633,0.041929357,1,-0.000032768,-0.001150501,-0.000073182,1,-0.139894038,0.239958942,9.802715302,1,0,0
1779140815274.000000000,2419,164833.274000000,0.015813004,-0.024857296,-0.995976508,0.000158895,-0.000249011,-0.009961543,1779140815274.000000000,2419,164833.274000000,0.015086606,-0.003820992,0.035520874,1,-0.000922554,0.000470712,-0.000564906,1,-0.140001133,0.239916772,9.802715302,1,0,0
1779140815284.000000000,2419,164833.284000000,0.013989622,-0.024933491,-0.996470749,0.000142301,-0.000251333,-0.009968806,1779140815284.000000000,2419,164833.284000000,-0.002841591,-0.004659177,0.030675653,1,-0.000543515,0.000274824,-0.000090034,1,-0.140041575,0.239837855,9.802716255,1,0,0
1779140815304.000000000,2419,164833.304000000,0.013330241,-0.023791334,-0.995629370,0.000136212,-0.000243211,-0.009959010,1779140815304.000000000,2419,164833.304000000,-0.009428627,0.006401806,0.038928222,1,0.000587741,0.000016974,-0.000225046,1,-0.140154347,0.239733338,9.802717209,1,0,0
1779140815314.000000000,2419,164833.314000000,0.013086384,-0.024217930,-0.996158183,0.000130468,-0.000240686,-0.009955586,1779140815314.000000000,2419,164833.314000000,-0.011812306,0.002282981,0.033740956,1,0.000350762,-0.000041147,-0.000401857,1,-0.140144929,0.239790514,9.802716255,1,0,0
1779140815334.000000000,2419,164833.334000000,0.014124710,-0.023492370,-0.995998383,0.000142184,-0.000237625,-0.009955647,1779140815334.000000000,2419,164833.334000000,-0.001705713,0.009485658,0.035304688,1,0.000587861,-0.000658083,0.000213526,1,-0.140201107,0.239885569,9.802713394,1,0,0
1779140815344.000000000,2419,164833.344000000,0.013906266,-0.024182824,-0.995974123,0.000138786,-0.000242170,-0.009959660,1779140815344.000000000,2419,164833.344000000,-0.003852350,0.002783281,0.035540596,1,0.000790583,0.000523764,0.000135446,1,-0.140242472,0.239960521,9.802710533,1,0,0
1779140815364.000000000,2419,164833.364000000,0.015191098,-0.024366157,-0.996449232,0.000152575,-0.000241431,-0.009959504,1779140815364.000000000,2419,164833.364000000,0.008622004,0.001049731,0.030878421,1,0.000457303,0.000542775,-0.000182515,1,-0.140368864,0.240014300,9.802707672,1,0,0
1779140815374.000000000,2419,164833.374000000,0.015025857,-0.024195323,-0.995014668,0.000148819,-0.000244305,-0.009954676,1779140815374.000000000,2419,164833.374000000,0.006979573,0.002755790,0.044945873,1,-0.000209279,0.000017892,-0.000971294,1,-0.140375063,0.240023896,9.802706718,1,0,0
1779140815384.000000000,2419,164833.384000000,0.015836388,-0.024618873,-0.996471822,0.000156323,-0.000245849,-0.009958649,1779140815384.000000000,2419,164833.384000000,0.014811740,-0.001399037,0.030654458,1,0.000285725,0.000220184,0.000063275,1,-0.140496999,0.240038574,9.802704811,1,0,0
1779140815404.000000000,2419,164833.404000000,0.014491798,-0.024300538,-0.995656908,0.000144163,-0.000243814,-0.009961775,1779140815404.000000000,2419,164833.404000000,0.001588395,0.001784715,0.038643789,1,-0.000380354,0.000657466,-0.000312496,1,-0.140548363,0.240079597,9.802702904,1,0,0
1779140815414.000000000,2419,164833.414000000,0.013807415,-0.023632206,-0.995073795,0.000139766,-0.000235611,-0.009946780,1779140815414.000000000,2419,164833.414000000,-0.005334055,0.008320279,0.044359587,1,0.000309791,0.000242293,-0.000429057,1,-0.140827656,0.240073502,9.802699089,1,0,0
1779140815434.000000000,2419,164833.434000000,0.013352563,-0.024847656,-0.995470524,0.000134644,-0.000247486,-0.009953476,1779140815434.000000000,2419,164833.434000000,-0.009887351,-0.003585350,0.040467057,1,-0.000360460,-0.000146098,-0.000446671,1,-0.140827402,0.240075469,9.802699089,1,0,0
1779140815444.000000000,2419,164833.444000000,0.014073930,-0.024453567,-0.995345712,0.000141402,-0.000244118,-0.009955904,1779140815444.000000000,2419,164833.444000000,-0.002771397,0.000243563,0.041693084,1,-0.000176885,-0.000687223,-0.000025117,1,-0.140768111,0.240045622,9.802700996,1,0,0
1779140815464.000000000,2419,164833.464000000,0.014290910,-0.024474146,-0.995527923,0.000143315,-0.000245915,-0.009955781,1779140815464.000000000,2419,164833.464000000,-0.000629819,-0.000010132,0.039906990,1,-0.000316578,0.000105347,-0.000310355,1,-0.140779316,0.239989251,9.802701950,1,0,0
1779140815474.000000000,2419,164833.474000000,0.014455441,-0.024332603,-0.995542943,0.000144213,-0.000243478,-0.009955228,1779140815474.000000000,2419,164833.474000000,0.000934722,0.001390307,0.039759096,1,0.000199784,-0.000024779,-0.000159081,1,-0.140824094,0.240017816,9.802700996,1,0,0
1779140815494.000000000,2419,164833.494000000,0.015190039,-0.025009418,-0.995270073,0.000150983,-0.000250357,-0.009953553,1779140815494.000000000,2419,164833.494000000,0.008119766,-0.005205415,0.042434487,1,0.000430113,0.000428563,-0.000186529,1,-0.140857145,0.240066558,9.802699089,1,0,0
1779140815504.000000000,2419,164833.504000000,0.014199701,-0.025593307,-0.995961308,0.000143290,-0.000254419,-0.009955914,1779140815504.000000000,2419,164833.504000000,-0.001609811,-0.010861084,0.035652980,1,0.000919733,-0.000155882,0.000510270,1,-0.140856072,0.240152463,9.802697182,1,0,0
1779140815524.000000000,2419,164833.524000000,0.013921577,-0.024448536,-0.995574355,0.000140934,-0.000245548,-0.009960559,1779140815524.000000000,2419,164833.524000000,-0.004347515,0.000368586,0.039447889,1,-0.000296206,0.000194846,-0.000136088,1,-0.140877753,0.240117535,9.802697182,1,0,0
1779140815534.000000000,2419,164833.534000000,0.013155685,-0.024369303,-0.995464385,0.000129578,-0.000242546,-0.009952694,1779140815534.000000000,2419,164833.534000000,-0.011887582,0.001141476,0.040525287,1,0.000741204,0.000588380,-0.000169641,1,-0.140919283,0.240145773,9.802696228,1,0,0
1779140815544.000000000,2419,164833.544000000,0.013005160,-0.023487853,-0.995794058,0.000129455,-0.000236202,-0.009961642,1779140815544.000000000,2419,164833.544000000,-0.013388760,0.009852690,0.037290338,1,0.000766960,-0.000240370,-0.000114532,1,-0.140918419,0.240213737,9.802694321,1,0,0
1779140815564.000000000,2419,164833.564000000,0.013121958,-0.024094908,-0.994856119,0.000128631,-0.000238989,-0.009947070,1779140815564.000000000,2419,164833.564000000,-0.012242088,0.003927008,0.046487637,1,0.000396970,0.000145413,-0.000606759,1,-0.140929535,0.240229458,9.802694321,1,0,0
1779140815574.000000000,2419,164833.574000000,0.014109852,-0.024404677,-0.995876491,0.000138510,-0.000241347,-0.009957215,1779140815574.000000000,2419,164833.574000000,-0.002562334,0.000836033,0.036483414,1,-0.000856420,0.000128704,-0.000326474,1,-0.140936986,0.240137279,9.802696228,1,0,0
1779140815594.000000000,2419,164833.594000000,0.015040804,-0.026382538,-0.995218098,0.000148026,-0.000262440,-0.009955181,1779140815594.000000000,2419,164833.594000000,0.006475847,-0.018599562,0.042939026,1,0.000349459,0.000156195,-0.000464347,1,-0.141029298,0.240135446,9.802695274,1,0,0
1779140815604.000000000,2419,164833.604000000,0.015226710,-0.026746860,-0.996080101,0.000150778,-0.000266674,-0.009956708,1779140815604.000000000,2419,164833.604000000,0.008224932,-0.022216827,0.034486379,1,-0.000795504,0.000165485,0.000083127,1,-0.141103193,0.240055501,9.802696228,1,0,0
1779140815624.000000000,2419,164833.624000000,0.015820246,-0.023444755,-0.996848285,0.000157165,-0.000238218,-0.009963420,1779140815624.000000000,2419,164833.624000000,0.014123349,0.010251550,0.026950832,1,0.001629700,-0.000151634,0.000305390,1,-0.141012296,0.240218580,9.802693367,1,0,0
1779140815634.000000000,2419,164833.634000000,0.014816105,-0.023032088,-0.995815754,0.000150978,-0.000230396,-0.009959496,1779140815634.000000000,2419,164833.634000000,0.004326372,0.014384223,0.037076015,1,0.000287022,-0.000324600,-0.000099191,1,-0.140959740,0.240260869,9.802693367,1,0,0
1779140815654.000000000,2419,164833.654000000,0.013791590,-0.023272246,-0.995405912,0.000138478,-0.000226848,-0.009952746,1779140815654.000000000,2419,164833.654000000,-0.005669273,0.012023395,0.041095987,1,-0.000151098,-0.000858764,-0.000299004,1,-0.140892014,0.240241334,9.802694321,1,0,0
1779140815664.000000000,2419,164833.664000000,0.013229902,-0.024003217,-0.995425820,0.000131756,-0.000238309,-0.009959999,1779140815664.000000000,2419,164833.664000000,-0.011107434,0.004877193,0.040901028,1,0.000332795,-0.000202219,0.000186933,1,-0.140842006,0.240278825,9.802694321,1,0,0
1779140815674.000000000,2419,164833.674000000,0.014165862,-0.024946822,-0.996451199,0.000140843,-0.000249638,-0.009961444,1779140815674.000000000,2419,164833.674000000,-0.001970682,-0.004358492,0.030844713,1,-0.000283533,0.000471191,-0.000396249,1,-0.140905350,0.240277246,9.802693367,1,0,0
1779140815694.000000000,2419,164833.694000000,0.014929976,-0.024999963,-0.996823430,0.000147063,-0.000250242,-0.009964827,1779140815694.000000000,2419,164833.694000000,0.005440500,-0.004910444,0.027193863,1,-0.000297684,0.000650809,-0.000141068,1,-0.140992984,0.240246117,9.802692413,1,0,0
1779140815704.000000000,2419,164833.704000000,0.015368452,-0.025173560,-0.995068789,0.000151885,-0.000246923,-0.009950375,1779140815704.000000000,2419,164833.704000000,0.009712892,-0.006628537,0.044400804,1,-0.000149613,0.000202817,-0.000075954,1,-0.141006544,0.240235075,9.802693367,1,0,0
1779140815724.000000000,2419,164833.724000000,0.015689680,-0.024700377,-0.995628119,0.000155510,-0.000248898,-0.009951307,1779140815724.000000000,2419,164833.724000000,0.012880207,-0.002048958,0.038917214,1,0.000123167,0.000735406,0.000468069,1,-0.141005576,0.240183055,9.802694321,1,0,0
1779140815734.000000000,2419,164833.734000000,0.015259358,-0.024219302,-0.995532990,0.000155734,-0.000243324,-0.009958274,1779140815734.000000000,2419,164833.734000000,0.008672383,0.002649162,0.039851401,1,-0.000251292,-0.000624037,0.000040598,1,-0.140951306,0.240151569,9.802696228,1,0,0
1779140815754.000000000,2419,164833.754000000,0.013705865,-0.023554511,-0.995007157,0.000139729,-0.000235849,-0.009954927,1779140815754.000000000,2419,164833.754000000,-0.006526358,0.009152087,0.045008820,1,0.000157762,0.000154300,0.000447583,1,-0.140939459,0.240148097,9.802696228,1,0,0
1779140815764.000000000,2419,164833.764000000,0.013447730,-0.023536805,-0.996006131,0.000136556,-0.000234125,-0.009961241,1779140815764.000000000,2419,164833.764000000,-0.009040648,0.009325256,0.035212215,1,-0.000468294,-0.000501790,-0.000387947,1,-0.140902475,0.240127698,9.802697182,1,0,0
1779140815784.000000000,2419,164833.784000000,0.013126429,-0.024651337,-0.996337056,0.000134132,-0.000246084,-0.009967729,1779140815784.000000000,2419,164833.784000000,-0.012160556,-0.001647637,0.031968229,1,0.000039135,0.000355410,0.000044188,1,-0.140897915,0.240100652,9.802698135,1,0,0
1779140815794.000000000,2419,164833.794000000,0.013401113,-0.025207644,-0.995949984,0.000132089,-0.000251533,-0.009953366,1779140815794.000000000,2419,164833.794000000,-0.009526702,-0.007101935,0.035763368,1,0.000237847,-0.000109052,-0.000296878,1,-0.140943557,0.240107924,9.802697182,1,0,0
1779140815814.000000000,2419,164833.814000000,0.014592533,-0.023541981,-0.996626973,0.000144791,-0.000234289,-0.009963095,1779140815814.000000000,2419,164833.814000000,0.002138963,0.009198012,0.029125385,1,0.000146458,-0.000370943,-0.000059962,1,-0.140976787,0.240059331,9.802697182,1,0,0
1779140815824.000000000,2419,164833.824000000,0.015415039,-0.023673132,-0.994618416,0.000151719,-0.000237240,-0.009944960,1779140815824.000000000,2419,164833.824000000,0.010193804,0.007925726,0.048821680,1,0.000571042,0.000081789,-0.000381863,1,-0.140980467,0.240096793,9.802696228,1,0,0
1779140815834.000000000,2419,164833.834000000,0.015902376,-0.024493728,-0.996890128,0.000157081,-0.000247094,-0.009972703,1779140815834.000000000,2419,164833.834000000,0.014958808,-0.000095674,0.026543016,1,-0.000032359,-0.000023365,0.000526383,1,-0.140989199,0.240104929,9.802696228,1,0,0
1779140815854.000000000,2419,164833.854000000,0.015486129,-0.024897564,-0.994959891,0.000155667,-0.000251128,-0.009958589,1779140815854.000000000,2419,164833.854000000,0.010848336,-0.004046447,0.045470983,1,-0.000227582,0.000443865,-0.000682651,1,-0.141033083,0.240107864,9.802695274,1,0,0
1779140815864.000000000,2419,164833.864000000,0.014909782,-0.025600880,-0.996322095,0.000147063,-0.000253635,-0.009956245,1779140815864.000000000,2419,164833.864000000,0.005155196,-0.010976030,0.032112613,1,-0.000305122,0.000359763,-0.000545596,1,-0.141071469,0.240073085,9.802696228,1,0,0
1779140815884.000000000,2419,164833.884000000,0.013415990,-0.025128527,-0.996461809,0.000132353,-0.000252539,-0.009960736,1779140815884.000000000,2419,164833.884000000,-0.009475959,-0.006368256,0.030743722,1,-0.001275396,-0.000376594,0.000011015,1,-0.141030133,0.240018651,9.802698135,1,0,0
1779140815894.000000000,2419,164833.894000000,0.012263451,-0.023320444,-0.995401442,0.000122141,-0.000233238,-0.009952046,1779140815894.000000000,2419,164833.894000000,-0.020756992,0.011327324,0.041143782,1,0.000159279,0.000053725,0.000730726,1,-0.141021490,0.240028068,9.802698135,1,0,0
1779140815914.000000000,2419,164833.914000000,0.013270500,-0.023939058,-0.996669948,0.000130786,-0.000237260,-0.009959139,1779140815914.000000000,2419,164833.914000000,-0.010911684,0.005379113,0.028699977,1,0.000711240,-0.000202170,0.000537827,1,-0.141044125,0.240163535,9.802694321,1,0,0
1779140815924.000000000,2419,164833.924000000,0.013687138,-0.023952130,-0.995546877,0.000136295,-0.000241491,-0.009959836,1779140815924.000000000,2419,164833.924000000,-0.006763202,0.005239675,0.039714910,1,-0.000529623,-0.000334662,0.000163266,1,-0.140977621,0.240113407,9.802696228,1,0,0
