unix_time_ms,fGPS_ts_week,fGPS_ts_tow,fGPS_valid,estQ0,estQ1,estQ2,estQ3,estQ_valid,flag_sensor,flag_filter
1779140815674.000000000,2419,164833.674000000,3,0.999898970,0.012256305,0.007177495,-0.000604058,1,0,0
1779140815694.000000000,2419,164833.694000000,3,0.999898911,0.012254724,0.007181958,-0.000604571,1,0,0
1779140815704.000000000,2419,164833.704000000,3,0.999898911,0.012254175,0.007182627,-0.000606427,1,0,0
1779140815724.000000000,2419,164833.724000000,3,0.999898970,0.012251490,0.007182634,-0.000602017,1,0,0
1779140815734.000000000,2419,164833.734000000,3,0.999899030,0.012249876,0.007179878,-0.000601157,1,0,0
1779140815754.000000000,2419,164833.754000000,3,0.999899030,0.012249659,0.007179340,-0.000595678,1,0,0
1779140815764.000000000,2419,164833.764000000,3,0.999899030,0.012248624,0.007177443,-0.000596650,1,0,0
1779140815784.000000000,2419,164833.784000000,3,0.999899089,0.012247251,0.007177200,-0.000597617,1,0,0
1779140815794.000000000,2419,164833.794000000,3,0.999899030,0.012247634,0.007179511,-0.000598915,1,0,0
1779140815814.000000000,2419,164833.814000000,3,0.999899030,0.012245153,0.007181214,-0.000598357,1,0,0
1779140815824.000000000,2419,164833.824000000,3,0.999899030,0.012247077,0.007181376,-0.000600332,1,0,0
1779140815834.000000000,2419,164833.834000000,3,0.999899030,0.012247479,0.007181846,-0.000598322,1,0,0
1779140815854.000000000,2419,164833.854000000,3,0.999899030,0.012247667,0.007184021,-0.000603451,1,0,0
1779140815864.000000000,2419,164833.864000000,3,0.999899030,0.012245906,0.007185958,-0.000605109,1,0,0
1779140815884.000000000,2419,164833.884000000,3,0.999899089,0.012243117,0.007183870,-0.000603664,1,0,0
1779140815894.000000000,2419,164833.894000000,3,0.999899089,0.012243574,0.007183469,-0.000600400,1,0,0
1779140815914.000000000,2419,164833.914000000,3,0.999898970,0.012250457,0.007184665,-0.000596729,1,0,0
1779140815924.000000000,2419,164833.924000000,3,0.999899030,0.012247893,0.007181283,-0.000596022,1,0,0
1779140815944.000000000,2419,164833.944000000,3,0.999898970,0.012247195,0.007186620,-0.000595224,1,0,0
1779140815954.000000000,2419,164833.954000000,3,0.999899030,0.012242039,0.007186841,-0.000597233,1,0,0
1779140815964.000000000,2419,164833.964000000,3,0.999899030,0.012240887,0.007189478,-0.000594397,1,0,0
1779140815984.000000000,2419,164833.984000000,3,0.999899030,0.012239534,0.007191120,-0.000594138,1,0,0
1779140815994.000000000,2419,164833.994000000,3,0.999899030,0.012240306,0.007193660,-0.000594885,1,0,0
1779140816014.000000000,2419,164834.014000000,3,0.999899030,0.012241174,0.007188587,-0.000595271,1,0,0
1779140816024.000000000,2419,164834.024000000,3,0.999899089,0.012240777,0.007184694,-0.000596356,1,0,0
1779140816044.000000000,2419,164834.044000000,3,0.999899149,0.012240195,0.007176866,-0.000595018,1,0,0
1779140816054.000000000,2419,164834.054000000,3,0.999899149,0.012241856,0.007175589,-0.000594843,1,0,0
1779140816074.000000000,2419,164834.074000000,3,0.999899149,0.012246275,0.007171047,-0.000591439,1,0,0
1779140816084.000000000,2419,164834.084000000,3,0.999899089,0.012247988,0.007170023,-0.000591296,1,0,0
1779140816104.000000000,2419,164834.104000000,3,0.999899089,0.012250293,0.007171615,-0.000595735,1,0,0
1779140816114.000000000,2419,164834.114000000,3,0.999899030,0.012254088,0.007170072,-0.000598785,1,0,0
1779140816124.000000000,2419,164834.124000000,3,0.999898970,0.012256827,0.007170501,-0.000600583,1,0,0
1779140816144.000000000,2419,164834.144000000,3,0.999899030,0.012256101,0.007162705,-0.000599533,1,0,0
1779140816154.000000000,2419,164834.154000000,3,0.999899030,0.012256289,0.007163549,-0.000600025,1,0,0
1779140816174.000000000,2419,164834.174000000,3,0.999899030,0.012257175,0.007161733,-0.000597593,1,0,0
1779140816184.000000000,2419,164834.184000000,3,0.999899089,0.012254004,0.007162113,-0.000597649,1,0,0
1779140816204.000000000,2419,164834.204000000,3,0.999899149,0.012248525,0.007162263,-0.000598868,1,0,0
1779140816214.000000000,2419,164834.214000000,3,0.999899089,0.012249440,0.007165961,-0.000600463,1,0,0
1779140816234.000000000,2419,164834.234000000,3,0.999899149,0.012247297,0.007163732,-0.000604366,1,0,0
1779140816244.000000000,2419,164834.244000000,3,0.999899089,0.012247777,0.007167871,-0.000604346,1,0,0
1779140816254.000000000,2419,164834.254000000,3,0.999899149,0.012248509,0.007165651,-0.000607341,1,0,0
1779140816274.000000000,2419,164834.274000000,3,0.999899149,0.012245720,0.007166790,-0.000606677,1,0,0
1779140816284.000000000,2419,164834.284000000,3,0.999899149,0.012244506,0.007165179,-0.000608496,1,0,0
1779140816304.000000000,2419,164834.304000000,3,0.999899209,0.012241605,0.007163895,-0.000610579,1,0,0
1779140816314.000000000,2419,164834.314000000,3,0.999899209,0.012243743,0.007164148,-0.000609527,1,0,0
1779140816334.000000000,2419,164834.334000000,3,0.999899149,0.012246220,0.007162883,-0.000610102,1,0,0
1779140816344.000000000,2419,164834.344000000,3,0.999899209,0.012243997,0.007164091,-0.000609924,1,0,0
1779140816364.000000000,2419,164834.364000000,3,0.999899209,0.012241357,0.007166286,-0.000610637,1,0,0
1779140816374.000000000,2419,164834.374000000,3,0.999899209,0.012241332,0.007164932,-0.000610320,1,0,0
1779140816394.000000000,2419,164834.394000000,3,0.999899209,0.012243312,0.007162811,-0.000609336,1,0,0
1779140816404.000000000,2419,164834.404000000,3,0.999899209,0.012243055,0.007160665,-0.000607887,1,0,0
1779140816414.000000000,2419,164834.414000000,3,0.999899149,0.012244124,0.007167437,-0.000606757,1,0,0
1779140816434.000000000,2419,164834.434000000,3,0.999899209,0.012243877,0.007165441,-0.000609391,1,0,0
1779140816444.000000000,2419,164834.444000000,3,0.999899149,0.012246023,0.007163259,-0.000610033,1,0,0
1779140816464.000000000,2419,164834.464000000,3,0.999899149,0.012246103,0.007164140,-0.000610478,1,0,0
1779140816474.000000000,2419,164834.474000000,3,0.999899149,0.012245415,0.007163352,-0.000610308,1,0,0
1779140816494.000000000,2419,164834.494000000,3,0.999899149,0.012247724,0.007163137,-0.000612713,1,0,0
1779140816504.000000000,2419,164834.504000000,3,0.999899149,0.012246577,0.007167188,-0.000612105,1,0,0
1779140816524.000000000,2419,164834.524000000,3,0.999899209,0.012244547,0.007164191,-0.000610340,1,0,0
1779140816534.000000000,2419,164834.534000000,3,0.999899149,0.012244972,0.007167855,-0.000608598,1,0,0
1779140816544.000000000,2419,164834.544000000,3,0.999899149,0.012244299,0.007168700,-0.000611075,1,0,0
1779140816554.000000000,2419,164834.554000000,3,0.999899209,0.012237485,0.007173894,-0.000610127,1,0,0
1779140816564.000000000,2419,164834.564000000,3,0.999899268,0.012230734,0.007172189,-0.000612973,1,0,0
1779140816574.000000000,2419,164834.574000000,3,0.999899268,0.012230087,0.007175099,-0.000614853,1,0,0
1779140816594.000000000,2419,164834.594000000,3,0.999899149,0.012240443,0.007178372,-0.000611125,1,0,0
1779140816604.000000000,2419,164834.604000000,3,0.999899089,0.012242900,0.007182210,-0.000608254,1,0,0
1779140816624.000000000,2419,164834.624000000,3,0.999899268,0.012234492,0.007172328,-0.000607614,1,0,0
1779140816634.000000000,2419,164834.634000000,3,0.999899209,0.012234319,0.007177200,-0.000609782,1,0,0
1779140816654.000000000,2419,164834.654000000,3,0.999899268,0.012225786,0.007187629,-0.000609831,1,0,0
1779140816664.000000000,2419,164834.664000000,3,0.999899268,0.012222118,0.007191325,-0.000609609,1,0,0
1779140816684.000000000,2419,164834.684000000,3,0.999899328,0.012219657,0.007184383,-0.000609896,1,0,0
1779140816694.000000000,2419,164834.694000000,3,0.999899328,0.012222210,0.007182678,-0.000608520,1,0,0
1779140816704.000000000,2419,164834.704000000,3,0.999899328,0.012223723,0.007180632,-0.000608439,1,0,0
1779140816724.000000000,2419,164834.724000000,3,0.999899387,0.012220779,0.007176120,-0.000606912,1,0,0
1779140816734.000000000,2419,164834.734000000,3,0.999899387,0.012220489,0.007174925,-0.000608684,1,0,0
1779140816754.000000000,2419,164834.754000000,3,0.999899328,0.012221582,0.007179677,-0.000607745,1,0,0
1779140816764.000000000,2419,164834.764000000,3,0.999899387,0.012218690,0.007180289,-0.000607276,1,0,0
1779140816784.000000000,2419,164834.784000000,3,0.999899328,0.012221119,0.007180656,-0.000607304,1,0,0
1779140816814.000000000,2419,164834.814000000,3,0.999899328,0.012225468,0.007177970,-0.000609961,1,0,0
1779140816824.000000000,2419,164834.824000000,3,0.999899268,0.012225929,0.007183447,-0.000612668,1,0,0
1779140816844.000000000,2419,164834.844000000,3,0.999899328,0.012221382,0.007185594,-0.000618035,1,0,0
1779140816854.000000000,2419,164834.854000000,3,0.999899328,0.012221353,0.007185772,-0.000621034,1,0,0
1779140816864.000000000,2419,164834.864000000,3,0.999899328,0.012222821,0.007182947,-0.000621850,1,0,0
1779140816884.000000000,2419,164834.884000000,3,0.999899268,0.012226735,0.007185139,-0.000619418,1,0,0
1779140816894.000000000,2419,164834.894000000,3,0.999899268,0.012225964,0.007182847,-0.000617566,1,0,0
1779140816904.000000000,2419,164834.904000000,3,0.999899328,0.012223328,0.007178752,-0.000616396,1,0,0
1779140816914.000000000,2419,164834.914000000,3,0.999899328,0.012224860,0.007178004,-0.000616644,1,0,0
1779140816924.000000000,2419,164834.924000000,3,0.999899268,0.012230895,0.007173302,-0.000616988,1,0,0
1779140816944.000000000,2419,164834.944000000,3,0.999899328,0.012227305,0.007169909,-0.000616802,1,0,0
1779140816954.000000000,2419,164834.954000000,3,0.999899387,0.012224796,0.007171334,-0.000615210,1,0,0
1779140816974.000000000,2419,164834.974000000,3,0.999899387,0.012224547,0.007170613,-0.000619787,1,0,0
1779140816984.000000000,2419,164834.984000000,3,0.999899387,0.012224047,0.007169203,-0.000618374,1,0,0
1779140816994.000000000,2419,164834.994000000,3,0.999899387,0.012224704,0.007170572,-0.000621289,1,0,0
1779140817014.000000000,2419,164835.014000000,3,0.999899268,0.012229974,0.007172321,-0.000621591,1,0,0
1779140817024.000000000,2419,164835.024000000,3,0.999899328,0.012232671,0.007166241,-0.000622813,1,0,0
1779140817044.000000000,2419,164835.044000000,3,0.999899268,0.012238585,0.007157273,-0.000625535,1,0,0
1779140817054.000000000,2419,164835.054000000,3,0.999899268,0.012240771,0.007156266,-0.000625137,1,0,0
1779140817074.000000000,2419,164835.074000000,3,0.999899328,0.012240931,0.007152002,-0.000618540,1,0,0
1779140817084.000000000,2419,164835.084000000,3,0.999899387,0.012237673,0.007147950,-0.000612926,1,0,0
1779140817104.000000000,2419,164835.104000000,3,0.999899447,0.012237936,0.007141273,-0.000601036,1,0,0
1779140817114.000000000,2419,164835.114000000,3,0.999899447,0.012240576,0.007139098,-0.000595202,1,0,0
1779140817134.000000000,2419,164835.134000000,3,0.999899387,0.012243839,0.007138096,-0.000594786,1,0,0
1779140817144.000000000,2419,164835.144000000,3,0.999899328,0.012247127,0.007138612,-0.000600987,1,0,0
1779140817154.000000000,2419,164835.154000000,3,0.999899268,0.012251284,0.007137820,-0.000606906,1,0,0
1779140817174.000000000,2419,164835.174000000,3,0.999899089,0.012265733,0.007140191,-0.000623324,1,0,0
1779140817184.000000000,2419,164835.184000000,3,0.999899089,0.012271600,0.007131280,-0.000638091,1,0,0
1779140817204.000000000,2419,164835.204000000,3,0.999899149,0.012268773,0.007121576,-0.000642487,1,0,0
1779140817214.000000000,2419,164835.214000000,3,0.999899030,0.012268940,0.007139406,-0.000639941,1,0,0
1779140817234.000000000,2419,164835.234000000,3,0.999898970,0.012277377,0.007132665,-0.000627402,1,0,0
1779140817244.000000000,2419,164835.244000000,3,0.999899149,0.012273567,0.007121656,-0.000626578,1,0,0
1779140817264.000000000,2419,164835.264000000,3,0.999899209,0.012270897,0.007113777,-0.000628197,1,0,0
1779140817274.000000000,2419,164835.274000000,3,0.999899268,0.012266824,0.007110985,-0.000629181,1,0,0
1779140817284.000000000,2419,164835.284000000,3,0.999899268,0.012266017,0.007112620,-0.000628659,1,0,0
1779140817304.000000000,2419,164835.304000000,3,0.999899328,0.012262726,0.007111594,-0.000633404,1,0,0
1779140817314.000000000,2419,164835.314000000,3,0.999899447,0.012255074,0.007104130,-0.000635677,1,0,0
1779140817334.000000000,2419,164835.334000000,3,0.999899447,0.012254465,0.007108643,-0.000640896,1,0,0
1779140817344.000000000,2419,164835.344000000,3,0.999899268,0.012261486,0.007118318,-0.000638332,1,0,0
1779140817364.000000000,2419,164835.364000000,3,0.999899268,0.012262508,0.007116921,-0.000633676,1,0,0
1779140817374.000000000,2419,164835.374000000,3,0.999899328,0.012260929,0.007117497,-0.000633602,1,0,0
1779140817394.000000000,2419,164835.394000000,3,0.999899387,0.012254177,0.007118155,-0.000639172,1,0,0
1779140817404.000000000,2419,164835.404000000,3,0.999899268,0.012259637,0.007119854,-0.000641323,1,0,0
1779140817424.000000000,2419,164835.424000000,3,0.999899328,0.012266992,0.007105120,-0.000642829,1,0,0
1779140817434.000000000,2419,164835.434000000,3,0.999899387,0.012260826,0.007105299,-0.000642746,1,0,0
1779140817444.000000000,2419,164835.444000000,3,0.999899387,0.012260409,0.007103432,-0.000640801,1,0,0
1779140817464.000000000,2419,164835.464000000,3,0.999899328,0.012265167,0.007103437,-0.000635627,1,0,0
1779140817474.000000000,2419,164835.474000000,3,0.999899447,0.012260286,0.007102104,-0.000630361,1,0,0
1779140817494.000000000,2419,164835.494000000,3,0.999899507,0.012257342,0.007097465,-0.000623787,1,0,0
1779140817504.000000000,2419,164835.504000000,3,0.999899447,0.012258923,0.007098544,-0.000626607,1,0,0
1779140817524.000000000,2419,164835.524000000,3,0.999899447,0.012254521,0.007103893,-0.000636004,1,0,0
1779140817534.000000000,2419,164835.534000000,3,0.999899387,0.012257962,0.007105606,-0.000640362,1,0,0
1779140817554.000000000,2419,164835.554000000,3,0.999899328,0.012257987,0.007115121,-0.000646545,1,0,0
1779140817564.000000000,2419,164835.564000000,3,0.999899387,0.012258626,0.007109664,-0.000651381,1,0,0
1779140817574.000000000,2419,164835.574000000,3,0.999899328,0.012257425,0.007114807,-0.000654124,1,0,0
1779140817594.000000000,2419,164835.594000000,3,0.999899328,0.012257609,0.007113677,-0.000655471,1,0,0
1779140817604.000000000,2419,164835.604000000,3,0.999899328,0.012255362,0.007117598,-0.000652296,1,0,0
1779140817624.000000000,2419,164835.624000000,3,0.999899268,0.012264547,0.007110678,-0.000648896,1,0,0
1779140817634.000000000,2419,164835.634000000,3,0.999899209,0.012267028,0.007115442,-0.000649333,1,0,0
1779140817654.000000000,2419,164835.654000000,3,0.999899209,0.012266674,0.007115537,-0.000656814,1,0,0
1779140817664.000000000,2419,164835.664000000,3,0.999899268,0.012265165,0.007115140,-0.000661187,1,0,0
1779140817684.000000000,2419,164835.684000000,3,0.999899209,0.012267411,0.007117396,-0.000666188,1,0,0
1779140817694.000000000,2419,164835.694000000,3,0.999899268,0.012266031,0.007109813,-0.000669327,1,0,0
1779140817714.000000000,2419,164835.714000000,3,0.999899089,0.012278093,0.007110721,-0.000668544,1,0,0
1779140817724.000000000,2419,164835.724000000,3,0.999899089,0.012281206,0.007108878,-0.000670170,1,0,0
1779140817734.000000000,2419,164835.734000000,3,0.999899089,0.012281303,0.007108160,-0.000671106,1,0,0
1779140817754.000000000,2419,164835.754000000,3,0.999898970,0.012291769,0.007107077,-0.000671563,1,0,0
1779140817764.000000000,2419,164835.764000000,3,0.999898970,0.012290637,0.007106570,-0.000671902,1,0,0
1779140817784.000000000,2419,164835.784000000,3,0.999898970,0.012294658,0.007104246,-0.000670201,1,0,0
1779140817794.000000000,2419,164835.794000000,3,0.999898911,0.012294836,0.007106640,-0.000669979,1,0,0
1779140817814.000000000,2419,164835.814000000,3,0.999899089,0.012292744,0.007092197,-0.000670633,1,0,0
1779140817824.000000000,2419,164835.824000000,3,0.999899030,0.012299024,0.007088609,-0.000668939,1,0,0
1779140817844.000000000,2419,164835.844000000,3,0.999899030,0.012300501,0.007083689,-0.000666391,1,0,0
1779140817854.000000000,2419,164835.854000000,3,0.999899030,0.012302455,0.007081875,-0.000662706,1,0,0
1779140817864.000000000,2419,164835.864000000,3,0.999899030,0.012302909,0.007082313,-0.000663956,1,0,0
1779140817884.000000000,2419,164835.884000000,3,0.999899030,0.012300713,0.007079697,-0.000667990,1,0,0
1779140817894.000000000,2419,164835.894000000,3,0.999898970,0.012303192,0.007083136,-0.000671877,1,0,0
1779140817914.000000000,2419,164835.914000000,3,0.999899089,0.012300250,0.007077378,-0.000675857,1,0,0
1779140817924.000000000,2419,164835.924000000,3,0.999899089,0.012298403,0.007076777,-0.000673556,1,0,0
1779140817944.000000000,2419,164835.944000000,3,0.999899149,0.012300971,0.007064934,-0.000670921,1,0,0
1779140817954.000000000,2419,164835.954000000,3,0.999899268,0.012297047,0.007057846,-0.000668136,1,0,0
1779140817974.000000000,2419,164835.974000000,3,0.999899387,0.012294599,0.007041490,-0.000666204,1,0,0
1779140817984.000000000,2419,164835.984000000,3,0.999899387,0.012299346,0.007038623,-0.000667978,1,0,0
1779140818004.000000000,2419,164836.004000000,3,0.999899447,0.012297086,0.007030529,-0.000678049,1,0,0
1779140818014.000000000,2419,164836.014000000,3,0.999899328,0.012289548,0.007057422,-0.000682670,1,0,0
1779140818024.000000000,2419,164836.024000000,3,0.999899447,0.012283978,0.007051875,-0.000686293,1,0,0
1779140818044.000000000,2419,164836.044000000,3,0.999899447,0.012283172,0.007054581,-0.000687491,1,0,0
1779140818054.000000000,2419,164836.054000000,3,0.999899447,0.012284188,0.007048886,-0.000681376,1,0,0
1779140818074.000000000,2419,164836.074000000,3,0.999899447,0.012287899,0.007047037,-0.000678454,1,0,0
1779140818084.000000000,2419,164836.084000000,3,0.999899387,0.012290368,0.007050986,-0.000680176,1,0,0
1779140818104.000000000,2419,164836.104000000,3,0.999899387,0.012291105,0.007049860,-0.000689998,1,0,0
1779140818114.000000000,2419,164836.114000000,3,0.999899268,0.012293861,0.007055600,-0.000692415,1,0,0
1779140818134.000000000,2419,164836.134000000,3,0.999899149,0.012305712,0.007052905,-0.000684244,1,0,0
1779140818144.000000000,2419,164836.144000000,3,0.999899149,0.012308563,0.007055214,-0.000681001,1,0,0
1779140818154.000000000,2419,164836.154000000,3,0.999899149,0.012306268,0.007054158,-0.000676392,1,0,0
1779140818174.000000000,2419,164836.174000000,3,0.999899209,0.012300296,0.007059156,-0.000683108,1,0,0
1779140818184.000000000,2419,164836.184000000,3,0.999899268,0.012295731,0.007060649,-0.000688218,1,0,0
1779140818204.000000000,2419,164836.204000000,3,0.999899209,0.012296850,0.007059793,-0.000697066,1,0,0
1779140818214.000000000,2419,164836.214000000,3,0.999899447,0.012299878,0.007024187,-0.000696028,1,0,0
1779140818234.000000000,2419,164836.234000000,3,0.999899387,0.012296570,0.007039871,-0.000711599,1,0,0
1779140818244.000000000,2419,164836.244000000,3,0.999899447,0.012291724,0.007038585,-0.000719458,1,0,0
1779140818264.000000000,2419,164836.264000000,3,0.999899387,0.012289656,0.007042407,-0.000730003,1,0,0
1779140818274.000000000,2419,164836.274000000,3,0.999899328,0.012292841,0.007052063,-0.000730501,1,0,0
1779140818294.000000000,2419,164836.294000000,3,0.999899447,0.012286812,0.007047457,-0.000722856,1,0,0
1779140818304.000000000,2419,164836.304000000,3,0.999899447,0.012287237,0.007038476,-0.000722952,1,0,0
1779140818314.000000000,2419,164836.314000000,3,0.999899447,0.012290469,0.007039804,-0.000718435,1,0,0
1779140818334.000000000,2419,164836.334000000,3,0.999899447,0.012287552,0.007039019,-0.000712152,1,0,0
1779140818344.000000000,2419,164836.344000000,3,0.999899447,0.012286449,0.007040751,-0.000714466,1,0,0
1779140818364.000000000,2419,164836.364000000,3,0.999899387,0.012286264,0.007050342,-0.000723515,1,0,0
1779140818374.000000000,2419,164836.374000000,3,0.999899447,0.012282738,0.007051257,-0.000728816,1,0,0
