Time,GPS_ts,orientQuaternion[0],orientQuaternion[1],orientQuaternion[2],orientQuaternion[3],flag
1778107982642,  1014.521, 0.005932,-0.007555,-0.018893, 0.999775,0
1778107982642,  1014.526, 0.003173,-0.007500,-0.018904, 0.999788,0
1778107982642,  1014.531, 0.004669,-0.007528,-0.018884, 0.999783,0
1778107982642,  1014.536, 0.004535,-0.007523,-0.018866, 0.999783,0
1778107982642,  1014.541, 0.005917,-0.007548,-0.018842, 0.999776,0
1778107982642,  1014.546, 0.005084,-0.007529,-0.018828, 0.999781,0
1778107982642,  1014.550, 0.007784,-0.007580,-0.018794, 0.999764,0
1778107982642,  1014.555, 0.007259,-0.007572,-0.018784, 0.999769,0
1778107982642,  1014.560, 0.007156,-0.007569,-0.018762, 0.999770,0
1778107982642,  1014.565, 0.005278,-0.007532,-0.018761, 0.999782,0
1778107982642,  1014.568, 0.006912,-0.007561,-0.018734, 0.999772,0
1778107982648,  1033.743, 0.007903,-0.007579,-0.018719, 0.999765,0
1778107982658,  1033.747, 0.009614,-0.006742,-0.006249, 0.999912,0
1778107982669,  1033.752, 0.010331,-0.006748,-0.006234, 0.999904,0
1778107982680,  1033.757, 0.009610,-0.006744,-0.006235, 0.999912,0
1778107982691,  1033.762, 0.006546,-0.006725,-0.006250, 0.999937,0
1778107982701,  1033.766, 0.009610,-0.006743,-0.006224, 0.999912,0
1778107982712,  1033.771, 0.012371,-0.006760,-0.006199, 0.999881,0
1778107982723,  1033.776, 0.006475,-0.006723,-0.006232, 0.999937,0
1778107982734,  1033.780, 0.007895,-0.006732,-0.006216, 0.999927,0
1778107982744,  1033.785, 0.008379,-0.006733,-0.006207, 0.999923,0
1778107982755,  1033.790, 0.011592,-0.006748,-0.006176, 0.999891,0
1778107982766,  1033.794, 0.007129,-0.006720,-0.006200, 0.999933,0
1778107982777,  1033.799, 0.009668,-0.006737,-0.006179, 0.999912,0
1778107982787,  1033.804, 0.009678,-0.006737,-0.006171, 0.999911,0
1778107982798,  1033.808, 0.007735,-0.006724,-0.006179, 0.999928,0
1778107982809,  1033.813, 0.008377,-0.006727,-0.006167, 0.999923,0
1778107982820,  1033.818, 0.010831,-0.006741,-0.006143, 0.999900,0
1778107982831,  1033.822, 0.009649,-0.006732,-0.006145, 0.999912,0
1778107982841,  1033.827, 0.005824,-0.006706,-0.006168, 0.999942,0
1778107982852,  1033.832, 0.012146,-0.006745,-0.006118, 0.999885,0
1778107982863,  1033.836, 0.008308,-0.006722,-0.006140, 0.999924,0
1778107982874,  1033.841, 0.011622,-0.006742,-0.006114, 0.999891,0
1778107982884,  1034.083, 0.012902,-0.006728,-0.005891, 0.999877,0
1778107982895,  1034.088, 0.009655,-0.006711,-0.005906, 0.999913,0
1778107982906,  1034.093, 0.010920,-0.006717,-0.005892, 0.999901,0
1778107982917,  1034.097, 0.009022,-0.006702,-0.005900, 0.999919,0
1778107982927,  1034.102, 0.011854,-0.006716,-0.005872, 0.999890,0
1778107982938,  1034.107, 0.009220,-0.006698,-0.005883, 0.999918,0
1778107982949,  1034.110, 0.008534,-0.006692,-0.005882, 0.999924,0
1778107982960,  1034.116, 0.009116,-0.006691,-0.005872, 0.999919,0
1778107982970,  1034.121, 0.010362,-0.006699,-0.005857, 0.999907,0
1778107982981,  1034.125, 0.009784,-0.006696,-0.005857, 0.999913,0
1778107982992,  1034.130, 0.009135,-0.006691,-0.005855, 0.999919,0
1778107983003,  1034.135, 0.006592,-0.006681,-0.005865, 0.999939,0
1778107983014,  1034.139, 0.009114,-0.006695,-0.005846, 0.999919,0
1778107983024,  1034.144, 0.007982,-0.006691,-0.005847, 0.999929,0
1778107983035,  1034.149, 0.009733,-0.006702,-0.005831, 0.999913,0
1778107983046,  1034.154, 0.009763,-0.006700,-0.005824, 0.999913,0
1778107983057,  1034.158, 0.008479,-0.006692,-0.005829, 0.999925,0
1778107983067,  1034.163, 0.007181,-0.006683,-0.005833, 0.999935,0
1778107983078,  1034.168, 0.009767,-0.006699,-0.005814, 0.999913,0
1778107983089,  1034.172, 0.007828,-0.006686,-0.005823, 0.999930,0
1778107983100,  1034.177, 0.010515,-0.006698,-0.005804, 0.999905,0
1778107983110,  1034.182, 0.011150,-0.006697,-0.005793, 0.999899,0
1778107983121,  1034.186, 0.007143,-0.006673,-0.005817, 0.999935,0
1778107983132,  1034.191, 0.011083,-0.006695,-0.005787, 0.999900,0
1778107983143,  1034.196, 0.008541,-0.006679,-0.005797, 0.999924,0
1778107983154,  1034.200, 0.009694,-0.006685,-0.005785, 0.999914,0
1778107983164,  1034.205, 0.010310,-0.006688,-0.005776, 0.999908,0
1778107983175,  1034.210, 0.008561,-0.006676,-0.005783, 0.999924,0
1778107983186,  1034.214, 0.009098,-0.006680,-0.005777, 0.999920,0
1778107983197,  1034.219, 0.009226,-0.006681,-0.005771, 0.999919,0
1778107983207,  1034.224, 0.011744,-0.006694,-0.005746, 0.999892,0
1778107983218,  1034.228, 0.011089,-0.006692,-0.005746, 0.999900,0
1778107983229,  1034.233, 0.007912,-0.006676,-0.005759, 0.999930,0
1778107983240,  1034.352, 0.009288,-0.006672,-0.005617, 0.999919,0
1778107983250,  1034.356, 0.009786,-0.006674,-0.005614, 0.999914,0
1778107983261,  1034.361, 0.009265,-0.006673,-0.005619, 0.999919,0
1778107983272,  1034.366, 0.007802,-0.006666,-0.005629, 0.999932,0
1778107983283,  1034.370, 0.010562,-0.006684,-0.005611, 0.999906,0
1778107983293,  1034.375, 0.007904,-0.006668,-0.005632, 0.999931,0
1778107983304,  1034.380, 0.008625,-0.006674,-0.005632, 0.999925,0
1778107983315,  1034.384, 0.010463,-0.006683,-0.005621, 0.999907,0
1778107983326,  1034.389, 0.007302,-0.006666,-0.005645, 0.999935,0
1778107983336,  1034.394, 0.009128,-0.006676,-0.005639, 0.999920,0
1778107983347,  1034.398, 0.010414,-0.006684,-0.005637, 0.999908,0
1778107983358,  1034.403, 0.005935,-0.006658,-0.005673, 0.999944,0
1778107983369,  1034.407, 0.008514,-0.006675,-0.005660, 0.999925,0
1778107983380,  1034.412, 0.008592,-0.006677,-0.005666, 0.999925,0
1778107983390,  1034.417, 0.007208,-0.006670,-0.005678, 0.999936,0
1778107983401,  1034.422, 0.010460,-0.006689,-0.005663, 0.999907,0
1778107983412,  1034.426, 0.007265,-0.006674,-0.005690, 0.999935,0
1778107983423,  1034.431, 0.007939,-0.006676,-0.005691, 0.999930,0
1778107983433,  1034.436, 0.011763,-0.006697,-0.005676, 0.999892,0
1778107983444,  1034.440, 0.013446,-0.006707,-0.005670, 0.999871,0
1778107983455,  1034.445, 0.009174,-0.006683,-0.005702, 0.999919,0
1778107983466,  1034.450, 0.008446,-0.006676,-0.005711, 0.999926,0
1778107983476,  1034.455, 0.012294,-0.006700,-0.005687, 0.999886,0
1778107983487,  1034.459, 0.010500,-0.006692,-0.005702, 0.999906,0
1778107983498,  1034.464, 0.011722,-0.006701,-0.005699, 0.999893,0
1778107983509,  1034.706, 0.006079,-0.006657,-0.005635, 0.999944,0
1778107983519,  1034.711, 0.007335,-0.006662,-0.005625, 0.999935,0
1778107983530,  1034.716, 0.012929,-0.006693,-0.005587, 0.999878,0
1778107983541,  1034.720, 0.010412,-0.006680,-0.005604, 0.999908,0
1778107983552,  1034.725, 0.010524,-0.006680,-0.005602, 0.999907,0
1778107983562,  1034.730, 0.007291,-0.006661,-0.005623, 0.999935,0
1778107983573,  1034.734, 0.008100,-0.006664,-0.005619, 0.999929,0
1778107983584,  1034.739, 0.009164,-0.006668,-0.005613, 0.999920,0
1778107983595,  1034.744, 0.006060,-0.006650,-0.005635, 0.999944,0
1778107983605,  1034.748, 0.011044,-0.006674,-0.005600, 0.999901,0
1778107983616,  1034.753, 0.012504,-0.006683,-0.005589, 0.999884,0
1778107983627,  1034.758, 0.011031,-0.006674,-0.005601, 0.999901,0
1778107983638,  1034.762, 0.006678,-0.006649,-0.005629, 0.999940,0
1778107983649,  1034.767, 0.010487,-0.006669,-0.005603, 0.999907,0
1778107983659,  1034.772, 0.011739,-0.006674,-0.005596, 0.999893,0
1778107983670,  1034.777, 0.010421,-0.006665,-0.005606, 0.999908,0
1778107983681,  1034.781, 0.011155,-0.006670,-0.005603, 0.999900,0
1778107983692,  1034.786, 0.011686,-0.006672,-0.005596, 0.999894,0
