Time,GPS_ts,orientQuaternion[0],orientQuaternion[1],orientQuaternion[2],orientQuaternion[3],flag
1778107864413,   905.711, 0.024200, 0.006005, 0.016609,-0.999551,0
1778107864413,   905.716, 0.020539, 0.006063, 0.016580,-0.999633,0
1778107864413,   905.721, 0.024158, 0.006004, 0.016598,-0.999552,0
1778107864413,   905.726, 0.024681, 0.005997, 0.016594,-0.999540,0
1778107864413,   905.731, 0.024706, 0.005997, 0.016589,-0.999539,0
1778107864413,   905.736, 0.025512, 0.005981, 0.016587,-0.999519,0
1778107864413,   905.740, 0.023443, 0.006014, 0.016570,-0.999570,0
1778107864413,   905.745, 0.026105, 0.005970, 0.016579,-0.999504,0
1778107864413,   905.749, 0.025242, 0.005983, 0.016568,-0.999526,0
1778107864413,   905.755, 0.025267, 0.005981, 0.016560,-0.999526,0
1778107864413,   905.758, 0.025657, 0.005975, 0.016556,-0.999516,0
1778107864419,   915.459, 0.020246, 0.006167, 0.010757,-0.999718,0
1778107864429,   915.464, 0.020576, 0.006164, 0.010762,-0.999711,0
1778107864440,   915.468, 0.024052, 0.006127, 0.010784,-0.999634,0
1778107864451,   915.473, 0.023278, 0.006136, 0.010779,-0.999652,0
1778107864462,   915.478, 0.024050, 0.006129, 0.010783,-0.999634,0
1778107864472,   915.482, 0.020384, 0.006170, 0.010761,-0.999715,0
1778107864483,   915.487, 0.022439, 0.006147, 0.010774,-0.999671,0
1778107864494,   915.492, 0.023149, 0.006139, 0.010775,-0.999655,0
1778107864505,   915.496, 0.020611, 0.006168, 0.010758,-0.999711,0
1778107864515,   915.501, 0.023478, 0.006138, 0.010769,-0.999647,0
1778107864526,   915.506, 0.022095, 0.006152, 0.010753,-0.999679,0
1778107864537,   915.510, 0.023829, 0.006134, 0.010759,-0.999639,0
1778107864548,   915.515, 0.021907, 0.006154, 0.010742,-0.999683,0
1778107864558,   915.520, 0.021152, 0.006161, 0.010728,-0.999700,0
1778107864569,   915.524, 0.021706, 0.006156, 0.010728,-0.999688,0
1778107864580,   915.529, 0.023449, 0.006138, 0.010735,-0.999649,0
1778107864591,   915.534, 0.021854, 0.006154, 0.010718,-0.999685,0
1778107864602,   915.538, 0.025320, 0.006117, 0.010737,-0.999603,0
1778107864612,   915.893, 0.022836, 0.006146, 0.011184,-0.999658,0
1778107864623,   915.897, 0.022744, 0.006147, 0.011195,-0.999660,0
1778107864634,   915.902, 0.022051, 0.006154, 0.011207,-0.999675,0
1778107864645,   915.907, 0.024173, 0.006131, 0.011231,-0.999626,0
1778107864655,   915.911, 0.023370, 0.006142, 0.011237,-0.999645,0
1778107864666,   915.916, 0.022672, 0.006150, 0.011248,-0.999661,0
1778107864677,   915.921, 0.021424, 0.006163, 0.011254,-0.999688,0
1778107864688,   915.925, 0.022630, 0.006152, 0.011273,-0.999661,0
1778107864698,   915.930, 0.022793, 0.006152, 0.011288,-0.999658,0
1778107864709,   915.934, 0.021119, 0.006173, 0.011285,-0.999694,0
1778107864720,   915.939, 0.022570, 0.006154, 0.011303,-0.999662,0
1778107864731,   915.944, 0.019884, 0.006187, 0.011301,-0.999719,0
1778107864741,   915.949, 0.022781, 0.006155, 0.011328,-0.999657,0
1778107864752,   915.953, 0.022729, 0.006158, 0.011336,-0.999658,0
1778107864763,   915.958, 0.024152, 0.006143, 0.011356,-0.999625,0
1778107864774,   915.963, 0.020557, 0.006184, 0.011341,-0.999705,0
1778107864785,   915.968, 0.024800, 0.006138, 0.011375,-0.999609,0
1778107864795,   915.972, 0.021389, 0.006178, 0.011358,-0.999688,0
1778107864806,   915.977, 0.022083, 0.006172, 0.011366,-0.999672,0
1778107864817,   915.982, 0.022868, 0.006165, 0.011376,-0.999655,0
1778107864828,   915.986, 0.022020, 0.006176, 0.011375,-0.999674,0
1778107864838,   915.991, 0.023084, 0.006164, 0.011383,-0.999650,0
1778107864849,   915.996, 0.021905, 0.006177, 0.011376,-0.999676,0
1778107864860,   916.000, 0.018650, 0.006214, 0.011359,-0.999742,0
1778107864871,   916.005, 0.021967, 0.006175, 0.011379,-0.999675,0
1778107864881,   916.010, 0.019950, 0.006200, 0.011367,-0.999717,0
1778107864892,   916.014, 0.020110, 0.006197, 0.011369,-0.999714,0
1778107864903,   916.019, 0.021357, 0.006181, 0.011378,-0.999688,0
1778107864914,   916.024, 0.024217, 0.006150, 0.011397,-0.999623,0
1778107864924,   916.028, 0.020660, 0.006188, 0.011375,-0.999703,0
1778107864935,   916.033, 0.020869, 0.006184, 0.011378,-0.999698,0
1778107864946,   916.038, 0.024995, 0.006138, 0.011403,-0.999604,0
1778107864957,   916.042, 0.020095, 0.006192, 0.011372,-0.999714,0
1778107864967,   916.047, 0.022978, 0.006159, 0.011389,-0.999652,0
1778107864978,   916.052, 0.022042, 0.006170, 0.011386,-0.999673,0
1778107864989,   916.056, 0.023108, 0.006156, 0.011396,-0.999649,0
