Time,fGPS_ts,estOrientQuaternion[0],estOrientQuaternion[1],estOrientQuaternion[2],estOrientQuaternion[3],estOrientQuaternion:valid,flag
1778107982642,  1014.521, 0.999782,-0.019758, 0.006723, 0.000747,1,0
1778107982642,  1014.525, 0.999782,-0.019751, 0.006723, 0.000748,1,0
1778107982642,  1014.531, 0.999782,-0.019737, 0.006721, 0.000747,1,0
1778107982642,  1014.535, 0.999783,-0.019724, 0.006721, 0.000748,1,0
1778107982642,  1014.540, 0.999783,-0.019702, 0.006719, 0.000748,1,0
1778107982642,  1014.545, 0.999783,-0.019688, 0.006717, 0.000749,1,0
1778107982642,  1014.550, 0.999784,-0.019666, 0.006718, 0.000750,1,0
1778107982642,  1014.555, 0.999784,-0.019651, 0.006720, 0.000750,1,0
1778107982642,  1014.559, 0.999784,-0.019636, 0.006720, 0.000750,1,0
1778107982642,  1014.565, 0.999785,-0.019612, 0.006719, 0.000750,1,0
1778107982642,  1014.567, 0.999785,-0.019604, 0.006718, 0.000751,1,0
1778107982648,  1033.743, 0.999946,-0.008116, 0.006552, 0.000334,1,0
1778107982658,  1033.747, 0.999946,-0.008110, 0.006551, 0.000336,1,0
1778107982669,  1033.751, 0.999946,-0.008102, 0.006552, 0.000338,1,0
1778107982680,  1033.757, 0.999946,-0.008095, 0.006553, 0.000339,1,0
1778107982691,  1033.761, 0.999946,-0.008091, 0.006553, 0.000339,1,0
1778107982701,  1033.765, 0.999946,-0.008087, 0.006552, 0.000337,1,0
1778107982712,  1033.771, 0.999946,-0.008077, 0.006551, 0.000337,1,0
1778107982723,  1033.775, 0.999946,-0.008073, 0.006553, 0.000336,1,0
1778107982734,  1033.779, 0.999946,-0.008068, 0.006550, 0.000336,1,0
1778107982744,  1033.785, 0.999946,-0.008058, 0.006549, 0.000337,1,0
1778107982755,  1033.789, 0.999946,-0.008051, 0.006546, 0.000337,1,0
1778107982766,  1033.793, 0.999946,-0.008045, 0.006544, 0.000335,1,0
1778107982777,  1033.799, 0.999946,-0.008039, 0.006546, 0.000334,1,0
1778107982787,  1033.803, 0.999946,-0.008034, 0.006546, 0.000335,1,0
1778107982798,  1033.807, 0.999946,-0.008029, 0.006546, 0.000333,1,0
1778107982809,  1033.813, 0.999946,-0.008019, 0.006546, 0.000331,1,0
1778107982820,  1033.817, 0.999946,-0.008014, 0.006545, 0.000333,1,0
1778107982831,  1033.821, 0.999946,-0.008008, 0.006544, 0.000335,1,0
1778107982841,  1033.827, 0.999947,-0.008002, 0.006541, 0.000333,1,0
1778107982852,  1033.831, 0.999947,-0.007998, 0.006541, 0.000334,1,0
1778107982863,  1033.835, 0.999947,-0.007993, 0.006542, 0.000333,1,0
1778107982874,  1033.841, 0.999947,-0.007988, 0.006541, 0.000333,1,0
1778107982884,  1034.083, 0.999947,-0.007986, 0.006541, 0.000333,1,0
1778107982895,  1034.087, 0.999948,-0.007773, 0.006527, 0.000334,1,0
1778107982906,  1034.092, 0.999949,-0.007764, 0.006526, 0.000335,1,0
1778107982917,  1034.097, 0.999949,-0.007760, 0.006523, 0.000336,1,0
1778107982927,  1034.101, 0.999949,-0.007753, 0.006522, 0.000336,1,0
1778107982938,  1034.106, 0.999949,-0.007752, 0.006517, 0.000336,1,0
1778107982949,  1034.111, 0.999949,-0.007746, 0.006515, 0.000336,1,0
1778107982960,  1034.115, 0.999949,-0.007743, 0.006512, 0.000336,1,0
1778107982970,  1034.120, 0.999949,-0.007734, 0.006512, 0.000335,1,0
1778107982981,  1034.125, 0.999949,-0.007730, 0.006513, 0.000334,1,0
1778107982992,  1034.129, 0.999949,-0.007725, 0.006513, 0.000334,1,0
1778107983003,  1034.135, 0.999949,-0.007718, 0.006517, 0.000335,1,0
1778107983014,  1034.139, 0.999949,-0.007716, 0.006517, 0.000337,1,0
1778107983024,  1034.143, 0.999949,-0.007711, 0.006519, 0.000338,1,0
1778107983035,  1034.149, 0.999949,-0.007705, 0.006520, 0.000338,1,0
1778107983046,  1034.153, 0.999949,-0.007700, 0.006520, 0.000339,1,0
1778107983057,  1034.157, 0.999949,-0.007696, 0.006519, 0.000339,1,0
1778107983067,  1034.163, 0.999949,-0.007689, 0.006518, 0.000340,1,0
1778107983078,  1034.167, 0.999949,-0.007687, 0.006518, 0.000340,1,0
1778107983089,  1034.171, 0.999949,-0.007684, 0.006519, 0.000341,1,0
1778107983100,  1034.177, 0.999949,-0.007681, 0.006515, 0.000341,1,0
