Time,GPS_ts,fGPS_ts,scaledAccelX,scaledAccelY,scaledAccelZ,deltaVelX,deltaVelY,deltaVelZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estLinearAccel:valid,estAngularRateX,estAngularRateY,estAngularRateZ,estAngularRate:valid,estGravityX,estGravityY,estGravityZ,estGravity:valid,flag
1778107982642,  1014.521,  1014.521, 0.013719, 0.043910,-0.993258, 0.000028, 0.000088,-0.001987, 0.002412, 0.043259, 0.057569,1, 0.003265, 0.000184, 0.001219,1,-0.132126,-0.387331, 9.798107,1,0
1778107982642,  1014.526,  1014.525, 0.012205, 0.043849,-0.993212, 0.000024, 0.000088,-0.001986,-0.008455, 0.044421, 0.064475,1, 0.003616,-0.000402, 0.000325,1,-0.132115,-0.387201, 9.798112,1,0
1778107982642,  1014.531,  1014.531, 0.012895, 0.043346,-0.993341, 0.000026, 0.000087,-0.001987,-0.005623, 0.038127, 0.056775,1, 0.004984,-0.000047,-0.000310,1,-0.132078,-0.386924, 9.798123,1,0
1778107982642,  1014.536,  1014.535, 0.012854, 0.042502,-0.995649, 0.000026, 0.000085,-0.001991,-0.009739, 0.032703, 0.044377,1, 0.006898,-0.000118, 0.000883,1,-0.132089,-0.386664, 9.798134,1,0
1778107982642,  1014.541,  1014.540, 0.011710, 0.041598,-0.996907, 0.000023, 0.000083,-0.001994,-0.017202, 0.021653, 0.021835,1, 0.007260,-0.000628, 0.000450,1,-0.132037,-0.386239, 9.798151,1,0
1778107982642,  1014.546,  1014.545, 0.012089, 0.040759,-0.996968, 0.000024, 0.000081,-0.001994,-0.013677, 0.013724, 0.020910,1, 0.006865,-0.000781, 0.000708,1,-0.132002,-0.385970, 9.798162,1,0
1778107982642,  1014.550,  1014.550, 0.011527, 0.041895,-0.996691, 0.000023, 0.000084,-0.001993,-0.018967, 0.025259, 0.023974,1, 0.007946, 0.001124,-0.000574,1,-0.132014,-0.385538, 9.798180,1,0
1778107982642,  1014.555,  1014.555, 0.011634, 0.041306,-0.995815, 0.000023, 0.000082,-0.001992,-0.017963, 0.019789, 0.032583,1, 0.007113, 0.001352, 0.000014,1,-0.132065,-0.385244, 9.798190,1,0
1778107982642,  1014.560,  1014.559, 0.012668, 0.040806,-0.995744, 0.000025, 0.000082,-0.001991,-0.008089, 0.015122, 0.038406,1, 0.007687, 0.000152, 0.000214,1,-0.132069,-0.384947, 9.798202,1,0
1778107982642,  1014.565,  1014.565, 0.012209, 0.041210,-0.995125, 0.000024, 0.000082,-0.001990,-0.012318, 0.019614, 0.039376,1, 0.007949,-0.000894, 0.000517,1,-0.132043,-0.384469, 9.798221,1,0
1778107982642,  1014.568,  1014.567, 0.012679, 0.040598,-0.995646, 0.000026, 0.000081,-0.001991,-0.013328, 0.018265, 0.034335,1, 0.007988,-0.000634, 0.000867,1,-0.132031,-0.384312, 9.798227,1,0
1778107982648,  1033.743,  1033.743, 0.012570, 0.040119,-0.995340, 0.000025, 0.000080,-0.001990, 0.008273, 0.001094, 0.040571,1, 0.003301, 0.000073, 0.000188,1,-0.128551,-0.159123, 9.804516,1,0
1778107982658,  1033.747,  1033.747, 0.013872, 0.016169,-0.995550, 0.000028, 0.000032,-0.001991, 0.007507,-0.000462, 0.041511,1, 0.003377,-0.000150, 0.000880,1,-0.128535,-0.159004, 9.804519,1,0
1778107982669,  1033.752,  1033.751, 0.013506, 0.016944,-0.995392, 0.000027, 0.000034,-0.001991, 0.005033, 0.000926, 0.040617,1, 0.004049, 0.000902, 0.001008,1,-0.128556,-0.158864, 9.804521,1,0
1778107982680,  1033.757,  1033.757, 0.014311, 0.017420,-0.994735, 0.000029, 0.000035,-0.001989, 0.011776, 0.012096, 0.049500,1, 0.002432, 0.000663, 0.000979,1,-0.128576,-0.158721, 9.804523,1,0
1778107982691,  1033.762,  1033.761, 0.013962, 0.017710,-0.994924, 0.000028, 0.000035,-0.001990, 0.005025, 0.011530, 0.049953,1, 0.001704,-0.000348,-0.000046,1,-0.128580,-0.158643, 9.804523,1,0
1778107982701,  1033.766,  1033.765, 0.014300, 0.017046,-0.994356, 0.000029, 0.000034,-0.001989, 0.013255, 0.012919, 0.055680,1, 0.002427,-0.000661,-0.000573,1,-0.128545,-0.158564, 9.804525,1,0
1778107982712,  1033.771,  1033.771, 0.013564, 0.016921,-0.994919, 0.000027, 0.000034,-0.001990, 0.004476, 0.007543, 0.047706,1, 0.003276,-0.000050,-0.000496,1,-0.128543,-0.158371, 9.804528,1,0
1778107982723,  1033.776,  1033.775, 0.012967, 0.017067,-0.995539, 0.000026, 0.000034,-0.001991,-0.004868, 0.008155, 0.051210,1, 0.002706, 0.000579,-0.000011,1,-0.128573,-0.158290, 9.804529,1,0
1778107982734,  1033.780,  1033.779, 0.013010, 0.016593,-0.995909, 0.000026, 0.000033,-0.001992, 0.000283, 0.008583, 0.037041,1, 0.002505,-0.000870, 0.000032,1,-0.128523,-0.158183, 9.804532,1,0
1778107982744,  1033.785,  1033.785, 0.013403, 0.016462,-0.996252, 0.000027, 0.000033,-0.001993, 0.002932, 0.003431, 0.034644,1, 0.002407,-0.000887, 0.000026,1,-0.128500,-0.157988, 9.804535,1,0
1778107982755,  1033.790,  1033.789, 0.012253, 0.016329,-0.995419, 0.000024, 0.000033,-0.001991,-0.009109, 0.001998, 0.039643,1, 0.003138,-0.001294,-0.000279,1,-0.128444,-0.157864, 9.804538,1,0
1778107982766,  1033.794,  1033.793, 0.012889, 0.016063,-0.996119, 0.000026, 0.000032,-0.001992,-0.009213,-0.007469, 0.036413,1, 0.003302,-0.000757,-0.000792,1,-0.128401,-0.157734, 9.804541,1,0
1778107982777,  1033.799,  1033.799, 0.012711, 0.015682,-0.996613, 0.000025, 0.000031,-0.001993,-0.003784,-0.003831, 0.031110,1, 0.001790, 0.000390,-0.000385,1,-0.128440,-0.157612, 9.804543,1,0
1778107982787,  1033.804,  1033.803, 0.012194, 0.016200,-0.996172, 0.000025, 0.000033,-0.001992,-0.009028,-0.003341, 0.034034,1, 0.002415,-0.000310, 0.000152,1,-0.128431,-0.157512, 9.804543,1,0
1778107982798,  1033.808,  1033.807, 0.011769, 0.015584,-0.996308, 0.000023, 0.000031,-0.001993,-0.011627,-0.003552, 0.031904,1, 0.002227,-0.000145,-0.000649,1,-0.128443,-0.157426, 9.804545,1,0
1778107982809,  1033.813,  1033.813, 0.011993, 0.015339,-0.995848, 0.000024, 0.000031,-0.001992,-0.010823,-0.006822, 0.038612,1, 0.003102,-0.000821,-0.000722,1,-0.128425,-0.157224, 9.804548,1,0
1778107982820,  1033.818,  1033.817, 0.012148, 0.015972,-0.995820, 0.000024, 0.000032,-0.001992,-0.015256,-0.001316, 0.038538,1, 0.003095, 0.000337, 0.001012,1,-0.128411,-0.157122, 9.804550,1,0
1778107982831,  1033.822,  1033.821, 0.012413, 0.016307,-0.996279, 0.000025, 0.000033,-0.001993,-0.010942,-0.000401, 0.034713,1, 0.003200,-0.000438, 0.000442,1,-0.128395,-0.157009, 9.804552,1,0
1778107982841,  1033.827,  1033.827, 0.012158, 0.015550,-0.996162, 0.000024, 0.000031,-0.001992,-0.009112,-0.004411, 0.035538,1, 0.001333,-0.000724,-0.000061,1,-0.128337,-0.156895, 9.804555,1,0
1778107982852,  1033.832,  1033.831, 0.013124, 0.016134,-0.995112, 0.000026, 0.000032,-0.001990, 0.001353, 0.001775, 0.042094,1, 0.002584,-0.000138,-0.000166,1,-0.128339,-0.156815, 9.804556,1,0
1778107982863,  1033.836,  1033.835, 0.012058, 0.016600,-0.997293, 0.000024, 0.000033,-0.001995,-0.005513, 0.005553, 0.034092,1, 0.002201, 0.000495, 0.000376,1,-0.128354,-0.156723, 9.804558,1,0
1778107982874,  1033.841,  1033.841, 0.013204, 0.016496,-0.996671, 0.000027, 0.000033,-0.001993, 0.001135, 0.005153, 0.030554,1, 0.001274,-0.000423, 0.000164,1,-0.128345,-0.156612, 9.804560,1,0
1778107982884,  1034.083,  1034.083, 0.012789, 0.015788,-0.994941, 0.000025, 0.000032,-0.001990, 0.005585, 0.011159, 0.030904,1, 0.001578,-0.000385, 0.000073,1,-0.128338,-0.156585, 9.804560,1,0
1778107982895,  1034.088,  1034.087, 0.012330, 0.015999,-0.993355, 0.000024, 0.000032,-0.001987,-0.001412, 0.006487, 0.054433,1, 0.002041, 0.000292, 0.000747,1,-0.128059,-0.152401, 9.804629,1,0
1778107982906,  1034.093,  1034.092, 0.013452, 0.016382,-0.992153, 0.000027, 0.000033,-0.001984, 0.003869, 0.008405, 0.074932,1, 0.003149,-0.000828, 0.000286,1,-0.128049,-0.152230, 9.804632,1,0
1778107982917,  1034.097,  1034.097, 0.013184, 0.016406,-0.993332, 0.000026, 0.000033,-0.001987, 0.001291, 0.008732, 0.063371,1, 0.002059,-0.001868, 0.000407,1,-0.127985,-0.152140, 9.804634,1,0
1778107982927,  1034.102,  1034.101, 0.013094, 0.016691,-0.995936, 0.000026, 0.000034,-0.001992, 0.006845, 0.008811, 0.049501,1, 0.003517,-0.000508, 0.000246,1,-0.127962,-0.152014, 9.804637,1,0
