unix_time_ms_sensor,GPS_ts_week,GPS_ts_tow,scaledAccelX,scaledAccelY,scaledAccelZ,deltaVelX,deltaVelY,deltaVelZ,unix_time_ms_filter,fGPS_ts_week,fGPS_ts_tow,estLinAccelX,estLinAccelY,estLinAccelZ,estLinAccel_valid,estAngRateX,estAngRateY,estAngRateZ,estAngRate_valid,estGravityX,estGravityY,estGravityZ,estGravity_valid,flag_sensor,flag_filter
1779140528180.000000000,2419,164546.180000000,0.015835589,-0.036414921,-1.019243240,0.000163782,-0.000313937,-0.010145620,1779140528180.000000000,2419,164546.180000000,0.031265732,-0.100596167,-0.192853019,1,0.013557386,-0.003432381,-0.002079542,1,-0.123922959,0.256934434,9.802500725,1,0,0
1779140528190.000000000,2419,164546.190000000,-0.000125019,-0.039889526,-0.996099353,0.000029012,-0.000431728,-0.010014464,1779140528190.000000000,2419,164546.190000000,-0.124022931,-0.133656800,0.034100376,1,0.009984659,-0.009390069,-0.000805198,1,-0.122504584,0.257837057,9.802494049,1,0,0
1779140528210.000000000,2419,164546.210000000,0.004453279,-0.030747455,-0.944517076,0.000076243,-0.000333375,-0.009589413,1779140528210.000000000,2419,164546.210000000,-0.079700530,-0.042623460,0.539906204,1,-0.003373253,-0.003851158,-0.000074823,1,-0.123252183,0.258800805,9.802459717,1,0,0
1779140528220.000000000,2419,164546.220000000,0.011773568,-0.048381325,-0.968727767,0.000079709,-0.000481956,-0.009539013,1779140528220.000000000,2419,164546.220000000,-0.008319560,-0.216077656,0.302488685,1,-0.005786751,0.009390268,0.000771252,1,-0.124071181,0.258200824,9.802465439,1,0,0
1779140528240.000000000,2419,164546.240000000,0.035570666,-0.056028746,-1.080972314,0.000324278,-0.000548639,-0.010482062,1779140528240.000000000,2419,164546.240000000,0.224538594,-0.294950068,-0.798158765,1,-0.005479317,-0.005542511,0.010003906,1,-0.124109440,0.254337281,9.802565575,1,0,0
1779140528250.000000000,2419,164546.250000000,0.008390424,-0.034179315,-1.001827955,0.000066619,-0.000538633,-0.010380391,1779140528250.000000000,2419,164546.250000000,-0.041358121,-0.081460521,-0.021989346,1,-0.020681527,0.008449432,0.015768113,1,-0.123890989,0.253084987,9.802600861,1,0,0
1779140528270.000000000,2419,164546.270000000,-0.002760984,0.023619603,-0.978133798,0.000116186,0.000246842,-0.010075692,1779140528270.000000000,2419,164546.270000000,-0.150341898,0.485972434,0.210360408,1,-0.007123394,-0.031726267,0.006207748,1,-0.122270927,0.254123420,9.802594185,1,0,0
1779140528280.000000000,2419,164546.280000000,0.016225839,0.010278327,-0.991873741,0.000052162,0.000225366,-0.009694366,1779140528280.000000000,2419,164546.280000000,0.035321061,0.354275167,0.075632542,1,0.003026258,0.031082969,-0.000432187,1,-0.124770299,0.253573418,9.802577019,1,0,0
1779140528300.000000000,2419,164546.300000000,-0.013203847,-0.017375857,-0.989778101,-0.000165591,-0.000139810,-0.009715758,1779140528300.000000000,2419,164546.300000000,-0.252637774,0.082536787,0.096205831,1,0.006073216,0.013917122,-0.002536495,1,-0.123588540,0.253124237,9.802603722,1,0,0
1779140528310.000000000,2419,164546.310000000,0.015811205,-0.008140562,-0.997561455,0.000131388,-0.000093547,-0.010078410,1779140528310.000000000,2419,164546.310000000,0.029516757,0.173048288,0.019847557,1,-0.008651103,0.011974052,-0.005429478,1,-0.125916198,0.252607822,9.802587509,1,0,0
1779140528330.000000000,2419,164546.330000000,0.001181940,-0.074003816,-1.025723815,-0.000015195,-0.000700752,-0.010317780,1779140528330.000000000,2419,164546.330000000,-0.112713426,-0.474060893,-0.256283820,1,-0.004049922,0.004835020,-0.002800279,1,-0.124457873,0.251534194,9.802633286,1,0,0
1779140528340.000000000,2419,164546.340000000,0.013374562,-0.058276400,-0.992615998,0.000107015,-0.000572182,-0.009941779,1779140528340.000000000,2419,164546.340000000,0.006065533,-0.320217043,0.068393275,1,0.004732005,0.008058629,0.004001387,1,-0.125342414,0.251428038,9.802624702,1,0,0
1779140528350.000000000,2419,164546.350000000,0.010332669,-0.029593712,-0.990924895,0.000117141,-0.000360940,-0.009952764,1779140528350.000000000,2419,164546.350000000,-0.023896428,-0.038833898,0.084973797,1,-0.003184895,-0.001292013,0.005761832,1,-0.125180379,0.251284182,9.802630424,1,0,0
1779140528370.000000000,2419,164546.370000000,0.013672955,-0.025061276,-1.008875251,0.000175964,-0.000254653,-0.010147737,1779140528370.000000000,2419,164546.370000000,0.009237561,0.005622987,-0.091055453,1,-0.001763489,-0.012392708,0.002865528,1,-0.124459349,0.251336277,9.802639008,1,0,0
1779140528380.000000000,2419,164546.380000000,0.009950362,-0.021921221,-0.989381492,0.000076176,-0.000216054,-0.009866407,1779140528380.000000000,2419,164546.380000000,-0.027049439,0.036328632,0.100118712,1,0.001687411,0.008910593,0.002474881,1,-0.124905229,0.251356035,9.802632332,1,0,0
1779140528400.000000000,2419,164546.400000000,0.009911177,0.001473609,-0.980932891,0.000092241,0.000027351,-0.009788224,1779140528400.000000000,2419,164546.400000000,-0.027805597,0.265461177,0.182973549,1,-0.000443049,0.003536905,-0.003463373,1,-0.125114173,0.250994802,9.802639008,1,0,0
1779140528410.000000000,2419,164546.410000000,0.020762388,-0.014521698,-1.008631825,0.000196859,-0.000112286,-0.010065762,1779140528410.000000000,2419,164546.410000000,0.078125164,0.108777396,-0.088671207,1,0.001131813,-0.000686824,-0.006645040,1,-0.125468194,0.251219273,9.802628517,1,0,0
1779140528430.000000000,2419,164546.430000000,0.016746774,-0.052220419,-1.007115364,0.000149532,-0.000503214,-0.010037189,1779140528430.000000000,2419,164546.430000000,0.038773045,-0.260748506,-0.073803246,1,-0.000713630,0.004922470,-0.005660824,1,-0.125614837,0.251334339,9.802623749,1,0,0
1779140528440.000000000,2419,164546.440000000,0.011570173,-0.043315757,-0.987177670,0.000125730,-0.000455084,-0.009923317,1779140528440.000000000,2419,164546.440000000,-0.012106612,-0.173884466,0.121729612,1,-0.004752374,0.001307094,-0.002339321,1,-0.125613913,0.250748813,9.802639008,1,0,0
1779140528460.000000000,2419,164546.460000000,0.011733427,-0.031337440,-0.990729690,0.000129376,-0.000318107,-0.009950314,1779140528460.000000000,2419,164546.460000000,-0.010595557,-0.056543402,0.086897418,1,-0.001045145,-0.004424429,-0.000273447,1,-0.125523344,0.250739187,9.802639961,1,0,0
1779140528470.000000000,2419,164546.470000000,0.015152676,-0.029177787,-0.999958694,0.000140551,-0.000296256,-0.009949584,1779140528470.000000000,2419,164546.470000000,0.023058433,-0.035225421,-0.003609581,1,0.002467729,-0.000074335,-0.000330090,1,-0.125536501,0.250987798,9.802634239,1,0,0
1779140528480.000000000,2419,164546.480000000,0.012695866,-0.018179759,-0.995817661,0.000137986,-0.000212261,-0.010003022,1779140528480.000000000,2419,164546.480000000,-0.000913979,0.072528288,0.037003446,1,-0.003587529,-0.000630383,-0.000559109,1,-0.125398681,0.250698656,9.802642822,1,0,0
1779140528500.000000000,2419,164546.500000000,0.016624244,-0.007540905,-0.994768381,0.000174362,-0.000068093,-0.009970428,1779140528500.000000000,2419,164546.500000000,0.037234269,0.176650807,0.047293846,1,-0.000780343,-0.002077658,-0.004393496,1,-0.125732556,0.250575721,9.802641869,1,0,0
1779140528510.000000000,2419,164546.510000000,0.015337679,-0.024432106,-0.995836794,0.000147075,-0.000207095,-0.009934440,1779140528510.000000000,2419,164546.510000000,0.024740271,0.011063652,0.036817096,1,0.001367515,0.000089723,-0.004764905,1,-0.125677586,0.250701547,9.802639008,1,0,0
1779140528530.000000000,2419,164546.530000000,0.013345280,-0.035819162,-0.994217098,0.000134612,-0.000366864,-0.009946256,1779140528530.000000000,2419,164546.530000000,0.005323423,-0.100193337,0.052692056,1,-0.000532396,0.002153073,0.000239981,1,-0.125615090,0.251058102,9.802631378,1,0,0
1779140528540.000000000,2419,164546.540000000,0.015976509,-0.029738231,-0.993580103,0.000155759,-0.000306706,-0.009951128,1779140528540.000000000,2419,164546.540000000,0.030874550,-0.040673099,0.058938015,1,-0.001323408,0.002111102,0.002356644,1,-0.125865415,0.250919133,9.802631378,1,0,0
1779140528560.000000000,2419,164546.560000000,0.012593112,-0.030733870,-0.997130036,0.000126214,-0.000310175,-0.009973941,1779140528560.000000000,2419,164546.560000000,-0.002025474,-0.050314028,0.024125129,1,0.000343365,-0.001572983,0.001975136,1,-0.125471056,0.251093805,9.802632332,1,0,0
1779140528570.000000000,2419,164546.570000000,0.014127444,-0.026750507,-0.995947659,0.000136870,-0.000277427,-0.009948537,1779140528570.000000000,2419,164546.570000000,0.012935275,-0.011289673,0.035719957,1,-0.001011565,0.001409665,0.002211891,1,-0.125649840,0.251012534,9.802631378,1,0,0
1779140528590.000000000,2419,164546.590000000,0.012288313,-0.017507788,-0.993600428,0.000122878,-0.000169904,-0.009934377,1779140528590.000000000,2419,164546.590000000,-0.005195461,0.079080805,0.058744699,1,-0.000695745,0.001165446,-0.000424981,1,-0.125739351,0.250751674,9.802637100,1,0,0
1779140528600.000000000,2419,164546.600000000,0.013036470,-0.023996558,-0.995855629,0.000133145,-0.000230249,-0.009952144,1779140528600.000000000,2419,164546.600000000,0.002137177,0.015468666,0.036628615,1,0.000847593,-0.001874721,-0.002232210,1,-0.125650227,0.250820100,9.802637100,1,0,0
1779140528620.000000000,2419,164546.620000000,0.012381922,-0.028824564,-0.998315632,0.000116559,-0.000294608,-0.009979682,1779140528620.000000000,2419,164546.620000000,-0.004216241,-0.031908639,0.012505894,1,-0.000819604,0.001167464,-0.001129516,1,-0.125678748,0.250737786,9.802638054,1,0,0
1779140528630.000000000,2419,164546.630000000,0.010702675,-0.023963328,-0.992913365,0.000110180,-0.000249175,-0.009940789,1779140528630.000000000,2419,164546.630000000,-0.020663638,0.015666332,0.065486372,1,-0.001050769,-0.001372411,-0.000806175,1,-0.125578865,0.250633210,9.802642822,1,0,0
1779140528640.000000000,2419,164546.640000000,0.012033227,-0.021888118,-0.996148050,0.000113708,-0.000211963,-0.009946657,1779140528640.000000000,2419,164546.640000000,-0.007638028,0.035981778,0.033765551,1,0.000340553,0.000098059,-0.000808372,1,-0.125647396,0.250641197,9.802640915,1,0,0
1779140528660.000000000,2419,164546.660000000,0.012754221,-0.025134178,-0.995352626,0.000123222,-0.000256214,-0.009951225,1779140528660.000000000,2419,164546.660000000,-0.000460390,0.004297348,0.041563522,1,0.000722828,0.001039172,-0.000342781,1,-0.125569284,0.250801861,9.802638054,1,0,0
1779140528670.000000000,2419,164546.670000000,0.012743960,-0.023762746,-0.996369123,0.000130110,-0.000241773,-0.009967519,1779140528670.000000000,2419,164546.670000000,-0.000730746,0.017742777,0.031592976,1,-0.000787563,0.001187329,-0.000398845,1,-0.125743672,0.250750989,9.802637100,1,0,0
1779140528690.000000000,2419,164546.690000000,0.013296644,-0.026280912,-0.996769190,0.000134563,-0.000251145,-0.009962752,1779140528690.000000000,2419,164546.690000000,0.004639447,-0.006983217,0.027669625,1,0.000730262,-0.000782865,-0.001489796,1,-0.125732854,0.250766695,9.802637100,1,0,0
1779140528700.000000000,2419,164546.700000000,0.011421651,-0.030823236,-0.995196402,0.000114373,-0.000302138,-0.009956600,1779140528700.000000000,2419,164546.700000000,-0.013629114,-0.051450331,0.043093156,1,0.000650077,-0.000752926,-0.001275775,1,-0.125614777,0.250842154,9.802636147,1,0,0
1779140528720.000000000,2419,164546.720000000,0.012237322,-0.025881739,-0.993800282,0.000122503,-0.000266553,-0.009945396,1779140528720.000000000,2419,164546.720000000,-0.005852314,-0.002596248,0.056771930,1,-0.000591040,0.000980607,-0.000678137,1,-0.125899076,0.251224250,9.802622795,1,0,0
1779140528730.000000000,2419,164546.730000000,0.012659816,-0.023133412,-0.995375872,0.000127848,-0.000233071,-0.009952419,1779140528730.000000000,2419,164546.730000000,-0.001755397,0.024390971,0.041318890,1,0.001157638,-0.000028398,-0.000335158,1,-0.125905737,0.251289964,9.802620888,1,0,0
1779140528750.000000000,2419,164546.750000000,0.012911755,-0.024937786,-0.996436596,0.000130523,-0.000251509,-0.009962789,1779140528750.000000000,2419,164546.750000000,0.000812722,0.006792372,0.030915489,1,0.000746275,-0.000426390,-0.000796049,1,-0.125795677,0.251371503,9.802620888,1,0,0
1779140528760.000000000,2419,164546.760000000,0.012883002,-0.023785066,-0.995593905,0.000131653,-0.000241963,-0.009956267,1779140528760.000000000,2419,164546.760000000,0.000509329,0.018097833,0.039179157,1,-0.000594069,0.001059201,-0.000535854,1,-0.125863254,0.251330912,9.802620888,1,0,0
1779140528770.000000000,2419,164546.770000000,0.012420314,-0.023134701,-0.994602680,0.000121965,-0.000233930,-0.009945638,1779140528770.000000000,2419,164546.770000000,-0.004151910,0.024445513,0.048898458,1,-0.000229827,0.000305458,-0.000476478,1,-0.125963509,0.251312077,9.802619934,1,0,0
1779140528790.000000000,2419,164546.790000000,0.012389952,-0.029273264,-0.995632410,0.000121320,-0.000288081,-0.009961758,1779140528790.000000000,2419,164546.790000000,-0.004382615,-0.035683881,0.038799416,1,0.000335035,-0.000954398,-0.000671960,1,-0.125857309,0.251398981,9.802618980,1,0,0
1779140528800.000000000,2419,164546.800000000,0.012391259,-0.029971629,-0.995691776,0.000124203,-0.000299635,-0.009964026,1779140528800.000000000,2419,164546.800000000,-0.004355514,-0.042599302,0.038219549,1,-0.000468944,0.000182487,0.000069077,1,-0.125877902,0.251307398,9.802620888,1,0,0
1779140528820.000000000,2419,164546.820000000,0.012771052,-0.025065685,-0.995874226,0.000124884,-0.000254866,-0.009955900,1779140528820.000000000,2419,164546.820000000,-0.000686143,0.005446644,0.036431208,1,0.000102634,0.000239189,0.000351299,1,-0.125934571,0.251260400,9.802621841,1,0,0
1779140528830.000000000,2419,164546.830000000,0.013346769,-0.025444647,-0.996541858,0.000134700,-0.000250506,-0.009958600,1779140528830.000000000,2419,164546.830000000,0.004966734,0.001754656,0.029883742,1,0.000478279,-0.000692644,-0.000399279,1,-0.125899076,0.251296192,9.802620888,1,0,0
1779140528850.000000000,2419,164546.850000000,0.014106111,-0.024519099,-0.995076239,0.000141785,-0.000246301,-0.009950895,1779140528850.000000000,2419,164546.850000000,0.012525119,0.010885138,0.044256087,1,-0.000518414,0.000378789,-0.000380958,1,-0.125820696,0.251319051,9.802621841,1,0,0
1779140528860.000000000,2419,164546.860000000,0.013923323,-0.023896400,-0.995305002,0.000140876,-0.000237747,-0.009954625,1779140528860.000000000,2419,164546.860000000,0.010706581,0.016928416,0.042014685,1,0.000069511,0.000156597,-0.000424551,1,-0.125839815,0.251274079,9.802622795,1,0,0
1779140528880.000000000,2419,164546.880000000,0.013947692,-0.028591927,-0.996052444,0.000142620,-0.000283937,-0.009959586,1779140528880.000000000,2419,164546.880000000,0.010854992,-0.029201733,0.034685377,1,0.000356479,-0.000008441,-0.000181360,1,-0.125925019,0.251200378,9.802623749,1,0,0
1779140528890.000000000,2419,164546.890000000,0.013405330,-0.029546509,-0.995438159,0.000133055,-0.000300474,-0.009957340,1779140528890.000000000,2419,164546.890000000,0.005554577,-0.038631782,0.040711213,1,-0.000880565,0.000251431,0.000061483,1,-0.125914589,0.251093060,9.802626610,1,0,0
1779140528910.000000000,2419,164546.910000000,0.013904084,-0.026180534,-0.994789243,0.000137554,-0.000262029,-0.009945324,1779140528910.000000000,2419,164546.910000000,0.010446155,-0.005660030,0.047075883,1,-0.000326482,-0.000112965,0.001219248,1,-0.125901848,0.251073629,9.802626610,1,0,0
1779140528920.000000000,2419,164546.920000000,0.013393148,-0.024659755,-0.996068418,0.000132876,-0.000245654,-0.009960268,1779140528920.000000000,2419,164546.920000000,0.005352509,0.009569982,0.034522895,1,-0.000226983,-0.000619348,0.000749792,1,-0.125977591,0.251415193,9.802617073,1,0,0
1779140528930.000000000,2419,164546.930000000,0.013224064,-0.023036234,-0.995424211,0.000131456,-0.000232193,-0.009954979,1779140528930.000000000,2419,164546.930000000,0.003702088,0.025489496,0.040840723,1,-0.000288856,0.000154012,0.000500861,1,-0.125986621,0.251390427,9.802618027,1,0,0
1779140528950.000000000,2419,164546.950000000,0.011413667,-0.021194454,-0.998963594,0.000122873,-0.000209904,-0.009982496,1779140528950.000000000,2419,164546.950000000,-0.014037426,0.043532308,0.006130780,1,0.001145893,-0.000551908,0.000062011,1,-0.125950009,0.251414716,9.802618027,1,0,0
1779140528960.000000000,2419,164546.960000000,0.010878473,-0.019629242,-0.995042026,0.000100499,-0.000210326,-0.009943277,1779140528960.000000000,2419,164546.960000000,-0.019334031,0.058887057,0.044588376,1,-0.000115326,0.001822805,-0.001232212,1,-0.126073271,0.251380086,9.802617073,1,0,0
1779140528980.000000000,2419,164546.980000000,0.010304860,-0.029985849,-0.997550786,0.000100938,-0.000296946,-0.009973495,1779140528980.000000000,2419,164546.980000000,-0.025067661,-0.042620517,0.019983064,1,-0.000316706,0.000571083,-0.000721078,1,-0.126142219,0.251430064,9.802615166,1,0,0
1779140528990.000000000,2419,164546.990000000,0.010970096,-0.031450529,-0.996223211,0.000105527,-0.000313550,-0.009951358,1779140528990.000000000,2419,164546.990000000,-0.018687882,-0.057043549,0.033001374,1,-0.000772676,0.002196186,-0.000741401,1,-0.126336902,0.251356393,9.802614212,1,0,0
1779140529010.000000000,2419,164547.010000000,0.010939750,-0.026272785,-0.996492505,0.000105535,-0.000262877,-0.009955433,1779140529010.000000000,2419,164547.010000000,-0.018900551,-0.006349032,0.030363839,1,0.000193957,0.000682549,0.000469723,1,-0.126203790,0.251305223,9.802617073,1,0,0
1779140529020.000000000,2419,164547.020000000,0.011319644,-0.022822890,-0.995424867,0.000115531,-0.000230886,-0.009967414,1779140529020.000000000,2419,164547.020000000,-0.015211938,0.027484478,0.040833220,1,-0.000381018,-0.000335108,0.000866579,1,-0.126208588,0.251289040,9.802617073,1,0,0
1779140529040.000000000,2419,164547.040000000,0.011902384,-0.019420672,-0.996406555,0.000118066,-0.000195631,-0.009975469,1779140529040.000000000,2419,164547.040000000,-0.009521957,0.060877070,0.031204950,1,-0.000291175,0.000343727,-0.001445255,1,-0.126256347,0.251319140,9.802616119,1,0,0
1779140529050.000000000,2419,164547.050000000,0.013143858,-0.020374121,-0.996593475,0.000130924,-0.000201828,-0.009948900,1779140529050.000000000,2419,164547.050000000,0.002552075,0.051476698,0.029371737,1,-0.000191186,0.000377131,-0.001953210,1,-0.126358479,0.251271844,9.802616119,1,0,0
1779140529060.000000000,2419,164547.060000000,0.010797766,-0.024907181,-0.995769501,0.000111451,-0.000251390,-0.009967586,1779140529060.000000000,2419,164547.060000000,-0.020427249,0.007052474,0.037451722,1,0.000315987,0.000640388,-0.002279709,1,-0.126338974,0.251317441,9.802615166,1,0,0
1779140529080.000000000,2419,164547.080000000,0.010899943,-0.028542032,-0.995897770,0.000115031,-0.000286300,-0.009973516,1779140529080.000000000,2419,164547.080000000,-0.019456835,-0.028538741,0.036191963,1,-0.000325174,-0.001464131,-0.001339279,1,-0.126304165,0.251352310,9.802614212,1,0,0
1779140529090.000000000,2419,164547.090000000,0.011337969,-0.027878333,-0.994738877,0.000105994,-0.000278375,-0.009937075,1779140529090.000000000,2419,164547.090000000,-0.015225388,-0.022015881,0.047556397,1,0.000373875,0.001496785,-0.001116839,1,-0.126460493,0.251388401,9.802611351,1,0,0
1779140529110.000000000,2419,164547.110000000,0.011021010,-0.026983196,-0.995324969,0.000105875,-0.000265217,-0.009946132,1779140529110.000000000,2419,164547.110000000,-0.018299941,-0.013186446,0.041807212,1,0.000074292,-0.000329684,-0.000914053,1,-0.126369581,0.251430273,9.802611351,1,0,0
1779140529120.000000000,2419,164547.120000000,0.012225079,-0.026577907,-0.996367633,0.000121665,-0.000269722,-0.009974139,1779140529120.000000000,2419,164547.120000000,-0.006057297,-0.009467553,0.031594455,1,-0.000438915,0.000236416,-0.001099900,1,-0.125920266,0.251142859,9.802624702,1,0,0
1779140529140.000000000,2419,164547.140000000,0.011769741,-0.023573760,-0.996814907,0.000121840,-0.000240536,-0.009968251,1779140529140.000000000,2419,164547.140000000,-0.010419524,0.019999176,0.027209656,1,0.000424849,-0.000813464,-0.001085863,1,-0.125816599,0.251191556,9.802624702,1,0,0
1779140529150.000000000,2419,164547.150000000,0.011664983,-0.022648700,-0.994516253,0.000115922,-0.000227355,-0.009946036,1779140529150.000000000,2419,164547.150000000,-0.011468414,0.029101994,0.049751084,1,0.000461883,0.000660686,-0.001399868,1,-0.125884548,0.251223713,9.802623749,1,0,0
1779140529170.000000000,2419,164547.170000000,0.011078140,-0.025001436,-0.995898485,0.000110764,-0.000249648,-0.009957348,1779140529170.000000000,2419,164547.170000000,-0.017241657,0.006040888,0.036195297,1,-0.000501343,0.000110155,-0.001529561,1,-0.125885770,0.251204997,9.802623749,1,0,0
1779140529180.000000000,2419,164547.180000000,0.011114575,-0.025975676,-0.996588409,0.000115162,-0.000258764,-0.009966160,1779140529180.000000000,2419,164547.180000000,-0.016914949,-0.003500748,0.029428493,1,0.000621458,0.000675573,-0.001404951,1,-0.125933900,0.251252472,9.802621841,1,0,0
1779140529200.000000000,2419,164547.200000000,0.010654293,-0.027890271,-0.995655417,0.000107473,-0.000280382,-0.009955674,1779140529200.000000000,2419,164547.200000000,-0.021386782,-0.022172170,0.038575772,1,0.000506053,-0.000294641,-0.001581908,1,-0.125861794,0.251353115,9.802619934,1,0,0
1779140529210.000000000,2419,164547.210000000,0.010666950,-0.027842034,-0.995177805,0.000107696,-0.000278292,-0.009950671,1779140529210.000000000,2419,164547.210000000,-0.021262398,-0.021709971,0.043259654,1,-0.000082885,0.000388959,-0.001178977,1,-0.125882536,0.251324058,9.802620888,1,0,0
1779140529220.000000000,2419,164547.220000000,0.010885882,-0.027937477,-0.995707393,0.000110481,-0.000279847,-0.009956609,1779140529220.000000000,2419,164547.220000000,-0.019183652,-0.022649154,0.038065664,1,-0.000150408,0.000325405,-0.000904004,1,-0.125948563,0.251318872,9.802619934,1,0,0
