Time,GPS_ts,fGPS_ts,scaledAccelX,scaledAccelY,scaledAccelZ,deltaVelX,deltaVelY,deltaVelZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estLinearAccel:valid,estAngularRateX,estAngularRateY,estAngularRateZ,estAngularRate:valid,estGravityX,estGravityY,estGravityZ,estGravity:valid,flag
1777932340897,  1450.971,  1450.966, 0.014093,-0.011106,-0.996185, 0.000142,-0.000113,-0.009964,-0.004424,-0.004753, 0.047871,1, 0.000716,-0.000083, 0.000187,1,-0.139216, 0.109000, 9.805056,1,0
1777932340907,  1451.216,  1451.216, 0.013689,-0.011161,-0.996454, 0.000138,-0.000109,-0.009965,-0.005126,-0.000447, 0.033181,1,-0.000581, 0.000015, 0.000305,1,-0.139369, 0.108983, 9.805054,1,0
1777932340918,  1487.831,  1487.826, 0.017806,-0.013733,-0.995841, 0.000176,-0.000135,-0.009950,-0.001704, 0.000825, 0.049278,1,-0.000371, 0.000155,-0.000120,1,-0.139287, 0.108961, 9.805056,1,0
1777932340928,  1487.831,  1487.826, 0.017806,-0.013733,-0.995841, 0.000176,-0.000135,-0.009950,-0.001704, 0.000825, 0.049278,1,-0.000371, 0.000155,-0.000120,1,-0.139287, 0.108961, 9.805056,1,0
1777932340946,  1487.856,  1487.856, 0.017963,-0.013931,-0.994607, 0.000179,-0.000140,-0.009940, 0.028819,-0.021607, 0.051102,1,-0.000034, 0.000359, 0.000567,1,-0.147344, 0.115005, 9.804869,1,0
1777932340956,  1487.856,  1487.856, 0.017963,-0.013931,-0.994607, 0.000179,-0.000140,-0.009940, 0.028819,-0.021607, 0.051102,1,-0.000034, 0.000359, 0.000567,1,-0.147344, 0.115005, 9.804869,1,0
1777932340968,  1487.881,  1487.876, 0.015093,-0.008830,-0.994667, 0.000157,-0.000090,-0.009947, 0.016764, 0.003821, 0.035092,1, 0.000486,-0.001291, 0.001117,1,-0.147205, 0.115023, 9.804871,1,0
1777932340978,  1487.881,  1487.876, 0.015093,-0.008830,-0.994667, 0.000157,-0.000090,-0.009947, 0.016764, 0.003821, 0.035092,1, 0.000486,-0.001291, 0.001117,1,-0.147205, 0.115023, 9.804871,1,0
1777932340991,  1487.906,  1487.901, 0.012908,-0.010159,-0.995660, 0.000129,-0.000099,-0.009951,-0.020746, 0.015510, 0.040774,1, 0.000299, 0.000032,-0.000714,1,-0.147332, 0.115143, 9.804867,1,0
1777932341002,  1487.906,  1487.901, 0.012908,-0.010159,-0.995660, 0.000129,-0.000099,-0.009951,-0.020746, 0.015510, 0.040774,1, 0.000299, 0.000032,-0.000714,1,-0.147332, 0.115143, 9.804867,1,0
