Time,GPS_ts,orientQuaternion[0],orientQuaternion[1],orientQuaternion[2],orientQuaternion[3],flag
1777932340897,  1450.971, 0.032242,-0.006794, 0.005899, 0.999440,0
1777932340907,  1451.216, 0.023112,-0.006860, 0.005836, 0.999692,0
1777932340918,  1487.831, 0.022879, 0.007576,-0.005625,-0.999694,0
1777932340928,  1487.831, 0.022879, 0.007576,-0.005625,-0.999694,0
1777932340946,  1487.856, 0.032760, 0.007629,-0.005554,-0.999419,0
1777932340956,  1487.856, 0.032760, 0.007629,-0.005554,-0.999419,0
1777932340968,  1487.881, 0.027199, 0.007595,-0.005598,-0.999586,0
1777932340978,  1487.881, 0.027199, 0.007595,-0.005598,-0.999586,0
1777932340991,  1487.906, 0.021022, 0.007564,-0.005648,-0.999734,0
1777932341002,  1487.906, 0.021022, 0.007564,-0.005648,-0.999734,0
1777932341018,  1487.931, 0.015892, 0.007527,-0.005690,-0.999829,0
1777932341028,  1487.931, 0.015892, 0.007527,-0.005690,-0.999829,0
1777932341041,  1487.951, 0.019062, 0.007546,-0.005660,-0.999774,0
1777932341051,  1487.951, 0.019062, 0.007546,-0.005660,-0.999774,0
1777932341067,  1487.981, 0.023305, 0.007576,-0.005635,-0.999684,0
1777932341077,  1487.981, 0.023305, 0.007576,-0.005635,-0.999684,0
1777932341091,  1488.001, 0.026183, 0.007591,-0.005611,-0.999613,0
1777932341101,  1488.001, 0.026183, 0.007591,-0.005611,-0.999613,0
1777932341117,  1488.026, 0.019689, 0.007560,-0.005664,-0.999762,0
1777932341127,  1488.026, 0.019689, 0.007560,-0.005664,-0.999762,0
1777932341139,  1488.051, 0.026109, 0.007596,-0.005614,-0.999615,0
1777932341149,  1488.051, 0.026109, 0.007596,-0.005614,-0.999615,0
1777932341166,  1488.076, 0.024466, 0.007584,-0.005630,-0.999656,0
1777932341176,  1488.076, 0.024466, 0.007584,-0.005630,-0.999656,0
1777932341188,  1488.101, 0.023774, 0.007580,-0.005632,-0.999673,0
1777932341198,  1488.101, 0.023774, 0.007580,-0.005632,-0.999673,0
1777932341216,  1488.126, 0.016379, 0.007541,-0.005689,-0.999821,0
1777932341226,  1488.126, 0.016379, 0.007541,-0.005689,-0.999821,0
1777932341238,  1488.151, 0.013415, 0.007524,-0.005717,-0.999865,0
